Mass	x	y	z	vx	vy	vz
0.41	0.51	0.24	1.46	-0.12	-0.8	0.35
1.23	-0.31	0.39	0.27	2.41	-0.53	0.96
0.34	-0.06	-0.54	-0.16	1.88	-0.46	-0.43
0.76	0.09	0.21	0.25	-0.39	0.36	0.73
0.3	0.76	0.21	0.34	-0.76	0.54	-1.54
0.35	-0.52	-0.34	0.36	-0.31	-0.03	0.64
0.19	-0.32	0.22	0.5	1.55	0.03	0.73
0.23	-0.26	0.23	0.5	0.11	0.09	-0.82
0.17	0.33	0.21	1.52	-1.13	-0.53	0.02
0.17	0.06	0.58	0.32	0.06	-0.48	-0.16
0.27	0.36	1.14	0.6	-1.11	0.42	-0.37
0.3	0.36	1.14	0.61	-0.59	0.65	-0.77
0.25	0.39	0.2	1.48	-0.94	-0.78	0.16
0.12	0.72	1.14	0.86	-0.42	0.62	-0.24
0.81	0.87	0.29	0.51	0.63	-0.54	-0.23
0.36	-0.38	0.01	0.44	0.34	-0.19	0.56
0.19	0.07	0.25	0.39	-0.22	2.67	-1.52
1.32	-0.32	0.19	0.63	1.35	-0.76	1.07
0.11	0.19	0.08	0.44	0.52	0.39	0.58
0.16	1.02	0.55	1.83	-0.33	1.27	0.43
2.38	-0.22	0.97	0.59	1.35	1.08	0.85
0.17	0.62	0.44	1.85	-1.35	-0.32	0.35
0.17	1.24	0.17	1.88	-0.1	-0.37	0.0
0.11	-1.43	1.51	-0.32	0.13	1.08	0.59
0.11	-0.02	-0.11	0.62	0.44	0.05	-0.57
0.28	0.59	0.03	0.65	-1.61	-0.63	-0.89
0.34	-0.0	0.06	-0.04	0.12	0.03	0.15
0.85	0.19	0.09	0.32	-0.03	0.76	-0.46
0.11	-0.15	-0.13	0.18	2.13	-1.42	0.87
0.14	-0.23	0.0	0.42	1.32	-0.66	0.65
0.32	0.62	0.46	1.8	-1.07	-0.56	0.64
0.13	0.73	0.28	0.77	-1.09	1.18	0.31
0.36	0.68	0.66	1.09	0.26	0.81	0.12
0.44	1.08	0.34	1.76	-0.05	-0.07	-0.09
0.16	-0.27	-0.07	0.49	1.14	-1.49	1.43
0.52	0.12	0.28	0.32	-0.56	0.88	0.31
0.13	0.54	0.77	1.54	-0.47	-0.2	-0.83
2.71	0.25	0.24	0.44	0.61	0.91	0.24
0.12	0.43	0.19	0.47	-0.1	0.17	1.22
0.65	-0.16	0.33	0.31	0.69	-2.27	0.63
0.2	0.54	0.59	1.5	0.27	1.58	0.75
1.43	-0.33	0.4	0.29	0.95	-1.43	0.12
0.78	-0.46	0.02	-0.28	-0.37	-0.71	-1.75
0.16	-0.2	0.3	0.36	2.51	1.0	1.23
0.13	0.74	0.55	0.65	-1.03	0.08	-0.28
0.22	0.52	0.24	1.48	-0.12	-0.4	0.49
0.19	1.09	0.33	1.77	0.01	-0.46	0.07
0.11	0.17	0.23	0.2	1.01	0.31	0.64
0.15	-0.37	-0.3	0.55	1.36	-0.45	0.66
0.31	-0.26	0.45	0.4	1.14	-0.49	0.13
0.98	-0.33	1.04	0.92	0.97	0.32	0.68
1.05	0.75	0.53	1.01	-1.39	0.1	-0.69
0.18	0.52	0.51	1.15	-1.2	0.52	-0.24
0.19	0.19	-0.73	-0.62	0.19	-1.02	0.31
0.41	1.78	0.62	1.49	0.56	-0.32	-0.72
0.41	0.53	0.45	0.89	0.68	1.97	1.21
0.14	-0.06	0.34	0.65	1.46	0.06	0.79
0.59	-0.5	0.05	0.46	0.65	0.06	0.3
0.44	0.28	-0.05	2.81	2.17	-0.59	5.09
0.26	-0.32	0.54	0.29	1.38	0.08	1.46
0.13	0.07	0.41	0.54	-0.74	0.7	0.72
0.21	0.17	0.04	0.33	-0.52	0.79	1.99
0.21	0.18	0.82	1.05	-0.77	0.72	-0.07
0.34	0.44	-0.5	0.5	1.77	-0.17	1.01
0.11	0.91	0.1	0.17	2.36	0.93	-0.27
0.16	-1.39	3.76	-0.26	-0.12	3.18	0.45
0.13	-0.79	0.04	1.7	0.73	0.35	1.63
0.83	-1.09	1.11	0.94	0.27	1.04	1.27
0.2	-0.29	-0.26	0.67	-0.37	0.33	1.12
0.16	0.4	0.54	1.19	-1.24	0.43	0.09
0.14	-0.63	0.41	0.79	-0.03	0.11	-0.14
0.13	-0.32	-0.21	0.44	-0.43	0.31	0.75
0.42	-0.46	0.23	0.32	1.6	-0.63	0.08
0.11	0.51	0.34	2.24	-0.34	-0.15	0.38
1.85	-0.25	0.31	0.34	-0.38	-1.26	0.8
0.18	-0.29	-0.18	0.51	0.54	-0.61	0.53
0.23	0.29	0.81	1.05	-0.55	0.57	-0.21
0.22	1.04	0.31	1.59	-0.22	-0.22	-0.44
0.75	1.29	0.33	-0.08	0.01	-0.05	-1.77
2.5	0.14	0.01	0.34	0.0	1.54	-0.08
1.83	0.07	0.04	0.31	-0.22	0.1	0.66
0.36	0.84	0.3	0.52	0.71	-0.94	-0.15
0.12	-0.6	-0.47	0.94	0.98	-0.14	1.11
0.25	0.11	-0.18	0.15	0.61	0.18	-0.13
0.18	-0.1	0.38	0.41	1.86	-1.29	0.96
0.37	0.35	0.15	1.46	-1.65	-0.29	0.08
0.23	-0.63	-0.57	0.61	0.97	0.12	0.93
0.36	0.11	-0.06	0.2	0.27	1.04	-0.57
0.45	0.08	0.02	0.26	0.27	0.84	1.24
0.11	-0.08	-0.07	0.22	-0.12	0.35	-0.16
0.13	-0.11	0.49	0.46	2.01	-0.16	-0.56
0.29	0.67	0.01	0.74	1.81	0.4	0.13
0.25	-0.45	0.37	0.63	0.91	0.19	1.49
0.38	-0.22	-0.6	-0.49	-0.95	-0.32	-0.11
0.85	-0.22	0.25	0.37	0.35	0.19	1.15
0.22	-0.3	0.24	0.63	0.93	-0.42	0.85
19.94	0.73	0.54	1.19	0.15	-0.43	0.44
0.23	0.75	-0.04	1.33	-0.19	-0.37	0.07
0.13	1.01	0.75	1.77	0.23	-0.31	-0.73
0.87	-0.11	0.15	-0.47	0.08	-1.0	-0.57
0.6	0.13	0.23	1.3	-0.35	-0.38	-0.41
0.32	-0.21	0.46	0.89	1.2	0.4	0.21
0.12	-0.11	0.49	0.22	2.14	-0.71	-0.59
0.16	0.23	0.06	0.3	1.4	0.65	0.9
0.1	0.12	0.08	0.46	-0.8	1.14	0.29
0.81	1.43	0.67	-0.56	0.65	-0.04	-1.76
0.14	0.51	0.24	0.72	1.64	-0.2	0.5
0.14	0.87	0.17	1.36	0.05	0.17	0.1
0.28	-0.12	0.59	0.3	0.05	-0.45	-0.33
0.23	0.3	-0.34	0.41	1.84	-0.7	1.01
1.09	0.22	-0.29	0.57	2.34	-0.62	1.06
0.19	0.49	0.29	1.79	0.01	-0.19	-0.14
0.75	-0.3	0.76	0.08	-0.37	0.01	-0.09
0.53	-0.19	0.17	0.26	1.33	-1.31	1.62
0.19	-0.11	0.15	-0.46	-0.23	-0.84	-0.41
0.75	0.9	0.41	1.16	-0.56	-0.07	-0.99
0.24	-0.52	0.06	1.67	-1.04	-0.52	-0.08
0.12	-0.29	0.44	-0.32	-0.25	0.45	0.12
0.33	0.52	0.23	1.46	-0.81	-0.66	0.02
0.76	0.49	0.3	1.77	-0.2	-0.37	-0.5
0.12	-0.43	0.37	1.51	1.02	0.42	1.39
1.96	0.07	0.24	0.39	-0.04	1.7	-0.11
0.39	-0.04	0.5	0.32	-0.03	-0.56	0.04
0.11	-0.34	0.16	0.07	0.06	-0.39	-0.12
0.22	-0.03	-0.1	0.02	-0.36	0.31	0.34
