Mass	x	y	z	vx	vy	vz
0.17	8.76	-5.54	3.79	1.01	-0.63	0.36
0.24	2.76	-1.0	-2.94	0.41	0.0	-0.01
0.41	-4.43	-1.25	-3.33	-0.83	-1.36	0.21
1.23	0.15	0.78	0.09	-0.49	-0.81	-0.66
0.34	-0.05	-0.44	-1.38	1.01	0.14	-0.35
0.76	0.02	0.65	-0.45	-0.35	0.08	0.2
0.3	-0.43	1.54	2.14	-0.38	0.1	0.31
0.35	0.06	0.5	-1.09	0.62	-0.14	-0.97
0.19	-0.13	0.33	0.82	0.43	0.45	-0.7
0.23	0.55	-0.14	-1.83	0.82	-0.3	-1.12
0.17	0.7	-0.49	-2.18	-0.22	-0.17	0.48
0.17	0.87	-0.26	0.03	0.49	1.0	0.1
0.27	-0.08	0.42	0.42	-0.53	-0.59	2.03
0.3	-0.08	0.42	0.42	-0.91	-0.07	1.46
0.25	-0.45	0.13	-6.22	-0.06	-0.1	-0.68
0.12	-1.88	-3.26	-2.82	-0.15	-0.17	-0.11
0.81	-3.13	0.44	5.75	-0.23	0.09	0.58
0.36	0.33	0.89	0.12	-0.18	0.83	0.43
0.19	0.89	0.72	0.23	-0.07	-0.39	-0.14
1.32	-0.28	-0.02	0.76	0.09	-0.55	-0.45
0.11	-3.33	-5.02	-5.28	-0.5	-0.39	-0.53
0.16	-1.2	0.4	-1.34	0.3	-1.07	-0.16
2.38	3.53	-2.12	0.79	-0.15	-0.43	-0.29
0.17	1.87	-0.21	-3.28	0.43	-0.03	-0.11
0.17	-3.76	0.27	-3.41	-0.45	-0.24	-0.22
0.11	1.82	2.96	2.99	0.41	-0.36	0.19
0.11	-0.04	1.08	-0.55	0.51	-0.4	0.64
0.28	-0.54	-0.31	-2.09	-0.44	0.31	0.24
0.34	1.47	-0.18	0.89	-0.24	-0.57	0.01
0.85	-2.67	-0.91	0.51	-1.65	-0.6	0.16
0.11	6.88	0.54	2.79	0.51	0.27	0.24
0.14	-2.59	1.8	-1.03	-0.54	0.24	-0.37
0.32	2.07	0.68	-1.64	0.54	0.21	0.33
0.13	-0.24	-0.02	0.1	0.84	1.81	1.46
0.36	0.6	0.65	0.15	0.35	-0.24	-0.28
0.44	-2.51	-1.56	-1.64	-0.06	-0.08	0.21
0.16	1.31	2.54	0.36	-0.64	-0.07	-0.07
0.52	-0.71	1.02	1.75	-1.18	0.86	1.09
0.13	-12.69	4.27	-16.16	-1.97	0.71	-2.62
2.71	-0.36	-0.38	0.21	-0.01	-1.47	0.14
0.12	-1.11	0.66	0.1	-0.17	0.05	-0.75
0.65	-0.33	-0.04	0.48	-1.06	-0.0	-1.12
0.2	0.36	3.35	-0.32	-0.18	-0.39	-0.34
1.43	-1.73	-4.1	-1.03	-1.05	-2.61	-0.85
0.78	-1.68	1.45	0.91	-1.05	1.15	0.68
0.16	-0.69	-0.26	0.08	-0.93	0.23	0.76
0.13	-1.27	-1.28	-2.47	0.1	0.34	0.09
0.22	-2.62	-1.45	-0.25	0.24	0.01	0.3
0.19	-2.49	-1.58	-1.64	0.08	-0.3	0.26
0.11	1.85	3.56	3.59	0.49	0.33	0.32
0.15	-0.72	-0.09	0.1	0.88	0.76	0.65
0.31	0.78	-1.43	-0.39	0.52	-0.08	-0.11
0.98	0.7	-0.26	0.57	0.04	-1.52	-0.48
1.05	0.38	0.18	0.2	0.31	-0.82	-0.05
0.18	0.3	0.04	2.35	0.02	-0.03	0.5
0.19	-1.12	0.48	-0.38	-0.04	0.55	-0.72
0.41	-3.13	0.67	0.33	-0.05	0.25	0.25
0.41	2.32	4.19	4.22	0.07	0.17	0.17
0.14	0.04	0.0	0.43	-2.36	-1.22	-0.54
0.59	-0.16	1.6	-1.01	0.04	0.4	-0.42
0.44	15.79	-4.18	38.46	2.13	-0.57	4.9
0.26	-0.68	0.12	0.29	-1.31	-0.72	0.93
0.13	-1.22	-0.16	0.42	-0.79	0.22	0.22
0.21	-0.12	0.81	0.34	-0.45	1.11	-0.89
0.21	2.07	-3.26	1.44	0.18	-0.01	-0.01
0.34	0.55	1.87	0.61	-0.83	-0.47	-0.42
0.11	10.33	4.77	0.05	1.08	0.55	0.01
0.16	-1.97	25.77	2.97	-0.07	2.99	0.44
0.13	5.42	2.12	7.35	0.77	0.24	0.51
0.83	3.04	4.17	6.02	0.54	0.19	0.43
0.2	-0.39	0.82	-0.58	0.72	0.88	-0.64
0.16	-0.95	1.04	-0.64	0.66	0.14	0.74
0.14	-0.92	0.72	0.23	-0.25	-0.35	0.38
0.13	-0.94	-0.0	-0.09	0.04	1.45	-0.73
0.42	0.29	0.75	0.47	1.12	-0.34	0.86
0.11	-0.43	-0.47	0.93	-0.22	-0.31	1.02
1.85	0.62	0.06	0.51	-0.09	-0.34	0.31
0.18	0.31	-0.27	-0.01	-0.26	0.61	-0.03
0.23	-1.72	-0.39	-0.15	0.16	-0.03	-0.45
0.22	-0.38	-1.0	-0.24	0.65	1.04	0.62
0.75	-3.97	-1.6	-4.91	-0.67	-0.26	-0.13
2.5	0.13	0.4	-0.43	0.12	1.19	-0.26
1.83	3.92	-0.17	1.72	-0.18	0.02	-0.07
0.36	-0.56	0.03	2.29	-0.31	-0.23	-0.01
0.12	0.71	1.32	-2.16	-0.64	-0.26	-0.18
0.25	0.58	0.31	0.57	-0.59	1.06	0.82
0.18	7.27	2.3	8.54	1.55	0.43	1.77
0.37	1.67	-0.99	-2.43	0.24	-0.2	0.29
0.23	-1.43	1.17	0.86	0.28	0.23	-0.04
0.36	-0.78	1.64	-1.41	-0.11	0.33	-0.07
0.45	-0.68	-0.11	-3.7	0.05	-0.03	0.0
0.11	1.03	0.18	1.33	0.26	0.2	-0.78
0.13	0.57	-0.18	0.5	0.79	0.86	-0.79
0.29	-0.09	1.2	0.05	0.09	0.45	-0.8
0.25	-0.47	0.74	1.81	0.58	0.57	0.52
0.38	0.48	-0.34	1.29	-1.13	0.2	-0.58
0.85	-0.65	0.01	-2.72	0.04	-0.36	-0.99
0.22	-3.7	-0.55	-2.16	-0.36	-0.32	-0.53
19.94	0.07	0.15	0.29	1.3	-0.24	-1.0
0.23	-3.78	-1.28	-2.82	-0.2	-0.13	-0.19
0.13	-0.3	-5.24	-1.86	-0.3	-0.35	-0.27
0.87	0.7	1.98	1.63	0.04	0.1	-0.75
0.6	-4.29	-1.72	-3.89	-0.8	-0.54	-0.88
0.32	0.05	1.16	0.27	-0.27	-0.18	0.15
0.12	-0.64	0.38	-0.22	-1.04	0.39	-0.39
0.16	-4.61	-4.46	-6.37	-0.47	-0.58	-0.8
0.1	0.71	0.99	2.4	0.11	0.13	-0.06
0.81	2.66	-0.84	-9.61	0.05	-0.22	-1.03
0.14	0.56	1.63	-0.16	-0.37	0.19	-0.37
0.14	-2.54	-2.08	-2.86	0.03	-0.06	-0.18
0.28	-0.16	0.97	0.77	-0.94	0.54	1.0
0.23	-2.97	-1.28	-0.3	-0.38	-0.83	-0.24
1.09	6.74	1.45	2.16	0.43	0.28	0.06
0.19	0.47	0.39	0.7	0.7	1.25	0.88
0.75	-0.1	0.19	0.6	-0.86	1.66	-0.43
0.53	-0.48	1.23	2.91	0.31	0.01	0.3
0.19	0.69	1.98	1.64	-0.03	0.22	-0.98
0.75	-1.05	-2.64	-3.65	-0.02	0.01	-0.19
0.24	1.88	0.56	-0.6	0.23	0.12	0.75
0.12	0.45	-1.78	-0.13	0.57	-0.28	0.03
0.33	-1.45	-1.11	-1.59	-0.19	-0.24	0.59
0.76	-1.91	-0.9	-0.9	0.44	0.12	0.41
0.12	6.17	1.06	2.72	0.61	-0.01	-0.17
1.96	0.9	0.72	0.23	-0.08	0.47	-0.18
0.39	0.03	0.36	0.43	1.55	-1.36	-0.83
0.11	-1.27	0.14	0.93	-0.67	0.24	0.01
0.22	0.68	1.08	0.51	0.2	0.69	0.49
