Mass	x	y	z	vx	vy	vz
0.24	2.12	-0.98	-2.83	0.55	-0.04	-0.16
0.41	-3.77	-0.92	-3.03	-0.42	-0.14	-0.33
1.23	0.35	0.54	0.91	0.39	1.12	-0.13
0.34	-1.18	-0.45	-0.31	0.47	-0.22	-1.2
0.76	-0.29	-0.2	0.08	1.08	-0.62	-0.29
0.3	0.12	1.1	1.39	-0.43	0.62	0.86
0.35	-0.22	0.02	0.89	-0.95	0.74	-1.21
0.19	0.16	0.45	0.07	-0.25	-0.09	-0.05
0.23	-0.46	0.21	0.4	-0.0	-0.02	-2.33
0.17	0.9	-0.23	-2.56	-0.08	-0.19	0.1
0.17	-0.5	-0.9	0.09	1.11	-0.0	-0.34
0.27	0.72	-0.04	-1.13	-0.14	0.51	0.42
0.3	0.72	-0.04	-1.14	-0.46	0.35	0.72
0.25	-0.37	0.25	-5.25	-0.06	-0.08	-0.79
0.12	-1.64	-2.95	-2.61	-0.22	-0.3	-0.21
0.81	-2.79	0.31	4.93	-0.28	0.1	0.67
0.36	-0.34	-0.61	0.13	0.95	0.26	-0.21
0.19	-0.3	-0.14	0.68	1.22	-0.34	-0.25
1.32	0.17	-0.09	0.19	0.58	-0.55	-0.58
0.11	-2.65	-4.47	-4.55	-0.53	-0.44	-0.57
0.16	-1.38	1.63	-0.87	-0.02	-0.76	-0.51
2.38	3.62	-1.49	1.15	0.02	-0.52	-0.25
0.17	1.21	-0.17	-3.0	0.55	-0.03	-0.32
0.17	-3.1	0.55	-3.02	-0.56	-0.19	-0.36
0.11	1.23	3.34	2.67	0.47	-0.22	0.3
0.11	-0.63	1.07	-0.94	0.32	0.41	-0.0
0.28	-1.13	-0.27	-2.6	-0.46	0.23	0.86
0.34	1.17	0.61	0.68	0.76	-0.49	0.31
0.85	0.07	0.02	0.18	-3.02	-0.33	0.73
0.11	6.15	0.19	2.46	0.59	0.26	0.27
0.14	-1.7	1.34	-0.48	-0.83	0.48	-0.47
0.32	1.17	0.33	-1.89	0.8	0.31	0.01
0.13	0.33	-0.94	-1.26	-0.45	0.24	0.51
0.36	0.31	-0.46	0.56	-0.77	0.82	0.96
0.44	-2.35	-1.27	-1.85	-0.16	-0.37	0.1
0.16	2.02	2.44	0.47	-0.44	0.22	-0.09
0.52	-0.06	0.2	0.53	1.16	0.19	-1.74
0.13	-10.06	3.33	-12.68	-1.98	0.71	-2.63
2.71	0.57	0.99	0.41	-0.54	-0.07	-0.55
0.12	0.2	0.22	0.51	-1.78	-0.07	1.74
0.65	-0.21	0.31	0.61	-0.7	0.82	-0.27
0.2	0.57	3.7	0.16	-0.14	-0.13	-0.37
1.43	-0.19	-0.39	0.2	-1.56	-3.24	-1.15
0.78	0.0	-0.4	-0.34	0.02	1.13	1.42
0.16	-0.38	0.74	-0.44	0.27	-0.55	-0.35
0.13	-1.32	-1.64	-2.43	-0.03	0.19	-0.16
0.22	-2.73	-1.36	-0.63	-0.06	-0.14	0.27
0.19	-2.34	-1.29	-1.84	-0.37	-0.1	0.03
0.11	1.16	3.06	3.1	0.54	0.44	0.43
0.15	-0.89	-0.74	-0.52	-0.43	0.18	0.21
0.31	-0.14	-0.75	-0.01	0.85	-1.1	-0.63
0.98	-0.65	0.74	0.29	0.86	0.47	0.54
1.05	0.39	-0.02	0.52	0.48	-0.25	-0.18
0.18	0.18	0.11	1.09	0.29	0.02	1.68
0.19	0.08	-0.34	0.72	-1.81	0.19	-0.43
0.41	-2.85	0.29	-0.01	-0.38	0.31	0.26
0.41	2.2	3.91	3.96	0.11	0.24	0.23
0.14	0.97	0.61	0.41	0.34	-0.07	-0.04
0.59	-0.17	0.56	-0.06	-0.11	1.4	-1.35
0.44	12.98	-3.43	32.0	2.13	-0.57	4.9
0.26	1.38	0.19	-0.3	-1.09	0.27	0.04
0.13	0.64	0.09	-0.16	-1.01	-0.54	0.29
0.21	0.59	-0.77	0.44	-0.09	0.41	0.49
0.21	1.77	-3.15	1.4	0.28	-0.18	0.07
0.34	1.48	2.15	1.08	-0.57	-0.02	-0.29
0.11	8.88	4.03	0.04	1.11	0.57	0.01
0.16	-1.87	21.8	2.38	-0.07	3.0	0.44
0.13	4.39	1.8	6.65	0.8	0.25	0.55
0.83	2.31	3.89	5.41	0.56	0.23	0.48
0.2	-0.38	-0.71	0.76	-0.87	0.91	-0.93
0.16	-1.54	0.59	-1.36	0.26	0.48	0.35
0.14	0.02	0.36	0.1	-0.93	1.18	-1.04
0.13	-0.12	-1.48	0.69	-0.89	0.61	-0.24
0.42	-0.78	-0.07	-0.3	0.05	1.13	0.02
0.11	0.22	0.45	-0.74	-0.3	-0.5	0.75
1.85	-0.03	0.6	1.08	-0.12	0.09	0.02
0.18	-0.09	0.05	-0.18	-0.62	-0.37	-0.03
0.23	-1.39	-0.27	0.47	-0.71	-0.19	-0.44
0.22	-1.1	-1.81	-0.68	0.4	0.31	0.14
0.75	-3.02	-1.24	-4.69	-0.76	-0.28	-0.22
2.5	-1.07	-0.31	-0.52	0.61	-0.15	0.04
1.83	4.05	-0.18	1.77	-0.01	-0.01	-0.01
0.36	-0.04	0.37	1.84	-0.46	-0.23	0.77
0.12	1.48	1.54	-1.73	-0.5	-0.06	-0.46
0.25	-0.4	-0.41	-0.32	1.04	-0.64	0.11
0.18	5.19	1.72	6.17	1.58	0.44	1.8
0.37	1.25	-0.68	-2.65	0.4	-0.26	0.02
0.23	-1.4	0.63	0.75	-0.37	0.6	0.23
0.36	-0.53	0.95	-1.05	-0.28	0.83	-0.53
0.45	-0.72	-0.08	-3.56	0.01	-0.01	-0.22
0.11	0.3	-0.03	1.82	0.74	0.1	0.13
0.13	-0.79	-0.01	0.56	0.37	-0.64	0.62
0.29	0.51	-0.46	0.29	-0.9	0.82	0.25
0.25	-0.71	-0.09	0.39	-0.54	0.68	1.5
0.38	1.64	-0.33	1.57	-0.6	-0.15	0.06
0.85	-0.64	0.4	-1.09	-0.11	-0.23	-1.54
0.22	-3.1	-0.11	-1.39	-0.58	-0.35	-0.62
19.94	0.38	-0.05	0.45	-0.26	0.93	0.38
0.23	-3.44	-1.08	-2.52	-0.32	-0.17	-0.27
0.13	0.11	-4.69	-1.48	-0.3	-0.48	-0.31
0.87	0.58	1.58	2.48	0.18	0.4	-0.52
0.6	-3.17	-0.97	-2.66	-0.89	-0.58	-0.98
0.32	0.12	0.12	0.42	0.99	1.79	-0.96
0.12	0.82	-0.45	0.77	-0.32	0.19	-0.71
0.16	-3.96	-3.67	-5.28	-0.5	-0.61	-0.84
0.1	0.46	0.71	2.13	0.26	0.29	0.5
0.81	2.59	-0.54	-8.21	0.06	-0.23	-1.07
0.14	0.67	0.78	0.48	0.42	1.19	-0.53
0.14	-2.52	-1.94	-2.54	-0.07	-0.16	-0.3
0.28	0.49	-0.72	-0.15	0.26	1.15	-0.0
0.23	-2.23	-0.11	0.02	-0.79	-0.93	-0.25
1.09	6.11	1.07	2.06	0.52	0.29	0.08
0.19	-0.94	-1.02	-0.16	0.76	0.48	0.53
0.75	0.9	-0.68	-0.02	-0.16	-0.02	0.47
0.53	-0.82	1.11	2.25	0.18	0.19	0.7
0.19	0.58	1.59	2.5	-0.06	0.61	-0.31
0.75	-0.98	-2.61	-3.3	-0.09	-0.08	-0.34
0.24	1.24	0.32	-1.4	0.68	0.29	0.39
0.12	-0.45	-0.86	0.02	0.64	-1.18	-0.57
0.33	-1.03	-0.68	-2.14	-0.42	-0.41	0.25
0.76	-2.23	-0.92	-1.3	0.07	-0.06	0.21
0.12	5.31	1.06	2.92	0.69	0.01	-0.13
1.96	-0.3	-0.14	0.69	1.28	0.45	-0.08
0.39	-0.92	1.01	1.02	0.2	-0.02	-0.16
0.11	0.59	-0.22	0.62	-1.03	0.6	-0.13
0.22	-0.22	-0.43	0.54	0.38	0.63	-0.61
