Mass	x	y	z	vx	vy	vz
0.41	0.57	0.39	1.41	-0.39	-0.61	0.4
1.23	-0.66	0.4	0.16	1.06	0.16	0.12
0.34	-0.41	-0.41	-0.11	1.54	-0.79	-0.07
0.76	0.17	0.09	0.19	-0.46	1.03	0.01
0.3	0.87	0.11	0.69	-0.31	0.37	-1.77
0.35	-0.42	-0.3	0.22	-0.68	-0.35	0.73
0.19	-0.51	0.29	0.3	-0.0	-1.34	1.53
0.23	-0.27	0.23	0.58	0.01	-0.08	-0.13
0.17	0.59	0.32	1.48	-1.43	-0.59	0.46
0.17	0.02	0.59	0.38	0.26	0.16	-0.4
0.27	0.53	1.0	0.72	-0.67	0.92	-0.72
0.3	0.52	1.0	0.72	-0.9	0.72	-0.41
0.25	0.62	0.37	1.41	-1.36	-0.81	0.7
0.12	0.8	0.99	0.91	-0.34	0.9	-0.23
0.81	0.69	0.38	0.56	1.04	-0.36	-0.27
0.36	-0.41	0.09	0.32	0.04	-0.58	0.62
0.19	0.13	-0.09	0.35	-1.24	1.37	0.45
1.32	-0.51	0.31	0.25	0.08	0.75	4.43
0.11	0.08	-0.02	0.23	0.22	0.72	1.23
0.16	1.09	0.28	1.72	-0.36	1.3	0.62
2.38	-0.48	0.71	0.4	1.19	1.51	1.0
0.17	0.89	0.5	1.75	-1.3	-0.29	0.67
0.17	1.25	0.25	1.87	0.05	-0.33	0.16
0.11	-1.45	1.28	-0.44	0.05	1.16	0.57
0.11	-0.08	-0.09	0.68	0.23	-0.23	-0.0
0.28	0.85	0.19	0.85	-1.16	0.27	-1.07
0.34	0.0	0.02	-0.02	-0.23	0.31	-0.3
0.85	0.12	-0.16	0.28	0.39	1.03	1.06
0.11	-0.54	0.18	0.01	1.69	-1.61	0.68
0.14	-0.47	0.18	0.28	1.14	-1.09	0.68
0.32	0.84	0.57	1.63	-1.03	-0.5	0.96
0.13	0.93	0.05	0.7	-0.79	1.07	0.35
0.36	0.75	0.43	1.13	-1.83	0.94	-0.72
0.44	1.07	0.39	1.75	0.15	-0.14	0.23
0.16	-0.48	0.2	0.19	0.89	-1.54	1.35
0.52	0.17	0.03	0.32	-0.13	1.62	-0.24
0.13	0.64	0.78	1.67	-0.5	0.03	-0.45
2.71	0.13	0.08	0.34	-0.09	0.77	0.84
0.12	0.4	0.08	0.22	0.53	1.21	1.35
0.65	-0.39	0.68	0.24	1.26	-1.27	0.24
0.2	0.51	0.26	1.31	-0.01	1.6	1.06
1.43	-0.45	0.45	0.3	0.95	1.11	0.08
0.78	-0.35	0.16	0.1	-0.67	-0.65	-1.97
0.16	-0.54	0.51	0.29	0.21	-0.37	0.13
0.13	0.92	0.5	0.72	-0.78	0.33	-0.41
0.22	0.59	0.37	1.4	-0.62	-0.79	0.43
0.19	1.07	0.35	1.76	0.03	-0.17	0.2
0.11	-0.02	0.11	0.15	0.67	0.91	-0.06
0.15	-0.6	-0.16	0.38	0.93	-0.86	0.93
0.31	-0.52	0.34	0.23	2.41	0.08	1.33
0.98	-0.51	0.95	0.77	0.85	0.54	0.82
1.05	0.92	0.52	1.2	0.01	-0.43	-0.86
0.18	0.81	0.55	1.21	0.05	-0.99	-0.33
0.19	0.13	-0.48	-0.64	0.48	-1.42	-0.23
0.41	1.65	0.68	1.63	0.69	-0.26	-0.64
0.41	0.39	0.04	0.62	0.75	1.99	1.55
0.14	-0.33	0.31	0.47	1.5	0.99	1.39
0.59	-0.56	0.06	0.37	-0.02	-0.25	0.66
0.44	-0.16	0.07	1.76	2.14	-0.6	5.22
0.26	-0.55	0.43	0.05	0.86	0.85	0.7
0.13	0.2	0.19	0.36	-0.53	1.54	1.06
0.21	0.13	-0.12	0.23	0.77	0.27	-0.19
0.21	0.35	0.65	1.05	-0.9	0.98	0.08
0.34	0.07	-0.41	0.26	1.8	-0.81	1.34
0.11	0.35	-0.09	0.19	2.56	0.48	1.59
0.16	-1.36	3.11	-0.35	-0.13	3.22	0.44
0.13	-0.93	-0.03	1.35	0.62	0.33	1.76
0.83	-1.14	0.89	0.67	0.14	1.14	1.34
0.2	-0.19	-0.29	0.4	-0.6	-0.07	1.52
0.16	0.73	0.45	1.15	-2.5	0.28	0.15
0.14	-0.59	0.37	0.79	-0.36	0.24	0.19
0.13	-0.22	-0.22	0.29	-0.55	-0.2	0.79
0.42	-0.65	0.37	0.3	0.13	-0.78	0.19
0.11	0.58	0.37	2.15	-0.34	-0.15	0.57
1.85	-0.53	0.4	0.28	2.97	0.51	-0.31
0.18	-0.38	-0.03	0.37	0.29	-0.85	0.79
0.23	0.42	0.66	1.08	-0.66	0.86	-0.07
0.22	1.07	0.35	1.66	-0.08	-0.23	-0.23
0.75	1.26	0.34	0.28	0.24	0.02	-1.84
2.5	0.12	-0.14	0.23	-0.42	1.15	0.39
1.83	0.2	-0.04	0.2	-0.83	0.76	0.33
0.36	0.7	0.42	0.55	0.81	-0.28	-0.21
0.12	-0.79	-0.42	0.7	0.8	-0.28	1.28
0.25	0.06	-0.15	0.16	-0.15	-0.38	-0.24
0.18	-0.56	0.48	0.22	2.37	0.59	0.59
0.37	0.71	0.23	1.42	-1.79	-0.53	0.35
0.23	-0.81	-0.58	0.4	0.76	-0.06	1.05
0.36	0.15	-0.16	0.31	-0.59	-0.35	-0.07
0.45	0.11	-0.13	0.08	-0.3	0.67	0.46
0.11	0.02	-0.11	0.23	-1.13	0.1	-0.01
0.13	-0.5	0.44	0.52	1.8	0.59	0.07
0.29	0.28	-0.05	0.67	1.97	0.15	0.62
0.25	-0.53	0.32	0.25	-0.7	-0.44	2.38
0.38	0.0	-0.39	-0.4	0.39	-1.15	-0.81
0.85	-0.46	0.4	0.18	1.97	-1.03	0.2
0.22	-0.47	0.29	0.35	0.83	-0.44	2.04
19.94	0.77	0.47	1.18	-0.16	1.28	0.75
0.23	0.78	0.06	1.3	-0.12	-0.64	0.25
0.13	0.95	0.8	1.89	0.32	-0.19	-0.54
0.87	-0.11	0.32	-0.33	0.05	-0.67	-0.88
0.6	0.21	0.31	1.35	-0.48	-0.38	-0.14
0.32	-0.43	0.35	0.79	0.99	0.65	0.71
0.12	-0.56	0.5	0.36	2.12	0.75	-0.48
0.16	-0.03	-0.15	0.22	0.7	1.05	0.24
0.1	0.26	-0.13	0.28	-0.48	0.76	1.43
0.81	1.29	0.67	-0.19	0.78	0.03	-1.83
0.14	0.16	0.26	0.58	1.81	0.04	0.88
0.14	0.84	0.16	1.31	0.24	-0.14	0.33
0.28	-0.15	0.6	0.39	0.27	0.28	-0.7
0.23	-0.06	-0.15	0.16	1.4	-1.2	1.34
1.09	-0.25	-0.1	0.35	2.15	-1.11	1.15
0.19	0.53	0.38	1.79	-0.35	-0.53	-0.08
0.75	-0.22	0.71	0.12	-0.37	0.48	-0.3
0.53	-0.45	0.46	0.02	1.31	-1.29	0.68
0.19	-0.11	0.32	-0.32	-0.25	-0.48	-0.52
0.75	0.95	0.45	1.33	0.02	-0.16	-0.64
0.24	-0.3	0.16	1.67	-1.13	-0.53	0.09
0.12	-0.23	0.32	-0.32	-0.38	0.76	-0.12
0.33	0.6	0.39	1.41	-0.46	-0.59	0.04
0.76	0.53	0.37	1.83	-0.18	-0.28	-0.15
0.12	-0.63	0.28	1.21	0.89	0.45	1.6
1.96	0.13	-0.1	0.36	-0.5	1.35	0.88
0.39	-0.05	0.55	0.33	0.14	-0.03	-0.09
0.11	-0.32	0.25	0.14	-0.16	-0.52	-0.62
0.22	0.14	-0.23	0.1	-1.0	0.7	-0.63
