Mass	x	y	z	vx	vy	vz
0.24	-1.1	-0.22	-0.03	0.18	-0.35	-1.48
0.41	-0.19	0.18	-0.55	-1.24	0.53	-1.6
1.23	0.85	0.16	0.87	2.25	1.62	5.3
0.34	1.55	0.46	0.17	0.06	0.64	0.86
0.76	1.19	0.14	0.61	1.06	-0.54	-0.53
0.3	-1.4	-0.33	-0.44	-0.5	-0.65	0.08
0.35	1.06	0.47	0.25	1.0	-0.03	-0.03
0.19	0.48	-0.96	1.04	-0.44	-0.43	0.21
0.23	1.9	-0.11	1.0	0.18	-0.12	0.96
0.17	-0.07	0.07	-0.63	0.83	0.28	-1.44
0.17	0.52	-1.13	0.85	0.22	-0.05	-0.11
0.27	-0.6	-0.15	-0.1	0.63	-1.69	-0.23
0.3	-0.61	-0.15	-0.1	0.13	-1.74	-0.05
0.25	-0.26	0.02	-0.47	0.3	0.6	-2.0
0.12	-0.22	-0.1	-0.01	0.38	-1.06	-1.86
0.81	-0.85	-0.07	1.1	-0.94	0.05	1.47
0.36	1.01	-0.21	0.95	-0.99	-0.38	0.58
0.19	0.2	0.08	0.17	-0.4	0.11	-1.02
1.32	1.52	0.45	0.26	0.05	-0.68	-1.26
0.11	-0.22	-1.99	-1.66	-0.64	-0.94	-0.93
0.16	0.05	2.21	1.6	-0.58	0.55	-0.45
2.38	2.06	1.0	1.55	0.89	-0.53	0.23
0.17	-0.99	-0.23	0.77	-0.37	-0.25	-1.19
0.17	0.13	-0.1	0.34	-0.83	0.62	-1.72
0.11	-0.82	2.95	0.8	0.46	0.52	0.59
0.11	1.02	0.94	0.74	0.21	-0.34	0.6
0.28	-1.58	-0.2	-1.4	-0.23	0.94	-1.17
0.34	1.04	0.48	0.94	0.72	-0.69	-0.27
0.85	2.08	0.09	1.43	0.52	-0.1	-0.11
0.11	2.88	-0.73	1.09	1.15	0.11	0.43
0.14	0.96	0.25	0.95	-0.54	0.12	-0.44
0.32	-1.01	-0.39	1.35	-0.48	-0.35	-0.89
0.13	-0.18	-0.02	0.04	1.19	-0.43	-1.35
0.36	-0.54	-0.41	-0.37	-0.11	-1.03	-0.65
0.44	0.33	0.19	-0.23	-0.68	0.11	-1.4
0.16	2.05	0.11	0.81	0.66	0.9	-0.1
0.52	0.08	0.29	0.22	-0.89	-0.26	0.18
0.13	-1.8	0.35	-1.75	-2.19	0.81	-2.84
2.71	0.31	0.15	0.24	-0.2	0.43	-0.42
0.12	-0.33	-0.13	-0.03	-1.16	-0.81	-0.54
0.65	0.77	0.33	0.94	0.6	0.51	-0.59
0.2	0.8	2.6	1.55	0.06	0.73	-0.23
1.43	2.08	0.54	1.11	0.34	-0.04	0.21
0.78	-0.03	-1.29	-1.84	0.21	-0.41	-0.23
0.16	0.33	-0.28	0.43	-0.5	0.33	0.59
0.13	-0.37	-0.4	-0.23	0.81	-0.13	-1.53
0.22	-0.17	0.11	-0.51	-1.05	-0.16	-1.21
0.19	0.34	0.16	-0.22	-0.81	0.19	-1.43
0.11	-0.45	-0.31	-0.05	-0.13	-0.41	-0.02
0.15	1.46	0.42	0.62	-0.26	0.2	0.12
0.31	0.86	0.29	0.96	-0.51	0.53	0.59
0.98	1.52	-0.05	0.8	0.16	-1.12	-0.69
1.05	-0.45	-0.61	-0.66	-0.06	-0.14	-1.18
0.18	-0.48	-0.44	-0.58	0.32	-1.19	-0.44
0.19	0.04	0.6	0.13	1.35	0.81	-0.49
0.41	1.53	-0.22	0.04	-0.88	-0.43	-0.59
0.41	1.41	2.28	2.45	0.32	0.64	0.57
0.14	0.48	0.84	1.35	-0.41	0.2	0.56
0.59	1.87	-0.1	0.98	0.38	-0.5	0.44
0.44	4.24	-1.11	11.94	2.14	-0.57	4.92
0.26	2.15	-0.6	0.49	0.61	-0.1	-0.32
0.13	-0.28	0.12	0.18	-1.29	0.01	0.75
0.21	0.68	-0.23	0.76	0.66	-0.66	-0.28
0.21	-0.1	-0.37	0.38	0.53	-1.74	0.67
0.34	2.19	0.56	1.5	0.29	0.72	0.13
0.11	3.96	1.53	0.03	1.37	0.68	-0.01
0.16	-1.56	9.46	0.56	-0.08	3.05	0.45
0.13	0.87	0.67	3.89	0.93	0.32	0.9
0.83	-0.14	2.47	2.84	0.61	0.53	0.84
0.2	1.44	0.21	0.57	0.94	-0.64	0.43
0.16	-0.42	-0.92	-0.66	-1.02	-0.67	-1.01
0.14	0.69	-0.79	0.69	0.24	-0.58	0.36
0.13	1.34	0.35	0.59	0.98	-0.97	-0.13
0.42	-0.7	0.57	0.15	0.09	0.82	0.47
0.11	-0.03	0.03	1.6	-0.16	-0.17	-1.09
1.85	0.82	0.15	0.82	-0.19	1.95	0.28
0.18	1.3	0.3	1.08	-0.11	-0.58	0.7
0.23	-0.28	-0.53	-0.22	-1.25	-0.87	-1.35
0.22	-0.89	-0.54	-0.49	-1.11	-1.17	-0.29
0.75	0.38	-0.02	-2.56	-0.75	-0.26	-0.99
2.5	0.7	0.14	0.38	0.47	-0.53	-0.41
1.83	2.72	0.0	1.28	0.82	-0.12	0.3
0.36	-0.77	-0.54	0.33	-0.7	-0.72	-0.06
0.12	1.59	0.35	1.27	0.82	0.75	-0.76
0.25	-0.48	0.24	0.29	-0.3	0.37	-0.78
0.18	0.98	0.02	1.01	-0.2	-0.87	-0.02
0.37	-1.16	0.03	-0.09	0.17	-0.05	-1.34
0.23	1.46	0.54	0.19	0.48	-0.05	-0.81
0.36	0.23	0.33	1.56	-0.47	-0.7	0.67
0.45	-0.24	-0.61	-0.17	-0.87	-0.11	-0.88
0.11	0.85	-0.23	0.99	0.64	-0.22	-0.61
0.13	0.4	0.42	0.67	-0.22	-0.18	-0.57
0.29	1.35	0.5	0.69	-0.83	-0.31	0.02
0.25	1.84	-0.04	0.3	0.39	-0.2	-0.78
0.38	0.34	0.33	0.21	1.72	0.26	-0.04
0.85	1.68	-0.66	0.41	0.22	-0.36	0.3
0.22	1.32	0.52	0.31	-0.23	0.26	-0.08
19.94	-0.54	-0.48	-0.44	0.31	-1.01	-0.31
0.23	-0.37	0.16	-0.41	-1.39	-0.26	-1.15
0.13	1.02	-1.34	0.03	0.03	-1.39	-0.46
0.87	-0.15	-0.82	1.63	0.11	0.37	1.11
0.6	0.11	0.19	0.08	-0.76	-0.48	0.4
0.32	0.79	0.46	0.87	-0.29	0.15	0.84
0.12	1.03	-0.19	1.29	-0.21	0.77	0.1
0.16	-1.36	-0.69	-1.28	-0.96	-1.0	-1.27
0.1	-0.2	-0.44	-0.18	-1.19	-0.58	0.33
0.81	2.11	0.37	-3.36	0.22	-0.21	-1.36
0.14	0.56	-0.41	0.88	-0.4	-0.45	0.47
0.14	-0.76	-0.17	-0.2	-1.52	-0.8	-0.82
0.28	1.41	0.17	1.03	0.02	0.8	-0.33
0.23	1.85	0.15	0.96	0.07	0.8	-0.14
1.09	3.14	-0.17	1.46	1.08	0.29	0.27
0.19	-0.53	-0.11	-0.68	-1.25	-0.49	-0.66
0.75	0.57	-0.1	0.51	0.4	0.49	0.24
0.53	1.75	0.35	0.7	0.14	-0.07	-0.51
0.19	-0.16	-0.82	1.64	0.01	0.5	0.91
0.75	-0.32	-0.74	-0.43	-0.12	-1.78	-1.37
0.24	-1.59	-0.65	0.66	-0.12	-0.22	-0.88
0.12	0.86	-0.54	0.67	0.93	-0.22	0.2
0.33	0.51	0.45	-0.37	0.07	0.18	-1.38
0.76	-0.19	0.04	-0.74	-1.08	-0.12	-1.0
0.12	1.73	0.85	2.84	1.11	0.14	0.3
1.96	0.21	0.07	0.17	-0.21	0.55	-0.65
0.39	0.79	0.27	0.88	-0.76	-1.46	0.64
0.11	0.7	0.26	1.08	-1.27	0.43	1.02
0.22	0.89	0.17	0.76	-0.19	1.8	-0.73
