Mass	x	y	z	vx	vy	vz
0.17	10.2	-6.43	4.3	0.99	-0.62	0.35
0.24	3.24	-0.97	-2.85	0.27	0.04	0.12
0.41	-5.01	-1.56	-3.54	-0.42	0.14	-0.2
1.23	-0.65	-1.33	0.7	-0.37	-1.06	0.77
0.34	1.17	-0.14	-1.37	0.66	0.23	0.32
0.76	-0.05	0.14	0.78	0.2	0.83	0.82
0.3	-0.9	1.5	2.26	-0.28	-0.12	-0.09
0.35	0.82	0.11	-1.9	0.42	-0.35	-0.27
0.19	-0.92	-0.31	-0.29	-0.84	-0.29	0.03
0.23	1.6	-0.57	-3.12	0.66	-0.29	-0.76
0.17	0.24	-0.64	-1.08	-0.45	-0.0	1.14
0.17	0.27	0.98	0.29	-1.12	0.37	0.2
0.27	-0.51	-0.45	1.5	0.02	-0.41	-0.09
0.3	-0.52	-0.45	1.5	-0.15	-0.65	0.28
0.25	-0.52	-0.02	-7.12	-0.05	-0.1	-0.59
0.12	-2.04	-3.43	-2.91	-0.08	-0.06	-0.02
0.81	-3.43	0.57	6.52	-0.19	0.09	0.5
0.36	-0.17	0.92	0.66	-0.4	-0.73	0.14
0.19	-0.13	0.37	0.09	-1.34	-2.52	0.4
1.32	0.35	0.62	-0.41	0.05	-0.5	-0.55
0.11	-4.04	-5.56	-6.0	-0.48	-0.36	-0.49
0.16	-0.53	-1.1	-1.07	0.59	-0.9	0.55
2.38	3.2	-2.66	0.37	-0.31	-0.31	-0.31
0.17	2.4	-0.26	-3.3	0.31	-0.04	0.07
0.17	-4.34	-0.08	-3.65	-0.36	-0.25	-0.12
0.11	2.35	2.37	3.18	0.33	-0.46	0.07
0.11	-0.31	-0.57	0.4	-1.17	-0.88	-0.5
0.28	0.18	-0.32	-0.59	0.07	0.12	0.84
0.34	0.52	-0.77	0.56	-1.13	-0.14	-0.66
0.85	-4.84	-1.7	0.7	-1.43	-0.52	0.12
0.11	7.56	0.92	3.11	0.45	0.27	0.21
0.14	-3.23	2.04	-1.5	-0.36	0.1	-0.28
0.32	2.63	0.91	-1.0	0.2	0.11	0.52
0.13	-0.77	-0.76	0.31	-1.14	-1.97	0.06
0.36	-0.67	-0.11	0.41	-1.43	0.29	0.47
0.44	-2.38	-1.65	-1.21	0.25	0.01	0.38
0.16	0.28	2.19	0.27	-0.78	-0.47	-0.06
0.52	-2.09	2.08	2.77	-0.86	0.71	0.54
0.13	-15.5	5.29	-19.89	-1.97	0.71	-2.61
2.71	0.76	-1.29	0.23	0.96	0.24	-0.06
0.12	-0.55	0.27	-0.68	0.87	-0.63	-0.06
0.65	-0.06	0.02	0.27	0.8	0.24	0.62
0.2	0.06	2.55	-0.71	-0.23	-0.72	-0.21
1.43	-3.21	-7.75	-2.22	-1.02	-2.52	-0.83
0.78	-2.97	2.92	1.81	-0.8	0.95	0.59
0.16	-0.73	0.27	0.82	0.74	0.3	-0.0
0.13	-1.03	-0.7	-2.12	0.24	0.47	0.43
0.22	-2.0	-1.28	0.19	0.65	0.26	0.28
0.19	-2.36	-1.69	-1.21	0.14	0.05	0.35
0.11	2.52	3.97	3.99	0.45	0.25	0.25
0.15	0.21	1.26	-1.05	-0.23	0.8	-1.19
0.31	1.23	-1.0	-0.51	0.02	0.57	-0.02
0.98	-0.28	-1.46	-0.09	-0.94	-0.13	-0.25
1.05	-0.07	-1.33	0.41	0.19	-0.63	0.1
0.18	0.29	0.05	2.69	-0.04	0.02	0.01
0.19	-0.7	0.83	-1.01	0.53	-0.04	-0.15
0.41	-2.99	0.97	0.65	0.25	0.17	0.2
0.41	2.4	4.39	4.41	0.04	0.11	0.1
0.14	-0.02	0.18	0.08	1.32	0.18	1.99
0.59	-0.1	1.85	-1.33	0.02	-0.02	-0.04
0.44	18.83	-4.99	45.42	2.13	-0.57	4.89
0.26	-1.56	-0.78	1.26	-0.25	-0.51	0.44
0.13	-1.6	0.17	0.55	0.2	0.2	-0.06
0.21	-0.51	1.3	-0.74	-0.14	-0.14	-0.58
0.21	2.25	-3.15	1.38	0.07	0.16	-0.08
0.34	-0.64	0.46	-0.05	-0.54	-1.76	-0.4
0.11	11.85	5.56	0.06	1.05	0.54	0.01
0.16	-2.07	30.03	3.6	-0.07	2.98	0.44
0.13	6.5	2.45	8.05	0.74	0.23	0.47
0.83	3.79	4.42	6.6	0.51	0.16	0.38
0.2	0.69	1.51	-0.98	0.67	0.2	-0.04
0.16	0.31	0.29	0.64	0.62	-1.6	0.62
0.14	-0.18	-0.23	0.38	1.52	-0.24	-0.61
0.13	-0.14	1.62	-0.7	0.75	0.75	-0.18
0.42	1.06	-0.38	1.12	0.08	-0.92	0.08
0.11	-0.81	-0.8	1.52	-0.1	-0.01	0.03
1.85	0.11	0.2	0.25	0.24	-0.14	0.75
0.18	-0.71	-0.99	0.93	-0.15	-0.72	0.18
0.23	-0.86	-0.49	-0.58	0.91	-0.04	0.14
0.22	-0.06	1.62	0.38	-0.06	1.48	-0.14
0.75	-4.89	-1.96	-5.05	-0.62	-0.24	-0.07
2.5	-0.01	1.03	0.07	-0.23	-0.32	0.66
1.83	3.52	-0.14	1.58	-0.38	0.03	-0.13
0.36	-0.88	-0.25	1.88	-0.12	-0.17	-0.58
0.12	-0.26	0.81	-2.15	-0.69	-0.44	0.21
0.25	-0.9	0.88	0.84	-0.96	-0.17	-0.31
0.18	9.47	2.9	11.05	1.54	0.42	1.75
0.37	1.88	-1.23	-1.85	0.03	-0.12	0.52
0.23	-0.64	1.15	0.66	0.79	-0.35	-0.29
0.36	-0.81	1.86	-1.29	0.07	-0.02	0.23
0.45	-0.58	-0.17	-3.52	0.09	-0.07	0.25
0.11	0.68	0.34	-0.16	-0.94	-0.12	-1.09
0.13	-0.03	0.76	-0.46	-1.06	0.01	-0.2
0.29	0.07	1.03	-0.77	0.08	-0.58	-0.28
0.25	0.41	1.46	2.12	0.67	0.41	0.06
0.38	0.08	0.49	-0.71	1.24	0.61	-1.05
0.85	-0.56	-0.5	-3.93	0.08	-0.35	-0.73
0.22	-4.1	-0.98	-2.86	-0.21	-0.29	-0.45
19.94	-0.11	0.24	0.14	0.69	-0.95	3.05
0.23	-3.98	-1.44	-3.04	-0.08	-0.09	-0.11
0.13	-0.73	-5.67	-2.23	-0.3	-0.25	-0.24
0.87	0.61	1.82	0.35	-0.15	-0.38	-0.9
0.6	-5.39	-2.46	-5.1	-0.74	-0.5	-0.82
0.32	-1.86	-1.67	-0.59	-3.75	-3.9	-1.96
0.12	-1.26	0.49	-0.35	0.07	-0.19	0.13
0.16	-5.27	-5.28	-7.48	-0.45	-0.56	-0.76
0.1	0.73	1.05	2.0	-0.08	-0.05	-0.49
0.81	2.72	-1.15	-11.06	0.04	-0.22	-0.99
0.14	-0.2	1.41	-0.46	-0.59	-0.53	-0.05
0.14	-2.42	-2.1	-3.03	0.13	0.03	-0.06
0.28	-1.27	1.22	1.81	-0.63	-0.0	0.52
0.23	-3.34	-2.38	-0.62	-0.16	-0.7	-0.21
1.09	7.31	1.83	2.23	0.36	0.26	0.04
0.19	0.8	1.5	1.33	0.05	0.47	0.18
0.75	-0.38	0.42	-0.21	0.38	-1.15	-0.24
0.53	0.01	1.17	3.09	0.35	-0.08	-0.03
0.19	0.61	1.82	0.36	-0.14	-0.32	-1.27
0.75	-1.03	-2.63	-3.84	0.02	0.01	-0.1
0.24	1.82	0.63	0.57	-0.3	-0.03	0.83
0.12	1.06	-1.71	-0.04	0.25	0.36	0.09
0.33	-1.46	-1.22	-0.47	0.19	0.16	1.01
0.76	-1.44	-0.64	0.14	-0.16	0.42	0.78
0.12	6.99	1.05	2.45	0.54	-0.01	-0.2
1.96	-0.13	0.37	0.1	-1.4	-1.65	0.23
0.39	-0.21	-1.59	-0.85	-0.5	-0.86	-0.56
0.11	-1.6	0.4	0.66	0.17	0.09	-0.36
0.22	0.63	1.47	1.02	-0.19	-0.05	0.21
