Mass	x	y	z	vx	vy	vz
0.24	-0.97	-0.32	-0.5	0.61	-0.33	-1.52
0.41	-0.54	0.17	-0.97	-1.09	0.03	-1.32
1.23	0.42	0.16	0.81	-1.42	-0.06	-0.21
0.34	1.5	0.6	0.46	-0.32	0.37	0.96
0.76	1.45	-0.04	0.51	0.65	-0.59	-0.22
0.3	-1.51	-0.51	-0.41	-0.22	-0.58	0.09
0.35	1.34	0.45	0.28	0.8	-0.15	0.15
0.19	0.34	-1.06	1.07	-0.46	-0.17	-0.05
0.23	1.91	-0.14	1.25	-0.05	-0.07	0.75
0.17	0.15	0.13	-1.02	0.63	0.12	-1.15
0.17	0.57	-1.1	0.8	0.07	0.29	-0.19
0.27	-0.39	-0.67	-0.23	1.41	-1.19	-0.8
0.3	-0.4	-0.67	-0.23	0.79	-1.17	-0.68
0.25	-0.21	0.16	-1.06	0.07	0.34	-1.76
0.12	-0.17	-0.48	-0.57	-0.14	-1.39	-1.71
0.81	-1.11	-0.05	1.53	-0.78	0.07	1.32
0.36	0.7	-0.25	1.13	-1.0	0.05	0.53
0.19	0.08	0.26	0.05	-0.72	1.99	-0.55
1.32	1.45	0.44	0.14	-0.35	-0.06	-0.34
0.11	-0.42	-2.26	-1.94	-0.64	-0.85	-0.87
0.16	-0.13	2.36	1.45	-0.57	0.44	-0.51
2.38	2.32	0.83	1.6	0.78	-0.6	0.15
0.17	-1.06	-0.29	0.37	-0.14	-0.15	-1.4
0.17	-0.15	0.14	-0.17	-0.97	0.84	-1.51
0.11	-0.68	3.1	0.98	0.48	0.44	0.58
0.11	1.05	0.78	0.93	-0.04	-0.72	0.64
0.28	-1.69	-0.2	-1.66	-0.56	0.85	-0.67
0.34	1.15	0.21	0.83	-0.08	-1.02	-0.41
0.85	2.22	0.06	1.38	0.38	-0.09	-0.22
0.11	3.22	-0.69	1.22	1.07	0.15	0.41
0.14	0.99	0.14	1.15	0.44	-0.24	1.01
0.32	-1.14	-0.49	1.06	-0.34	-0.3	-1.03
0.13	0.16	-0.15	-0.34	0.99	-0.46	-1.13
0.36	-0.43	-0.51	-0.52	0.55	-1.27	-0.23
0.44	0.07	0.21	-0.62	-0.92	-0.01	-1.13
0.16	2.23	0.38	0.78	0.5	0.86	-0.09
0.52	-0.1	0.42	0.51	0.75	0.82	0.86
0.13	-2.45	0.59	-2.6	-2.11	0.77	-2.77
2.71	0.15	0.28	0.15	-0.9	0.44	0.0
0.12	-0.61	-0.44	-0.24	-0.22	-1.2	-0.77
0.65	0.9	0.17	0.83	-0.43	-1.16	0.43
0.2	0.82	2.81	1.47	0.04	0.65	-0.26
1.43	2.16	0.52	1.17	0.19	-0.1	0.16
0.78	0.02	-1.4	-1.89	0.17	-0.31	-0.13
0.16	0.16	-0.14	0.6	-0.61	0.64	0.5
0.13	-0.32	-0.82	-0.65	-0.35	-1.4	-0.85
0.22	-0.51	0.02	-0.85	-1.12	-0.41	-1.03
0.19	0.09	0.17	-0.61	-0.96	-0.05	-1.12
0.11	-0.43	-0.28	-0.07	-0.41	2.08	1.84
0.15	1.33	0.46	0.67	-0.62	0.02	0.18
0.31	0.86	0.31	0.92	-0.4	1.18	0.73
0.98	1.5	-0.36	0.59	-0.24	-0.88	-0.64
1.05	-0.47	-0.62	-0.87	-0.09	0.07	-0.26
0.18	-0.47	-0.61	-0.44	0.05	0.43	0.52
0.19	0.42	0.78	0.02	1.17	0.38	-0.26
0.41	1.23	-0.35	-0.12	-1.06	-0.37	-0.45
0.41	1.51	2.46	2.62	0.29	0.58	0.52
0.14	0.33	0.85	1.49	-0.73	-0.12	0.38
0.59	1.96	-0.24	1.11	0.2	-0.42	0.42
0.44	4.9	-1.28	13.45	2.14	-0.57	4.92
0.26	2.31	-0.62	0.39	0.46	-0.03	-0.3
0.13	-0.59	0.15	0.39	-0.77	0.1	0.55
0.21	0.89	-0.38	0.67	0.76	-0.32	-0.22
0.21	0.07	-0.86	0.56	0.58	-1.45	0.49
0.34	2.26	0.78	1.52	0.18	0.73	0.07
0.11	4.38	1.74	0.03	1.33	0.66	-0.01
0.16	-1.58	10.4	0.7	-0.08	3.04	0.45
0.13	1.15	0.77	4.16	0.92	0.31	0.84
0.83	0.04	2.63	3.09	0.62	0.49	0.8
0.2	1.66	-0.0	0.72	0.52	-0.71	0.52
0.16	-0.72	-1.03	-0.92	-0.9	-0.15	-0.72
0.14	0.74	-0.93	0.79	0.07	-0.32	0.33
0.13	1.58	0.03	0.57	0.59	-1.08	0.0
0.42	-0.63	0.78	0.29	0.34	0.56	0.45
0.11	-0.06	-0.02	1.23	-0.02	-0.1	-1.37
1.85	0.9	0.1	1.01	-0.41	-0.28	-0.32
0.18	1.2	0.12	1.25	-0.57	-0.61	0.35
0.23	-0.49	-0.43	-0.7	0.58	1.23	-0.91
0.22	-1.15	-0.86	-0.56	-0.65	-0.95	-0.21
0.75	0.14	-0.1	-2.85	-0.8	-0.27	-0.91
2.5	0.82	-0.02	0.3	0.27	-0.49	-0.09
1.83	2.95	-0.03	1.37	0.7	-0.1	0.26
0.36	-0.94	-0.73	0.27	-0.42	-0.53	-0.27
0.12	1.8	0.57	1.02	0.6	0.67	-0.87
0.25	-0.47	0.31	0.05	0.21	0.06	-0.74
0.18	0.85	-0.14	0.91	-0.53	-0.24	-0.46
0.37	-1.05	0.02	-0.52	0.57	0.01	-1.42
0.23	1.58	0.48	-0.0	0.27	-0.28	-0.51
0.36	0.1	0.11	1.72	-0.4	-0.7	0.37
0.45	-0.55	-0.48	-0.62	-0.43	0.5	-1.9
0.11	1.05	-0.21	0.77	0.51	0.2	-0.84
0.13	0.31	0.32	0.49	-0.48	-0.44	-0.63
0.29	1.02	0.36	0.72	-1.32	-0.61	0.21
0.25	1.92	-0.09	0.07	0.16	-0.15	-0.67
0.38	0.81	0.38	0.23	1.42	0.06	0.2
0.85	1.72	-0.75	0.51	0.05	-0.23	0.33
0.22	1.21	0.57	0.31	-0.44	0.06	0.05
19.94	-0.42	-0.56	-0.59	0.31	-1.02	-0.9
0.23	-0.79	0.04	-0.73	-1.33	-0.5	-0.95
0.13	1.02	-1.74	-0.1	-0.06	-1.25	-0.44
0.87	-0.12	-0.68	1.94	0.0	0.6	1.08
0.6	-0.15	0.1	0.31	-0.78	0.04	0.97
0.32	0.73	0.37	1.09	-0.09	-0.66	0.4
0.12	0.93	0.07	1.23	-0.47	0.93	-0.48
0.16	-1.64	-0.98	-1.66	-0.85	-0.92	-1.18
0.1	-0.52	-0.45	-0.32	-0.4	0.86	-0.65
0.81	2.18	0.31	-3.77	0.19	-0.21	-1.32
0.14	0.44	-0.5	1.0	-0.38	-0.15	0.3
0.14	-1.15	-0.42	-0.47	-1.05	-0.8	-0.85
0.28	1.34	0.4	0.9	-0.44	0.69	-0.47
0.23	1.83	0.39	0.9	-0.16	0.75	-0.21
1.09	3.46	-0.08	1.54	0.99	0.3	0.23
0.19	-0.88	-0.3	-0.83	-1.01	-0.67	-0.29
0.75	0.69	0.08	0.61	0.43	0.7	0.52
0.53	1.75	0.31	0.54	-0.12	-0.15	-0.48
0.19	-0.12	-0.68	1.94	0.71	0.05	0.17
0.75	-0.38	-1.16	-0.81	-0.23	-1.1	-1.13
0.24	-1.6	-0.71	0.37	0.05	-0.15	-0.96
0.12	1.12	-0.55	0.74	0.74	0.2	0.21
0.33	0.51	0.49	-0.76	-0.09	0.05	-1.17
0.76	-0.53	-0.03	-0.99	-1.1	-0.29	-0.61
0.12	2.06	0.89	2.92	1.07	0.11	0.23
1.96	0.08	0.26	0.04	-0.57	0.54	0.02
0.39	0.98	-0.05	0.89	0.77	-0.33	-0.2
0.11	0.36	0.38	1.3	-1.04	0.37	0.47
0.22	0.76	0.59	0.77	-0.49	1.0	0.38
