Mass	x	y	z	vx	vy	vz
0.17	8.24	-5.21	3.6	1.02	-0.64	0.37
0.24	2.54	-1.0	-2.92	0.46	-0.01	-0.06
0.41	-4.2	-1.12	-3.23	-0.45	0.01	-0.28
1.23	0.36	0.99	0.46	-0.29	-0.07	-0.74
0.34	-0.56	-0.49	-1.11	0.97	0.07	-0.71
0.76	0.15	0.45	-0.41	-0.16	0.64	-0.36
0.3	-0.23	1.45	1.93	-0.42	0.26	0.5
0.35	-0.25	0.51	-0.46	0.56	0.15	-1.51
0.19	-0.23	0.05	0.71	-1.08	0.78	1.1
0.23	0.11	0.02	-1.19	0.9	-0.37	-1.4
0.17	0.8	-0.39	-2.38	-0.17	-0.19	0.33
0.17	0.48	-0.7	0.0	0.99	0.65	0.03
0.27	0.33	0.31	-0.39	-0.27	0.46	1.29
0.3	0.33	0.32	-0.4	-0.94	0.56	1.34
0.25	-0.42	0.18	-5.86	-0.06	-0.09	-0.72
0.12	-1.79	-3.16	-2.75	-0.17	-0.22	-0.15
0.81	-3.01	0.39	5.45	-0.25	0.09	0.61
0.36	0.33	0.29	0.0	0.27	1.46	-0.07
0.19	0.79	0.44	0.34	0.55	-0.06	-0.3
1.32	-0.16	0.15	0.58	-0.54	-0.95	0.72
0.11	-3.07	-4.82	-5.0	-0.51	-0.41	-0.54
0.16	-1.32	0.93	-1.22	0.18	-0.97	-0.33
2.38	3.59	-1.9	0.94	-0.09	-0.46	-0.27
0.17	1.63	-0.19	-3.21	0.48	-0.03	-0.18
0.17	-3.52	0.38	-3.28	-0.49	-0.22	-0.27
0.11	1.6	3.12	2.89	0.44	-0.31	0.23
0.11	-0.3	1.19	-0.8	0.48	-0.08	0.37
0.28	-0.78	-0.29	-2.35	0.46	-0.14	-0.31
0.34	1.51	0.13	0.85	0.09	-0.63	0.12
0.85	-1.78	-0.59	0.42	-1.84	-0.66	0.19
0.11	6.61	0.4	2.67	0.54	0.27	0.25
0.14	-2.29	1.66	-0.84	-0.63	0.31	-0.4
0.32	1.77	0.56	-1.78	0.64	0.25	0.23
0.13	-0.09	-0.61	-0.64	-0.61	0.65	1.08
0.36	0.27	0.62	0.35	0.89	0.48	-0.57
0.44	-2.48	-1.47	-1.74	-0.03	-0.29	0.19
0.16	1.61	2.55	0.4	-0.56	0.05	-0.08
0.52	-0.13	0.64	1.12	-0.88	0.41	1.06
0.13	-11.67	3.91	-14.81	-1.98	0.71	-2.62
2.71	-0.09	0.43	0.11	-0.91	-1.37	0.03
0.12	-0.89	0.59	0.43	-0.65	0.27	-0.57
0.65	0.4	0.19	0.71	-1.34	-1.04	0.91
0.2	0.45	3.52	-0.14	-0.17	-0.29	-0.35
1.43	-1.19	-2.75	-0.59	-1.09	-2.7	-0.87
0.78	-1.1	0.82	0.55	-1.29	1.33	0.74
0.16	-0.03	-0.05	-0.31	0.46	-1.9	0.75
0.13	-1.31	-1.44	-2.5	0.05	0.29	-0.01
0.22	-2.71	-1.44	-0.4	0.12	-0.05	0.29
0.19	-2.47	-1.49	-1.74	-0.25	-0.01	0.12
0.11	1.59	3.38	3.42	0.51	0.36	0.36
0.15	-1.0	-0.43	-0.22	0.22	0.56	0.53
0.31	0.49	-1.32	-0.3	0.64	-0.37	-0.21
0.98	0.39	0.55	0.66	1.27	-1.29	0.24
1.05	-0.02	0.23	0.56	0.5	0.61	-1.22
0.18	0.29	0.07	2.03	0.04	-0.06	0.77
0.19	-0.96	0.15	0.04	-0.63	0.73	-0.91
0.41	-3.07	0.54	0.2	-0.17	0.28	0.26
0.41	2.28	4.1	4.13	0.08	0.2	0.19
0.14	0.84	0.38	0.38	-0.79	-0.48	0.0
0.59	-0.17	1.34	-0.76	0.02	0.62	-0.6
0.44	14.7	-3.89	35.95	2.13	-0.57	4.9
0.26	0.21	0.34	-0.12	-1.86	-0.02	0.56
0.13	-0.67	-0.24	0.28	-1.48	0.07	0.37
0.21	0.19	-0.0	0.68	-0.92	1.64	0.05
0.21	1.97	-3.24	1.44	0.22	-0.07	0.02
0.34	0.95	2.04	0.81	-0.74	-0.25	-0.37
0.11	9.78	4.49	0.05	1.09	0.56	0.01
0.16	-1.93	24.24	2.74	-0.07	2.99	0.44
0.13	5.03	2.0	7.09	0.78	0.24	0.52
0.83	2.76	4.07	5.79	0.55	0.21	0.45
0.2	-0.67	0.27	-0.15	0.32	1.26	-1.04
0.16	-1.24	0.92	-0.98	0.49	0.32	0.58
0.14	-0.71	0.8	0.02	-0.61	0.02	0.34
0.13	-0.78	-0.71	0.29	-0.62	1.24	-0.71
0.42	-0.31	0.69	0.03	1.07	0.5	0.74
0.11	-0.23	-0.19	0.28	-0.61	-0.96	1.56
1.85	0.2	0.25	0.42	1.84	-0.51	-1.01
0.18	0.22	-0.37	0.06	0.56	-0.16	-0.17
0.23	-1.72	-0.37	0.08	-0.14	-0.07	-0.47
0.22	-0.69	-1.43	-0.49	0.58	0.66	0.37
0.75	-3.62	-1.47	-4.84	-0.7	-0.27	-0.16
2.5	-0.27	-0.3	-0.24	1.66	0.45	0.73
1.83	4.0	-0.18	1.75	-0.12	0.01	-0.05
0.36	-0.39	0.16	2.24	-0.37	-0.26	0.24
0.12	1.03	1.44	-2.04	-0.6	-0.19	-0.3
0.25	0.51	-0.26	0.14	0.72	0.91	0.76
0.18	6.47	2.08	7.63	1.56	0.43	1.78
0.37	1.54	-0.88	-2.56	0.3	-0.22	0.19
0.23	-1.52	1.02	0.86	0.06	0.36	0.05
0.36	-0.71	1.44	-1.34	-0.16	0.46	-0.21
0.45	-0.7	-0.09	-3.68	0.04	-0.02	-0.08
0.11	0.83	0.08	1.66	0.52	0.17	-0.51
0.13	-0.01	-0.39	0.76	1.32	-0.03	-0.22
0.29	-0.1	0.86	0.41	-0.05	1.05	0.14
0.25	-0.72	0.46	1.42	0.36	0.6	0.97
0.38	1.01	-0.4	1.5	-0.93	0.02	-0.27
0.85	-0.67	0.18	-2.17	0.01	-0.31	-1.15
0.22	-3.51	-0.39	-1.88	-0.43	-0.33	-0.57
19.94	-0.18	0.04	0.51	-0.0	-0.21	0.89
0.23	-3.67	-1.21	-2.72	-0.24	-0.14	-0.22
0.13	-0.14	-5.05	-1.72	-0.3	-0.4	-0.29
0.87	0.67	1.88	2.01	0.09	0.25	-0.63
0.6	-3.87	-1.44	-3.43	-0.83	-0.55	-0.91
0.32	0.16	1.1	0.22	-0.15	0.43	0.0
0.12	0.07	0.04	0.07	-1.54	0.98	-0.76
0.16	-4.36	-4.16	-5.96	-0.48	-0.59	-0.81
0.1	0.64	0.91	2.38	0.17	0.19	0.13
0.81	2.63	-0.72	-9.08	0.05	-0.22	-1.05
0.14	0.71	1.45	0.05	-0.21	0.51	-0.47
0.14	-2.55	-2.04	-2.76	-0.0	-0.09	-0.23
0.28	0.32	0.48	0.22	-0.82	1.46	0.93
0.23	-2.75	-0.85	-0.18	-0.51	-0.88	-0.24
1.09	6.51	1.3	2.13	0.46	0.28	0.07
0.19	-0.08	-0.41	0.33	1.23	1.2	0.52
0.75	0.43	-0.43	0.45	-0.94	0.68	0.59
0.53	-0.63	1.21	2.72	0.28	0.07	0.45
0.19	0.66	1.88	2.02	0.04	0.34	-0.91
0.75	-1.04	-2.64	-3.54	-0.05	-0.01	-0.25
0.24	1.71	0.49	-0.96	0.43	0.16	0.66
0.12	0.14	-1.57	-0.13	0.65	-0.56	-0.02
0.33	-1.33	-0.97	-1.86	-0.29	-0.31	0.45
0.76	-2.09	-0.94	-1.08	0.28	0.03	0.32
0.12	5.85	1.06	2.8	0.64	-0.0	-0.16
1.96	0.79	0.44	0.35	0.56	0.78	-0.29
0.39	-0.55	0.8	0.75	0.75	-0.55	-0.51
0.11	-0.82	0.01	0.88	-1.13	0.23	0.23
0.22	0.48	0.6	0.25	0.66	1.24	0.44
