Mass	x	y	z	vx	vy	vz
0.17	8.03	-5.08	3.52	1.03	-0.64	0.37
0.24	2.44	-1.0	-2.91	0.48	-0.02	-0.08
0.41	-4.09	-1.08	-3.18	-0.24	-0.66	-0.18
1.23	0.41	0.98	0.61	-0.15	0.23	-0.7
0.34	-0.75	-0.5	-0.95	0.89	0.02	-0.86
0.76	0.18	0.3	-0.31	-0.01	0.92	-0.6
0.3	-0.14	1.38	1.82	-0.43	0.33	0.57
0.35	-0.35	0.47	-0.13	0.44	0.32	-1.76
0.19	-0.11	0.09	0.41	-0.12	-0.98	1.21
0.23	-0.07	0.09	-0.88	0.9	-0.34	-1.62
0.17	0.83	-0.36	-2.45	-0.15	-0.19	0.27
0.17	0.26	-0.81	-0.0	1.14	0.43	0.0
0.27	0.47	0.21	-0.65	-0.57	0.5	0.91
0.3	0.46	0.21	-0.64	-0.63	0.28	1.24
0.25	-0.41	0.2	-5.72	-0.06	-0.09	-0.73
0.12	-1.76	-3.11	-2.72	-0.18	-0.24	-0.16
0.81	-2.95	0.37	5.32	-0.26	0.09	0.62
0.36	0.24	-0.01	0.04	0.59	1.51	-0.27
0.19	0.63	0.28	0.41	0.98	0.06	-0.43
1.32	-0.04	0.1	0.36	-0.7	0.98	1.14
0.11	-2.97	-4.73	-4.89	-0.52	-0.42	-0.55
0.16	-1.35	1.12	-1.14	0.13	-0.92	-0.38
2.38	3.6	-1.8	0.99	-0.06	-0.48	-0.27
0.17	1.54	-0.19	-3.17	0.5	-0.03	-0.21
0.17	-3.42	0.43	-3.22	-0.5	-0.22	-0.29
0.11	1.51	3.19	2.84	0.45	-0.29	0.25
0.11	-0.39	1.2	-0.87	0.45	0.03	0.26
0.28	-0.89	-0.28	-2.44	-0.48	0.3	1.06
0.34	1.48	0.26	0.82	0.25	-0.63	0.17
0.85	-1.39	-0.45	0.38	-1.97	-0.69	0.22
0.11	6.5	0.35	2.62	0.55	0.27	0.25
0.14	-2.16	1.59	-0.76	-0.67	0.35	-0.42
0.32	1.63	0.51	-1.83	0.69	0.26	0.19
0.13	0.03	-0.73	-0.84	-0.56	0.49	0.89
0.36	0.08	0.43	0.5	0.77	1.55	-1.01
0.44	-2.46	-1.43	-1.78	-0.12	-0.2	0.15
0.16	1.72	2.53	0.41	-0.53	0.09	-0.08
0.52	0.06	0.53	0.88	-1.04	0.61	1.44
0.13	-11.28	3.77	-14.29	-1.98	0.71	-2.62
2.71	0.1	0.68	0.13	-0.95	-1.02	-0.25
0.12	-0.73	0.52	0.54	-0.88	0.42	-0.48
0.65	0.34	0.33	0.43	1.21	-0.54	0.94
0.2	0.48	3.58	-0.06	-0.16	-0.25	-0.36
1.43	-0.96	-2.19	-0.42	-1.13	-2.75	-0.88
0.78	-0.82	0.54	0.4	-1.48	1.46	0.8
0.16	-0.14	0.24	-0.43	0.5	-1.14	0.43
0.13	-1.32	-1.5	-2.49	0.03	0.26	-0.04
0.22	-2.73	-1.43	-0.46	0.07	-0.08	0.29
0.19	-2.43	-1.46	-1.77	-0.14	-0.29	0.15
0.11	1.49	3.31	3.34	0.52	0.38	0.37
0.15	-1.03	-0.53	-0.32	0.02	0.49	0.45
0.31	0.35	-1.23	-0.26	0.7	-0.5	-0.26
0.98	0.1	0.75	0.59	1.52	-0.64	0.4
1.05	-0.11	0.07	0.74	0.44	1.06	-0.25
0.18	0.27	0.08	1.86	0.06	-0.06	0.91
0.19	-0.8	-0.0	0.23	-0.95	0.74	-0.96
0.41	-3.03	0.48	0.15	-0.22	0.29	0.26
0.41	2.26	4.05	4.09	0.09	0.21	0.2
0.14	0.96	0.47	0.38	-0.4	-0.39	-0.03
0.59	-0.18	1.2	-0.63	0.01	0.76	-0.7
0.44	14.29	-3.78	35.01	2.13	-0.57	4.9
0.26	0.56	0.33	-0.21	-1.63	0.13	0.32
0.13	-0.33	-0.22	0.19	-1.84	-0.26	0.5
0.21	0.36	-0.28	0.65	-0.7	1.14	0.26
0.21	1.93	-3.23	1.43	0.23	-0.09	0.03
0.34	1.09	2.09	0.89	-0.7	-0.18	-0.35
0.11	9.56	4.37	0.05	1.09	0.56	0.01
0.16	-1.91	23.64	2.65	-0.07	2.99	0.44
0.13	4.87	1.95	6.98	0.78	0.24	0.53
0.83	2.65	4.03	5.7	0.55	0.21	0.46
0.2	-0.7	-0.0	0.08	-0.09	1.35	-1.19
0.16	-1.33	0.85	-1.09	0.43	0.37	0.53
0.14	-0.57	0.78	-0.04	-0.79	0.21	0.26
0.13	-0.64	-0.94	0.43	-0.76	1.1	-0.61
0.42	-0.51	0.56	-0.11	0.85	0.78	0.63
0.11	-0.09	0.04	-0.03	-0.69	-1.08	1.52
1.85	-0.0	0.42	0.73	0.47	-0.79	-1.32
0.18	0.08	-0.31	0.09	0.82	-0.49	-0.07
0.23	-1.68	-0.36	0.18	-0.27	-0.09	-0.48
0.22	-0.81	-1.55	-0.56	0.54	0.55	0.28
0.75	-3.47	-1.41	-4.81	-0.71	-0.27	-0.17
2.5	-0.55	-0.34	-0.37	1.16	0.1	0.5
1.83	4.02	-0.18	1.76	-0.09	0.0	-0.04
0.36	-0.31	0.21	2.18	-0.4	-0.26	0.35
0.12	1.15	1.47	-1.97	-0.58	-0.16	-0.34
0.25	0.33	-0.42	-0.01	0.99	0.69	0.72
0.18	6.15	1.99	7.27	1.57	0.43	1.78
0.37	1.47	-0.83	-2.59	0.32	-0.23	0.15
0.23	-1.52	0.94	0.84	-0.03	0.42	0.09
0.36	-0.68	1.34	-1.29	-0.19	0.52	-0.27
0.45	-0.71	-0.09	-3.66	0.03	-0.02	-0.12
0.11	0.72	0.04	1.75	0.59	0.15	-0.36
0.13	-0.28	-0.36	0.78	1.23	-0.32	0.04
0.29	-0.08	0.59	0.39	-0.22	1.62	0.05
0.25	-0.78	0.33	1.21	0.21	0.64	1.12
0.38	1.19	-0.39	1.54	-0.85	-0.05	-0.17
0.85	-0.67	0.25	-1.93	-0.0	-0.29	-1.22
0.22	-3.41	-0.32	-1.76	-0.46	-0.33	-0.58
19.94	-0.1	0.02	0.63	-0.27	0.35	0.65
0.23	-3.62	-1.18	-2.67	-0.26	-0.15	-0.24
0.13	-0.08	-4.96	-1.66	-0.3	-0.42	-0.29
0.87	0.65	1.82	2.14	0.14	0.31	-0.86
0.6	-3.7	-1.32	-3.24	-0.84	-0.56	-0.93
0.32	0.19	0.98	0.23	-0.09	0.75	-0.05
0.12	0.35	-0.15	0.24	-1.25	0.82	-0.86
0.16	-4.26	-4.04	-5.79	-0.49	-0.6	-0.82
0.1	0.6	0.87	2.34	0.19	0.22	0.21
0.81	2.62	-0.68	-8.86	0.05	-0.22	-1.05
0.14	0.74	1.33	0.15	-0.11	0.65	-0.51
0.14	-2.55	-2.02	-2.71	-0.02	-0.11	-0.25
0.28	0.46	0.16	0.07	-0.51	1.58	0.62
0.23	-2.64	-0.67	-0.13	-0.57	-0.89	-0.24
1.09	6.41	1.25	2.11	0.48	0.28	0.07
0.19	-0.33	-0.62	0.22	1.21	0.88	0.62
0.75	0.61	-0.54	0.33	-0.75	0.47	0.63
0.53	-0.69	1.2	2.62	0.26	0.09	0.51
0.19	0.65	1.82	2.15	-0.1	0.34	0.4
0.75	-1.03	-2.64	-3.49	-0.06	-0.03	-0.27
0.24	1.61	0.46	-1.09	0.5	0.18	0.6
0.12	0.0	-1.45	-0.12	0.69	-0.7	-0.05
0.33	-1.26	-0.9	-1.94	-0.33	-0.34	0.39
0.76	-2.14	-0.94	-1.15	0.22	0.01	0.29
0.12	5.72	1.06	2.83	0.65	-0.0	-0.15
1.96	0.64	0.28	0.42	0.99	0.89	-0.4
0.39	-0.68	0.9	0.85	0.58	-0.38	-0.41
0.11	-0.56	-0.03	0.81	-1.41	0.18	0.42
0.22	0.31	0.32	0.19	1.01	1.49	0.1
