Mass	x	y	z	vx	vy	vz
0.17	9.89	-6.24	4.19	0.99	-0.62	0.36
0.24	3.16	-0.98	-2.89	0.3	0.03	0.09
0.41	-4.9	-1.5	-3.5	-1.38	0.25	0.01
1.23	-0.52	-0.97	0.45	-0.47	-1.27	0.85
0.34	0.96	-0.21	-1.45	0.74	0.23	0.21
0.76	-0.11	-0.05	0.33	-0.06	-0.04	2.08
0.3	-0.81	1.53	2.28	-0.3	-0.08	-0.02
0.35	0.68	0.22	-1.81	0.46	-0.33	-0.38
0.19	-0.62	-0.22	-0.26	-1.17	-0.35	-0.29
0.23	1.39	-0.48	-2.88	0.69	-0.29	-0.81
0.17	0.37	-0.63	-1.4	-0.39	-0.06	0.96
0.17	0.58	0.82	0.23	-0.92	0.67	0.21
0.27	-0.48	-0.28	1.44	0.15	-0.56	0.19
0.3	-0.49	-0.27	1.44	-0.4	-0.63	0.43
0.25	-0.51	0.02	-6.94	-0.05	-0.1	-0.61
0.12	-2.01	-3.4	-2.9	-0.1	-0.08	-0.04
0.81	-3.37	0.54	6.36	-0.2	0.09	0.52
0.36	-0.04	1.09	0.59	-0.41	-0.41	0.29
0.19	0.25	0.67	0.08	-1.01	-1.45	0.11
1.32	0.3	0.53	-0.33	0.18	0.32	-0.46
0.11	-3.89	-5.45	-5.85	-0.49	-0.37	-0.5
0.16	-0.71	-0.8	-1.22	0.56	-1.0	0.4
2.38	3.29	-2.55	0.46	-0.27	-0.34	-0.31
0.17	2.3	-0.25	-3.32	0.34	-0.04	0.03
0.17	-4.22	-0.01	-3.61	-0.37	-0.25	-0.14
0.11	2.24	2.5	3.15	0.34	-0.44	0.09
0.11	0.06	-0.22	0.51	-1.18	-1.53	-0.18
0.28	0.04	-0.34	-1.04	0.96	-0.05	2.18
0.34	0.84	-0.7	0.71	-0.91	-0.32	-0.37
0.85	-4.4	-1.54	0.67	-1.46	-0.53	0.12
0.11	7.42	0.84	3.05	0.46	0.27	0.22
0.14	-3.11	2.0	-1.41	-0.39	0.13	-0.3
0.32	2.55	0.87	-1.16	0.28	0.14	0.51
0.13	-0.38	-0.1	0.27	-1.52	-2.46	0.24
0.36	-0.14	-0.11	0.2	-1.93	-0.58	0.88
0.44	-2.43	-1.66	-1.32	0.23	-0.11	0.37
0.16	0.51	2.31	0.29	-0.76	-0.36	-0.06
0.52	-1.82	1.86	2.6	-0.88	0.73	0.59
0.13	-14.91	5.07	-19.11	-1.97	0.71	-2.61
2.71	0.45	-1.32	0.25	1.09	-0.06	-0.04
0.12	-0.79	0.43	-0.61	0.69	-0.47	-0.37
0.65	-0.18	0.23	0.26	-0.21	-0.53	-0.62
0.2	0.13	2.76	-0.64	-0.22	-0.65	-0.23
1.43	-2.89	-6.98	-1.97	-1.02	-2.53	-0.83
0.78	-2.72	2.63	1.63	-0.83	0.98	0.61
0.16	-0.91	0.15	0.77	0.43	0.41	0.31
0.13	-1.1	-0.84	-2.24	0.21	0.45	0.34
0.22	-2.19	-1.35	0.1	0.55	0.19	0.29
0.19	-2.43	-1.68	-1.32	0.0	0.2	0.28
0.11	2.38	3.89	3.92	0.46	0.26	0.26
0.15	0.28	1.0	-0.66	-0.17	0.94	-1.33
0.31	1.2	-1.16	-0.5	0.15	0.48	-0.07
0.98	0.02	-1.39	-0.01	-0.98	-0.35	-0.3
1.05	-0.12	-1.1	0.37	0.13	-0.87	0.15
0.18	0.3	0.04	2.68	-0.02	0.02	0.1
0.19	-0.85	0.83	-0.95	0.45	0.08	-0.29
0.41	-3.06	0.92	0.59	0.18	0.19	0.22
0.41	2.39	4.35	4.38	0.04	0.12	0.12
0.14	-0.44	0.26	-0.15	0.79	-0.31	-0.0
0.59	-0.11	1.84	-1.31	0.03	0.06	-0.11
0.44	18.17	-4.82	43.92	2.13	-0.57	4.89
0.26	-1.47	-0.62	1.12	-0.35	-0.56	0.53
0.13	-1.63	0.11	0.55	0.01	0.22	0.01
0.21	-0.46	1.32	-0.55	-0.18	0.01	-0.66
0.21	2.23	-3.2	1.4	0.09	0.12	-0.06
0.34	-0.43	0.94	0.09	-0.81	-1.33	-0.48
0.11	11.53	5.39	0.06	1.06	0.54	0.01
0.16	-2.05	29.13	3.47	-0.07	2.99	0.44
0.13	6.28	2.38	7.9	0.75	0.23	0.48
0.83	3.63	4.37	6.48	0.52	0.17	0.39
0.2	0.48	1.44	-0.96	0.72	0.3	-0.12
0.16	0.05	0.71	0.39	1.01	-1.05	0.96
0.14	-0.58	-0.04	0.49	1.03	-0.86	-0.15
0.13	-0.37	1.36	-0.64	0.75	0.9	-0.26
0.42	1.01	-0.1	1.08	0.25	-0.91	0.22
0.11	-0.77	-0.79	1.49	-0.16	-0.1	0.17
1.85	-0.26	0.13	0.27	1.28	0.55	-0.71
0.18	-0.65	-0.74	0.85	-0.29	-0.88	0.35
0.23	-1.13	-0.46	-0.58	0.84	-0.15	-0.16
0.22	-0.04	1.14	0.41	-0.06	1.72	-0.1
0.75	-4.7	-1.89	-5.03	-0.63	-0.25	-0.08
2.5	0.05	1.08	-0.12	-0.19	0.02	0.6
1.83	3.63	-0.15	1.61	-0.34	0.03	-0.12
0.36	-0.83	-0.2	2.04	-0.17	-0.18	-0.45
0.12	-0.05	0.94	-2.2	-0.69	-0.4	0.11
0.25	-0.59	0.9	0.92	-1.09	0.01	-0.15
0.18	9.0	2.78	10.51	1.54	0.42	1.75
0.37	1.86	-1.19	-2.0	0.09	-0.14	0.47
0.23	-0.87	1.23	0.74	0.69	-0.17	-0.21
0.36	-0.82	1.86	-1.35	0.03	0.06	0.16
0.45	-0.61	-0.15	-3.59	0.08	-0.06	0.2
0.11	0.92	0.35	0.19	-0.59	0.03	-1.17
0.13	0.29	0.71	-0.36	-0.99	0.35	-0.45
0.29	0.04	1.19	-0.66	0.11	-0.41	-0.43
0.25	0.21	1.32	2.1	0.62	0.45	0.07
0.38	-0.31	0.27	-0.32	1.25	0.88	-1.63
0.85	-0.59	-0.39	-3.7	0.07	-0.35	-0.78
0.22	-4.03	-0.89	-2.72	-0.24	-0.3	-0.47
19.94	-0.26	0.26	-0.13	0.77	1.15	0.21
0.23	-3.95	-1.41	-3.0	-0.11	-0.1	-0.13
0.13	-0.64	-5.59	-2.15	-0.3	-0.27	-0.24
0.87	0.65	1.91	0.64	-0.07	-0.29	-0.97
0.6	-5.16	-2.3	-4.85	-0.75	-0.51	-0.83
0.32	-0.69	-0.44	0.01	-3.86	-4.14	-1.94
0.12	-1.25	0.53	-0.38	-0.14	-0.08	0.05
0.16	-5.13	-5.1	-7.25	-0.46	-0.56	-0.77
0.1	0.75	1.06	2.14	-0.04	-0.01	-0.39
0.81	2.7	-1.09	-10.75	0.04	-0.22	-1.0
0.14	-0.02	1.54	-0.44	-0.59	-0.36	-0.12
0.14	-2.46	-2.1	-3.01	0.11	0.01	-0.08
0.28	-1.06	1.22	1.64	-0.69	0.05	0.59
0.23	-3.29	-2.16	-0.55	-0.19	-0.73	-0.22
1.09	7.19	1.75	2.22	0.38	0.26	0.05
0.19	0.78	1.35	1.26	0.1	0.56	0.26
0.75	-0.46	0.69	-0.08	0.1	-0.6	-0.54
0.53	-0.1	1.19	3.09	0.35	-0.06	0.03
0.19	0.65	1.92	0.65	-0.29	-0.08	-0.82
0.75	-1.04	-2.63	-3.81	0.03	-0.0	-0.12
0.24	1.9	0.64	0.31	-0.19	0.01	0.84
0.12	0.97	-1.8	-0.06	0.34	0.23	0.08
0.33	-1.51	-1.25	-0.76	0.12	0.05	0.91
0.76	-1.36	-0.74	-0.12	-0.38	0.27	0.93
0.12	6.83	1.05	2.51	0.55	-0.01	-0.2
1.96	0.25	0.67	0.09	-1.07	-0.56	-0.06
0.39	-0.05	-1.31	-0.67	-0.51	-1.01	-0.65
0.11	-1.63	0.36	0.76	-0.01	0.14	-0.29
0.22	0.68	1.47	0.94	-0.13	0.07	0.27
