Mass	x	y	z	vx	vy	vz
0.41	1.33	0.36	0.58	-0.73	0.3	1.17
1.23	-1.1	-0.03	-0.52	1.55	-1.99	3.44
0.34	-1.11	-0.02	-0.53	1.14	1.7	3.49
0.76	0.28	-0.56	-0.39	0.01	-0.4	1.32
0.3	0.91	0.39	1.77	-0.06	-0.91	-0.56
0.35	0.27	0.0	-0.95	-0.13	0.1	1.62
0.19	-1.11	0.93	-0.27	0.16	-0.61	0.58
0.23	-0.01	-0.04	0.08	-0.31	0.31	1.3
0.17	1.52	0.45	0.6	-0.47	0.3	1.11
0.17	-0.07	0.17	0.37	-0.45	0.84	0.71
0.27	1.12	-0.23	0.89	-0.58	1.36	1.01
0.3	1.11	-0.23	0.9	-0.67	1.15	1.13
0.25	1.44	0.36	0.6	-0.34	0.46	0.78
0.12	1.13	-0.29	0.84	-0.53	1.1	0.98
0.81	0.08	0.05	0.65	0.25	0.92	0.18
0.36	-0.66	0.48	-0.47	0.39	0.04	1.2
0.19	0.18	-0.54	-0.15	0.09	-0.11	0.51
1.32	-1.34	0.93	-0.13	0.78	0.12	0.95
0.11	0.36	-0.71	-0.21	0.48	0.49	0.47
0.16	1.17	-0.52	0.94	0.2	0.49	1.23
2.38	-1.22	0.88	-0.24	0.64	0.13	0.28
0.17	1.57	0.49	0.82	-0.27	0.28	1.31
0.17	1.05	0.44	1.37	0.51	-0.42	1.17
0.11	-1.3	0.16	-0.82	-0.49	1.59	0.25
0.11	0.1	0.13	0.09	-0.59	0.04	1.33
0.28	1.09	0.68	1.67	0.54	-0.78	-0.61
0.34	0.52	-0.71	-0.12	1.74	1.02	-0.33
0.85	0.42	-0.68	0.06	-0.19	1.02	0.56
0.11	-1.19	0.92	-0.16	0.44	-0.02	1.09
0.14	-1.14	-0.01	-0.49	2.3	0.16	1.11
0.32	1.29	0.51	0.55	0.14	0.74	1.28
0.13	1.14	-0.56	0.46	0.1	0.44	0.23
0.36	0.89	0.23	1.22	0.17	0.54	0.51
0.44	0.87	0.24	1.03	0.81	0.71	1.1
0.16	-1.18	0.91	-0.15	0.42	0.26	0.47
0.52	0.28	-0.66	-0.35	-0.09	-0.25	1.19
0.13	1.17	0.58	1.58	-0.31	0.35	0.72
2.71	0.18	-0.45	-0.71	0.68	0.07	1.17
0.12	0.09	-0.64	-0.14	-0.15	-0.07	0.68
0.65	-1.3	0.9	-0.11	0.38	-0.14	0.26
0.2	0.59	-0.69	0.07	0.19	0.76	1.92
1.43	-1.1	0.02	-0.54	1.01	0.35	1.22
0.78	0.32	0.58	1.42	-1.2	-0.32	-1.22
0.16	-1.08	0.87	-0.32	0.61	-0.47	0.33
0.13	0.88	-0.11	1.14	0.8	1.06	0.53
0.22	1.36	0.37	0.6	-0.68	0.26	1.11
0.19	0.88	0.22	1.04	0.7	0.38	1.28
0.11	0.06	-0.5	-0.43	-0.6	-0.03	1.23
0.15	-1.13	-0.11	-0.5	-0.08	0.33	2.66
0.31	-1.1	0.02	-0.53	-0.08	-1.39	0.6
0.98	-1.04	0.16	-0.28	0.43	1.38	1.88
1.05	0.78	0.31	1.08	-0.09	0.35	1.08
0.18	0.88	0.26	1.05	-0.19	0.66	0.75
0.19	-0.08	0.09	0.08	-0.27	-0.77	-2.02
0.41	0.89	0.71	1.92	1.03	0.26	0.12
0.41	0.07	-0.36	-0.98	0.3	-0.17	1.44
0.14	-1.14	0.68	-0.43	0.11	-0.18	-0.09
0.59	-0.61	0.57	-0.54	0.2	-0.22	1.08
0.44	-1.05	-0.06	-0.51	1.98	0.88	1.8
0.26	-1.16	-0.0	-0.66	0.04	1.39	0.67
0.13	0.27	-0.53	-0.39	-0.18	-0.46	1.23
0.21	0.36	-0.66	-0.2	1.3	1.99	0.6
0.21	1.06	0.03	1.13	0.6	0.12	0.19
0.34	-0.48	0.26	-0.89	0.22	-0.16	0.8
0.11	-1.0	-0.23	-0.62	1.05	-0.33	0.59
0.16	-1.19	0.35	-0.67	-0.4	3.65	0.21
0.13	-1.18	-0.2	-0.36	-0.19	-0.12	2.59
0.83	-1.1	-0.03	-0.5	-3.31	2.85	1.05
0.2	0.37	-0.1	-0.96	-0.03	-0.14	1.24
0.16	0.83	0.33	1.03	0.17	0.42	0.94
0.14	-0.06	0.06	0.1	-0.65	0.47	1.7
0.13	0.1	-0.14	-0.95	0.58	0.15	1.41
0.42	-0.99	0.02	-0.44	0.23	1.49	1.87
0.11	0.91	0.5	1.27	-0.4	-0.09	1.69
1.85	-1.09	-0.03	-0.52	0.29	-2.12	-0.58
0.18	-0.66	0.54	-0.54	0.28	0.04	1.22
0.23	0.86	0.18	1.02	0.45	0.12	0.39
0.22	0.85	0.43	1.21	0.42	0.16	1.37
0.75	0.91	0.47	1.67	0.0	-0.82	-0.81
2.5	0.36	-0.66	-0.2	0.19	0.61	0.86
1.83	0.25	-0.53	-0.34	-0.01	-0.11	1.34
0.36	0.07	0.05	0.66	0.56	0.37	0.13
0.12	-1.12	-0.03	-0.42	0.37	1.56	1.5
0.25	0.59	-0.71	-0.07	0.08	1.15	0.95
0.18	-1.12	-0.12	-0.53	-1.02	0.68	2.07
0.37	1.29	0.56	0.57	-0.04	-0.01	0.9
0.23	-1.06	-0.2	-0.59	-0.14	-1.17	1.14
0.36	0.22	-0.47	-0.38	0.16	1.19	1.2
0.45	0.41	-0.69	-0.07	-0.01	0.83	0.13
0.11	0.17	-0.52	-0.11	0.44	0.07	1.05
0.13	-1.03	-0.07	-0.53	0.0	0.29	2.31
0.29	-1.08	-0.05	-0.58	2.31	-0.56	1.16
0.25	-1.02	-0.09	-0.53	1.05	0.48	2.28
0.38	-0.13	0.14	0.05	-1.5	-1.16	-0.54
0.85	-1.04	-0.07	-0.52	0.17	0.37	2.51
0.22	-1.03	-0.09	-0.52	1.03	-0.12	2.94
19.94	1.02	-0.07	1.0	-0.28	-0.08	-0.93
0.23	1.17	0.58	0.48	-0.46	-0.06	0.92
0.13	0.66	0.78	2.05	0.32	0.21	0.15
0.87	-0.15	0.26	0.45	0.16	0.56	-0.48
0.6	0.78	0.49	0.98	0.05	-0.07	0.92
0.32	-1.02	-0.08	-0.51	1.5	-0.26	2.88
0.12	-1.13	-0.16	-0.43	-0.39	-0.05	2.04
0.16	0.19	-0.5	-0.5	-0.84	0.08	0.84
0.1	0.16	-0.56	-0.14	0.44	0.12	0.75
0.81	0.52	0.31	0.86	0.17	0.51	0.44
0.14	-1.12	-0.08	-0.65	1.72	0.03	0.78
0.14	1.27	0.37	0.56	-0.64	0.07	0.78
0.28	-0.04	0.15	0.47	-0.56	0.93	0.14
0.23	-0.63	0.4	-0.77	0.57	0.17	0.86
1.09	-1.24	1.0	-0.26	0.18	-0.29	1.19
0.19	0.85	0.64	1.5	-0.78	-0.39	0.97
0.75	0.0	-0.14	0.33	-0.22	1.2	0.16
0.53	-1.3	0.83	-0.04	0.73	-0.15	0.7
0.19	-0.15	0.26	0.45	0.41	0.32	-1.19
0.75	0.8	0.25	1.01	0.64	0.39	0.98
0.24	0.8	0.55	1.25	-1.19	-0.36	1.6
0.12	0.01	-0.69	-0.31	-0.25	0.88	0.16
0.33	1.34	0.36	0.61	-0.5	0.29	1.35
0.76	0.87	0.61	1.53	-0.74	-0.09	0.82
0.12	-1.15	-0.03	-0.38	0.53	0.5	-0.02
1.96	0.2	-0.55	-0.14	0.29	0.2	0.41
0.39	-0.19	0.23	0.34	-0.27	0.56	0.14
0.11	-0.22	0.43	0.48	-0.48	0.19	0.03
0.22	0.22	-0.42	-0.49	0.2	0.58	1.42
