Mass	x	y	z	vx	vy	vz
0.17	3.78	-2.42	1.97	1.2	-0.76	0.45
0.24	-0.52	-0.5	-1.2	1.09	-0.37	-1.17
0.41	-1.15	0.05	-1.5	-1.84	0.26	-0.81
1.23	-0.23	0.23	0.55	-0.97	0.31	-0.9
0.34	1.23	0.72	0.96	-0.75	0.09	0.95
0.76	1.67	-0.33	0.45	0.22	-0.53	-0.06
0.3	-1.52	-0.77	-0.37	0.15	-0.41	0.1
0.35	1.65	0.33	0.36	0.4	-0.3	0.2
0.19	0.12	-1.04	0.97	-0.39	0.23	-0.3
0.23	1.82	-0.16	1.58	-0.28	-0.01	0.56
0.17	0.43	0.15	-1.52	0.45	0.0	-0.84
0.17	0.57	-0.82	0.69	-0.06	0.78	-0.23
0.27	0.08	-1.0	-0.67	0.6	-0.45	-0.47
0.3	0.09	-1.0	-0.67	0.9	-0.02	-1.13
0.25	-0.2	0.29	-1.87	-0.01	0.19	-1.45
0.12	-0.41	-1.09	-1.24	-0.56	-1.02	-1.0
0.81	-1.46	-0.01	2.15	-0.62	0.09	1.14
0.36	0.23	-0.15	1.24	-0.84	0.34	-0.08
0.19	-0.15	0.49	0.41	-0.3	-0.16	0.68
1.32	1.17	0.36	0.03	-0.71	-0.22	-0.07
0.11	-0.74	-2.67	-2.36	-0.64	-0.74	-0.8
0.16	-0.41	2.54	1.17	-0.53	0.25	-0.6
2.38	2.67	0.51	1.65	0.62	-0.65	0.03
0.17	-0.99	-0.33	-0.39	0.43	0.02	-1.47
0.17	-0.64	0.48	-0.84	-0.96	0.51	-1.16
0.11	-0.43	3.29	1.27	0.5	0.32	0.55
0.11	0.85	0.28	1.17	-0.82	-1.17	0.15
0.28	-1.78	-0.2	-2.0	-0.77	0.05	-0.0
0.34	0.88	-0.26	0.66	-0.87	-0.81	-0.31
0.85	2.35	0.01	1.24	0.16	-0.08	-0.29
0.11	3.74	-0.61	1.42	0.95	0.19	0.38
0.14	1.07	0.05	1.48	-0.05	-0.17	0.38
0.32	-1.24	-0.61	0.47	-0.04	-0.15	-1.26
0.13	0.55	-0.4	-0.83	0.55	-0.49	-0.81
0.36	-0.25	-0.54	-0.69	0.6	1.89	-0.48
0.44	-0.44	0.13	-1.1	-0.99	-0.3	-0.74
0.16	2.42	0.8	0.73	0.28	0.78	-0.08
0.52	0.37	0.44	0.54	0.77	-0.58	-0.42
0.13	-3.51	0.97	-4.0	-2.05	0.74	-2.71
2.71	-0.11	0.41	0.62	0.27	-0.1	1.07
0.12	-0.45	-0.89	-0.57	0.6	-0.53	-0.62
0.65	0.46	0.23	1.05	-0.72	0.9	-0.2
0.2	0.83	3.11	1.32	0.0	0.52	-0.3
1.43	2.21	0.45	1.23	-0.02	-0.17	0.07
0.78	0.1	-1.53	-1.91	0.11	-0.17	0.03
0.16	-0.08	0.37	0.69	-0.24	1.24	-0.38
0.13	-0.56	-1.31	-1.04	-0.47	-0.65	-0.73
0.22	-1.12	-0.27	-1.14	-1.13	-0.57	-0.08
0.19	-0.43	0.1	-1.09	-1.14	-0.21	-0.78
0.11	-0.54	0.55	0.72	0.08	1.46	1.34
0.15	0.81	0.38	0.8	-1.63	-0.41	0.33
0.31	0.89	0.76	0.91	-0.01	1.13	-0.05
0.98	1.28	-0.73	0.31	-0.58	-0.58	-0.48
1.05	-0.42	-0.52	-0.72	0.53	0.24	0.87
0.18	-0.23	-0.41	-0.48	0.64	0.17	-0.53
0.19	0.95	0.87	-0.04	0.9	0.01	0.02
0.41	0.61	-0.5	-0.29	-1.38	-0.21	-0.22
0.41	1.65	2.74	2.87	0.25	0.51	0.46
0.14	0.09	1.04	1.25	-0.09	0.26	-0.63
0.59	1.99	-0.42	1.29	-0.06	-0.31	0.29
0.44	5.97	-1.57	15.91	2.14	-0.57	4.91
0.26	2.49	-0.6	0.24	0.26	0.07	-0.27
0.13	-0.84	0.18	0.57	-0.22	-0.02	0.16
0.21	1.1	-0.36	0.87	0.07	0.21	0.48
0.21	0.38	-1.49	0.78	0.59	-1.05	0.38
0.34	2.34	1.12	1.56	0.09	0.61	0.03
0.11	5.04	2.07	0.03	1.27	0.64	-0.0
0.16	-1.62	11.94	0.93	-0.08	3.03	0.45
0.13	1.62	0.92	4.57	0.9	0.29	0.77
0.83	0.36	2.86	3.48	0.62	0.43	0.73
0.2	1.8	-0.36	0.98	0.01	-0.68	0.46
0.16	-1.1	-1.01	-1.22	-0.61	0.21	-0.47
0.14	0.72	-0.96	0.95	-0.15	0.17	0.25
0.13	1.75	-0.51	0.59	0.11	-1.01	0.08
0.42	-0.37	0.96	0.5	0.69	0.09	0.39
0.11	-0.0	0.05	0.38	0.3	0.54	-1.87
1.85	0.7	0.36	1.08	-0.09	-0.28	0.33
0.18	0.78	-0.17	1.27	-1.03	-0.55	-0.26
0.23	-0.15	0.01	-0.95	0.64	0.67	-0.22
0.22	-1.39	-1.28	-0.66	-0.34	-0.69	-0.15
0.75	-0.29	-0.25	-3.28	-0.89	-0.31	-0.77
2.5	0.85	-0.21	0.35	-0.14	-0.2	0.23
1.83	3.27	-0.08	1.48	0.56	-0.08	0.2
0.36	-1.05	-0.91	0.08	-0.05	-0.18	-0.44
0.12	2.03	0.87	0.57	0.32	0.52	-0.88
0.25	-0.26	0.22	-0.18	0.7	-0.49	0.21
0.18	0.54	-0.11	0.66	-0.69	0.38	-0.51
0.37	-0.71	0.02	-1.2	0.72	-0.02	-1.17
0.23	1.62	0.32	-0.2	-0.09	-0.36	-0.28
0.36	-0.09	-0.23	1.8	-0.31	-0.62	-0.03
0.45	-0.62	-0.34	-1.43	-0.09	0.17	-1.32
0.11	1.15	-0.05	0.36	-0.06	0.43	-0.76
0.13	-0.12	0.47	0.49	-0.13	0.45	0.66
0.29	0.42	0.2	1.19	-0.64	0.19	0.83
0.25	1.94	-0.16	-0.23	-0.11	-0.13	-0.51
0.38	1.43	0.36	0.42	0.96	-0.13	0.46
0.85	1.67	-0.8	0.68	-0.24	0.02	0.36
0.22	0.89	0.51	0.4	-0.9	-0.3	0.32
19.94	-0.25	-0.55	-0.64	0.21	-0.6	-0.83
0.23	-1.42	-0.21	-1.14	-1.13	-0.42	-0.68
0.13	0.96	-2.33	-0.32	-0.16	-1.06	-0.41
0.87	-0.04	-0.39	2.34	0.1	0.66	0.82
0.6	-0.32	0.25	0.72	0.09	0.39	0.51
0.32	0.64	0.32	0.7	-0.83	1.19	-0.59
0.12	0.49	0.12	0.64	-0.9	-0.94	-0.85
0.16	-2.05	-1.42	-2.23	-0.74	-0.82	-1.08
0.1	-0.58	-0.04	-0.58	0.09	0.65	-0.44
0.81	2.27	0.2	-4.43	0.16	-0.22	-1.27
0.14	0.31	-0.48	1.07	-0.09	0.26	0.02
0.14	-1.57	-0.79	-0.88	-0.66	-0.62	-0.77
0.28	0.95	0.66	0.65	-1.12	0.29	-0.47
0.23	1.67	0.74	0.78	-0.48	0.6	-0.23
1.09	3.94	0.08	1.65	0.88	0.31	0.19
0.19	-1.27	-0.63	-0.91	-0.59	-0.58	-0.07
0.75	0.58	0.35	1.18	-1.18	0.01	0.7
0.53	1.58	0.21	0.32	-0.53	-0.21	-0.39
0.19	-0.04	-0.39	2.34	0.54	0.35	0.02
0.75	-0.49	-1.61	-1.33	-0.21	-0.72	-0.92
0.24	-1.5	-0.75	-0.14	0.38	0.01	-1.03
0.12	1.37	-0.29	0.82	0.26	0.68	0.04
0.33	0.42	0.47	-1.29	-0.26	-0.1	-0.9
0.76	-1.05	-0.19	-1.24	-0.94	-0.36	-0.42
0.12	2.59	0.94	3.01	1.0	0.09	0.13
1.96	-0.15	0.48	0.41	-0.02	0.06	1.28
0.39	1.2	-0.12	0.75	0.12	-0.04	-0.31
0.11	-0.13	0.54	1.4	-0.84	0.28	-0.08
0.22	0.73	0.61	0.95	0.13	-0.93	-0.18
