Mass	x	y	z	vx	vy	vz
0.17	9.17	-5.79	3.94	1.01	-0.63	0.36
0.24	2.92	-1.0	-2.93	0.37	0.01	0.03
0.41	-4.61	-1.34	-3.4	-0.18	-0.82	-0.07
1.23	-0.07	0.26	-0.1	-0.56	-1.81	-0.05
0.34	0.35	-0.37	-1.48	0.94	0.2	-0.15
0.76	-0.12	0.5	-0.36	0.01	-0.62	0.06
0.3	-0.58	1.56	2.24	-0.34	0.01	0.16
0.35	0.31	0.43	-1.42	0.58	-0.24	-0.7
0.19	0.27	0.27	0.37	0.79	-1.29	-1.54
0.23	0.87	-0.27	-2.25	0.76	-0.3	-0.97
0.17	0.6	-0.55	-1.95	-0.27	-0.14	0.62
0.17	0.96	0.17	0.09	-0.07	1.06	0.16
0.27	-0.3	0.18	0.99	-0.5	-0.51	0.87
0.3	-0.31	0.18	0.99	-0.31	-0.76	1.15
0.25	-0.47	0.09	-6.49	-0.05	-0.1	-0.65
0.12	-1.93	-3.32	-2.86	-0.13	-0.14	-0.08
0.81	-3.22	0.47	5.98	-0.22	0.09	0.55
0.36	0.23	1.13	0.31	-0.33	0.33	0.47
0.19	0.78	0.83	0.16	-0.41	-0.67	-0.07
1.32	-0.13	-0.01	0.47	0.65	0.4	-1.36
0.11	-3.54	-5.18	-5.49	-0.5	-0.38	-0.52
0.16	-1.06	-0.04	-1.37	0.39	-1.1	0.03
2.38	3.46	-2.29	0.68	-0.19	-0.4	-0.29
0.17	2.04	-0.23	-3.31	0.4	-0.03	-0.05
0.17	-3.94	0.17	-3.49	-0.42	-0.24	-0.19
0.11	1.98	2.8	3.06	0.39	-0.39	0.15
0.11	0.17	0.83	-0.24	0.46	-0.83	0.86
0.28	-0.33	-0.33	-1.79	-0.01	0.09	0.07
0.34	1.32	-0.4	0.87	-0.47	-0.5	-0.1
0.85	-3.32	-1.15	0.57	-1.56	-0.57	0.14
0.11	7.08	0.65	2.89	0.49	0.27	0.23
0.14	-2.8	1.89	-1.18	-0.48	0.19	-0.34
0.32	2.28	0.76	-1.49	0.47	0.18	0.4
0.13	0.39	0.15	0.27	0.54	-0.62	-0.28
0.36	0.63	0.5	0.05	-0.23	-0.54	-0.18
0.44	-2.51	-1.62	-1.54	0.0	-0.04	0.25
0.16	1.03	2.5	0.33	-0.69	-0.16	-0.06
0.52	-1.15	1.33	2.12	-1.0	0.75	0.77
0.13	-13.48	4.56	-17.21	-1.97	0.71	-2.62
2.71	-0.24	-0.9	0.25	0.57	-1.09	0.04
0.12	-1.1	0.65	-0.2	0.18	-0.13	-0.7
0.65	-0.48	0.0	-0.04	0.4	0.09	-1.21
0.2	0.28	3.17	-0.45	-0.19	-0.49	-0.32
1.43	-2.16	-5.15	-1.37	-1.04	-2.57	-0.84
0.78	-2.09	1.9	1.18	-0.95	1.07	0.64
0.16	-0.95	-0.14	0.39	-0.35	0.36	0.71
0.13	-1.23	-1.13	-2.42	0.14	0.38	0.18
0.22	-2.5	-1.44	-0.12	0.34	0.07	0.31
0.19	-2.49	-1.63	-1.53	0.14	-0.26	0.3
0.11	2.05	3.69	3.72	0.48	0.3	0.3
0.15	-0.13	0.21	0.34	2.42	0.45	0.18
0.31	0.98	-1.42	-0.42	0.47	0.2	-0.09
0.98	0.62	-0.82	0.33	-0.42	-1.21	-0.65
1.05	0.0	-0.13	0.21	-2.39	-0.0	-0.04
0.18	0.31	0.04	2.52	0.0	-0.0	0.34
0.19	-1.09	0.67	-0.64	0.2	0.36	-0.55
0.41	-3.13	0.77	0.43	0.03	0.23	0.24
0.41	2.35	4.26	4.28	0.06	0.15	0.15
0.14	-0.4	-0.16	-0.03	0.29	0.08	-1.07
0.59	-0.14	1.73	-1.16	0.04	0.26	-0.3
0.44	16.64	-4.41	40.41	2.13	-0.57	4.9
0.26	-1.09	-0.17	0.65	-0.77	-0.68	0.8
0.13	-1.47	-0.06	0.5	-0.46	0.24	0.15
0.21	-0.28	1.14	-0.01	-0.33	0.55	-0.84
0.21	2.14	-3.25	1.43	0.15	0.04	-0.03
0.34	0.2	1.63	0.43	-0.88	-0.69	-0.46
0.11	10.77	5.0	0.06	1.07	0.55	0.01
0.16	-2.0	26.99	3.15	-0.07	2.99	0.44
0.13	5.74	2.22	7.56	0.76	0.23	0.49
0.83	3.26	4.25	6.19	0.53	0.18	0.41
0.2	-0.07	1.12	-0.79	0.79	0.6	-0.4
0.16	-0.64	1.05	-0.31	0.82	-0.09	0.89
0.14	-0.95	0.53	0.38	0.14	-0.57	0.32
0.13	-0.83	0.57	-0.35	0.46	1.34	-0.56
0.42	0.67	0.51	0.78	0.74	-0.75	0.65
0.11	-0.59	-0.64	1.24	-0.36	-0.34	0.55
1.85	0.4	-0.06	0.55	-0.99	-0.19	-0.17
0.18	-0.18	0.09	0.3	-1.8	-1.59	1.79
0.23	-1.6	-0.4	-0.33	0.42	-0.0	-0.42
0.22	-0.09	-0.47	0.09	0.78	1.65	1.04
0.75	-4.24	-1.71	-4.96	-0.65	-0.25	-0.11
2.5	0.15	0.8	-0.44	-0.05	0.75	0.2
1.83	3.83	-0.17	1.69	-0.24	0.02	-0.09
0.36	-0.68	-0.06	2.26	-0.26	-0.21	-0.17
0.12	0.44	1.2	-2.21	-0.67	-0.32	-0.08
0.25	0.23	0.68	0.84	-1.02	0.7	0.46
0.18	7.9	2.47	9.25	1.55	0.43	1.76
0.37	1.76	-1.07	-2.3	0.19	-0.19	0.36
0.23	-1.28	1.24	0.84	0.44	0.11	-0.09
0.36	-0.81	1.76	-1.42	-0.06	0.23	0.02
0.45	-0.66	-0.12	-3.69	0.06	-0.03	0.07
0.11	1.09	0.26	0.97	0.03	0.19	-0.97
0.13	0.72	0.21	0.14	-0.05	0.96	-0.91
0.29	-0.05	1.31	-0.25	0.12	0.09	-0.69
0.25	-0.23	0.97	1.98	0.61	0.54	0.31
0.38	-0.0	-0.2	0.96	-1.21	0.47	-1.1
0.85	-0.63	-0.14	-3.1	0.06	-0.36	-0.9
0.22	-3.84	-0.68	-2.37	-0.31	-0.31	-0.51
19.94	-0.29	-0.12	-0.01	-1.23	-0.13	-2.5
0.23	-3.85	-1.33	-2.9	-0.16	-0.12	-0.17
0.13	-0.42	-5.38	-1.97	-0.3	-0.32	-0.26
0.87	0.7	2.0	1.29	-0.04	-0.0	-0.78
0.6	-4.61	-1.93	-4.24	-0.78	-0.53	-0.86
0.32	-0.06	0.98	0.32	-0.26	-0.69	0.11
0.12	-0.98	0.5	-0.34	-0.64	0.19	-0.18
0.16	-4.8	-4.7	-6.69	-0.47	-0.57	-0.79
0.1	0.74	1.03	2.34	0.05	0.08	-0.19
0.81	2.68	-0.93	-10.03	0.04	-0.22	-1.02
0.14	0.38	1.66	-0.3	-0.52	-0.02	-0.28
0.14	-2.52	-2.1	-2.93	0.06	-0.03	-0.15
0.28	-0.52	1.12	1.14	-0.83	0.25	0.81
0.23	-3.11	-1.62	-0.39	-0.3	-0.8	-0.23
1.09	6.91	1.56	2.18	0.41	0.27	0.06
0.19	0.66	0.83	0.99	0.27	0.93	0.54
0.75	-0.37	0.68	0.37	-0.4	0.62	-0.6
0.53	-0.35	1.23	3.01	0.33	-0.03	0.19
0.19	0.69	2.01	1.3	0.04	-0.01	-1.25
0.75	-1.06	-2.64	-3.72	0.01	0.02	-0.14
0.24	1.94	0.6	-0.28	0.08	0.08	0.8
0.12	0.67	-1.86	-0.11	0.5	-0.08	0.06
0.33	-1.51	-1.2	-1.33	-0.09	-0.17	0.69
0.76	-1.7	-0.84	-0.72	0.6	0.16	0.49
0.12	6.42	1.06	2.64	0.59	-0.01	-0.18
1.96	0.79	0.82	0.17	-0.44	0.2	-0.16
0.39	0.28	-0.4	-0.05	-0.29	-1.61	-1.16
0.11	-1.49	0.23	0.9	-0.39	0.22	-0.11
0.22	0.72	1.3	0.7	0.03	0.42	0.41
