Mass	x	y	z	vx	vy	vz
0.24	0.43	-0.74	-1.97	0.95	-0.19	-0.63
0.41	-2.1	-0.24	-2.12	-0.69	-0.39	-0.61
1.23	-0.79	0.23	-0.22	-0.17	-0.37	-0.57
0.34	0.25	0.58	1.57	-1.25	-0.35	0.25
0.76	1.6	-0.73	0.42	-0.35	-0.29	-0.01
0.3	-1.14	-0.96	-0.23	0.69	0.01	0.18
0.35	1.71	-0.02	0.58	-0.25	-0.42	0.22
0.19	-0.18	-0.46	0.49	-0.2	1.16	-0.73
0.23	1.41	-0.14	1.93	-0.59	0.07	0.2
0.17	0.75	0.11	-2.12	0.25	-0.08	-0.49
0.17	0.09	0.44	0.52	-2.06	1.16	-0.02
0.27	0.6	-0.94	-1.22	0.75	0.19	-0.41
0.3	0.6	-0.94	-1.23	0.09	0.29	-0.39
0.25	-0.23	0.37	-3.05	-0.05	0.01	-1.15
0.12	-0.89	-1.89	-1.84	-0.46	-0.7	-0.49
0.81	-1.95	0.08	3.09	-0.46	0.1	0.93
0.36	-0.28	0.35	0.49	-0.15	0.21	-1.39
0.19	0.42	0.03	0.74	0.39	-0.51	-1.75
1.32	0.04	0.07	0.41	-1.69	-0.24	2.19
0.11	-1.32	-3.28	-3.06	-0.61	-0.6	-0.71
0.16	-0.84	2.61	0.59	-0.41	-0.07	-0.65
2.38	3.14	-0.1	1.6	0.41	-0.66	-0.11
0.17	-0.37	-0.23	-1.55	0.76	0.12	-1.01
0.17	-1.48	0.74	-1.71	-0.83	0.12	-0.81
0.11	0.04	3.49	1.75	0.52	0.12	0.49
0.11	-0.11	-0.52	0.59	-1.06	-0.22	-1.25
0.28	-1.76	-0.22	-2.43	0.77	0.3	-0.99
0.34	-0.23	-0.52	0.53	-1.3	0.5	-0.2
0.85	2.35	-0.04	0.94	-0.19	-0.03	-0.37
0.11	4.54	-0.41	1.75	0.8	0.23	0.34
0.14	0.81	-0.08	1.48	-0.48	-0.04	-0.39
0.32	-0.95	-0.54	-0.73	0.64	0.27	-1.22
0.13	0.83	-0.78	-1.36	0.12	-0.33	-0.36
0.36	-0.01	-0.04	-0.37	0.66	1.12	1.27
0.44	-1.3	-0.3	-1.57	-0.78	-0.47	-0.41
0.16	2.55	1.44	0.66	0.01	0.62	-0.08
0.52	-0.22	0.23	0.47	-0.94	0.54	-0.2
0.13	-5.38	1.64	-6.47	-2.01	0.72	-2.67
2.71	0.28	0.16	0.55	-0.75	-0.5	-1.33
0.12	0.14	-0.95	-0.94	0.58	0.24	-0.17
0.65	-0.13	-0.19	0.76	-0.4	-0.35	0.81
0.2	0.81	3.49	1.02	-0.05	0.32	-0.35
1.43	2.02	0.24	1.18	-0.24	-0.26	-0.47
0.78	0.15	-1.58	-1.77	0.0	0.06	0.27
0.16	0.06	0.12	0.15	0.5	-1.03	0.3
0.13	-0.92	-1.67	-1.61	-0.33	-0.21	-0.54
0.22	-1.93	-0.72	-1.11	-0.69	-0.42	0.11
0.19	-1.28	-0.31	-1.56	-0.57	-0.74	-0.33
0.11	-0.18	1.61	1.71	0.56	0.9	0.86
0.15	-0.08	0.05	0.62	-0.62	-0.98	1.16
0.31	0.57	1.42	0.75	-0.62	0.38	-0.21
0.98	0.53	-1.0	-0.06	-1.03	0.02	-0.36
1.05	0.01	-0.13	-0.31	-0.64	0.32	2.15
0.18	-0.02	0.13	-0.21	0.54	0.24	0.89
0.19	1.52	0.69	0.1	0.33	-0.36	0.24
0.41	-0.89	-0.43	-0.48	-1.48	0.2	-0.05
0.41	1.85	3.16	3.26	0.2	0.41	0.38
0.14	0.09	0.82	0.55	0.0	-0.95	-0.83
0.59	1.76	-0.63	1.44	-0.44	-0.14	0.04
0.44	7.94	-2.09	20.44	2.14	-0.57	4.91
0.26	2.58	-0.47	0.02	-0.06	0.21	-0.22
0.13	0.12	0.36	0.74	1.95	0.82	-0.27
0.21	0.74	0.02	1.14	-0.8	0.65	0.0
0.21	0.87	-2.25	1.06	0.49	-0.65	0.25
0.34	2.31	1.61	1.53	-0.13	0.45	-0.08
0.11	6.18	2.65	0.03	1.21	0.61	0.0
0.16	-1.69	14.73	1.34	-0.08	3.02	0.45
0.13	2.43	1.18	5.23	0.87	0.28	0.68
0.83	0.93	3.22	4.11	0.61	0.35	0.64
0.2	1.56	-0.89	1.29	-0.48	-0.46	0.21
0.16	-1.51	-0.67	-1.51	-0.3	0.49	-0.2
0.14	0.46	-0.45	1.03	-0.43	0.96	-0.19
0.13	1.59	-1.29	0.7	-0.42	-0.64	0.14
0.42	0.41	0.38	0.68	0.49	-1.6	-0.07
0.11	0.32	0.64	-0.7	0.23	0.39	-0.71
1.85	-0.06	0.06	0.25	-0.72	-0.47	-1.34
0.18	-0.09	-0.17	0.3	-0.77	1.12	-1.34
0.23	0.34	0.43	-0.82	0.41	0.24	0.51
0.22	-1.56	-1.75	-0.75	-0.05	-0.36	-0.06
0.75	-1.11	-0.54	-3.86	-0.87	-0.32	-0.53
2.5	0.21	0.04	0.64	-1.91	1.11	-0.09
1.83	3.69	-0.13	1.63	0.35	-0.04	0.13
0.36	-0.82	-0.8	-0.33	0.59	0.49	-0.32
0.12	2.16	1.25	-0.21	-0.02	0.32	-0.8
0.25	0.3	-0.1	0.47	0.0	0.53	1.4
0.18	1.31	0.64	1.74	1.81	0.52	2.1
0.37	-0.02	-0.09	-1.99	0.71	-0.18	-0.64
0.23	1.29	-0.05	-0.3	-0.64	-0.41	0.07
0.36	-0.29	-0.67	1.48	-0.14	-0.29	-0.66
0.45	-0.69	-0.19	-2.39	-0.05	0.13	-0.85
0.11	0.62	0.36	-0.12	-1.06	0.31	-0.18
0.13	0.34	-0.15	0.8	0.95	-0.35	-0.58
0.29	-0.13	0.48	1.15	-0.51	0.23	-0.94
0.25	1.65	-0.26	-0.59	-0.52	-0.07	-0.26
0.38	2.02	0.16	0.85	0.38	-0.26	0.46
0.85	1.24	-0.62	1.06	-0.71	0.32	0.35
0.22	-0.81	0.58	0.23	-1.7	0.0	-0.84
19.94	0.07	-0.13	-0.3	0.7	1.44	1.21
0.23	-2.27	-0.54	-1.65	-0.74	-0.32	-0.48
0.13	0.77	-3.19	-0.68	-0.24	-0.83	-0.37
0.87	0.14	0.2	2.78	0.25	0.66	0.07
0.6	-0.42	0.41	0.12	-1.93	-0.16	-1.7
0.32	0.28	0.14	0.55	-0.23	1.0	0.72
0.12	-0.43	0.16	0.19	-0.65	0.53	0.12
0.16	-2.67	-2.12	-3.17	-0.62	-0.72	-0.98
0.1	-0.4	0.34	-0.67	0.28	0.14	0.33
0.81	2.39	-0.01	-5.56	0.12	-0.23	-1.19
0.14	0.19	0.22	0.48	-1.13	0.96	-1.82
0.14	-2.02	-1.27	-1.52	-0.39	-0.46	-0.61
0.28	-0.36	-0.07	0.52	-0.87	-1.54	0.32
0.23	0.98	1.11	0.57	-1.01	0.17	-0.24
1.09	4.67	0.36	1.8	0.73	0.31	0.15
0.19	-1.59	-1.05	-0.89	-0.13	-0.33	0.11
0.75	-0.44	0.3	0.97	-0.81	-0.13	-1.21
0.53	0.71	-0.01	0.08	-1.51	-0.22	-0.03
0.19	0.14	0.2	2.79	0.01	0.71	1.27
0.75	-0.66	-2.11	-2.07	-0.17	-0.41	-0.72
0.24	-0.89	-0.57	-1.02	0.92	0.33	-0.8
0.12	1.25	0.37	0.77	-0.55	0.7	-0.15
0.33	0.1	0.28	-1.93	-0.43	-0.29	-0.51
0.76	-1.72	-0.51	-1.45	-0.54	-0.3	-0.11
0.12	3.46	1.0	3.08	0.89	0.05	0.02
1.96	0.42	0.02	0.74	0.68	-0.44	-1.04
0.39	0.84	-0.07	0.4	-0.93	0.17	-0.41
0.11	-0.63	0.61	0.91	-0.14	-0.27	-1.01
0.22	-0.21	-0.07	0.3	-1.29	0.61	-0.58
