Mass	x	y	z	vx	vy	vz
0.17	6.2	-3.95	2.86	1.08	-0.67	0.39
0.24	1.43	-0.91	-2.56	0.69	-0.09	-0.34
0.41	-3.07	-0.62	-2.68	-0.58	-0.13	-0.44
1.23	-0.26	-0.28	-0.25	0.92	-0.31	0.98
0.34	-1.09	-0.01	1.04	-0.66	-0.52	-1.03
0.76	0.72	-0.7	0.44	-1.11	0.42	0.0
0.3	0.14	-0.25	0.1	1.03	1.59	0.61
0.35	0.93	-0.46	1.03	-0.7	0.09	0.58
0.19	0.09	0.38	1.1	0.27	-0.65	-0.07
0.23	0.48	0.01	1.8	-0.94	0.18	-0.51
0.17	0.92	-0.03	-2.52	0.05	-0.16	-0.17
0.17	-1.14	-0.41	0.47	0.05	-0.84	-0.22
0.27	0.89	-0.51	-1.45	0.1	0.53	-0.15
0.3	0.88	-0.51	-1.45	-0.01	0.32	0.18
0.25	-0.3	0.33	-4.3	-0.06	-0.06	-0.92
0.12	-1.35	-2.55	-2.32	-0.3	-0.43	-0.31
0.81	-2.43	0.2	4.12	-0.35	0.1	0.77
0.36	-0.61	-0.15	0.41	-0.62	-1.09	-0.05
0.19	-0.48	0.02	0.01	-1.34	-0.65	0.36
1.32	-0.01	0.18	0.51	-0.21	1.4	0.69
0.11	-2.03	-3.94	-3.87	-0.56	-0.5	-0.63
0.16	-1.24	2.3	-0.21	-0.23	-0.44	-0.63
2.38	3.5	-0.87	1.4	0.19	-0.59	-0.2
0.17	0.52	-0.15	-2.51	0.68	0.01	-0.58
0.17	-2.4	0.73	-2.53	-0.68	-0.1	-0.53
0.11	0.68	3.51	2.29	0.51	-0.08	0.39
0.11	-0.82	0.32	-0.67	-0.05	0.89	-0.57
0.28	-1.51	-0.23	-2.65	0.04	0.35	0.17
0.34	-0.21	0.79	0.29	1.26	0.47	0.11
0.85	1.75	-0.03	0.45	-0.84	0.04	-0.41
0.11	5.44	-0.11	2.14	0.67	0.26	0.3
0.14	-0.45	0.53	0.18	-1.59	1.13	-0.82
0.32	0.18	-0.06	-1.67	0.96	0.4	-0.43
0.13	0.75	-1.05	-1.55	-0.25	-0.07	0.02
0.36	0.41	-0.11	-0.08	0.6	-0.66	-0.03
0.44	-1.99	-0.88	-1.84	-0.47	-0.34	-0.12
0.16	2.41	2.08	0.56	-0.24	0.42	-0.08
0.52	-0.18	-0.34	0.01	-1.17	0.06	-1.03
0.13	-7.82	2.52	-9.71	-1.99	0.72	-2.64
2.71	0.6	0.51	0.83	0.51	0.85	0.07
0.12	0.62	-0.43	-0.73	0.2	0.6	0.53
0.65	0.18	0.45	-0.02	0.52	-0.16	-0.27
0.2	0.71	3.73	0.58	-0.1	0.08	-0.37
1.43	1.55	0.1	0.83	-0.77	-0.12	-0.34
0.78	0.07	-1.27	-1.28	-0.11	0.48	0.54
0.16	-0.46	0.76	0.34	-0.24	0.58	-0.85
0.13	-1.21	-1.77	-2.15	-0.16	0.03	-0.34
0.22	-2.53	-1.13	-0.9	-0.31	-0.27	0.21
0.19	-1.97	-0.9	-1.84	-0.31	-0.57	-0.06
0.11	0.53	2.49	2.55	0.58	0.58	0.56
0.15	-0.13	-0.58	-0.33	-0.81	-0.58	-0.69
0.31	-0.28	1.02	0.64	-0.59	-1.08	-0.25
0.98	-0.79	-0.31	-0.23	-0.71	1.11	0.25
1.05	-0.49	0.13	0.71	0.93	0.3	-0.36
0.18	-0.03	0.14	0.81	0.51	-0.33	-1.25
0.19	1.42	0.08	0.5	-0.53	-0.59	0.38
0.41	-2.21	-0.07	-0.3	-0.77	0.33	0.24
0.41	2.06	3.6	3.67	0.15	0.31	0.29
0.14	-0.15	-0.02	0.51	0.3	1.44	-0.12
0.59	0.89	-0.6	1.24	-1.0	0.29	-0.42
0.44	10.57	-2.79	26.47	2.14	-0.57	4.9
0.26	2.25	-0.14	-0.21	-0.5	0.31	-0.15
0.13	1.11	0.54	-0.02	0.1	-0.21	-0.42
0.21	-0.0	-0.24	0.16	0.98	-1.29	-0.31
0.21	1.4	-2.85	1.29	0.37	-0.36	0.14
0.34	2.01	2.03	1.36	-0.37	0.23	-0.2
0.11	7.61	3.38	0.03	1.15	0.58	0.01
0.16	-1.78	18.41	1.88	-0.07	3.0	0.44
0.13	3.47	1.51	6.01	0.83	0.26	0.6
0.83	1.66	3.6	4.83	0.59	0.28	0.55
0.2	0.69	-1.18	1.32	-0.89	0.04	-0.18
0.16	-1.68	-0.01	-1.59	-0.0	0.56	0.07
0.14	-0.71	0.33	0.75	-0.13	-0.29	0.37
0.13	0.84	-1.73	0.8	-0.77	-0.09	0.0
0.42	-0.28	-0.86	0.12	-0.85	-0.01	-0.6
0.11	0.41	0.79	-1.11	-0.07	-0.12	0.0
1.85	0.09	0.18	0.61	1.34	0.0	-0.03
0.18	-0.29	0.57	0.34	0.58	-0.48	0.99
0.23	0.16	0.23	0.55	-1.72	-0.83	1.76
0.22	-1.45	-1.97	-0.77	0.21	-0.01	0.03
0.75	-2.14	-0.92	-4.38	-0.81	-0.3	-0.33
2.5	-1.28	-0.04	-0.29	-0.28	-0.28	-0.42
1.83	3.98	-0.16	1.75	0.14	-0.02	0.05
0.36	0.27	0.26	0.22	0.63	0.98	1.78
0.12	1.94	1.51	-1.1	-0.31	0.11	-0.65
0.25	-0.89	0.44	0.19	-0.29	-0.51	-0.88
0.18	3.39	1.22	4.12	1.63	0.45	1.86
0.37	0.73	-0.38	-2.53	0.53	-0.27	-0.25
0.23	-0.24	-0.23	0.24	-1.99	0.58	0.79
0.36	-0.2	-0.29	0.08	0.27	1.38	-1.75
0.45	-0.72	-0.09	-3.18	-0.01	0.04	-0.46
0.11	-0.49	-0.05	1.04	0.5	-0.14	1.44
0.13	0.0	0.26	-0.1	-1.31	0.44	-0.04
0.29	0.52	-0.63	0.25	0.67	-0.48	-0.18
0.25	0.62	-0.3	-0.62	-1.2	-0.02	0.24
0.38	2.11	-0.12	1.36	-0.21	-0.18	0.31
0.85	-0.05	0.13	0.96	-1.37	1.03	-1.06
0.22	-2.28	0.29	-0.67	-0.89	-0.35	-0.66
19.94	-0.45	0.13	0.64	0.58	1.49	-0.6
0.23	-3.0	-0.86	-2.17	-0.47	-0.22	-0.36
0.13	0.44	-4.07	-1.12	-0.29	-0.62	-0.34
0.87	0.39	0.99	2.85	0.21	0.58	-0.12
0.6	-2.08	-0.29	-1.48	-1.07	-0.63	-1.12
0.32	0.08	0.18	0.71	0.14	1.18	-0.1
0.12	0.57	-0.26	1.05	0.7	-0.49	0.29
0.16	-3.37	-2.96	-4.31	-0.54	-0.65	-0.89
0.1	0.07	0.27	1.09	0.43	0.52	1.67
0.81	2.51	-0.28	-6.98	0.08	-0.23	-1.12
0.14	-0.57	-0.23	0.52	0.72	-0.23	0.59
0.14	-2.38	-1.7	-2.14	-0.19	-0.27	-0.42
0.28	0.02	-1.2	0.12	0.51	-0.19	-0.37
0.23	-0.96	0.86	0.31	-1.56	-0.66	-0.26
1.09	5.49	0.74	1.96	0.6	0.3	0.11
0.19	-1.5	-1.26	-0.62	0.28	-0.0	0.32
0.75	0.48	-0.3	-0.29	0.83	-0.63	-0.11
0.53	-0.86	0.75	1.23	-0.2	0.5	1.19
0.19	0.39	1.0	2.86	0.11	0.7	-0.31
0.75	-0.85	-2.46	-2.83	-0.14	-0.19	-0.5
0.24	0.33	-0.07	-1.55	0.94	0.4	-0.12
0.12	-0.09	0.74	0.56	-1.35	-0.68	-0.18
0.33	-0.51	-0.19	-2.26	-0.5	-0.44	-0.05
0.76	-2.16	-0.79	-1.46	-0.19	-0.17	0.08
0.12	4.48	1.05	3.04	0.78	0.02	-0.08
1.96	-0.48	0.01	0.01	-1.13	-0.16	0.89
0.39	-0.79	0.71	0.94	-0.49	0.59	0.35
0.11	0.67	-0.38	0.39	0.8	-0.39	0.27
0.22	0.1	0.08	0.44	-1.84	1.05	-0.67
