Mass	x	y	z	vx	vy	vz
0.17	5.2	-3.32	2.49	1.12	-0.7	0.41
0.24	0.71	-0.79	-2.15	0.88	-0.16	-0.56
0.41	-2.37	-0.35	-2.28	-0.56	-0.69	-0.49
1.23	-0.79	0.1	-0.37	0.19	-0.45	-0.35
0.34	-0.14	0.46	1.59	-1.26	-0.44	-0.09
0.76	1.46	-0.8	0.42	-0.53	-0.16	0.01
0.3	-0.89	-0.93	-0.17	0.89	0.23	0.22
0.35	1.6	-0.15	0.64	-0.48	-0.41	0.2
0.19	-0.22	0.06	0.31	0.28	2.47	-0.14
0.23	1.22	-0.11	1.97	-0.68	0.09	0.07
0.17	0.81	0.08	-2.26	0.19	-0.1	-0.41
0.17	-0.55	0.47	0.55	-1.69	-0.69	0.12
0.27	0.71	-0.86	-1.33	0.6	0.33	-0.39
0.3	0.71	-0.86	-1.33	0.07	0.29	-0.19
0.25	-0.25	0.37	-3.39	-0.06	-0.02	-1.08
0.12	-1.02	-2.09	-1.98	-0.42	-0.59	-0.43
0.81	-2.08	0.11	3.37	-0.42	0.1	0.88
0.36	-0.14	0.23	0.31	1.02	-1.21	0.56
0.19	0.49	-0.07	0.35	0.18	1.44	-0.68
1.32	-0.23	0.16	0.87	-0.55	1.13	1.08
0.11	-1.5	-3.46	-3.27	-0.59	-0.57	-0.69
0.16	-0.96	2.58	0.38	-0.37	-0.16	-0.66
2.38	3.25	-0.3	1.56	0.35	-0.64	-0.14
0.17	-0.14	-0.2	-1.84	0.75	0.1	-0.89
0.17	-1.72	0.76	-1.95	-0.8	0.04	-0.73
0.11	0.2	3.52	1.89	0.52	0.07	0.46
0.11	-0.43	-0.48	0.2	-0.92	0.47	-1.27
0.28	-1.72	-0.22	-2.51	0.27	-1.93	-0.36
0.34	-0.58	-0.25	0.45	-0.86	1.19	-0.29
0.85	2.27	-0.05	0.82	-0.33	-0.01	-0.39
0.11	4.78	-0.34	1.85	0.77	0.24	0.33
0.14	0.65	-0.07	1.31	-0.6	0.06	-0.68
0.32	-0.71	-0.44	-1.07	0.94	0.38	-0.9
0.13	0.85	-0.87	-1.45	0.03	-0.29	-0.25
0.36	0.15	-0.06	0.09	-0.62	-0.29	1.45
0.44	-1.5	-0.46	-1.67	-0.57	-0.58	-0.28
0.16	2.55	1.62	0.64	-0.06	0.57	-0.08
0.52	-0.17	0.4	0.63	1.22	0.07	0.63
0.13	-5.99	1.86	-7.28	-2.01	0.72	-2.66
2.71	-0.2	0.23	0.52	0.67	1.66	0.11
0.12	0.3	-0.86	-0.97	0.48	0.35	-0.0
0.65	-0.23	-0.18	0.88	-0.13	0.35	-0.17
0.2	0.79	3.58	0.91	-0.06	0.25	-0.36
1.43	1.97	0.2	1.09	-0.2	-0.1	-0.25
0.78	0.15	-1.55	-1.68	-0.03	0.14	0.34
0.16	0.13	-0.14	0.38	-0.19	-0.39	1.0
0.13	-1.01	-1.72	-1.77	-0.28	-0.14	-0.49
0.22	-2.12	-0.84	-1.07	-0.58	-0.37	0.14
0.19	-1.49	-0.48	-1.67	-0.77	-0.36	-0.34
0.11	-0.01	1.87	1.96	0.59	0.79	0.75
0.15	-0.17	-0.03	0.73	-0.01	0.34	-0.55
0.31	0.35	1.49	0.72	-0.74	0.03	-0.0
0.98	0.2	-0.96	-0.17	-1.14	0.27	-0.3
1.05	0.13	0.04	0.05	-0.71	0.67	0.15
0.18	0.13	0.08	0.1	0.02	-0.82	0.94
0.19	1.59	0.57	0.18	0.13	-0.43	0.29
0.41	-1.31	-0.36	-0.47	-1.25	0.27	0.1
0.41	1.91	3.28	3.37	0.18	0.38	0.35
0.14	0.05	0.38	0.33	-0.4	-2.12	-0.39
0.59	1.61	-0.67	1.44	-0.56	-0.08	-0.05
0.44	8.6	-2.27	21.95	2.14	-0.57	4.91
0.26	2.54	-0.4	-0.04	-0.16	0.25	-0.21
0.13	0.58	0.52	0.55	1.17	0.33	-0.72
0.21	0.46	0.23	1.09	-1.03	0.68	-0.4
0.21	1.02	-2.43	1.13	0.46	-0.56	0.21
0.34	2.27	1.74	1.5	-0.19	0.4	-0.11
0.11	6.54	2.83	0.03	1.19	0.6	0.0
0.16	-1.72	15.66	1.48	-0.08	3.01	0.44
0.13	2.7	1.27	5.44	0.86	0.27	0.65
0.83	1.11	3.32	4.3	0.6	0.33	0.61
0.2	1.4	-1.02	1.34	-0.61	-0.36	0.12
0.16	-1.59	-0.52	-1.56	-0.22	0.54	-0.14
0.14	0.3	-0.11	0.91	-0.7	1.28	-0.62
0.13	1.44	-1.46	0.74	-0.53	-0.49	0.11
0.42	0.44	-0.14	0.6	-0.3	-1.64	-0.43
0.11	0.38	0.74	-0.89	0.15	0.24	-0.49
1.85	-0.26	-0.02	0.01	-0.51	0.05	-0.36
0.18	-0.31	0.24	-0.0	-0.57	1.11	-0.57
0.23	0.45	0.48	-0.62	0.27	0.1	0.78
0.22	-1.56	-1.85	-0.76	0.03	-0.27	-0.03
0.75	-1.38	-0.64	-4.02	-0.86	-0.32	-0.47
2.5	-0.52	0.19	0.3	-1.77	-0.09	-1.04
1.83	3.78	-0.14	1.67	0.29	-0.03	0.11
0.36	-0.6	-0.61	-0.39	0.84	0.67	-0.02
0.12	2.14	1.34	-0.45	-0.1	0.27	-0.77
0.25	0.08	0.22	0.81	-1.39	1.22	0.56
0.18	1.85	0.8	2.37	1.73	0.49	1.99
0.37	0.19	-0.15	-2.17	0.66	-0.2	-0.54
0.23	1.06	-0.18	-0.26	-0.86	-0.37	0.23
0.36	-0.33	-0.73	1.24	-0.07	-0.09	-0.9
0.45	-0.7	-0.16	-2.64	-0.04	0.1	-0.73
0.11	0.24	0.41	-0.13	-1.41	-0.03	0.17
0.13	0.55	-0.17	0.55	0.39	0.16	-0.95
0.29	-0.26	0.47	0.73	-0.25	-0.39	-1.87
0.25	1.47	-0.27	-0.65	-0.67	-0.05	-0.16
0.38	2.11	0.08	0.99	0.23	-0.24	0.46
0.85	1.0	-0.5	1.14	-0.86	0.43	0.21
0.22	-1.28	0.55	-0.02	-1.37	-0.17	-0.78
19.94	0.06	0.04	0.05	0.25	0.47	2.71
0.23	-2.48	-0.63	-1.79	-0.65	-0.28	-0.45
0.13	0.69	-3.44	-0.79	-0.26	-0.77	-0.36
0.87	0.21	0.4	2.85	0.24	0.63	0.17
0.6	-0.94	0.28	-0.36	-1.53	-0.54	-1.41
0.32	-0.18	0.34	0.56	-1.78	0.44	-0.34
0.12	-0.49	0.29	0.29	0.31	0.26	0.56
0.16	-2.85	-2.34	-3.47	-0.59	-0.7	-0.95
0.1	-0.3	0.35	-0.51	0.36	-0.09	0.71
0.81	2.42	-0.08	-5.92	0.1	-0.23	-1.17
0.14	-0.3	0.32	0.16	-1.57	-0.25	-0.32
0.14	-2.13	-1.4	-1.69	-0.34	-0.4	-0.55
0.28	-0.4	-0.55	0.46	0.29	-1.34	-0.33
0.23	0.64	1.13	0.5	-1.24	-0.08	-0.19
1.09	4.89	0.46	1.85	0.69	0.31	0.14
0.19	-1.61	-1.14	-0.85	-0.02	-0.26	0.15
0.75	-0.54	0.25	0.48	0.32	-0.21	-1.83
0.53	0.16	-0.05	0.12	-2.28	0.17	0.11
0.19	0.2	0.41	2.86	0.06	0.81	0.16
0.75	-0.71	-2.23	-2.29	-0.15	-0.34	-0.67
0.24	-0.58	-0.46	-1.23	1.01	0.39	-0.58
0.12	1.04	0.57	0.71	-0.86	0.6	-0.22
0.33	-0.05	0.18	-2.06	-0.49	-0.34	-0.38
0.76	-1.87	-0.59	-1.48	-0.44	-0.26	-0.06
0.12	3.73	1.02	3.08	0.86	0.04	-0.01
1.96	0.49	-0.07	0.34	-0.21	-0.3	-1.43
0.39	0.47	0.01	0.29	-1.5	0.3	-0.22
0.11	-0.57	0.46	0.55	0.59	-0.75	-1.28
0.22	-0.45	0.18	0.21	-0.18	0.82	0.05
