Mass	x	y	z	vx	vy	vz
0.24	2.06	-0.97	-2.82	0.56	-0.04	-0.17
0.41	-3.71	-0.9	-3.01	-0.32	-0.43	-0.29
1.23	0.3	0.43	0.92	0.46	1.19	0.04
0.34	-1.22	-0.43	-0.18	0.38	-0.25	-1.22
0.76	-0.38	-0.12	0.12	0.71	-0.86	-0.46
0.3	0.17	1.03	1.3	-0.42	0.69	0.92
0.35	-0.12	-0.05	1.0	-1.06	0.7	-0.97
0.19	0.17	0.44	0.08	-0.11	0.13	-0.23
0.23	-0.43	0.2	0.64	-0.47	0.05	-2.14
0.17	0.91	-0.22	-2.57	-0.07	-0.19	0.08
0.17	-0.6	-0.9	0.13	0.98	-0.07	-0.36
0.27	0.75	-0.08	-1.19	-0.47	0.22	0.85
0.3	0.75	-0.09	-1.19	-0.11	0.61	0.22
0.25	-0.36	0.26	-5.17	-0.06	-0.08	-0.8
0.12	-1.61	-2.92	-2.59	-0.22	-0.31	-0.22
0.81	-2.76	0.3	4.86	-0.29	0.1	0.67
0.36	-0.43	-0.63	0.15	0.84	0.14	-0.25
0.19	-0.42	-0.17	0.68	1.01	-0.46	-0.09
1.32	0.07	-0.09	0.23	1.53	-0.49	-0.89
0.11	-2.59	-4.42	-4.49	-0.53	-0.45	-0.58
0.16	-1.38	1.71	-0.82	-0.04	-0.73	-0.53
2.38	3.61	-1.44	1.18	0.04	-0.53	-0.24
0.17	1.16	-0.17	-2.97	0.56	-0.03	-0.34
0.17	-3.04	0.57	-2.99	-0.57	-0.19	-0.38
0.11	1.18	3.36	2.64	0.48	-0.21	0.31
0.11	-0.66	1.02	-0.94	0.3	0.47	-0.04
0.28	-1.16	-0.27	-2.62	-0.24	0.28	0.44
0.34	1.09	0.66	0.65	0.86	-0.45	0.33
0.85	0.34	0.03	0.13	-2.41	0.04	0.27
0.11	6.09	0.16	2.43	0.6	0.26	0.27
0.14	-1.62	1.29	-0.43	-0.86	0.5	-0.49
0.32	1.09	0.3	-1.89	0.82	0.32	-0.02
0.13	0.38	-0.97	-1.31	-0.44	0.21	0.46
0.36	0.38	-0.52	0.45	-0.74	0.36	1.16
0.44	-2.33	-1.24	-1.85	-0.21	-0.3	0.07
0.16	2.06	2.42	0.47	-0.42	0.24	-0.09
0.52	-0.2	0.21	0.63	1.38	-0.11	-0.34
0.13	-9.86	3.26	-12.41	-1.98	0.71	-2.63
2.71	0.62	0.99	0.47	-0.46	0.04	-0.55
0.12	0.36	0.22	0.32	-1.27	0.21	1.81
0.65	-0.12	0.21	0.59	-0.89	1.22	0.7
0.2	0.59	3.71	0.2	-0.14	-0.11	-0.37
1.43	-0.0	-0.02	0.31	-3.32	-4.73	-0.96
0.78	0.0	-0.51	-0.47	-0.01	1.07	1.22
0.16	-0.4	0.79	-0.4	0.22	-0.46	-0.44
0.13	-1.31	-1.66	-2.41	-0.04	0.18	-0.17
0.22	-2.73	-1.35	-0.66	-0.08	-0.16	0.26
0.19	-2.31	-1.27	-1.85	-0.31	-0.28	0.05
0.11	1.11	3.01	3.05	0.54	0.45	0.44
0.15	-0.84	-0.76	-0.53	-0.48	0.13	0.16
0.31	-0.22	-0.64	0.06	0.78	-1.23	-0.71
0.98	-0.73	0.69	0.24	0.74	0.59	0.53
1.05	0.33	-0.02	0.45	0.52	0.04	1.24
0.18	0.15	0.1	0.91	0.35	0.08	1.89
0.19	0.26	-0.35	0.75	-1.8	0.0	-0.21
0.41	-2.81	0.26	-0.04	-0.41	0.32	0.26
0.41	2.19	3.89	3.93	0.11	0.25	0.23
0.14	0.93	0.62	0.41	0.46	-0.01	-0.04
0.59	-0.15	0.41	0.09	-0.21	1.62	-1.55
0.44	12.76	-3.37	31.49	2.13	-0.57	4.9
0.26	1.49	0.16	-0.31	-1.02	0.28	0.01
0.13	0.74	0.14	-0.19	-0.88	-0.52	0.17
0.21	0.6	-0.8	0.39	0.0	0.25	0.52
0.21	1.74	-3.13	1.39	0.29	-0.19	0.07
0.34	1.54	2.15	1.11	-0.55	0.0	-0.28
0.11	8.77	3.97	0.04	1.11	0.57	0.01
0.16	-1.86	21.49	2.34	-0.07	3.0	0.44
0.13	4.3	1.77	6.6	0.8	0.25	0.55
0.83	2.25	3.87	5.36	0.57	0.24	0.49
0.2	-0.29	-0.79	0.85	-0.92	0.81	-0.83
0.16	-1.57	0.54	-1.4	0.24	0.49	0.32
0.14	0.11	0.22	0.22	-0.73	1.59	-1.36
0.13	-0.03	-1.54	0.71	-0.89	0.53	-0.2
0.42	-0.78	-0.18	-0.3	-0.04	1.1	-0.07
0.11	0.25	0.5	-0.81	-0.26	-0.47	0.65
1.85	-0.02	0.59	1.07	-0.15	0.19	0.16
0.18	-0.03	0.09	-0.16	-0.64	-0.35	-0.45
0.23	-1.31	-0.25	0.51	-0.82	-0.22	-0.42
0.22	-1.14	-1.84	-0.69	0.39	0.28	0.13
0.75	-2.94	-1.22	-4.67	-0.76	-0.28	-0.23
2.5	-1.13	-0.3	-0.52	0.53	-0.18	-0.01
1.83	4.05	-0.18	1.78	0.0	-0.01	-0.0
0.36	0.01	0.39	1.75	-0.47	-0.22	0.86
0.12	1.53	1.54	-1.68	-0.48	-0.05	-0.48
0.25	-0.5	-0.34	-0.32	0.96	-0.72	-0.0
0.18	5.02	1.68	5.99	1.58	0.44	1.8
0.37	1.21	-0.66	-2.65	0.41	-0.26	0.0
0.23	-1.36	0.56	0.72	-0.45	0.64	0.26
0.36	-0.5	0.86	-0.99	-0.28	0.9	-0.56
0.45	-0.73	-0.08	-3.54	0.01	-0.01	-0.24
0.11	0.22	-0.04	1.8	0.75	0.09	0.22
0.13	-0.82	0.06	0.49	0.18	-0.65	0.68
0.29	0.59	-0.54	0.27	-0.7	0.63	0.23
0.25	-0.65	-0.16	0.23	-0.77	0.59	1.51
0.38	1.7	-0.31	1.56	-0.57	-0.16	0.09
0.85	-0.63	0.43	-0.93	-0.14	-0.22	-1.61
0.22	-3.04	-0.07	-1.33	-0.61	-0.36	-0.63
19.94	0.4	-0.02	0.36	-0.41	-0.72	0.2
0.23	-3.41	-1.07	-2.49	-0.34	-0.18	-0.27
0.13	0.14	-4.64	-1.45	-0.3	-0.49	-0.31
0.87	0.56	1.54	2.53	0.17	0.43	-0.44
0.6	-3.08	-0.91	-2.56	-0.9	-0.59	-0.99
0.32	-0.01	-0.03	0.49	1.33	1.22	-0.23
0.12	0.85	-0.47	0.84	-0.21	0.11	-0.62
0.16	-3.91	-3.61	-5.2	-0.51	-0.61	-0.84
0.1	0.43	0.68	2.07	0.28	0.3	0.56
0.81	2.58	-0.52	-8.1	0.06	-0.23	-1.08
0.14	0.63	0.65	0.53	0.52	1.31	-0.5
0.14	-2.51	-1.92	-2.51	-0.08	-0.17	-0.31
0.28	0.46	-0.83	-0.14	0.25	0.98	-0.07
0.23	-2.14	-0.01	0.05	-0.83	-0.93	-0.25
1.09	6.06	1.04	2.06	0.52	0.29	0.08
0.19	-1.02	-1.07	-0.21	0.7	0.43	0.5
0.75	0.91	-0.67	-0.07	-0.04	-0.09	0.44
0.53	-0.84	1.09	2.18	0.16	0.21	0.73
0.19	0.56	1.54	2.54	0.03	0.59	-0.54
0.75	-0.97	-2.6	-3.26	-0.09	-0.08	-0.36
0.24	1.17	0.29	-1.44	0.71	0.3	0.34
0.12	-0.51	-0.73	0.08	0.55	-1.25	-0.63
0.33	-0.99	-0.64	-2.16	-0.43	-0.42	0.22
0.76	-2.23	-0.92	-1.32	0.05	-0.08	0.2
0.12	5.24	1.06	2.93	0.7	0.01	-0.13
1.96	-0.42	-0.17	0.69	1.09	0.31	0.12
0.39	-0.93	1.01	1.04	0.14	0.04	-0.12
0.11	0.68	-0.27	0.62	-0.82	0.5	0.0
0.22	-0.26	-0.49	0.6	0.28	0.44	-0.49
