Mass	x	y	z	vx	vy	vz
0.24	-0.63	-0.46	-1.07	1.07	-0.41	-1.27
0.41	-1.03	0.08	-1.41	-1.14	-0.02	-0.98
1.23	-0.12	0.2	0.63	-1.14	0.25	-0.79
0.34	1.3	0.71	0.86	-0.67	0.15	0.97
0.76	1.64	-0.27	0.45	0.3	-0.55	-0.07
0.3	-1.53	-0.73	-0.38	0.08	-0.45	0.1
0.35	1.6	0.36	0.34	0.48	-0.27	0.19
0.19	0.16	-1.06	1.0	-0.4	0.16	-0.25
0.23	1.85	-0.16	1.52	-0.24	-0.02	0.6
0.17	0.38	0.15	-1.44	0.48	0.02	-0.89
0.17	0.57	-0.89	0.72	-0.04	0.69	-0.22
0.27	0.01	-0.97	-0.59	0.7	-0.24	-0.99
0.3	-0.0	-0.97	-0.58	0.95	-0.45	-0.76
0.25	-0.2	0.27	-1.72	-0.0	0.21	-1.49
0.12	-0.35	-0.99	-1.13	-0.55	-1.06	-1.08
0.81	-1.4	-0.02	2.03	-0.64	0.09	1.17
0.36	0.31	-0.18	1.24	-0.88	0.28	0.03
0.19	-0.13	0.47	0.29	-0.39	-0.26	0.85
1.32	1.24	0.38	0.04	-0.64	-0.19	-0.13
0.11	-0.68	-2.59	-2.28	-0.64	-0.76	-0.81
0.16	-0.36	2.51	1.23	-0.54	0.28	-0.58
2.38	2.61	0.58	1.64	0.65	-0.65	0.05
0.17	-1.03	-0.33	-0.24	0.33	-0.01	-1.5
0.17	-0.54	0.43	-0.72	-0.96	0.58	-1.21
0.11	-0.48	3.26	1.21	0.5	0.34	0.56
0.11	0.92	0.4	1.15	-0.64	-1.15	0.31
0.28	-1.77	-0.2	-1.94	-0.73	0.2	-0.03
0.34	0.96	-0.18	0.69	-0.75	-0.85	-0.32
0.85	2.33	0.02	1.27	0.2	-0.09	-0.29
0.11	3.64	-0.63	1.38	0.97	0.18	0.39
0.14	1.07	0.06	1.44	0.02	-0.17	0.47
0.32	-1.23	-0.59	0.6	-0.11	-0.19	-1.22
0.13	0.49	-0.35	-0.74	0.63	-0.49	-0.87
0.36	-0.28	-0.51	-0.61	0.28	-0.47	0.58
0.44	-0.34	0.15	-1.02	-1.01	-0.22	-0.83
0.16	2.39	0.72	0.74	0.32	0.79	-0.08
0.52	0.29	0.49	0.58	0.85	-0.4	-0.3
0.13	-3.31	0.9	-3.73	-2.06	0.74	-2.72
2.71	-0.13	0.41	0.5	0.05	0.03	1.24
0.12	-0.51	-0.83	-0.5	0.52	-0.68	-0.63
0.65	0.54	0.15	1.05	-0.85	0.76	0.14
0.2	0.83	3.05	1.35	0.01	0.54	-0.3
1.43	2.21	0.46	1.22	0.02	-0.16	0.09
0.78	0.09	-1.51	-1.92	0.13	-0.2	-0.0
0.16	-0.05	0.25	0.72	-0.34	1.25	-0.11
0.13	-0.52	-1.24	-0.96	-0.49	-0.75	-0.76
0.22	-1.0	-0.21	-1.13	-1.19	-0.58	-0.11
0.19	-0.32	0.12	-1.01	-1.07	-0.27	-0.83
0.11	-0.54	0.39	0.58	-0.05	1.52	1.44
0.15	0.96	0.41	0.77	-1.28	-0.28	0.29
0.31	0.88	0.64	0.92	0.14	1.26	0.0
0.98	1.34	-0.67	0.36	-0.53	-0.64	-0.51
1.05	-0.46	-0.55	-0.79	0.24	0.23	0.63
0.18	-0.3	-0.44	-0.44	0.61	0.3	-0.32
0.19	0.85	0.86	-0.04	0.95	0.07	-0.03
0.41	0.75	-0.47	-0.27	-1.32	-0.25	-0.26
0.41	1.62	2.69	2.83	0.26	0.52	0.47
0.14	0.1	1.01	1.31	-0.13	0.35	-0.61
0.59	2.0	-0.39	1.26	-0.01	-0.33	0.31
0.44	5.77	-1.51	15.47	2.14	-0.57	4.91
0.26	2.46	-0.61	0.27	0.3	0.05	-0.27
0.13	-0.81	0.18	0.55	-0.33	0.01	0.24
0.21	1.09	-0.38	0.82	0.16	0.17	0.5
0.21	0.32	-1.38	0.74	0.6	-1.11	0.39
0.34	2.33	1.06	1.55	0.12	0.63	0.04
0.11	4.91	2.01	0.03	1.28	0.64	-0.0
0.16	-1.61	11.65	0.88	-0.08	3.03	0.45
0.13	1.53	0.89	4.49	0.91	0.3	0.78
0.83	0.3	2.82	3.41	0.62	0.44	0.74
0.2	1.79	-0.29	0.93	0.13	-0.69	0.48
0.16	-1.04	-1.03	-1.17	-0.66	0.16	-0.51
0.14	0.73	-0.97	0.92	-0.11	0.08	0.27
0.13	1.73	-0.41	0.59	0.19	-1.03	0.07
0.42	-0.43	0.94	0.46	0.62	0.2	0.41
0.11	-0.03	0.0	0.57	0.2	0.29	-1.84
1.85	0.7	0.38	1.02	0.12	-0.05	0.77
0.18	0.88	-0.12	1.29	-0.95	-0.54	-0.12
0.23	-0.22	-0.06	-0.93	0.66	0.73	-0.31
0.22	-1.35	-1.2	-0.64	-0.38	-0.74	-0.16
0.75	-0.2	-0.22	-3.2	-0.88	-0.3	-0.8
2.5	0.86	-0.18	0.33	-0.05	-0.29	0.2
1.83	3.21	-0.07	1.46	0.58	-0.08	0.21
0.36	-1.05	-0.89	0.13	-0.11	-0.24	-0.42
0.12	2.0	0.82	0.66	0.36	0.55	-0.88
0.25	-0.33	0.27	-0.2	0.75	-0.39	0.08
0.18	0.61	-0.14	0.71	-0.65	0.25	-0.51
0.37	-0.78	0.02	-1.07	0.7	0.0	-1.24
0.23	1.62	0.35	-0.17	-0.03	-0.35	-0.32
0.36	-0.05	-0.16	1.8	-0.33	-0.64	0.04
0.45	-0.61	-0.36	-1.29	-0.09	0.19	-1.42
0.11	1.15	-0.09	0.44	0.05	0.39	-0.78
0.13	-0.09	0.41	0.42	-0.39	0.68	0.68
0.29	0.49	0.18	1.1	-0.71	0.13	1.09
0.25	1.94	-0.15	-0.17	-0.06	-0.13	-0.54
0.38	1.32	0.37	0.38	1.06	-0.1	0.44
0.85	1.69	-0.8	0.65	-0.18	-0.03	0.35
0.22	0.97	0.54	0.37	-0.78	-0.22	0.25
19.94	-0.29	-0.58	-0.63	-0.0	0.94	-0.65
0.23	-1.31	-0.16	-1.07	-1.18	-0.45	-0.72
0.13	0.97	-2.22	-0.28	-0.14	-1.09	-0.41
0.87	-0.06	-0.45	2.27	0.23	0.55	0.6
0.6	-0.32	0.21	0.66	-0.07	0.38	0.65
0.32	0.71	0.2	0.8	-0.49	0.97	-1.36
0.12	0.58	0.23	0.73	-0.93	-1.13	-1.03
0.16	-1.97	-1.34	-2.12	-0.76	-0.83	-1.1
0.1	-0.59	-0.11	-0.53	0.03	0.71	-0.51
0.81	2.25	0.22	-4.3	0.16	-0.22	-1.28
0.14	0.32	-0.5	1.07	-0.14	0.18	0.05
0.14	-1.5	-0.72	-0.8	-0.72	-0.66	-0.78
0.28	1.05	0.62	0.7	-0.98	0.39	-0.49
0.23	1.71	0.68	0.81	-0.42	0.63	-0.23
1.09	3.85	0.05	1.63	0.9	0.31	0.2
0.19	-1.21	-0.57	-0.9	-0.65	-0.61	-0.1
0.75	0.7	0.35	1.09	-1.15	0.08	1.13
0.53	1.63	0.24	0.36	-0.45	-0.21	-0.41
0.19	-0.06	-0.46	2.28	-0.08	0.75	1.28
0.75	-0.47	-1.54	-1.24	-0.21	-0.77	-0.95
0.24	-1.53	-0.75	-0.03	0.32	-0.03	-1.02
0.12	1.34	-0.36	0.81	0.35	0.67	0.06
0.33	0.44	0.48	-1.2	-0.23	-0.08	-0.95
0.76	-0.95	-0.16	-1.19	-0.97	-0.34	-0.48
0.12	2.49	0.93	3.0	1.01	0.09	0.15
1.96	-0.13	0.47	0.29	-0.22	0.29	1.16
0.39	1.18	-0.11	0.78	0.24	-0.07	-0.3
0.11	-0.04	0.51	1.4	-0.89	0.29	0.02
0.22	0.71	0.69	0.96	0.27	-0.76	-0.08
