Mass	x	y	z	vx	vy	vz
0.41	0.64	0.45	1.36	-0.93	-0.42	0.51
1.23	-0.73	0.38	0.17	0.01	0.18	-0.41
0.34	-0.56	-0.33	-0.11	1.35	-0.9	0.03
0.76	0.23	-0.05	0.19	-0.53	1.59	-0.09
0.3	0.89	0.08	0.87	-0.15	0.26	-1.76
0.35	-0.34	-0.26	0.14	-0.92	-0.53	0.8
0.19	-0.61	0.5	0.16	1.96	-1.77	0.79
0.23	-0.26	0.23	0.59	-0.16	0.29	0.13
0.17	0.74	0.39	1.41	-1.53	-0.68	0.81
0.17	-0.01	0.57	0.42	0.31	0.33	-0.36
0.27	0.61	0.91	0.78	-0.45	0.76	-0.36
0.3	0.61	0.91	0.78	-1.06	1.14	-0.73
0.25	0.76	0.45	1.32	-1.37	-0.71	0.99
0.12	0.83	0.88	0.93	-0.3	1.07	-0.25
0.81	0.58	0.41	0.59	1.1	-0.25	-0.23
0.36	-0.41	0.16	0.25	0.05	-0.76	0.7
0.19	0.21	-0.2	0.23	-1.06	1.39	0.79
1.32	-0.61	0.51	0.12	0.87	-1.2	1.33
0.11	0.09	-0.11	0.11	-0.42	1.15	0.94
0.16	1.12	0.15	1.65	-0.31	1.29	0.73
2.38	-0.6	0.53	0.29	1.15	2.03	1.26
0.17	1.02	0.53	1.67	-1.25	-0.23	0.84
0.17	1.24	0.28	1.85	0.11	-0.29	0.25
0.11	-1.45	1.16	-0.49	0.01	1.21	0.56
0.11	-0.1	-0.06	0.66	0.12	-0.29	0.23
0.28	0.95	0.28	0.95	-0.76	-2.39	-1.07
0.34	0.04	-0.02	0.02	-0.46	0.49	-0.4
0.85	0.12	-0.2	0.14	-0.55	-0.19	1.32
0.11	-0.7	0.35	-0.04	1.51	-1.66	0.38
0.14	-0.59	0.32	0.21	1.35	-2.0	0.58
0.32	0.94	0.62	1.53	-0.97	-0.4	1.16
0.13	1.0	-0.06	0.67	-0.62	0.99	0.35
0.36	0.87	0.44	1.23	-0.4	-0.54	-0.57
0.44	1.05	0.4	1.72	0.17	-0.03	0.37
0.16	-0.57	0.38	0.07	1.01	-1.95	0.78
0.52	0.2	-0.17	0.31	-0.52	1.9	0.19
0.13	0.69	0.77	1.71	-0.52	0.13	-0.23
2.71	0.17	-0.04	0.25	-0.56	1.53	0.79
0.12	0.35	-0.08	0.11	0.53	1.7	0.74
0.65	-0.52	0.8	0.22	1.26	-0.95	0.23
0.2	0.51	0.1	1.2	-0.12	1.51	1.19
1.43	-0.66	0.35	0.2	2.43	-0.69	1.75
0.78	-0.28	0.23	0.3	-0.64	-0.68	-1.99
0.16	-0.57	0.47	0.25	0.49	1.16	0.7
0.13	0.99	0.46	0.77	-0.64	0.44	-0.48
0.22	0.66	0.46	1.36	-0.62	-0.67	0.36
0.19	1.07	0.38	1.73	0.12	-0.32	0.42
0.11	-0.08	0.0	0.16	0.43	1.09	-0.08
0.15	-0.69	-0.06	0.28	0.75	-1.01	1.03
0.31	-0.64	0.43	0.22	-1.62	-0.32	-0.98
0.98	-0.6	0.89	0.68	0.8	0.66	0.91
1.05	0.9	0.54	1.28	0.31	-0.08	-0.59
0.18	0.8	0.61	1.23	0.13	-0.3	-0.03
0.19	0.06	-0.32	-0.59	0.76	-1.55	-0.72
0.41	1.57	0.7	1.69	0.76	-0.22	-0.6
0.41	0.31	-0.16	0.44	0.84	1.85	2.0
0.14	-0.54	0.25	0.32	1.92	0.78	1.45
0.59	-0.55	0.11	0.29	-0.17	-0.56	0.89
0.44	-0.38	0.14	1.22	2.09	-0.61	5.31
0.26	-0.63	0.34	0.01	0.69	0.89	0.12
0.13	0.25	0.0	0.25	-0.53	2.15	1.15
0.21	0.14	-0.17	0.18	0.21	1.12	-1.49
0.21	0.45	0.54	1.04	-1.0	1.09	0.13
0.34	-0.1	-0.3	0.11	1.52	-1.17	1.49
0.11	0.1	-0.12	0.05	2.46	0.26	1.07
0.16	-1.35	2.78	-0.4	-0.14	3.24	0.44
0.13	-0.99	-0.06	1.17	0.56	0.32	1.83
0.83	-1.15	0.77	0.53	0.05	1.21	1.39
0.2	-0.12	-0.27	0.23	-0.81	-0.3	1.74
0.16	0.82	0.5	1.26	0.06	-0.18	-0.89
0.14	-0.55	0.34	0.76	-0.47	0.28	0.39
0.13	-0.16	-0.19	0.19	-0.64	-0.43	1.04
0.42	-0.57	0.4	0.22	-0.65	1.72	1.91
0.11	0.62	0.38	2.08	-0.34	-0.15	0.68
1.85	-0.64	0.44	0.26	1.71	-0.1	0.36
0.18	-0.4	0.07	0.28	0.18	-0.94	0.96
0.23	0.49	0.57	1.08	-0.76	1.0	-0.01
0.22	1.07	0.38	1.68	-0.01	-0.24	-0.13
0.75	1.23	0.33	0.47	0.37	0.06	-1.87
2.5	0.16	-0.17	0.16	0.6	-0.57	0.66
1.83	0.29	-0.11	0.17	-0.64	0.73	0.19
0.36	0.6	0.43	0.57	1.0	0.06	-0.28
0.12	-0.86	-0.39	0.56	0.7	-0.35	1.36
0.25	0.15	-0.12	0.2	-1.59	0.12	-0.22
0.18	-0.74	0.37	0.19	0.87	1.31	0.3
0.37	0.89	0.28	1.36	-1.79	-0.52	0.78
0.23	-0.88	-0.56	0.29	0.66	-0.15	1.11
0.36	0.19	-0.1	0.29	-0.08	-0.7	0.16
0.45	0.15	-0.19	0.06	-0.42	0.56	-0.09
0.11	0.19	-0.13	0.22	-1.86	0.34	0.39
0.13	-0.68	0.36	0.49	1.62	0.75	0.55
0.29	0.08	-0.06	0.58	1.9	0.11	0.99
0.25	-0.6	0.41	0.15	1.34	-1.37	-0.19
0.38	-0.07	-0.28	-0.38	0.87	-0.99	0.32
0.85	-0.65	0.39	0.26	0.07	1.78	-0.53
0.22	-0.64	0.44	0.19	3.07	-1.06	-0.81
19.94	0.8	0.41	1.15	-0.53	1.67	0.14
0.23	0.8	0.13	1.27	-0.12	-0.89	0.36
0.13	0.92	0.81	1.94	0.34	-0.13	-0.45
0.87	-0.11	0.37	-0.24	0.02	-0.45	-0.86
0.6	0.26	0.35	1.36	-0.56	-0.36	-0.02
0.32	-0.53	0.28	0.71	0.91	0.67	0.92
0.12	-0.75	0.4	0.38	1.6	1.16	0.14
0.16	-0.09	-0.25	0.19	0.36	0.89	0.45
0.1	0.3	-0.18	0.13	-0.13	0.37	1.43
0.81	1.2	0.67	-0.01	0.86	0.09	-1.87
0.14	-0.03	0.24	0.49	2.0	0.43	0.96
0.14	0.81	0.19	1.28	0.26	-0.5	0.41
0.28	-0.16	0.55	0.44	0.07	0.45	-0.32
0.23	-0.19	-0.03	0.03	1.11	-1.09	1.24
1.09	-0.46	0.02	0.23	1.97	-1.23	1.25
0.19	0.57	0.43	1.8	-0.37	-0.46	-0.04
0.75	-0.19	0.65	0.15	-0.31	0.69	-0.36
0.53	-0.59	0.58	-0.02	1.29	-1.04	0.27
0.19	-0.11	0.38	-0.23	-0.11	-0.46	-1.26
0.75	0.92	0.47	1.37	0.41	-0.07	-0.33
0.24	-0.18	0.22	1.66	-1.17	-0.52	0.17
0.12	-0.18	0.23	-0.31	-0.44	0.93	-0.24
0.33	0.65	0.44	1.38	-0.57	-0.53	0.64
0.76	0.55	0.4	1.84	-0.21	-0.29	0.0
0.12	-0.71	0.24	1.04	0.82	0.46	1.7
1.96	0.2	-0.21	0.23	-0.71	0.8	1.51
0.39	-0.07	0.55	0.33	0.2	0.14	-0.08
0.11	-0.31	0.3	0.21	-0.03	-0.48	-0.71
0.22	0.23	-0.28	0.18	-0.74	0.1	-0.95
