Mass	x	y	z	vx	vy	vz
0.24	-0.82	-0.39	-0.79	0.85	-0.33	-1.4
0.41	-0.78	0.13	-1.21	-0.93	-0.65	-1.03
1.23	0.14	0.16	0.76	-1.37	0.07	-0.39
0.34	1.42	0.67	0.66	-0.49	0.26	0.98
0.76	1.56	-0.16	0.47	0.46	-0.57	-0.12
0.3	-1.53	-0.63	-0.4	-0.06	-0.52	0.09
0.35	1.49	0.41	0.31	0.64	-0.21	0.16
0.19	0.25	-1.07	1.04	-0.43	0.0	-0.16
0.23	1.89	-0.15	1.39	-0.15	-0.05	0.67
0.17	0.27	0.14	-1.24	0.55	0.06	-1.01
0.17	0.57	-1.01	0.76	0.01	0.5	-0.21
0.27	-0.18	-0.86	-0.4	0.67	-0.84	-0.71
0.3	-0.18	-0.86	-0.4	1.23	-0.66	-1.09
0.25	-0.2	0.22	-1.4	0.03	0.26	-1.61
0.12	-0.24	-0.75	-0.89	-0.52	-1.24	-1.33
0.81	-1.26	-0.04	1.79	-0.7	0.08	1.24
0.36	0.5	-0.23	1.21	-0.95	0.19	0.27
0.19	-0.05	0.38	0.1	-0.35	-0.22	1.24
1.32	1.36	0.42	0.08	-0.52	-0.08	-0.17
0.11	-0.55	-2.43	-2.11	-0.64	-0.8	-0.84
0.16	-0.24	2.45	1.34	-0.56	0.36	-0.55
2.38	2.47	0.71	1.63	0.71	-0.63	0.09
0.17	-1.07	-0.32	0.07	0.08	-0.08	-1.52
0.17	-0.35	0.3	-0.46	-0.96	0.71	-1.34
0.11	-0.58	3.18	1.09	0.49	0.39	0.57
0.11	1.02	0.61	1.06	-0.31	-0.94	0.56
0.28	-1.73	-0.2	-1.8	-0.71	0.55	-0.29
0.34	1.09	0.0	0.76	-0.5	-0.95	-0.34
0.85	2.28	0.04	1.33	0.29	-0.09	-0.26
0.11	3.44	-0.66	1.3	1.02	0.17	0.4
0.14	1.05	0.1	1.32	0.18	-0.18	0.68
0.32	-1.2	-0.55	0.84	-0.23	-0.25	-1.12
0.13	0.34	-0.25	-0.55	0.8	-0.48	-1.0
0.36	-0.34	-0.55	-0.56	0.02	-1.19	0.3
0.44	-0.12	0.19	-0.83	-0.94	-0.29	-0.91
0.16	2.32	0.55	0.76	0.41	0.83	-0.09
0.52	0.09	0.52	0.6	1.0	0.17	0.14
0.13	-2.88	0.74	-3.17	-2.08	0.75	-2.74
2.71	-0.05	0.37	0.25	-0.86	0.39	1.02
0.12	-0.59	-0.66	-0.38	0.25	-0.95	-0.64
0.65	0.73	0.06	0.96	-0.97	0.06	0.68
0.2	0.82	2.94	1.41	0.02	0.59	-0.28
1.43	2.19	0.49	1.2	0.11	-0.13	0.12
0.78	0.06	-1.46	-1.91	0.15	-0.25	-0.06
0.16	0.04	0.02	0.68	-0.56	0.93	0.33
0.13	-0.41	-1.06	-0.8	-0.5	-1.02	-0.76
0.22	-0.74	-0.07	-1.05	-1.12	-0.52	-0.97
0.19	-0.13	0.17	-0.83	-1.18	0.21	-1.09
0.11	-0.51	0.08	0.27	-0.29	1.58	1.58
0.15	1.17	0.45	0.71	-0.88	-0.11	0.24
0.31	0.8	0.33	0.9	0.83	2.12	0.08
0.98	1.43	-0.53	0.47	-0.4	-0.75	-0.56
1.05	-0.48	-0.59	-0.88	0.01	0.18	0.2
0.18	-0.41	-0.51	-0.4	0.47	0.44	-0.03
0.19	0.65	0.84	-0.02	1.06	0.21	-0.14
0.41	1.0	-0.42	-0.2	-1.18	-0.31	-0.36
0.41	1.57	2.58	2.73	0.27	0.55	0.5
0.14	0.15	0.91	1.44	-0.37	0.6	-0.65
0.59	1.99	-0.32	1.19	0.09	-0.38	0.37
0.44	5.34	-1.4	14.46	2.14	-0.57	4.92
0.26	2.4	-0.62	0.33	0.38	0.01	-0.29
0.13	-0.72	0.17	0.48	-0.54	0.06	0.4
0.21	1.04	-0.4	0.71	0.43	0.06	0.51
0.21	0.19	-1.13	0.65	0.6	-1.27	0.44
0.34	2.3	0.92	1.54	0.17	0.68	0.08
0.11	4.65	1.87	0.03	1.3	0.65	-0.0
0.16	-1.6	11.02	0.79	-0.08	3.04	0.45
0.13	1.34	0.83	4.33	0.92	0.3	0.81
0.83	0.17	2.73	3.25	0.62	0.46	0.77
0.2	1.75	-0.15	0.83	0.3	-0.7	0.51
0.16	-0.89	-1.05	-1.05	-0.77	0.03	-0.6
0.14	0.74	-0.97	0.86	-0.04	-0.12	0.31
0.13	1.68	-0.19	0.57	0.37	-1.07	0.05
0.42	-0.55	0.88	0.38	0.48	0.39	0.42
0.11	-0.06	-0.02	0.92	0.09	0.03	-1.61
1.85	0.75	0.16	0.89	-1.02	1.18	-0.7
0.18	1.06	-0.01	1.29	-0.78	-0.57	0.11
0.23	-0.36	-0.22	-0.84	0.68	0.9	-0.54
0.22	-1.26	-1.04	-0.61	-0.49	-0.84	-0.19
0.75	-0.03	-0.16	-3.03	-0.83	-0.29	-0.86
2.5	0.86	-0.11	0.3	0.11	-0.4	0.08
1.83	3.09	-0.05	1.42	0.64	-0.09	0.23
0.36	-1.01	-0.83	0.21	-0.26	-0.39	-0.36
0.12	1.91	0.7	0.84	0.47	0.61	-0.89
0.25	-0.42	0.3	-0.09	0.32	-0.11	-0.64
0.18	0.74	-0.17	0.81	-0.6	0.02	-0.51
0.37	-0.92	0.02	-0.81	0.66	0.03	-1.36
0.23	1.61	0.42	-0.1	0.11	-0.32	-0.4
0.36	0.02	-0.03	1.77	-0.37	-0.68	0.19
0.45	-0.59	-0.41	-0.97	-0.12	0.28	-1.64
0.11	1.12	-0.16	0.6	0.26	0.3	-0.82
0.13	0.12	0.25	0.35	-1.54	0.25	-0.55
0.29	0.7	0.21	0.82	-1.68	-0.74	1.21
0.25	1.95	-0.12	-0.06	0.05	-0.14	-0.6
0.38	1.09	0.38	0.29	1.25	-0.03	0.37
0.85	1.72	-0.79	0.58	-0.06	-0.13	0.35
0.22	1.11	0.57	0.33	-0.59	-0.07	0.14
19.94	-0.35	-0.6	-0.6	0.58	-0.76	0.47
0.23	-1.06	-0.07	-0.91	-1.27	-0.5	-0.83
0.13	1.0	-1.99	-0.19	-0.11	-1.17	-0.43
0.87	-0.09	-0.57	2.11	0.17	0.53	0.85
0.6	-0.27	0.14	0.5	-0.39	0.3	0.88
0.32	0.73	0.21	1.08	0.08	-0.8	-0.74
0.12	0.8	0.27	1.07	-0.79	1.05	-1.25
0.16	-1.81	-1.17	-1.89	-0.8	-0.87	-1.13
0.1	-0.58	-0.27	-0.42	-0.18	0.89	-0.47
0.81	2.21	0.27	-4.04	0.18	-0.22	-1.3
0.14	0.37	-0.52	1.05	-0.31	0.0	0.16
0.14	-1.34	-0.58	-0.64	-0.86	-0.73	-0.82
0.28	1.23	0.52	0.8	-0.71	0.56	-0.5
0.23	1.79	0.54	0.86	-0.3	0.69	-0.23
1.09	3.66	-0.02	1.59	0.94	0.31	0.22
0.19	-1.06	-0.44	-0.87	-0.81	-0.67	-0.17
0.75	0.78	0.25	0.77	0.45	0.93	1.19
0.53	1.71	0.28	0.45	-0.28	-0.19	-0.45
0.19	-0.09	-0.57	2.12	0.05	0.67	0.7
0.75	-0.43	-1.37	-1.03	-0.22	-0.9	-1.03
0.24	-1.58	-0.73	0.17	0.18	-0.1	-1.0
0.12	1.25	-0.48	0.78	0.56	0.43	0.22
0.33	0.48	0.49	-0.99	-0.16	-0.02	-1.06
0.76	-0.75	-0.09	-1.09	-1.06	-0.33	-0.41
0.12	2.28	0.91	2.96	1.04	0.1	0.19
1.96	-0.04	0.38	0.11	-0.58	0.62	0.58
0.39	1.11	-0.09	0.84	0.48	-0.14	-0.25
0.11	0.15	0.45	1.37	-0.97	0.33	0.23
0.22	0.65	0.75	0.88	-0.52	0.7	0.72
