Mass	x	y	z	vx	vy	vz
0.41	0.56	0.31	1.43	-0.24	-1.06	0.31
1.23	-0.52	0.41	0.2	1.73	-0.04	0.55
0.34	-0.24	-0.49	-0.13	1.71	-0.65	-0.22
0.76	0.13	0.17	0.2	-0.37	0.56	0.3
0.3	0.83	0.15	0.5	-0.58	0.52	-1.72
0.35	-0.48	-0.33	0.29	-0.48	-0.18	0.68
0.19	-0.46	0.23	0.41	1.06	-0.24	0.98
0.23	-0.27	0.23	0.56	0.06	0.01	-0.42
0.17	0.45	0.26	1.51	-1.26	-0.56	0.19
0.17	0.05	0.6	0.34	0.18	-0.04	-0.31
0.27	0.45	1.08	0.66	-0.96	0.79	-0.68
0.3	0.44	1.08	0.67	-0.68	0.58	-0.47
0.25	0.49	0.28	1.46	-1.08	-0.8	0.31
0.12	0.76	1.07	0.88	-0.38	0.76	-0.23
0.81	0.79	0.34	0.53	0.89	-0.45	-0.26
0.36	-0.4	0.04	0.38	0.05	-0.35	0.58
0.19	0.09	0.07	0.39	-0.7	2.14	-1.03
1.32	-0.43	0.23	0.46	1.13	-1.13	1.06
0.11	0.13	0.04	0.35	0.6	0.41	1.15
0.16	1.05	0.42	1.78	-0.28	1.31	0.55
2.38	-0.36	0.85	0.5	1.28	1.26	0.91
0.17	0.75	0.47	1.81	-1.33	-0.31	0.51
0.17	1.25	0.21	1.88	-0.03	-0.35	0.08
0.11	-1.44	1.4	-0.38	0.09	1.12	0.58
0.11	-0.06	-0.11	0.66	0.34	-0.11	-0.27
0.28	0.72	0.11	0.76	-1.42	-0.32	-0.8
0.34	-0.01	0.05	-0.04	-0.04	0.19	-0.11
0.85	0.17	-0.03	0.34	0.44	1.34	0.19
0.11	-0.35	0.02	0.09	1.88	-1.53	0.82
0.14	-0.35	0.08	0.35	1.15	-0.86	0.69
0.32	0.73	0.52	1.72	-1.06	-0.54	0.79
0.13	0.84	0.16	0.74	-1.0	1.15	0.32
0.36	0.66	0.55	1.09	0.08	1.36	-0.14
0.44	1.08	0.37	1.76	0.04	-0.24	0.1
0.16	-0.38	0.05	0.34	1.0	-1.29	1.52
0.52	0.12	0.17	0.31	-0.01	1.26	-0.1
0.13	0.59	0.78	1.62	-0.5	-0.08	-0.64
2.71	0.17	0.14	0.4	0.97	1.02	0.61
0.12	0.43	0.16	0.35	0.16	0.45	1.22
0.65	-0.26	0.53	0.27	1.16	-1.68	0.32
0.2	0.51	0.42	1.41	0.17	1.62	0.95
1.43	-0.39	0.49	0.29	0.49	-0.26	-0.13
0.78	-0.41	0.09	-0.1	-0.54	-0.64	-1.82
0.16	-0.48	0.4	0.29	1.37	-1.77	0.06
0.13	0.84	0.53	0.68	-0.9	0.22	-0.34
0.22	0.55	0.32	1.44	-0.05	-0.53	0.21
0.19	1.07	0.34	1.77	-0.01	-0.0	-0.0
0.11	0.06	0.19	0.15	1.01	0.61	0.21
0.15	-0.5	-0.24	0.47	1.12	-0.71	0.82
0.31	-0.37	0.45	0.37	1.08	0.53	0.63
0.98	-0.42	1.0	0.85	0.91	0.43	0.75
1.05	0.87	0.51	1.09	-1.05	0.3	-0.89
0.18	0.68	0.46	1.17	-1.93	0.27	-0.15
0.19	0.17	-0.61	-0.65	0.34	-1.22	0.09
0.41	1.71	0.65	1.56	0.62	-0.29	-0.68
0.41	0.46	0.24	0.76	0.67	2.01	1.27
0.14	-0.2	0.35	0.55	1.17	-0.25	1.13
0.59	-0.55	0.05	0.43	0.33	-0.06	0.41
0.44	0.06	0.01	2.29	2.16	-0.59	5.14
0.26	-0.45	0.51	0.15	1.09	0.55	1.19
0.13	0.14	0.32	0.46	-0.58	1.02	0.9
0.21	0.14	-0.06	0.27	0.71	2.61	-0.41
0.21	0.26	0.74	1.05	-0.82	0.85	0.01
0.34	0.26	-0.47	0.39	1.85	-0.43	1.17
0.11	0.65	0.0	0.2	2.66	0.95	-0.32
0.16	-1.38	3.44	-0.31	-0.12	3.2	0.44
0.13	-0.87	0.01	1.53	0.68	0.34	1.69
0.83	-1.12	1.0	0.8	0.21	1.09	1.3
0.2	-0.25	-0.29	0.54	-0.47	0.14	1.32
0.16	0.54	0.49	1.18	-1.5	0.48	0.25
0.14	-0.62	0.39	0.8	-0.21	0.19	0.0
0.13	-0.27	-0.23	0.36	-0.51	0.07	0.73
0.42	-0.59	0.3	0.32	0.99	-0.72	0.06
0.11	0.55	0.36	2.2	-0.34	-0.14	0.47
1.85	-0.4	0.36	0.3	-0.9	-1.59	-0.54
0.18	-0.34	-0.11	0.45	0.48	-0.74	0.65
0.23	0.35	0.74	1.07	-0.6	0.72	-0.14
0.22	1.06	0.33	1.63	-0.14	-0.22	-0.34
0.75	1.28	0.34	0.1	0.12	-0.02	-1.8
2.5	0.17	-0.08	0.28	-0.08	0.2	1.03
1.83	0.12	0.02	0.24	-0.74	0.33	0.55
0.36	0.77	0.38	0.53	0.69	-0.61	-0.15
0.12	-0.7	-0.45	0.82	0.89	-0.21	1.19
0.25	0.07	-0.18	0.16	0.23	-0.1	0.04
0.18	-0.31	0.48	0.3	2.28	-0.64	1.03
0.37	0.53	0.18	1.44	-1.74	-0.37	0.19
0.23	-0.72	-0.58	0.51	0.87	0.03	0.99
0.36	0.11	-0.15	0.27	-0.2	0.58	-0.64
0.45	0.08	-0.06	0.15	-0.21	0.73	0.93
0.11	-0.06	-0.1	0.23	-0.46	0.14	-0.1
0.13	-0.31	0.48	0.51	1.93	0.27	-0.29
0.29	0.48	-0.03	0.71	1.9	0.24	0.35
0.25	-0.52	0.34	0.46	0.52	0.32	1.78
0.38	-0.09	-0.52	-0.47	-1.75	-1.32	-0.15
0.85	-0.3	0.3	0.25	1.2	-0.89	1.04
0.22	-0.39	0.27	0.52	0.84	-0.18	1.35
19.94	0.74	0.52	1.2	0.07	0.55	0.95
0.23	0.77	-0.0	1.32	-0.15	-0.49	0.15
0.13	0.98	0.78	1.83	0.28	-0.25	-0.63
0.87	-0.11	0.24	-0.41	0.01	-0.79	-0.58
0.6	0.16	0.27	1.33	-0.41	-0.38	-0.27
0.32	-0.33	0.41	0.85	1.09	0.58	0.47
0.12	-0.33	0.53	0.29	2.22	-0.17	-0.81
0.16	0.07	-0.04	0.25	1.37	1.14	0.21
0.1	0.2	-0.03	0.4	-0.73	1.03	0.88
0.81	1.36	0.67	-0.38	0.71	-0.01	-1.79
0.14	0.34	0.26	0.66	1.73	-0.14	0.67
0.14	0.86	0.16	1.34	0.16	0.06	0.22
0.28	-0.13	0.61	0.34	0.11	-0.03	-0.46
0.23	0.11	-0.26	0.3	1.86	-0.93	1.28
1.09	-0.02	-0.2	0.46	2.33	-0.94	0.94
0.19	0.5	0.32	1.79	-0.26	-0.52	0.0
0.75	-0.26	0.75	0.09	-0.39	0.24	-0.19
0.53	-0.32	0.32	0.12	1.31	-1.45	1.15
0.19	-0.11	0.25	-0.4	0.01	-0.87	-1.13
0.75	0.95	0.43	1.25	-0.1	-0.25	-0.8
0.24	-0.41	0.11	1.68	-1.09	-0.52	0.0
0.12	-0.26	0.39	-0.33	-0.32	0.61	0.0
0.33	0.54	0.31	1.42	-0.44	-0.76	0.47
0.76	0.51	0.34	1.81	-0.17	-0.29	-0.35
0.12	-0.53	0.33	1.36	0.96	0.44	1.49
1.96	0.09	0.07	0.4	-0.29	1.65	0.29
0.39	-0.04	0.54	0.32	0.06	-0.24	-0.05
0.11	-0.34	0.2	0.09	-0.15	-0.43	-0.38
0.22	0.04	-0.15	0.05	-0.86	0.81	-0.43
