Mass	x	y	z	vx	vy	vz
0.17	8.45	-5.35	3.67	1.02	-0.63	0.37
0.24	2.63	-1.0	-2.93	0.44	-0.01	-0.04
0.41	-4.29	-1.17	-3.27	-0.2	-0.49	-0.2
1.23	0.29	0.95	0.31	-0.4	-0.34	-0.74
0.34	-0.36	-0.48	-1.24	1.0	0.09	-0.55
0.76	0.11	0.56	-0.46	-0.25	0.44	-0.12
0.3	-0.31	1.49	2.03	-0.41	0.2	0.42
0.35	-0.13	0.53	-0.75	0.61	0.0	-1.26
0.19	-0.26	0.19	0.91	0.48	0.5	0.21
0.23	0.29	-0.05	-1.46	0.86	-0.3	-1.28
0.17	0.76	-0.43	-2.31	-0.19	-0.18	0.39
0.17	0.66	-0.54	0.01	0.83	0.82	0.05
0.27	0.19	0.4	-0.11	-1.06	0.16	1.78
0.3	0.19	0.4	-0.1	-0.58	0.42	1.31
0.25	-0.43	0.16	-6.01	-0.06	-0.09	-0.7
0.12	-1.83	-3.2	-2.78	-0.16	-0.2	-0.13
0.81	-3.06	0.41	5.57	-0.24	0.09	0.6
0.36	0.36	0.57	0.02	0.05	1.24	0.21
0.19	0.87	0.57	0.29	0.25	-0.2	-0.22
1.32	-0.25	0.06	0.73	-0.29	-0.6	0.3
0.11	-3.18	-4.9	-5.11	-0.51	-0.4	-0.54
0.16	-1.28	0.72	-1.28	0.23	-1.01	-0.27
2.38	3.57	-1.99	0.88	-0.11	-0.45	-0.28
0.17	1.73	-0.2	-3.24	0.46	-0.03	-0.15
0.17	-3.62	0.34	-3.34	-0.47	-0.23	-0.25
0.11	1.69	3.06	2.93	0.43	-0.33	0.21
0.11	-0.2	1.17	-0.72	0.51	-0.19	0.48
0.28	-0.69	-0.3	-2.26	0.32	-0.04	-0.27
0.34	1.51	0.0	0.87	-0.05	-0.61	0.08
0.85	-2.15	-0.72	0.46	-1.75	-0.63	0.18
0.11	6.72	0.46	2.72	0.53	0.27	0.24
0.14	-2.42	1.72	-0.92	-0.6	0.28	-0.39
0.32	1.89	0.61	-1.73	0.6	0.23	0.28
0.13	-0.21	-0.45	-0.39	-0.54	0.95	1.4
0.36	0.43	0.68	0.25	0.7	0.09	-0.39
0.44	-2.5	-1.51	-1.71	-0.06	-0.16	0.19
0.16	1.49	2.55	0.38	-0.59	0.0	-0.08
0.52	-0.34	0.73	1.38	-1.29	0.95	1.43
0.13	-12.08	4.05	-15.35	-1.98	0.71	-2.62
2.71	-0.26	0.12	0.13	-0.69	-1.67	0.25
0.12	-1.0	0.63	0.31	-0.47	0.16	-0.62
0.65	0.09	0.03	0.72	-1.55	-0.48	-0.39
0.2	0.41	3.46	-0.21	-0.17	-0.33	-0.35
1.43	-1.41	-3.29	-0.77	-1.07	-2.65	-0.86
0.78	-1.35	1.08	0.7	-1.17	1.24	0.71
0.16	-0.31	-0.3	-0.14	-1.64	-0.08	0.64
0.13	-1.3	-1.38	-2.49	0.07	0.31	0.03
0.22	-2.68	-1.45	-0.34	0.17	-0.03	0.3
0.19	-2.47	-1.54	-1.7	-0.08	-0.24	0.2
0.11	1.69	3.46	3.49	0.5	0.35	0.34
0.15	-0.93	-0.3	-0.1	0.47	0.62	0.62
0.31	0.61	-1.38	-0.34	0.59	-0.24	-0.17
0.98	0.59	0.24	0.67	0.71	-1.67	-0.15
1.05	0.13	0.32	0.32	0.99	0.11	-0.92
0.18	0.29	0.05	2.18	0.03	-0.05	0.65
0.19	-1.06	0.3	-0.14	-0.39	0.67	-0.84
0.41	-3.1	0.59	0.25	-0.12	0.27	0.25
0.41	2.3	4.13	4.17	0.08	0.19	0.18
0.14	0.64	0.28	0.38	-1.25	-0.52	0.06
0.59	-0.17	1.46	-0.87	0.03	0.52	-0.52
0.44	15.14	-4.01	36.95	2.13	-0.57	4.9
0.26	-0.19	0.3	0.01	-1.9	-0.4	0.82
0.13	-0.93	-0.22	0.35	-1.11	0.16	0.28
0.21	0.03	0.37	0.61	-0.56	1.75	-0.8
0.21	2.02	-3.26	1.44	0.2	-0.04	0.01
0.34	0.79	1.99	0.73	-0.77	-0.33	-0.39
0.11	10.0	4.6	0.05	1.08	0.56	0.01
0.16	-1.94	24.85	2.83	-0.07	2.99	0.44
0.13	5.19	2.05	7.2	0.77	0.24	0.51
0.83	2.87	4.11	5.88	0.54	0.2	0.44
0.2	-0.58	0.52	-0.35	0.54	1.13	-0.86
0.16	-1.13	0.98	-0.86	0.55	0.26	0.64
0.14	-0.82	0.79	0.1	-0.44	-0.12	0.43
0.13	-0.89	-0.44	0.14	-0.38	1.36	-0.75
0.42	-0.08	0.77	0.2	1.19	0.21	0.87
0.11	-0.33	-0.34	0.58	-0.43	-0.58	1.33
1.85	0.5	0.17	0.39	0.95	-0.38	0.34
0.18	0.3	-0.38	0.02	0.26	0.12	-0.17
0.23	-1.74	-0.38	-0.01	-0.02	-0.05	-0.47
0.22	-0.57	-1.28	-0.41	0.6	0.79	0.47
0.75	-3.76	-1.52	-4.87	-0.69	-0.27	-0.15
2.5	0.05	-0.01	-0.27	0.55	1.63	-0.86
1.83	3.97	-0.18	1.74	-0.15	0.01	-0.06
0.36	-0.46	0.11	2.27	-0.35	-0.25	0.13
0.12	0.9	1.39	-2.09	-0.62	-0.22	-0.25
0.25	0.62	-0.05	0.31	0.36	1.14	0.83
0.18	6.79	2.16	8.0	1.56	0.43	1.77
0.37	1.59	-0.92	-2.51	0.27	-0.21	0.23
0.23	-1.5	1.09	0.87	0.15	0.3	0.02
0.36	-0.74	1.53	-1.37	-0.14	0.4	-0.15
0.45	-0.7	-0.1	-3.7	0.04	-0.03	-0.05
0.11	0.93	0.11	1.54	0.42	0.2	-0.61
0.13	0.25	-0.36	0.69	1.23	0.3	-0.45
0.29	-0.11	1.01	0.31	0.01	0.75	-0.89
0.25	-0.64	0.57	1.6	0.48	0.55	0.82
0.38	0.81	-0.39	1.43	-1.01	0.08	-0.37
0.85	-0.67	0.12	-2.4	0.02	-0.34	-1.09
0.22	-3.59	-0.45	-1.99	-0.4	-0.32	-0.55
19.94	-0.15	0.09	0.4	0.55	0.32	0.96
0.23	-3.71	-1.24	-2.76	-0.22	-0.14	-0.21
0.13	-0.2	-5.13	-1.78	-0.3	-0.38	-0.28
0.87	0.68	1.93	1.86	0.11	0.17	-0.79
0.6	-4.04	-1.55	-3.61	-0.82	-0.55	-0.9
0.32	0.13	1.16	0.23	-0.22	0.16	0.08
0.12	-0.25	0.22	-0.07	-1.5	0.75	-0.63
0.16	-4.46	-4.28	-6.12	-0.48	-0.59	-0.81
0.1	0.67	0.95	2.4	0.15	0.17	0.05
0.81	2.64	-0.77	-9.29	0.05	-0.22	-1.04
0.14	0.66	1.54	-0.04	-0.28	0.37	-0.43
0.14	-2.55	-2.06	-2.8	0.01	-0.08	-0.21
0.28	0.14	0.73	0.44	-0.95	1.04	1.13
0.23	-2.84	-1.02	-0.23	-0.46	-0.86	-0.24
1.09	6.6	1.36	2.14	0.45	0.28	0.07
0.19	0.16	-0.12	0.43	1.12	1.69	0.45
0.75	0.22	-0.26	0.56	-1.12	1.05	0.46
0.53	-0.57	1.22	2.8	0.3	0.04	0.39
0.19	0.68	1.93	1.87	-0.16	0.39	-0.43
0.75	-1.05	-2.64	-3.59	-0.04	-0.0	-0.22
0.24	1.79	0.52	-0.82	0.35	0.14	0.7
0.12	0.27	-1.67	-0.13	0.62	-0.44	0.0
0.33	-1.38	-1.03	-1.76	-0.26	-0.29	0.5
0.76	-2.02	-0.93	-1.02	0.34	0.07	0.35
0.12	5.98	1.06	2.77	0.63	-0.0	-0.17
1.96	0.87	0.57	0.29	0.25	0.65	-0.23
0.39	-0.37	0.67	0.64	0.99	-0.78	-0.61
0.11	-1.03	0.06	0.91	-0.93	0.24	0.11
0.22	0.59	0.83	0.35	0.41	0.97	0.55
