Mass	x	y	z	vx	vy	vz
0.17	8.66	-5.47	3.75	1.02	-0.63	0.37
0.24	2.72	-1.0	-2.93	0.42	-0.0	-0.02
0.41	-4.39	-1.22	-3.31	-0.49	0.09	-0.26
1.23	0.2	0.85	0.16	-0.46	-0.64	-0.7
0.34	-0.15	-0.46	-1.34	1.01	0.12	-0.42
0.76	0.05	0.63	-0.46	-0.33	0.21	0.09
0.3	-0.39	1.53	2.11	-0.39	0.13	0.35
0.35	0.0	0.52	-0.98	0.62	-0.1	-1.05
0.19	-0.17	0.29	0.88	0.43	0.48	-0.44
0.23	0.47	-0.11	-1.71	0.83	-0.3	-1.16
0.17	0.72	-0.47	-2.23	-0.21	-0.17	0.45
0.17	0.81	-0.36	0.02	0.62	0.95	0.08
0.27	0.01	0.43	0.23	-1.12	0.1	1.71
0.3	0.0	0.43	0.24	-0.75	-0.09	1.86
0.25	-0.44	0.14	-6.15	-0.06	-0.1	-0.68
0.12	-1.86	-3.24	-2.8	-0.15	-0.18	-0.12
0.81	-3.11	0.43	5.69	-0.24	0.09	0.58
0.36	0.35	0.8	0.08	-0.12	0.99	0.38
0.19	0.9	0.67	0.25	0.03	-0.33	-0.16
1.32	-0.28	-0.0	0.77	-0.08	-0.11	0.06
0.11	-3.28	-4.98	-5.22	-0.51	-0.4	-0.53
0.16	-1.23	0.51	-1.33	0.28	-1.05	-0.2
2.38	3.54	-2.08	0.82	-0.14	-0.43	-0.28
0.17	1.82	-0.21	-3.27	0.44	-0.03	-0.12
0.17	-3.72	0.29	-3.39	-0.46	-0.23	-0.23
0.11	1.78	2.99	2.97	0.41	-0.35	0.2
0.11	-0.09	1.11	-0.61	0.51	-0.33	0.58
0.28	-0.6	-0.31	-2.15	-0.45	0.27	0.19
0.34	1.49	-0.12	0.89	-0.18	-0.59	0.03
0.85	-2.5	-0.85	0.5	-1.68	-0.61	0.16
0.11	6.83	0.51	2.77	0.52	0.27	0.24
0.14	-2.54	1.77	-1.0	-0.56	0.25	-0.37
0.32	2.01	0.66	-1.67	0.56	0.22	0.32
0.13	-0.28	-0.2	-0.07	0.08	1.63	1.71
0.36	0.55	0.67	0.18	0.47	-0.14	-0.31
0.44	-2.51	-1.55	-1.66	0.03	-0.25	0.24
0.16	1.37	2.55	0.36	-0.62	-0.05	-0.07
0.52	-0.59	0.93	1.64	-1.2	0.95	1.15
0.13	-12.47	4.2	-15.87	-1.97	0.71	-2.62
2.71	-0.35	-0.22	0.19	-0.21	-1.61	0.22
0.12	-1.08	0.66	0.17	-0.29	0.09	-0.73
0.65	-0.2	-0.03	0.58	-1.31	-0.13	-0.95
0.2	0.37	3.39	-0.28	-0.18	-0.37	-0.34
1.43	-1.62	-3.83	-0.94	-1.06	-2.62	-0.85
0.78	-1.58	1.33	0.84	-1.08	1.17	0.69
0.16	-0.59	-0.28	0.0	-1.12	0.16	0.74
0.13	-1.28	-1.31	-2.48	0.09	0.33	0.07
0.22	-2.64	-1.45	-0.28	0.21	-0.0	0.3
0.19	-2.5	-1.57	-1.66	-0.19	0.04	0.16
0.11	1.8	3.53	3.56	0.5	0.33	0.33
0.15	-0.81	-0.17	0.03	0.74	0.7	0.66
0.31	0.73	-1.42	-0.37	0.54	-0.13	-0.13
0.98	0.68	-0.1	0.61	0.21	-1.6	-0.4
1.05	0.32	0.26	0.21	0.69	-0.61	-0.24
0.18	0.3	0.05	2.3	0.02	-0.04	0.55
0.19	-1.11	0.42	-0.31	-0.13	0.59	-0.77
0.41	-3.12	0.65	0.3	-0.08	0.26	0.25
0.41	2.31	4.17	4.2	0.07	0.18	0.17
0.14	0.3	0.14	0.42	-2.27	-1.0	0.32
0.59	-0.16	1.55	-0.97	0.04	0.43	-0.45
0.44	15.55	-4.12	37.9	2.13	-0.57	4.9
0.26	-0.54	0.19	0.2	-1.52	-0.68	0.94
0.13	-1.14	-0.18	0.4	-0.88	0.21	0.23
0.21	-0.07	0.69	0.43	-0.5	1.32	-0.88
0.21	2.06	-3.26	1.44	0.19	-0.02	-0.0
0.34	0.63	1.91	0.65	-0.81	-0.42	-0.41
0.11	10.22	4.72	0.05	1.08	0.56	0.01
0.16	-1.96	25.44	2.92	-0.07	2.99	0.44
0.13	5.35	2.1	7.3	0.77	0.24	0.51
0.83	2.98	4.15	5.97	0.54	0.19	0.43
0.2	-0.46	0.73	-0.51	0.67	0.96	-0.71
0.16	-1.01	1.02	-0.72	0.62	0.19	0.71
0.14	-0.89	0.75	0.19	-0.32	-0.27	0.42
0.13	-0.94	-0.15	-0.01	-0.11	1.44	-0.74
0.42	0.17	0.78	0.38	1.18	-0.16	0.89
0.11	-0.41	-0.44	0.82	-0.29	-0.37	1.1
1.85	0.61	0.1	0.47	0.18	-0.35	0.39
0.18	0.32	-0.32	-0.0	-0.07	0.43	-0.11
0.23	-1.73	-0.39	-0.11	0.1	-0.04	-0.46
0.22	-0.45	-1.1	-0.3	0.62	0.94	0.56
0.75	-3.9	-1.58	-4.9	-0.68	-0.26	-0.14
2.5	0.12	0.28	-0.4	0.18	1.27	-0.41
1.83	3.94	-0.18	1.73	-0.17	0.01	-0.07
0.36	-0.53	0.06	2.29	-0.32	-0.24	0.04
0.12	0.78	1.35	-2.14	-0.63	-0.25	-0.21
0.25	0.63	0.2	0.49	-0.36	1.17	0.91
0.18	7.11	2.25	8.36	1.56	0.43	1.77
0.37	1.65	-0.97	-2.46	0.25	-0.21	0.27
0.23	-1.45	1.14	0.86	0.24	0.26	-0.03
0.36	-0.77	1.61	-1.4	-0.12	0.35	-0.1
0.45	-0.69	-0.1	-3.7	0.05	-0.03	-0.01
0.11	1.0	0.15	1.41	0.32	0.2	-0.72
0.13	0.48	-0.26	0.58	0.99	0.7	-0.69
0.29	-0.1	1.15	0.14	0.08	0.55	-0.82
0.25	-0.53	0.68	1.75	0.58	0.54	0.62
0.38	0.6	-0.36	1.34	-1.09	0.15	-0.5
0.85	-0.66	0.05	-2.61	0.04	-0.35	-1.02
0.22	-3.67	-0.52	-2.1	-0.37	-0.32	-0.54
19.94	-0.05	0.15	0.31	1.13	0.58	0.83
0.23	-3.76	-1.27	-2.8	-0.2	-0.13	-0.2
0.13	-0.27	-5.2	-1.83	-0.3	-0.36	-0.27
0.87	0.69	1.96	1.71	0.02	0.16	-0.67
0.6	-4.2	-1.66	-3.8	-0.81	-0.54	-0.88
0.32	0.08	1.17	0.25	-0.27	-0.06	0.14
0.12	-0.53	0.34	-0.18	-1.17	0.47	-0.47
0.16	-4.56	-4.4	-6.29	-0.47	-0.58	-0.8
0.1	0.7	0.98	2.4	0.12	0.14	-0.02
0.81	2.65	-0.81	-9.5	0.05	-0.22	-1.03
0.14	0.6	1.61	-0.12	-0.34	0.25	-0.39
0.14	-2.54	-2.07	-2.85	0.03	-0.07	-0.19
0.28	-0.06	0.91	0.67	-0.98	0.67	1.07
0.23	-2.93	-1.2	-0.28	-0.41	-0.84	-0.24
1.09	6.69	1.42	2.15	0.44	0.28	0.06
0.19	0.39	0.26	0.61	0.9	1.39	1.04
0.75	-0.01	0.02	0.62	-1.04	1.65	0.01
0.53	-0.51	1.23	2.88	0.31	0.02	0.33
0.19	0.69	1.97	1.72	0.15	0.12	-1.21
0.75	-1.05	-2.64	-3.63	-0.03	0.01	-0.2
0.24	1.85	0.55	-0.68	0.28	0.13	0.74
0.12	0.39	-1.75	-0.13	0.59	-0.33	0.02
0.33	-1.43	-1.09	-1.65	-0.21	-0.26	0.56
0.76	-1.95	-0.91	-0.94	0.4	0.1	0.38
0.12	6.11	1.06	2.74	0.62	-0.01	-0.17
1.96	0.9	0.67	0.25	0.02	0.53	-0.19
0.39	-0.12	0.48	0.5	1.44	-1.06	-0.66
0.11	-1.2	0.11	0.92	-0.76	0.25	0.02
0.22	0.66	1.0	0.46	0.26	0.78	0.51
