Mass	x	y	z	vx	vy	vz
0.24	0.89	-0.82	-2.26	0.82	-0.14	-0.5
0.41	-2.54	-0.41	-2.38	-0.78	-0.05	-0.55
1.23	-0.73	0.01	-0.42	0.37	-0.46	-0.17
0.34	-0.39	0.37	1.55	-1.21	-0.49	-0.32
0.76	1.34	-0.82	0.43	-0.65	-0.06	0.03
0.3	-0.7	-0.86	-0.13	1.03	0.38	0.22
0.35	1.48	-0.23	0.68	-0.67	-0.41	0.17
0.19	-0.1	0.46	0.54	0.41	1.04	1.58
0.23	1.07	-0.09	1.98	-0.73	0.11	-0.03
0.17	0.85	0.06	-2.34	0.16	-0.11	-0.35
0.17	-0.83	0.29	0.56	-1.1	-1.0	0.01
0.27	0.77	-0.79	-1.38	0.01	0.2	0.06
0.3	0.77	-0.79	-1.38	0.5	0.48	-0.46
0.25	-0.26	0.36	-3.6	-0.06	-0.03	-1.03
0.12	-1.1	-2.2	-2.07	-0.39	-0.54	-0.4
0.81	-2.17	0.13	3.55	-0.4	0.1	0.85
0.36	-0.09	-0.04	0.56	-0.32	-0.64	0.73
0.19	0.4	-0.07	0.07	-0.49	-0.72	-0.57
1.32	-0.28	0.28	0.86	-0.68	2.97	1.71
0.11	-1.62	-3.57	-3.41	-0.59	-0.55	-0.67
0.16	-1.03	2.54	0.25	-0.34	-0.22	-0.66
2.38	3.32	-0.43	1.53	0.31	-0.63	-0.15
0.17	0.01	-0.18	-2.01	0.73	0.08	-0.82
0.17	-1.88	0.77	-2.1	-0.77	0.0	-0.68
0.11	0.31	3.53	1.99	0.52	0.03	0.45
0.11	-0.59	-0.35	-0.05	-0.67	0.79	-1.16
0.28	-1.68	-0.22	-2.57	-0.14	0.54	0.16
0.34	-0.7	0.03	0.39	-0.27	1.48	-0.35
0.85	2.19	-0.05	0.74	-0.42	0.0	-0.39
0.11	4.94	-0.29	1.92	0.74	0.25	0.32
0.14	0.51	-0.06	1.15	-0.74	0.12	-0.93
0.32	-0.52	-0.36	-1.24	0.96	0.41	-0.78
0.13	0.85	-0.93	-1.49	-0.03	-0.25	-0.18
0.36	-0.07	0.07	0.44	-1.85	1.91	1.92
0.44	-1.63	-0.56	-1.73	-0.58	-0.45	-0.24
0.16	2.53	1.74	0.62	-0.1	0.54	-0.08
0.52	0.08	0.28	0.65	0.99	-1.05	-0.42
0.13	-6.41	2.01	-7.83	-2.0	0.72	-2.65
2.71	-0.15	0.14	0.41	-0.38	-2.13	-0.19
0.12	0.4	-0.78	-0.96	0.43	0.4	0.1
0.65	-0.23	-0.07	0.78	0.1	0.79	-0.82
0.2	0.78	3.62	0.84	-0.07	0.21	-0.36
1.43	1.92	0.18	1.04	-0.31	-0.1	-0.25
0.78	0.14	-1.51	-1.61	-0.06	0.2	0.38
0.16	0.04	-0.12	0.58	-0.58	0.62	0.88
0.13	-1.07	-1.74	-1.87	-0.25	-0.1	-0.45
0.22	-2.24	-0.91	-1.04	-0.52	-0.34	0.16
0.19	-1.6	-0.59	-1.72	-0.59	-0.56	-0.23
0.11	0.11	2.02	2.1	0.59	0.73	0.69
0.15	-0.13	0.13	0.47	0.36	0.98	-2.79
0.31	0.2	1.47	0.72	-0.71	-0.21	0.0
0.98	-0.04	-0.88	-0.22	-1.18	0.46	-0.23
1.05	-0.1	0.17	0.52	-0.72	0.24	2.96
0.18	-0.15	0.14	0.36	-1.44	1.03	2.64
0.19	1.61	0.47	0.24	-0.01	-0.48	0.31
0.41	-1.55	-0.3	-0.45	-1.11	0.29	0.15
0.41	1.95	3.36	3.44	0.18	0.37	0.34
0.14	-0.05	-0.08	0.35	-0.4	-1.58	0.45
0.59	1.48	-0.68	1.42	-0.65	-0.03	-0.12
0.44	9.04	-2.38	22.95	2.14	-0.57	4.9
0.26	2.5	-0.35	-0.08	-0.23	0.27	-0.2
0.13	0.79	0.57	0.4	0.86	0.15	-0.72
0.21	0.22	0.36	0.97	-1.24	0.56	-0.81
0.21	1.11	-2.54	1.17	0.44	-0.51	0.19
0.34	2.22	1.81	1.48	-0.23	0.36	-0.13
0.11	6.79	2.96	0.03	1.18	0.6	0.0
0.16	-1.73	16.27	1.57	-0.08	3.01	0.44
0.13	2.87	1.32	5.57	0.85	0.27	0.64
0.83	1.24	3.39	4.42	0.6	0.32	0.6
0.2	1.26	-1.09	1.36	-0.68	-0.29	0.06
0.16	-1.62	-0.41	-1.59	-0.16	0.55	-0.11
0.14	0.11	0.14	0.72	-1.1	1.08	-1.32
0.13	1.33	-1.55	0.76	-0.59	-0.4	0.09
0.42	0.33	-0.44	0.51	-0.68	-1.26	-0.47
0.11	0.41	0.78	-0.98	0.1	0.16	-0.37
1.85	-0.33	0.02	-0.01	-0.1	0.29	0.24
0.18	-0.39	0.43	-0.05	-0.27	0.8	-0.0
0.23	0.49	0.49	-0.44	0.14	-0.03	1.0
0.22	-1.55	-1.9	-0.77	0.07	-0.21	-0.02
0.75	-1.55	-0.7	-4.11	-0.85	-0.31	-0.43
2.5	-0.81	0.16	0.11	-1.13	-0.22	-0.77
1.83	3.84	-0.14	1.69	0.25	-0.03	0.1
0.36	-0.42	-0.46	-0.38	0.93	0.81	0.14
0.12	2.11	1.39	-0.6	-0.16	0.23	-0.74
0.25	-0.23	0.43	0.82	-1.58	0.82	-0.4
0.18	2.2	0.89	2.76	1.7	0.48	1.94
0.37	0.32	-0.19	-2.27	0.63	-0.23	-0.47
0.23	0.86	-0.24	-0.2	-1.04	-0.3	0.35
0.36	-0.33	-0.73	1.04	-0.01	0.08	-1.07
0.45	-0.71	-0.14	-2.78	-0.03	0.09	-0.66
0.11	-0.06	0.37	-0.05	-1.55	-0.39	0.64
0.13	0.59	-0.12	0.36	-0.06	0.39	-0.96
0.29	-0.23	0.22	0.35	0.83	-2.31	-0.91
0.25	1.32	-0.28	-0.67	-0.77	-0.03	-0.08
0.38	2.15	0.03	1.09	0.12	-0.23	0.44
0.85	0.81	-0.41	1.18	-0.98	0.52	0.09
0.22	-1.54	0.51	-0.17	-1.21	-0.24	-0.74
19.94	-0.0	0.18	0.44	-0.76	-0.06	2.09
0.23	-2.61	-0.69	-1.88	-0.61	-0.27	-0.43
0.13	0.64	-3.59	-0.87	-0.27	-0.73	-0.36
0.87	0.25	0.54	2.88	0.17	0.75	-0.26
0.6	-1.23	0.16	-0.63	-1.35	-0.61	-1.29
0.32	-0.35	0.24	0.45	0.75	-1.0	-0.48
0.12	-0.33	0.29	0.44	1.84	-0.45	1.19
0.16	-2.97	-2.48	-3.66	-0.58	-0.68	-0.93
0.1	-0.22	0.31	-0.33	0.44	-0.26	1.03
0.81	2.44	-0.12	-6.16	0.1	-0.23	-1.16
0.14	-0.56	0.21	0.15	-0.94	-0.74	0.16
0.14	-2.2	-1.48	-1.8	-0.3	-0.37	-0.51
0.28	-0.33	-0.79	0.39	0.41	-0.99	-0.36
0.23	0.36	1.08	0.47	-1.62	-0.41	0.01
1.09	5.03	0.52	1.87	0.67	0.31	0.13
0.19	-1.61	-1.18	-0.82	0.05	-0.21	0.19
0.75	-0.38	0.18	0.13	1.16	-0.44	-1.48
0.53	-0.31	0.13	0.22	-2.05	1.25	1.15
0.19	0.25	0.54	2.88	0.39	0.23	1.66
0.75	-0.74	-2.29	-2.42	-0.15	-0.29	-0.64
0.24	-0.38	-0.38	-1.34	1.01	0.42	-0.47
0.12	0.84	0.68	0.66	-1.07	0.48	-0.26
0.33	-0.15	0.11	-2.13	-0.5	-0.38	-0.31
0.76	-1.96	-0.64	-1.49	-0.38	-0.23	-0.02
0.12	3.9	1.03	3.08	0.84	0.04	-0.03
1.96	0.4	-0.07	0.08	-0.71	0.18	-1.2
0.39	0.09	0.09	0.33	-1.67	-0.03	1.97
0.11	-0.36	0.25	0.31	1.6	-1.31	-0.96
0.22	-0.41	0.31	0.27	0.61	0.41	0.64
