Mass	x	y	z	vx	vy	vz
0.24	0.24	-0.7	-1.83	0.99	-0.22	-0.7
0.41	-1.91	-0.18	-2.0	-1.11	0.07	-0.67
1.23	-0.74	0.3	-0.09	-0.39	-0.24	-0.72
0.34	0.5	0.65	1.49	-1.21	-0.28	0.46
0.76	1.66	-0.66	0.43	-0.24	-0.36	-0.01
0.3	-1.26	-0.95	-0.27	0.56	-0.1	0.16
0.35	1.75	0.06	0.53	-0.1	-0.42	0.23
0.19	-0.13	-0.67	0.64	-0.31	0.86	-0.65
0.23	1.53	-0.15	1.88	-0.53	0.05	0.28
0.17	0.69	0.13	-2.02	0.29	-0.07	-0.56
0.17	0.39	0.11	0.54	-0.88	1.86	-0.1
0.27	0.51	-0.99	-1.14	0.49	0.3	-0.65
0.3	0.5	-0.99	-1.13	0.44	0.08	-0.33
0.25	-0.22	0.37	-2.81	-0.05	0.04	-1.2
0.12	-0.79	-1.74	-1.74	-0.48	-0.77	-0.54
0.81	-1.85	0.06	2.9	-0.49	0.1	0.97
0.36	-0.23	0.25	0.8	-0.3	0.66	-1.35
0.19	0.24	0.14	0.9	0.92	-1.2	-0.65
1.32	0.39	0.14	0.18	-1.55	-0.39	0.57
0.11	-1.19	-3.15	-2.91	-0.61	-0.62	-0.73
0.16	-0.76	2.62	0.72	-0.44	-0.01	-0.65
2.38	3.05	0.04	1.62	0.45	-0.66	-0.09
0.17	-0.53	-0.26	-1.33	0.77	0.13	-1.11
0.17	-1.3	0.71	-1.54	-0.87	0.17	-0.86
0.11	-0.06	3.46	1.65	0.52	0.16	0.5
0.11	0.11	-0.44	0.83	-1.08	-0.58	-1.06
0.28	-1.78	-0.2	-2.36	-0.68	0.01	0.28
0.34	0.04	-0.58	0.56	-1.3	0.11	-0.1
0.85	2.37	-0.03	1.01	-0.1	-0.04	-0.35
0.11	4.37	-0.46	1.68	0.83	0.23	0.35
0.14	0.9	-0.06	1.54	-0.4	-0.1	-0.22
0.32	-1.07	-0.59	-0.47	0.51	0.2	-1.3
0.13	0.8	-0.71	-1.27	0.19	-0.37	-0.45
0.36	-0.02	-0.31	-0.48	-0.61	0.93	-0.26
0.44	-1.14	-0.18	-1.49	-0.81	-0.58	-0.41
0.16	2.54	1.31	0.68	0.07	0.65	-0.08
0.52	0.09	0.15	0.56	-2.17	0.26	-0.52
0.13	-4.97	1.49	-5.93	-2.02	0.73	-2.67
2.71	0.31	0.21	0.77	0.24	-0.15	-0.77
0.12	0.02	-0.99	-0.89	0.62	0.14	-0.28
0.65	-0.02	-0.05	0.56	-0.8	-1.04	1.19
0.2	0.82	3.42	1.09	-0.04	0.36	-0.34
1.43	2.09	0.29	1.22	-0.33	-0.26	-0.1
0.78	0.15	-1.58	-1.82	0.03	0.01	0.22
0.16	-0.04	0.31	0.16	0.47	-0.84	-0.33
0.13	-0.85	-1.62	-1.5	-0.35	-0.27	-0.58
0.22	-1.78	-0.63	-1.13	-0.77	-0.45	0.08
0.19	-1.12	-0.21	-1.48	-0.9	-0.58	-0.44
0.11	-0.3	1.42	1.53	0.52	0.99	0.95
0.15	0.16	0.3	0.39	-1.41	-1.12	0.63
0.31	0.68	1.33	0.8	-0.49	0.51	-0.23
0.98	0.73	-0.99	0.01	-0.94	-0.12	-0.38
1.05	0.17	-0.25	-0.35	-0.2	0.66	-0.02
0.18	-0.12	0.05	-0.37	0.45	0.55	0.7
0.19	1.44	0.75	0.05	0.47	-0.29	0.21
0.41	-0.57	-0.47	-0.46	-1.65	0.13	-0.21
0.41	1.81	3.07	3.18	0.21	0.43	0.39
0.14	0.08	0.98	0.72	0.03	-0.55	-0.83
0.59	1.84	-0.6	1.43	-0.36	-0.18	0.09
0.44	7.52	-1.98	19.46	2.14	-0.57	4.91
0.26	2.58	-0.51	0.07	-0.0	0.18	-0.23
0.13	-0.28	0.16	0.65	1.75	0.98	0.82
0.21	0.89	-0.11	1.12	-0.65	0.55	0.18
0.21	0.77	-2.11	1.01	0.51	-0.72	0.27
0.34	2.34	1.51	1.55	-0.08	0.48	-0.06
0.11	5.93	2.52	0.03	1.22	0.62	0.0
0.16	-1.68	14.12	1.25	-0.08	3.02	0.45
0.13	2.26	1.13	5.09	0.88	0.28	0.7
0.83	0.8	3.15	3.98	0.61	0.37	0.66
0.2	1.65	-0.79	1.24	-0.39	-0.52	0.27
0.16	-1.44	-0.77	-1.47	-0.36	0.44	-0.25
0.14	0.54	-0.63	1.05	-0.35	0.76	-0.03
0.13	1.66	-1.15	0.68	-0.32	-0.74	0.14
0.42	0.27	0.66	0.67	0.9	-1.13	0.1
0.11	0.27	0.55	-0.54	0.3	0.52	-0.87
1.85	0.18	0.13	0.63	-1.6	0.05	-1.72
0.18	0.08	-0.33	0.59	-0.88	0.47	-1.4
0.23	0.25	0.37	-0.9	0.47	0.33	0.34
0.22	-1.54	-1.67	-0.73	-0.1	-0.43	-0.07
0.75	-0.93	-0.48	-3.75	-0.88	-0.32	-0.57
2.5	0.5	-0.12	0.58	-1.06	0.52	0.41
1.83	3.61	-0.12	1.61	0.39	-0.04	0.15
0.36	-0.93	-0.88	-0.25	0.44	0.29	-0.46
0.12	2.15	1.18	-0.04	0.05	0.36	-0.82
0.25	0.23	-0.12	0.22	0.58	-0.2	1.01
0.18	0.93	0.53	1.3	1.89	0.57	2.22
0.37	-0.17	-0.06	-1.85	0.74	-0.17	-0.72
0.23	1.4	0.03	-0.31	-0.51	-0.42	-0.02
0.36	-0.26	-0.6	1.6	-0.18	-0.39	-0.52
0.45	-0.68	-0.22	-2.21	-0.07	0.15	-0.93
0.11	0.82	0.28	-0.07	-0.86	0.42	-0.36
0.13	0.13	-0.03	0.86	1.09	-0.83	0.02
0.29	-0.02	0.41	1.3	-0.57	0.35	-0.53
0.25	1.74	-0.24	-0.53	-0.43	-0.08	-0.32
0.38	1.93	0.21	0.76	0.49	-0.25	0.46
0.85	1.38	-0.68	0.98	-0.59	0.26	0.41
0.22	-0.44	0.55	0.41	-1.99	0.32	-0.93
19.94	0.01	-0.25	-0.44	0.57	0.74	1.52
0.23	-2.11	-0.48	-1.55	-0.82	-0.33	-0.51
0.13	0.82	-3.02	-0.6	-0.23	-0.87	-0.38
0.87	0.1	0.06	2.71	0.23	0.63	0.38
0.6	0.01	0.4	0.5	-2.37	0.39	-2.2
0.32	0.06	0.05	0.5	1.41	-1.54	-0.96
0.12	-0.26	0.05	0.19	-0.95	0.54	-0.23
0.16	-2.54	-1.98	-2.97	-0.64	-0.74	-1.0
0.1	-0.45	0.3	-0.71	0.24	0.28	0.11
0.81	2.37	0.04	-5.31	0.12	-0.22	-1.21
0.14	0.3	-0.02	0.81	-0.1	1.15	-1.17
0.14	-1.94	-1.17	-1.39	-0.43	-0.49	-0.65
0.28	-0.14	0.28	0.46	-1.29	-1.75	0.19
0.23	1.18	1.07	0.62	-0.89	0.29	-0.24
1.09	4.52	0.3	1.77	0.76	0.31	0.16
0.19	-1.55	-0.97	-0.91	-0.22	-0.38	0.07
0.75	-0.25	0.32	1.16	-1.01	-0.07	-0.68
0.53	0.98	0.04	0.11	-1.2	-0.26	-0.17
0.19	0.1	0.07	2.72	0.08	0.8	0.32
0.75	-0.63	-2.03	-1.92	-0.17	-0.46	-0.76
0.24	-1.06	-0.64	-0.85	0.81	0.28	-0.9
0.12	1.35	0.22	0.8	-0.35	0.73	-0.11
0.33	0.18	0.34	-1.82	-0.4	-0.26	-0.58
0.76	-1.6	-0.44	-1.42	-0.62	-0.32	-0.16
0.12	3.27	0.99	3.07	0.91	0.06	0.04
1.96	0.24	0.13	0.9	1.04	-0.55	-0.4
0.39	1.0	-0.1	0.49	-0.66	0.09	-0.43
0.11	-0.57	0.64	1.09	-0.37	-0.05	-0.77
0.22	0.09	-0.13	0.45	-1.65	-0.12	-0.91
