Mass	x	y	z	vx	vy	vz
0.24	-0.29	-0.57	-1.41	1.08	-0.3	-0.97
0.41	-1.38	-0.01	-1.66	-0.94	-0.24	-0.81
1.23	-0.41	0.29	0.35	-0.83	0.31	-0.97
0.34	1.06	0.73	1.15	-0.92	-0.02	0.86
0.76	1.7	-0.43	0.44	0.08	-0.51	-0.03
0.3	-1.48	-0.84	-0.34	0.28	-0.32	0.13
0.35	1.71	0.26	0.41	0.24	-0.34	0.23
0.19	0.05	-0.97	0.9	-0.37	0.38	-0.39
0.23	1.76	-0.16	1.69	-0.36	0.0	0.48
0.17	0.51	0.15	-1.69	0.4	-0.02	-0.75
0.17	0.55	-0.64	0.64	-0.1	1.02	-0.25
0.27	0.23	-1.03	-0.83	0.47	0.04	-0.8
0.3	0.22	-1.03	-0.83	0.82	-0.13	-0.65
0.25	-0.2	0.32	-2.15	-0.02	0.14	-1.37
0.12	-0.53	-1.3	-1.42	-0.57	-0.99	-0.77
0.81	-1.58	0.01	2.38	-0.57	0.09	1.08
0.36	0.06	-0.07	1.2	-0.76	0.47	-0.33
0.19	-0.12	0.46	0.66	0.04	0.63	0.42
1.32	1.0	0.31	0.03	-0.89	-0.28	0.05
0.11	-0.87	-2.81	-2.52	-0.63	-0.7	-0.78
0.16	-0.52	2.58	1.04	-0.51	0.17	-0.62
2.38	2.79	0.38	1.65	0.57	-0.66	-0.01
0.17	-0.89	-0.31	-0.69	0.57	0.08	-1.39
0.17	-0.84	0.57	-1.06	-0.95	0.38	-1.04
0.11	-0.32	3.35	1.38	0.51	0.27	0.54
0.11	0.65	0.04	1.17	-1.04	-1.11	-0.2
0.28	-1.8	-0.2	-2.11	-0.69	-0.67	0.12
0.34	0.67	-0.42	0.6	-1.12	-0.7	-0.19
0.85	2.38	-0.0	1.18	0.09	-0.08	-0.31
0.11	3.93	-0.57	1.5	0.91	0.2	0.37
0.14	1.05	0.01	1.54	-0.16	-0.17	0.21
0.32	-1.23	-0.63	0.21	0.12	-0.05	-1.32
0.13	0.65	-0.5	-0.98	0.41	-0.46	-0.69
0.36	-0.15	-0.48	-0.66	0.55	1.77	-1.55
0.44	-0.66	0.06	-1.24	-1.03	-0.31	-0.64
0.16	2.47	0.95	0.72	0.22	0.74	-0.08
0.52	0.49	0.29	0.47	0.36	-0.79	-0.16
0.13	-3.93	1.12	-4.55	-2.04	0.73	-2.7
2.71	-0.03	0.37	0.81	0.56	-0.29	0.7
0.12	-0.32	-0.97	-0.69	0.68	-0.26	-0.53
0.65	0.35	0.42	0.93	-0.35	0.78	-0.95
0.2	0.83	3.21	1.26	-0.01	0.47	-0.32
1.43	2.19	0.41	1.24	-0.09	-0.2	0.03
0.78	0.12	-1.56	-1.9	0.09	-0.12	0.09
0.16	-0.14	0.52	0.53	-0.22	0.18	-0.94
0.13	-0.66	-1.42	-1.18	-0.42	-0.5	-0.68
0.22	-1.33	-0.38	-1.15	-1.0	-0.54	-0.02
0.19	-0.63	0.04	-1.23	-1.0	-0.46	-0.59
0.11	-0.51	0.83	0.98	0.26	1.31	1.2
0.15	0.54	0.35	0.63	0.07	0.53	-1.47
0.31	0.86	0.97	0.89	-0.2	0.9	-0.13
0.98	1.15	-0.84	0.22	-0.69	-0.46	-0.44
1.05	-0.19	-0.47	-0.51	1.68	0.31	0.96
0.18	-0.22	-0.42	-0.64	-0.6	1.69	0.36
0.19	1.12	0.86	-0.03	0.78	-0.1	0.09
0.41	0.31	-0.53	-0.33	-1.54	-0.12	-0.16
0.41	1.7	2.84	2.97	0.24	0.48	0.44
0.14	0.08	1.07	1.11	-0.03	0.09	-0.69
0.59	1.97	-0.49	1.35	-0.15	-0.27	0.23
0.44	6.41	-1.68	16.91	2.14	-0.57	4.91
0.26	2.54	-0.58	0.19	0.18	0.11	-0.25
0.13	-0.86	0.16	0.58	0.06	-0.14	-0.03
0.21	1.1	-0.31	0.96	-0.15	0.26	0.43
0.21	0.5	-1.69	0.85	0.57	-0.93	0.34
0.34	2.35	1.24	1.56	0.03	0.58	0.0
0.11	5.3	2.2	0.03	1.26	0.63	-0.0
0.16	-1.64	12.56	1.02	-0.08	3.03	0.45
0.13	1.8	0.98	4.73	0.9	0.29	0.75
0.83	0.49	2.95	3.63	0.62	0.41	0.71
0.2	1.79	-0.49	1.06	-0.12	-0.64	0.41
0.16	-1.21	-0.96	-1.3	-0.52	0.29	-0.39
0.14	0.68	-0.91	0.99	-0.21	0.34	0.21
0.13	1.76	-0.71	0.61	-0.03	-0.95	0.1
0.42	-0.21	0.95	0.58	0.87	-0.16	0.33
0.11	0.08	0.2	0.03	0.43	0.82	-1.48
1.85	0.65	0.29	1.08	-0.45	-0.4	-0.27
0.18	0.56	-0.29	1.17	-1.01	-0.48	-0.79
0.23	-0.03	0.14	-0.98	0.61	0.58	-0.05
0.22	-1.45	-1.41	-0.68	-0.26	-0.61	-0.12
0.75	-0.48	-0.31	-3.43	-0.9	-0.32	-0.7
2.5	0.81	-0.23	0.4	-0.29	-0.02	0.27
1.83	3.38	-0.09	1.52	0.51	-0.07	0.18
0.36	-1.05	-0.93	-0.01	0.08	-0.05	-0.47
0.12	2.09	0.97	0.39	0.23	0.47	-0.86
0.25	-0.11	0.11	-0.12	0.72	-0.53	0.39
0.18	0.39	0.01	0.55	-0.85	0.75	-0.51
0.37	-0.56	0.01	-1.42	0.76	-0.08	-1.01
0.23	1.59	0.24	-0.25	-0.2	-0.39	-0.21
0.36	-0.15	-0.35	1.77	-0.27	-0.57	-0.17
0.45	-0.64	-0.3	-1.68	-0.08	0.17	-1.17
0.11	1.12	0.05	0.21	-0.3	0.46	-0.69
0.13	-0.14	0.46	0.59	-0.08	-0.56	0.52
0.29	0.29	0.24	1.32	-0.61	0.25	0.43
0.25	1.9	-0.19	-0.33	-0.2	-0.12	-0.46
0.38	1.61	0.32	0.52	0.8	-0.18	0.47
0.85	1.61	-0.79	0.76	-0.36	0.15	0.4
0.22	0.67	0.43	0.48	-1.25	-0.51	0.54
19.94	-0.15	-0.46	-0.63	0.56	1.28	0.66
0.23	-1.64	-0.29	-1.27	-1.02	-0.39	-0.6
0.13	0.92	-2.54	-0.4	-0.18	-1.0	-0.4
0.87	0.0	-0.27	2.47	0.22	0.6	0.61
0.6	-0.27	0.33	0.79	0.39	0.35	0.21
0.32	0.43	0.51	0.66	-1.18	0.67	0.1
0.12	0.28	-0.03	0.47	-1.1	-0.48	-0.81
0.16	-2.19	-1.59	-2.45	-0.71	-0.79	-1.05
0.1	-0.56	0.08	-0.66	0.16	0.55	-0.29
0.81	2.3	0.15	-4.69	0.15	-0.22	-1.25
0.14	0.3	-0.41	1.06	-0.03	0.43	-0.12
0.14	-1.69	-0.91	-1.03	-0.56	-0.57	-0.73
0.28	0.69	0.69	0.56	-1.42	0.02	-0.42
0.23	1.56	0.85	0.74	-0.6	0.52	-0.23
1.09	4.11	0.14	1.69	0.84	0.31	0.18
0.19	-1.38	-0.74	-0.92	-0.47	-0.53	-0.03
0.75	0.33	0.35	1.27	-1.19	-0.06	0.24
0.53	1.46	0.17	0.24	-0.69	-0.23	-0.35
0.19	-0.0	-0.26	2.48	0.08	0.76	0.5
0.75	-0.54	-1.75	-1.51	-0.2	-0.63	-0.86
0.24	-1.4	-0.74	-0.35	0.51	0.1	-1.03
0.12	1.41	-0.15	0.82	0.09	0.71	0.01
0.33	0.36	0.44	-1.46	-0.3	-0.15	-0.8
0.76	-1.23	-0.27	-1.31	-0.84	-0.37	-0.31
0.12	2.79	0.96	3.04	0.97	0.08	0.1
1.96	-0.12	0.45	0.66	0.3	-0.39	1.19
0.39	1.2	-0.12	0.68	-0.1	0.0	-0.34
0.11	-0.29	0.59	1.36	-0.73	0.21	-0.28
0.22	0.71	0.37	0.88	-0.43	-1.32	-0.51
