Mass	x	y	z	vx	vy	vz
0.24	0.53	-0.76	-2.03	0.93	-0.18	-0.61
0.41	-2.2	-0.28	-2.17	-0.8	-0.13	-0.62
1.23	-0.81	0.19	-0.28	-0.03	-0.41	-0.51
0.34	0.12	0.55	1.59	-1.27	-0.38	0.14
0.76	1.56	-0.75	0.42	-0.41	-0.25	-0.01
0.3	-1.06	-0.96	-0.21	0.76	0.07	0.19
0.35	1.68	-0.06	0.6	-0.33	-0.41	0.22
0.19	-0.2	-0.32	0.42	-0.2	1.46	-0.74
0.23	1.35	-0.13	1.95	-0.62	0.07	0.16
0.17	0.77	0.1	-2.17	0.23	-0.09	-0.46
0.17	-0.14	0.52	0.53	-2.24	0.41	0.04
0.27	0.64	-0.92	-1.27	0.34	0.38	-0.51
0.3	0.63	-0.92	-1.26	0.41	0.16	-0.22
0.25	-0.23	0.37	-3.17	-0.05	0.0	-1.12
0.12	-0.93	-1.96	-1.89	-0.45	-0.67	-0.47
0.81	-1.99	0.09	3.19	-0.45	0.1	0.91
0.36	-0.28	0.35	0.37	0.27	-0.17	-0.88
0.19	0.47	-0.01	0.62	0.06	0.03	-1.99
1.32	-0.1	0.05	0.63	-1.05	0.48	2.33
0.11	-1.38	-3.34	-3.13	-0.6	-0.59	-0.7
0.16	-0.89	2.61	0.52	-0.39	-0.1	-0.66
2.38	3.18	-0.17	1.59	0.39	-0.65	-0.12
0.17	-0.29	-0.22	-1.65	0.76	0.12	-0.96
0.17	-1.56	0.75	-1.8	-0.82	0.09	-0.78
0.11	0.1	3.5	1.8	0.52	0.1	0.48
0.11	-0.22	-0.53	0.46	-1.05	0.02	-1.3
0.28	-1.74	-0.22	-2.47	0.25	0.68	-0.48
0.34	-0.36	-0.45	0.51	-1.25	0.77	-0.26
0.85	2.32	-0.04	0.9	-0.23	-0.02	-0.38
0.11	4.62	-0.39	1.79	0.79	0.24	0.34
0.14	0.76	-0.08	1.43	-0.52	-0.01	-0.49
0.32	-0.88	-0.51	-0.85	0.72	0.3	-1.17
0.13	0.84	-0.81	-1.39	0.09	-0.32	-0.33
0.36	0.08	0.03	-0.21	1.1	0.25	1.59
0.44	-1.37	-0.35	-1.61	-0.68	-0.5	-0.36
0.16	2.55	1.5	0.66	-0.01	0.6	-0.08
0.52	-0.28	0.28	0.47	-0.27	0.55	0.41
0.13	-5.58	1.72	-6.74	-2.01	0.72	-2.66
2.71	0.14	0.08	0.43	-2.06	-0.8	-0.67
0.12	0.2	-0.92	-0.95	0.55	0.28	-0.12
0.65	-0.17	-0.21	0.83	-0.34	-0.1	0.56
0.2	0.8	3.52	0.99	-0.05	0.3	-0.35
1.43	2.0	0.22	1.14	-0.1	-0.11	-0.29
0.78	0.15	-1.57	-1.74	-0.01	0.09	0.29
0.16	0.11	0.01	0.2	0.37	-0.98	0.65
0.13	-0.95	-1.69	-1.67	-0.31	-0.19	-0.53
0.22	-2.0	-0.76	-1.1	-0.65	-0.4	0.12
0.19	-1.35	-0.38	-1.6	-0.68	-0.62	-0.35
0.11	-0.13	1.7	1.8	0.58	0.86	0.82
0.15	-0.13	-0.03	0.72	-0.35	-0.48	0.66
0.31	0.5	1.45	0.73	-0.7	0.29	-0.15
0.98	0.42	-0.99	-0.1	-1.07	0.1	-0.34
1.05	0.03	-0.09	-0.11	0.7	0.52	1.63
0.18	0.04	0.15	-0.11	0.56	0.03	0.99
0.19	1.55	0.65	0.12	0.27	-0.38	0.26
0.41	-1.04	-0.41	-0.48	-1.4	0.23	0.01
0.41	1.87	3.2	3.3	0.19	0.4	0.37
0.14	0.09	0.71	0.46	-0.05	-1.23	-0.8
0.59	1.71	-0.65	1.45	-0.48	-0.12	0.01
0.44	8.17	-2.15	20.97	2.14	-0.57	4.91
0.26	2.57	-0.45	0.0	-0.1	0.23	-0.22
0.13	0.3	0.43	0.69	1.64	0.63	-0.55
0.21	0.65	0.09	1.14	-0.88	0.67	-0.11
0.21	0.92	-2.31	1.08	0.48	-0.62	0.23
0.34	2.3	1.65	1.52	-0.15	0.43	-0.09
0.11	6.3	2.71	0.03	1.2	0.61	0.0
0.16	-1.7	15.04	1.38	-0.08	3.02	0.44
0.13	2.52	1.21	5.3	0.86	0.28	0.67
0.83	0.99	3.26	4.18	0.61	0.34	0.63
0.2	1.51	-0.94	1.31	-0.53	-0.43	0.18
0.16	-1.54	-0.62	-1.53	-0.27	0.51	-0.18
0.14	0.41	-0.35	1.0	-0.48	1.06	-0.31
0.13	1.54	-1.35	0.72	-0.46	-0.59	0.13
0.42	0.45	0.21	0.67	0.2	-1.72	-0.18
0.11	0.35	0.68	-0.77	0.21	0.34	-0.63
1.85	-0.13	0.02	0.14	-0.69	-0.36	-0.94
0.18	-0.17	-0.04	0.18	-0.69	1.44	-1.11
0.23	0.38	0.45	-0.76	0.37	0.2	0.6
0.22	-1.56	-1.79	-0.75	-0.02	-0.33	-0.05
0.75	-1.2	-0.57	-3.92	-0.87	-0.32	-0.51
2.5	-0.01	0.15	0.55	-2.16	1.03	-1.74
1.83	3.72	-0.13	1.65	0.33	-0.03	0.13
0.36	-0.76	-0.74	-0.36	0.67	0.6	-0.24
0.12	2.15	1.28	-0.29	-0.05	0.3	-0.79
0.25	0.28	-0.02	0.61	-0.51	0.94	1.33
0.18	1.49	0.69	1.95	1.78	0.51	2.05
0.37	0.05	-0.11	-2.05	0.7	-0.18	-0.61
0.23	1.22	-0.09	-0.29	-0.71	-0.41	0.12
0.36	-0.31	-0.69	1.41	-0.12	-0.23	-0.74
0.45	-0.69	-0.18	-2.48	-0.04	0.12	-0.81
0.11	0.51	0.38	-0.14	-1.17	0.23	-0.08
0.13	0.43	-0.18	0.73	0.77	-0.14	-0.75
0.29	-0.18	0.49	1.04	-0.49	0.11	-1.2
0.25	1.59	-0.26	-0.61	-0.57	-0.06	-0.23
0.38	2.06	0.13	0.9	0.33	-0.26	0.46
0.85	1.17	-0.58	1.09	-0.76	0.35	0.3
0.22	-0.98	0.58	0.14	-1.57	-0.07	-0.82
19.94	0.09	-0.08	-0.21	-0.41	0.34	0.4
0.23	-2.35	-0.57	-1.7	-0.71	-0.3	-0.47
0.13	0.74	-3.28	-0.72	-0.25	-0.81	-0.37
0.87	0.17	0.27	2.81	0.17	0.69	0.36
0.6	-0.61	0.38	-0.05	-1.77	-0.38	-1.57
0.32	0.2	0.23	0.59	-1.16	0.75	0.18
0.12	-0.48	0.21	0.21	-0.38	0.5	0.26
0.16	-2.73	-2.2	-3.27	-0.61	-0.71	-0.97
0.1	-0.37	0.35	-0.63	0.3	0.06	0.45
0.81	2.4	-0.03	-5.68	0.11	-0.23	-1.19
0.14	0.05	0.3	0.32	-1.65	0.49	-1.31
0.14	-2.06	-1.31	-1.58	-0.38	-0.44	-0.59
0.28	-0.43	-0.23	0.52	-0.21	-1.83	-0.34
0.23	0.87	1.13	0.54	-1.08	0.1	-0.23
1.09	4.75	0.4	1.82	0.72	0.31	0.14
0.19	-1.6	-1.08	-0.88	-0.09	-0.3	0.12
0.75	-0.51	0.28	0.83	-0.54	-0.13	-1.55
0.53	0.55	-0.03	0.09	-1.66	-0.17	0.08
0.19	0.16	0.27	2.81	0.37	0.58	-0.26
0.75	-0.68	-2.15	-2.15	-0.16	-0.38	-0.71
0.24	-0.79	-0.54	-1.1	0.97	0.36	-0.73
0.12	1.19	0.44	0.75	-0.65	0.68	-0.17
0.33	0.05	0.25	-1.98	-0.46	-0.31	-0.47
0.76	-1.77	-0.54	-1.46	-0.51	-0.28	-0.09
0.12	3.55	1.01	3.08	0.88	0.05	0.01
1.96	0.47	-0.02	0.62	0.37	-0.37	-1.18
0.39	0.74	-0.05	0.36	-1.1	0.24	-0.38
0.11	-0.63	0.58	0.8	0.05	-0.41	-1.12
0.22	-0.33	0.0	0.24	-1.05	0.8	-0.4
