Mass	x	y	z	vx	vy	vz
0.24	0.13	-0.68	-1.76	1.01	-0.23	-0.74
0.41	-1.81	-0.14	-1.93	-0.87	-0.2	-0.69
1.23	-0.69	0.32	-0.01	-0.52	-0.15	-0.81
0.34	0.62	0.67	1.44	-1.17	-0.24	0.56
0.76	1.68	-0.62	0.43	-0.18	-0.4	-0.01
0.3	-1.32	-0.94	-0.28	0.5	-0.14	0.16
0.35	1.75	0.11	0.51	-0.03	-0.41	0.24
0.19	-0.1	-0.75	0.7	-0.33	0.74	-0.6
0.23	1.58	-0.15	1.85	-0.5	0.04	0.32
0.17	0.66	0.13	-1.96	0.31	-0.06	-0.59
0.17	0.46	-0.07	0.55	-0.48	1.71	-0.13
0.27	0.46	-1.0	-1.08	0.86	-0.02	-0.38
0.3	0.46	-1.0	-1.09	0.17	0.3	-0.66
0.25	-0.21	0.36	-2.68	-0.05	0.05	-1.23
0.12	-0.74	-1.66	-1.68	-0.49	-0.8	-0.56
0.81	-1.8	0.05	2.8	-0.5	0.1	0.99
0.36	-0.2	0.18	0.92	-0.43	0.7	-1.09
0.19	0.13	0.2	0.92	0.96	-1.54	0.04
1.32	0.54	0.17	0.12	-1.33	-0.49	0.27
0.11	-1.13	-3.09	-2.83	-0.62	-0.64	-0.74
0.16	-0.71	2.62	0.78	-0.45	0.03	-0.64
2.38	3.0	0.1	1.63	0.47	-0.66	-0.08
0.17	-0.61	-0.27	-1.22	0.76	0.13	-1.17
0.17	-1.21	0.69	-1.46	-0.88	0.2	-0.88
0.11	-0.11	3.44	1.59	0.52	0.18	0.51
0.11	0.22	-0.37	0.93	-1.08	-0.76	-0.94
0.28	-1.78	-0.21	-2.32	-0.13	0.66	-0.28
0.34	0.17	-0.58	0.57	-1.29	-0.05	-0.07
0.85	2.38	-0.03	1.05	-0.06	-0.05	-0.34
0.11	4.29	-0.48	1.64	0.85	0.22	0.35
0.14	0.94	-0.05	1.56	-0.36	-0.12	-0.13
0.32	-1.12	-0.61	-0.34	0.43	0.15	-1.32
0.13	0.77	-0.67	-1.22	0.22	-0.39	-0.49
0.36	0.04	-0.3	-0.45	0.01	-1.12	0.37
0.44	-1.06	-0.12	-1.44	-0.9	-0.52	-0.42
0.16	2.54	1.24	0.69	0.09	0.67	-0.08
0.52	0.29	0.11	0.55	-1.62	0.25	0.45
0.13	-4.76	1.42	-5.65	-2.02	0.73	-2.68
2.71	0.28	0.23	0.83	0.44	-0.13	-0.37
0.12	-0.04	-1.0	-0.86	0.64	0.08	-0.33
0.65	0.09	0.09	0.44	-1.58	-1.9	0.97
0.2	0.82	3.38	1.13	-0.03	0.38	-0.34
1.43	2.12	0.32	1.23	-0.27	-0.24	-0.07
0.78	0.15	-1.58	-1.84	0.04	-0.02	0.2
0.16	-0.09	0.39	0.2	0.4	-0.7	-0.55
0.13	-0.81	-1.59	-1.44	-0.36	-0.31	-0.59
0.22	-1.7	-0.58	-1.14	-0.81	-0.46	0.07
0.19	-1.03	-0.15	-1.43	-0.89	-0.66	-0.4
0.11	-0.35	1.31	1.43	0.49	1.04	1.0
0.15	0.3	0.39	0.36	-1.35	-0.54	0.05
0.31	0.73	1.27	0.82	-0.44	0.58	-0.22
0.98	0.83	-0.97	0.05	-0.89	-0.2	-0.39
1.05	0.17	-0.31	-0.36	0.08	0.55	0.21
0.18	-0.16	-0.01	-0.43	0.39	0.67	0.61
0.19	1.39	0.78	0.03	0.53	-0.26	0.19
0.41	-0.39	-0.48	-0.43	-1.82	0.18	-0.32
0.41	1.79	3.03	3.14	0.22	0.44	0.4
0.14	0.08	1.02	0.8	0.03	-0.4	-0.82
0.59	1.87	-0.58	1.42	-0.32	-0.2	0.12
0.44	7.3	-1.92	18.96	2.14	-0.57	4.91
0.26	2.58	-0.53	0.09	0.04	0.17	-0.23
0.13	-0.46	0.06	0.56	2.01	0.8	0.86
0.21	0.95	-0.16	1.1	-0.56	0.49	0.24
0.21	0.72	-2.03	0.98	0.52	-0.75	0.28
0.34	2.34	1.46	1.55	-0.06	0.5	-0.05
0.11	5.81	2.46	0.03	1.22	0.62	0.0
0.16	-1.67	13.78	1.2	-0.08	3.02	0.45
0.13	2.17	1.1	5.02	0.88	0.28	0.7
0.83	0.74	3.11	3.91	0.61	0.37	0.67
0.2	1.69	-0.74	1.21	-0.34	-0.54	0.3
0.16	-1.4	-0.81	-1.44	-0.39	0.41	-0.27
0.14	0.57	-0.7	1.05	-0.31	0.68	0.04
0.13	1.69	-1.07	0.66	-0.27	-0.78	0.14
0.42	0.17	0.76	0.66	0.96	-0.84	0.14
0.11	0.24	0.49	-0.45	0.33	0.59	-0.95
1.85	0.32	0.14	0.77	-1.26	-0.2	-1.27
0.18	0.17	-0.36	0.73	-0.9	0.21	-1.33
0.23	0.2	0.34	-0.93	0.5	0.38	0.26
0.22	-1.53	-1.63	-0.73	-0.13	-0.46	-0.08
0.75	-0.84	-0.44	-3.69	-0.89	-0.32	-0.59
2.5	0.6	-0.17	0.54	-0.83	0.37	0.4
1.83	3.57	-0.11	1.59	0.42	-0.05	0.15
0.36	-0.97	-0.9	-0.21	0.34	0.21	-0.48
0.12	2.15	1.14	0.04	0.08	0.38	-0.83
0.25	0.17	-0.09	0.12	0.64	-0.37	0.83
0.18	0.74	0.47	1.07	1.97	0.66	2.34
0.37	-0.25	-0.04	-1.77	0.75	-0.16	-0.76
0.23	1.45	0.07	-0.31	-0.44	-0.41	-0.06
0.36	-0.24	-0.55	1.65	-0.2	-0.43	-0.45
0.45	-0.67	-0.24	-2.11	-0.07	0.16	-0.97
0.11	0.9	0.24	-0.02	-0.75	0.45	-0.44
0.13	0.02	0.06	0.84	0.99	-1.03	0.38
0.29	0.04	0.38	1.34	-0.59	0.38	-0.34
0.25	1.79	-0.23	-0.49	-0.38	-0.09	-0.35
0.38	1.88	0.23	0.71	0.54	-0.25	0.46
0.85	1.43	-0.7	0.94	-0.53	0.24	0.43
0.22	-0.23	0.51	0.51	-2.1	0.54	-0.95
19.94	-0.0	-0.3	-0.5	0.43	0.35	1.44
0.23	-2.03	-0.44	-1.5	-0.86	-0.34	-0.52
0.13	0.84	-2.93	-0.56	-0.22	-0.9	-0.39
0.87	0.08	-0.0	2.67	0.21	0.65	0.47
0.6	0.08	0.35	0.7	1.62	-0.45	-0.82
0.32	0.0	0.22	0.58	0.02	-1.78	-0.75
0.12	-0.16	-0.0	0.23	-1.01	0.47	-0.37
0.16	-2.47	-1.9	-2.87	-0.65	-0.74	-1.01
0.1	-0.48	0.27	-0.72	0.22	0.34	0.01
0.81	2.35	0.06	-5.19	0.13	-0.22	-1.22
0.14	0.3	-0.13	0.91	0.03	0.96	-0.79
0.14	-1.89	-1.12	-1.32	-0.45	-0.5	-0.68
0.28	0.01	0.45	0.45	-1.63	-1.46	0.0
0.23	1.26	1.03	0.64	-0.83	0.35	-0.24
1.09	4.44	0.27	1.76	0.77	0.31	0.16
0.19	-1.53	-0.93	-0.91	-0.26	-0.41	0.05
0.75	-0.15	0.32	1.22	-1.09	-0.05	-0.49
0.53	1.1	0.07	0.13	-1.09	-0.27	-0.22
0.19	0.08	0.0	2.68	0.19	0.72	0.14
0.75	-0.61	-1.98	-1.84	-0.18	-0.49	-0.78
0.24	-1.14	-0.66	-0.75	0.75	0.25	-0.94
0.12	1.38	0.15	0.81	-0.26	0.74	-0.09
0.33	0.22	0.36	-1.75	-0.38	-0.24	-0.62
0.76	-1.54	-0.41	-1.41	-0.66	-0.33	-0.18
0.12	3.18	0.99	3.07	0.93	0.06	0.05
1.96	0.14	0.2	0.93	0.94	-0.71	-0.08
0.39	1.06	-0.11	0.53	-0.55	0.07	-0.42
0.11	-0.53	0.64	1.16	-0.45	0.02	-0.67
0.22	0.26	-0.09	0.54	-1.61	-0.66	-0.98
