Mass	x	y	z	vx	vy	vz
0.41	0.97	0.49	1.09	-1.12	0.39	1.1
1.23	-0.93	0.33	-0.05	0.91	0.16	0.76
0.34	-0.88	-0.01	-0.14	0.8	-1.25	0.08
0.76	0.24	-0.54	0.09	-0.05	0.87	0.99
0.3	0.9	0.1	1.37	0.04	-0.48	-1.39
0.35	0.05	-0.07	-0.23	-1.32	-0.43	1.77
0.19	-1.02	0.79	-0.09	0.82	-0.45	0.64
0.23	-0.19	0.12	0.47	-0.33	0.36	0.62
0.17	1.18	0.52	1.08	-1.24	-0.01	1.18
0.17	-0.11	0.42	0.49	0.37	0.59	-0.11
0.27	0.83	0.54	0.95	-0.39	1.55	-0.64
0.3	0.83	0.54	0.95	-0.94	1.5	-0.46
0.25	1.16	0.51	0.96	-1.07	0.22	1.09
0.12	0.91	0.47	1.03	-0.24	1.67	-0.41
0.81	0.28	0.33	0.63	0.81	0.71	-0.18
0.36	-0.48	0.39	-0.0	0.39	-0.55	0.98
0.19	0.3	-0.36	-0.04	0.81	1.25	-0.06
1.32	-0.92	0.84	0.01	1.29	-0.53	0.62
0.11	0.36	-0.44	0.08	-0.8	0.84	-0.36
0.16	1.19	-0.21	1.39	-0.13	1.03	0.95
2.38	-0.9	0.71	-0.09	0.9	-1.05	0.73
0.17	1.35	0.56	1.34	-0.85	0.04	1.23
0.17	1.18	0.34	1.72	0.23	-0.16	0.56
0.11	-1.43	0.77	-0.66	-0.16	1.37	0.49
0.11	-0.09	0.04	0.51	-0.15	-0.35	0.72
0.28	1.13	0.53	1.29	-0.38	-0.43	-0.93
0.34	0.33	-0.37	0.11	-1.79	2.68	0.03
0.85	0.32	-0.22	0.12	-0.29	1.01	-0.38
0.11	-1.03	0.77	-0.01	0.5	-0.96	-0.43
0.14	-1.02	0.13	-0.09	0.14	0.5	0.86
0.32	1.18	0.67	1.11	-0.56	0.05	1.43
0.13	1.12	-0.32	0.56	-0.21	0.74	0.29
0.36	0.91	0.46	1.28	-0.08	0.3	-0.02
0.44	1.03	0.42	1.51	0.14	0.03	0.99
0.16	-0.97	0.75	0.05	1.26	-0.59	0.32
0.52	0.27	-0.53	0.14	-0.01	0.81	1.13
0.13	0.91	0.73	1.72	-0.76	0.22	0.01
2.71	0.36	-0.5	-0.07	-0.77	-0.46	1.69
0.12	0.12	-0.49	0.06	0.31	0.83	0.21
0.65	-0.89	0.98	0.12	1.19	-0.27	0.4
0.2	0.57	-0.32	0.77	-0.18	1.14	1.56
1.43	-0.89	0.41	0.0	0.57	0.71	0.74
0.78	-0.08	0.41	0.85	-0.77	-0.52	-1.6
0.16	-0.98	0.58	-0.04	0.5	-0.61	0.96
0.13	1.12	0.28	0.96	-0.13	0.71	-0.85
0.22	0.97	0.5	1.11	-0.74	0.29	1.26
0.19	1.02	0.39	1.51	0.05	-0.09	1.01
0.11	-0.13	-0.36	0.06	-0.1	1.11	0.76
0.15	-0.89	0.2	-0.04	-0.45	-2.08	2.64
0.31	-0.87	0.17	0.01	0.85	1.87	1.18
0.98	-0.82	0.64	0.36	0.64	1.01	1.25
1.05	0.77	0.46	1.35	0.25	0.2	0.24
0.18	0.8	0.56	1.2	-0.13	0.54	0.16
0.19	-0.33	-0.14	-0.42	0.16	-0.23	-0.29
0.41	1.31	0.75	1.85	0.95	-0.05	-0.39
0.41	0.16	-0.39	-0.27	0.1	0.11	2.08
0.14	-1.03	0.4	-0.17	1.54	-2.21	1.75
0.59	-0.54	0.36	-0.05	0.17	-0.8	1.25
0.44	-0.89	0.22	-0.04	-0.24	2.68	2.29
0.26	-0.92	0.35	-0.05	1.05	-0.17	2.2
0.13	0.26	-0.57	0.03	0.01	0.73	0.46
0.21	0.34	-0.37	0.12	-0.96	1.85	-0.46
0.21	0.82	0.16	0.98	-1.53	1.24	0.22
0.34	-0.4	0.07	-0.38	0.41	-0.93	1.67
0.11	-0.53	-0.22	-0.27	1.5	0.27	1.06
0.16	-1.3	1.77	-0.53	-0.19	3.34	0.42
0.13	-1.13	-0.15	0.58	0.34	0.25	2.06
0.83	-1.09	0.35	0.07	-0.51	1.59	1.68
0.2	0.21	-0.19	-0.36	-0.86	-0.18	1.8
0.16	0.81	0.42	1.35	0.11	0.21	0.46
0.14	-0.38	0.24	0.57	-0.66	0.38	0.85
0.13	0.09	-0.09	-0.34	-1.1	0.49	2.5
0.42	-0.96	0.25	-0.04	1.12	-0.6	-0.04
0.11	0.73	0.43	1.82	-0.38	-0.16	1.05
1.85	-0.89	0.22	-0.03	2.22	4.66	0.6
0.18	-0.48	0.38	-0.05	0.4	-0.92	1.14
0.23	0.81	0.2	1.05	-1.55	1.34	0.16
0.22	0.98	0.45	1.62	0.38	-0.16	0.61
0.75	1.05	0.3	1.08	0.98	0.2	-2.11
2.5	0.32	-0.38	0.12	-1.17	1.32	0.07
1.83	0.27	-0.44	0.16	0.32	0.81	0.81
0.36	0.26	0.38	0.62	0.68	0.51	-0.03
0.12	-1.03	-0.25	0.11	0.36	-0.6	1.59
0.25	0.42	-0.4	0.13	0.11	1.07	0.82
0.18	-0.87	0.27	-0.04	2.16	-0.14	0.67
0.37	1.23	0.44	1.02	-0.55	-0.46	1.2
0.23	-1.03	-0.48	-0.07	0.32	-0.41	1.26
0.36	0.24	-0.12	0.07	-0.21	0.6	1.07
0.45	0.27	-0.27	0.04	-0.71	0.81	0.53
0.11	0.41	-0.42	0.06	0.61	1.07	0.47
0.13	-1.08	0.15	0.15	0.92	0.61	1.55
0.29	-0.45	-0.08	0.18	1.57	0.05	1.62
0.25	-0.9	0.21	0.03	0.14	1.99	1.16
0.38	-0.15	-0.04	-0.41	0.1	-0.72	-1.65
0.85	-0.89	0.14	0.02	-0.32	1.26	0.88
0.22	-0.92	0.24	0.2	0.33	0.91	0.82
19.94	0.92	0.19	1.09	-0.36	-0.34	-0.07
0.23	0.94	0.46	0.96	-0.73	-0.6	1.44
0.13	0.81	0.83	2.04	0.36	0.03	-0.19
0.87	-0.11	0.42	0.07	0.02	0.12	-1.23
0.6	0.47	0.45	1.31	-0.83	-0.25	0.35
0.32	-0.76	0.08	0.33	0.64	0.59	1.53
0.12	-1.07	0.07	0.17	0.63	0.91	1.04
0.16	-0.08	-0.4	-0.08	-0.49	0.37	1.49
0.1	0.18	-0.34	-0.04	0.34	0.88	0.05
0.81	0.9	0.6	0.59	1.16	0.37	-2.02
0.14	-0.5	0.09	0.01	1.46	0.52	1.72
0.14	0.95	0.39	0.97	-1.06	-0.1	1.28
0.28	-0.18	0.4	0.48	0.02	0.53	0.05
0.23	-0.41	0.22	-0.3	0.01	-1.02	0.8
1.09	-0.99	0.53	0.01	1.17	-1.54	0.06
0.19	0.68	0.54	1.77	-0.37	-0.23	0.24
0.75	-0.1	0.36	0.27	-0.26	1.12	-0.35
0.53	-0.94	0.76	0.04	0.99	-0.27	-0.4
0.19	-0.11	0.42	0.08	0.21	0.23	-0.05
0.75	0.83	0.47	1.35	-0.07	0.18	0.68
0.24	0.2	0.37	1.57	-1.32	-0.5	0.45
0.12	-0.05	-0.19	-0.23	-0.25	1.71	0.22
0.33	0.98	0.5	1.09	-1.52	-0.05	0.98
0.76	0.64	0.49	1.78	-0.36	-0.3	0.39
0.12	-0.93	0.1	0.46	0.57	0.45	2.09
1.96	0.29	-0.35	-0.05	0.17	0.55	0.28
0.39	-0.14	0.45	0.35	0.26	0.46	-0.01
0.11	-0.32	0.4	0.39	0.0	-0.22	-0.43
0.22	0.22	-0.29	0.14	-0.03	0.07	1.31
