Mass	x	y	z	vx	vy	vz
0.41	0.83	0.5	1.2	-1.21	-0.1	1.05
1.23	-0.82	0.3	0.05	-0.24	2.15	-1.04
0.34	-0.79	-0.13	-0.13	0.97	-1.06	0.12
0.76	0.24	-0.43	0.18	0.22	1.42	0.64
0.3	0.9	0.06	1.22	0.04	-0.2	-1.64
0.35	-0.09	-0.13	-0.07	-1.46	-0.61	1.35
0.19	-0.92	0.73	-0.02	1.11	-0.75	0.8
0.23	-0.22	0.16	0.52	-0.26	0.34	0.48
0.17	1.04	0.51	1.2	-1.38	-0.32	1.2
0.17	-0.08	0.48	0.48	0.37	0.55	-0.21
0.27	0.76	0.68	0.89	-0.76	1.42	-0.71
0.3	0.75	0.68	0.89	-0.68	1.18	-0.41
0.25	1.04	0.52	1.08	-1.27	-0.01	1.21
0.12	0.89	0.63	0.99	-0.22	1.43	-0.33
0.81	0.37	0.39	0.62	1.0	0.51	-0.13
0.36	-0.45	0.32	0.09	0.3	-0.73	0.87
0.19	0.3	-0.31	0.0	0.65	0.87	0.55
1.32	-0.82	0.77	0.05	1.01	-0.55	0.64
0.11	0.26	-0.34	0.04	-0.97	1.02	-0.26
0.16	1.17	-0.1	1.49	-0.2	1.13	0.88
2.38	-0.81	0.59	0.02	0.63	-1.3	1.31
0.17	1.25	0.56	1.46	-1.01	-0.05	1.15
0.17	1.2	0.33	1.78	0.21	-0.19	0.44
0.11	-1.45	0.91	-0.6	-0.09	1.31	0.52
0.11	-0.11	0.0	0.58	-0.07	-0.34	0.58
0.28	1.1	0.47	1.17	-0.57	-0.92	-0.92
0.34	0.19	-0.19	0.1	-1.07	1.33	-0.31
0.85	0.27	-0.15	0.08	-0.63	0.23	-0.26
0.11	-0.95	0.66	-0.05	0.92	-1.28	-0.26
0.14	-0.96	0.2	0.0	0.83	0.85	1.0
0.32	1.11	0.67	1.25	-0.69	-0.13	1.46
0.13	1.1	-0.24	0.59	-0.32	0.83	0.35
0.36	0.9	0.48	1.28	-0.08	0.1	-0.07
0.44	1.04	0.42	1.6	0.12	-0.1	0.8
0.16	-0.83	0.68	0.06	1.42	-0.81	-0.1
0.52	0.27	-0.43	0.23	0.01	1.31	0.61
0.13	0.83	0.75	1.72	-0.81	0.11	-0.03
2.71	0.27	-0.4	0.06	-0.49	1.44	1.18
0.12	0.16	-0.4	0.06	0.62	1.09	-0.16
0.65	-0.77	0.94	0.16	1.21	-0.47	0.32
0.2	0.55	-0.19	0.93	-0.2	1.31	1.45
1.43	-0.83	0.46	0.07	0.63	0.28	0.53
0.78	-0.15	0.36	0.68	-0.69	-0.57	-1.71
0.16	-0.91	0.51	0.06	0.87	-0.8	0.9
0.13	1.1	0.36	0.88	-0.35	0.62	-0.68
0.22	0.86	0.52	1.2	-1.34	0.03	1.04
0.19	1.02	0.38	1.6	0.05	-0.0	0.77
0.11	-0.13	-0.24	0.13	0.05	1.19	0.46
0.15	-0.81	0.2	0.05	0.45	-2.09	1.15
0.31	-0.8	0.21	0.06	0.94	0.36	1.58
0.98	-0.75	0.73	0.48	0.69	0.89	1.11
1.05	0.83	0.49	1.36	0.32	0.54	-0.29
0.18	0.79	0.6	1.21	-0.04	0.31	0.11
0.19	-0.27	-0.14	-0.43	1.24	0.26	0.05
0.41	1.4	0.74	1.8	0.9	-0.12	-0.47
0.41	0.17	-0.38	-0.05	0.18	0.29	2.36
0.14	-0.94	0.32	-0.05	1.98	-0.94	0.69
0.59	-0.53	0.27	0.08	0.07	-0.92	1.19
0.44	-0.8	0.26	0.1	2.12	-0.85	6.3
0.26	-0.79	0.25	0.11	1.51	-1.38	-0.33
0.13	0.27	-0.46	0.06	0.18	1.52	0.26
0.21	0.27	-0.24	0.09	-0.9	0.62	-0.51
0.21	0.68	0.3	1.0	-1.3	1.28	0.21
0.34	-0.34	-0.04	-0.21	0.77	-1.22	1.66
0.11	-0.36	-0.19	-0.16	1.89	0.44	1.08
0.16	-1.32	2.12	-0.48	-0.17	3.3	0.43
0.13	-1.09	-0.12	0.78	0.42	0.28	1.98
0.83	-1.13	0.5	0.23	-0.26	1.5	1.54
0.2	0.1	-0.2	-0.16	-1.26	-0.11	1.93
0.16	0.83	0.46	1.38	0.28	0.88	0.11
0.14	-0.44	0.28	0.65	-0.59	0.35	0.72
0.13	-0.0	-0.1	-0.1	-0.86	-0.32	1.99
0.42	-0.78	0.21	-0.03	1.59	0.26	0.49
0.11	0.69	0.42	1.92	-0.36	-0.15	0.91
1.85	-0.81	0.27	0.06	0.47	1.52	4.03
0.18	-0.44	0.28	0.06	0.29	-1.04	1.14
0.23	0.68	0.33	1.07	-1.1	1.27	0.12
0.22	1.02	0.43	1.67	0.39	-0.21	0.38
0.75	1.13	0.31	0.87	0.68	0.14	-2.0
2.5	0.27	-0.25	0.1	-0.05	0.73	0.08
1.83	0.31	-0.33	0.2	0.37	1.24	-0.11
0.36	0.35	0.41	0.62	1.0	0.1	-0.02
0.12	-0.98	-0.3	0.27	0.49	-0.5	1.51
0.25	0.38	-0.27	0.19	-0.76	1.29	0.41
0.18	-0.85	0.29	0.08	0.88	2.2	0.66
0.37	1.16	0.39	1.14	-0.86	-0.54	1.24
0.23	-0.99	-0.52	0.05	0.44	-0.32	1.22
0.36	0.22	-0.07	0.17	-0.2	0.28	0.94
0.45	0.2	-0.21	0.09	-0.48	0.39	0.66
0.11	0.42	-0.29	0.12	-0.27	1.25	0.52
0.13	-0.97	0.22	0.3	1.19	0.68	1.28
0.29	-0.28	-0.08	0.33	1.66	0.08	1.43
0.25	-0.8	0.3	0.02	1.5	-1.06	0.23
0.38	-0.16	-0.14	-0.52	-0.34	-1.09	-0.37
0.85	-0.8	0.32	0.03	2.81	0.61	0.11
0.22	-0.88	0.33	0.26	0.52	0.85	0.35
19.94	0.88	0.26	1.11	-0.76	0.24	-0.82
0.23	0.86	0.38	1.11	-0.75	-0.96	1.54
0.13	0.84	0.83	2.02	0.37	-0.02	-0.27
0.87	-0.11	0.42	-0.03	0.07	-0.05	-1.0
0.6	0.39	0.42	1.34	-0.73	-0.3	0.22
0.32	-0.7	0.14	0.48	0.7	0.62	1.32
0.12	-1.0	0.17	0.27	0.88	1.03	0.82
0.16	-0.11	-0.38	0.05	-0.14	0.36	1.0
0.1	0.23	-0.27	-0.04	0.58	0.59	0.18
0.81	1.01	0.64	0.38	1.05	0.24	-1.95
0.14	-0.35	0.14	0.18	1.47	0.48	1.59
0.14	0.84	0.36	1.11	-0.99	-0.57	1.42
0.28	-0.18	0.45	0.48	0.07	0.51	-0.06
0.23	-0.37	0.15	-0.21	0.64	-0.63	1.03
1.09	-0.86	0.36	0.01	1.57	-2.01	0.04
0.19	0.64	0.51	1.79	-0.37	-0.31	0.13
0.75	-0.13	0.47	0.23	-0.26	1.01	-0.38
0.53	-0.84	0.73	-0.01	1.14	-0.42	-0.4
0.19	-0.11	0.43	-0.02	-0.14	-0.0	-1.25
0.75	0.83	0.47	1.38	0.01	-0.05	0.15
0.24	0.07	0.32	1.61	-1.26	-0.51	0.35
0.12	-0.09	-0.01	-0.24	-0.47	1.53	-0.33
0.33	0.87	0.51	1.21	-0.99	-0.09	0.9
0.76	0.6	0.46	1.81	-0.31	-0.3	0.27
0.12	-0.86	0.14	0.67	0.66	0.46	1.94
1.96	0.3	-0.3	-0.01	-0.14	0.33	0.63
0.39	-0.11	0.49	0.35	0.26	0.38	-0.03
0.11	-0.32	0.38	0.34	0.06	-0.28	-0.53
0.22	0.24	-0.28	0.25	0.29	0.03	0.73
