Mass	x	y	z	vx	vy	vz
0.41	0.26	-0.07	1.08	-0.14	-0.16	-1.14
1.23	0.84	0.13	0.57	-3.67	-5.01	6.25
0.34	1.18	-0.17	-0.3	0.77	0.68	0.2
0.76	0.26	-0.13	1.04	0.79	0.15	0.11
0.3	-0.5	0.25	-0.47	-1.42	-0.42	-0.22
0.35	-0.1	0.08	0.59	1.22	0.93	-0.25
0.19	0.76	-0.12	0.62	-0.11	-1.71	0.76
0.23	1.28	0.18	0.22	1.26	-0.37	0.6
0.17	-0.43	-0.14	0.91	-0.41	-0.13	-1.24
0.17	0.19	-0.72	0.73	0.42	-0.91	0.39
0.27	-0.37	1.03	0.12	-0.56	-0.61	-0.61
0.3	-0.38	1.04	0.12	-0.74	-0.82	-0.29
0.25	-0.24	-0.28	1.05	-0.38	-0.19	-1.05
0.12	0.18	1.11	0.62	-0.68	-0.71	-0.26
0.81	0.44	-0.23	0.25	-1.06	0.01	-0.06
0.36	0.72	0.45	0.54	1.15	0.24	0.09
0.19	0.04	-0.09	0.43	-0.17	-0.7	-0.36
1.32	1.17	0.26	0.85	1.23	0.26	-0.93
0.11	0.31	-0.93	-0.68	-0.4	-1.45	-1.26
0.16	0.58	1.55	1.9	-0.56	0.9	-0.18
2.38	1.06	1.34	1.21	1.28	-0.1	0.52
0.17	-0.43	0.09	1.62	-0.9	-0.42	-0.73
0.17	0.85	-0.18	1.55	-0.71	-0.33	-0.78
0.11	-1.2	2.36	0.24	0.35	0.78	0.61
0.11	0.63	0.8	0.28	0.64	0.69	0.35
0.28	-0.91	-0.1	-0.48	-1.41	-0.66	-0.71
0.34	0.21	0.23	0.91	0.48	1.01	0.99
0.85	1.35	0.14	1.27	1.26	0.22	0.52
0.11	1.66	-0.73	0.67	1.57	-0.17	0.48
0.14	0.82	0.09	0.59	1.56	1.88	1.04
0.32	-0.36	-0.02	1.92	-0.94	-0.45	-0.3
0.13	-0.22	0.66	0.89	-0.63	-0.45	-0.41
0.36	0.18	0.27	0.4	-0.37	-1.4	-0.39
0.44	0.79	0.11	1.27	-0.55	-0.27	-1.16
0.16	1.15	-0.5	0.9	1.33	0.26	0.04
0.52	0.05	-0.08	0.39	0.96	0.35	-0.14
0.13	0.37	0.05	0.76	-0.36	-1.75	-0.82
2.71	0.1	0.0	0.6	-0.02	-0.48	0.19
0.12	0.24	0.33	0.73	-0.21	0.23	-0.68
0.65	0.91	0.28	0.54	1.02	-0.87	-0.32
0.2	0.72	1.79	1.69	0.12	1.05	-0.06
1.43	1.48	0.45	0.84	1.12	0.3	0.39
0.78	-0.28	-0.78	-1.43	0.33	-0.74	-0.73
0.16	0.43	-0.19	0.05	0.4	-0.54	0.05
0.13	-0.44	-0.04	0.54	-0.76	-0.82	-0.26
0.22	0.25	-0.08	1.1	-0.31	0.0	-1.2
0.19	0.79	0.07	1.28	-0.64	-0.27	-1.2
0.11	0.03	-0.37	0.07	-0.48	-0.47	-0.74
0.15	1.09	0.13	0.62	1.31	0.32	-0.1
0.31	0.84	0.21	0.71	0.98	-0.02	-0.19
0.98	0.75	0.85	1.21	1.22	-0.64	-0.11
1.05	-0.19	0.1	0.3	-0.29	-0.75	-1.08
0.18	0.03	0.23	0.34	0.18	-1.58	-1.33
0.19	-0.08	-0.76	0.02	-0.7	0.85	0.8
0.41	2.01	0.23	0.74	-0.1	-0.49	-0.88
0.41	1.08	1.59	1.84	0.42	0.88	0.79
0.14	0.82	0.09	0.53	-0.27	2.28	-0.63
0.59	1.1	0.37	0.54	1.67	-0.33	0.32
0.44	2.26	-0.58	7.4	2.15	-0.57	4.95
0.26	1.32	-0.31	0.8	1.32	-0.71	-0.26
0.13	0.09	0.05	0.39	1.16	-0.48	-0.33
0.21	0.57	0.45	0.9	0.13	0.06	0.18
0.21	-0.24	0.91	0.65	-0.13	-0.55	-0.67
0.34	1.67	-0.14	1.2	0.93	0.71	0.56
0.11	2.62	0.87	0.06	1.58	0.76	-0.05
0.16	-1.48	6.64	0.15	-0.09	3.09	0.45
0.13	0.0	0.37	2.96	0.94	0.35	1.15
0.83	-0.69	1.91	1.99	0.55	0.72	1.02
0.2	0.1	0.34	0.76	1.6	0.56	-0.69
0.16	-0.12	0.38	0.51	0.16	-0.91	-1.42
0.14	0.14	0.2	0.34	1.87	-0.88	-0.13
0.13	0.12	0.41	0.82	1.43	0.47	-0.08
0.42	-0.09	-0.25	0.08	-0.43	-0.3	-0.76
0.11	0.21	0.19	2.25	-0.32	-0.17	-0.34
1.85	0.89	0.09	0.61	-0.03	-1.03	-0.39
0.18	0.62	0.18	0.46	1.23	1.15	-0.15
0.23	0.09	0.53	0.53	0.23	-1.26	-0.68
0.22	0.44	0.08	0.62	-0.85	-0.26	-1.95
0.75	0.99	0.2	-1.5	-0.55	-0.21	-1.32
2.5	0.29	0.46	0.94	0.62	-0.54	0.31
1.83	1.71	0.1	0.91	1.48	-0.11	0.5
0.36	0.44	-0.2	0.23	-1.35	0.21	-0.06
0.12	0.52	-0.29	1.56	1.35	0.53	0.2
0.25	0.26	0.08	-0.05	-0.23	0.08	0.31
0.18	0.9	-0.0	0.66	-0.4	-0.79	0.18
0.37	-0.83	0.03	1.0	-0.86	-0.02	-0.96
0.23	0.59	0.02	1.02	1.5	1.15	-0.3
0.36	0.19	0.74	0.82	0.18	-0.04	1.02
0.45	0.03	-0.15	0.13	-0.22	-0.36	-0.23
0.11	0.37	0.45	0.67	0.49	-0.16	1.31
0.13	0.53	-0.01	0.86	0.31	0.72	0.75
0.29	1.59	0.45	0.7	0.29	0.37	-0.07
0.25	1.01	0.2	1.08	1.59	-0.27	-0.58
0.38	-0.13	-0.28	-0.16	-1.47	0.56	1.26
0.85	1.17	-0.13	0.23	1.06	-0.82	-0.05
0.22	1.12	0.09	0.72	1.16	0.55	-0.7
19.94	0.14	0.15	0.39	-0.84	-2.0	-1.53
0.23	0.45	-0.04	0.93	-0.42	0.24	-1.2
0.13	0.81	0.22	0.68	-0.73	-1.11	-1.89
0.87	-0.15	-0.93	0.4	-0.07	-0.32	1.62
0.6	0.24	0.24	0.24	0.51	0.63	-0.82
0.32	0.8	0.29	1.01	0.44	-0.78	0.03
0.12	0.95	-0.45	0.76	0.41	-0.31	0.93
0.16	-0.13	0.28	0.17	-1.96	-0.7	-2.14
0.1	0.18	0.11	-0.37	0.16	-0.57	-0.35
0.81	1.86	0.55	-2.05	0.34	-0.18	-1.5
0.14	1.15	0.23	0.9	-0.39	0.08	-0.41
0.14	0.5	0.35	0.89	-0.87	-0.08	-1.42
0.28	0.78	-0.27	0.9	1.19	-0.1	0.7
0.23	1.48	-0.45	0.9	0.79	0.36	0.28
1.09	1.98	-0.39	1.15	1.5	0.15	0.43
0.19	0.35	0.02	0.62	-0.25	-0.17	-2.1
0.75	-0.06	0.03	0.31	0.89	-1.34	0.4
0.53	1.13	0.25	1.07	1.24	0.28	-0.07
0.19	-0.16	-0.92	0.42	-0.25	-0.14	1.6
0.75	-0.3	0.37	0.4	-1.05	-0.51	-0.57
0.24	-1.27	-0.37	1.34	-0.58	-0.39	-0.59
0.12	-0.13	0.2	0.26	0.7	-1.04	1.12
0.33	0.27	0.03	1.11	0.01	0.46	-1.27
0.76	0.34	-0.04	0.72	0.03	-0.1	-2.01
0.12	0.66	0.68	2.42	1.22	0.25	0.65
1.96	0.04	-0.09	0.43	0.35	-0.61	0.44
0.39	1.13	0.18	0.56	0.6	0.79	0.08
0.11	0.41	-0.3	0.26	0.95	-0.17	0.39
0.22	0.41	0.4	0.84	1.02	-0.09	1.18
