Mass	x	y	z	vx	vy	vz
0.24	-0.73	-0.42	-0.94	0.95	-0.35	-1.36
0.41	-0.91	0.11	-1.31	-1.0	-0.25	-1.04
1.23	0.0	0.18	0.71	-1.29	0.16	-0.6
0.34	1.36	0.69	0.76	-0.57	0.2	0.98
0.76	1.61	-0.22	0.46	0.38	-0.56	-0.09
0.3	-1.54	-0.68	-0.39	0.01	-0.48	0.09
0.35	1.55	0.38	0.32	0.56	-0.24	0.17
0.19	0.2	-1.07	1.02	-0.41	0.08	-0.21
0.23	1.87	-0.16	1.46	-0.2	-0.03	0.64
0.17	0.33	0.15	-1.34	0.52	0.04	-0.95
0.17	0.57	-0.96	0.74	-0.01	0.59	-0.22
0.27	-0.08	-0.93	-0.49	1.14	-0.5	-1.05
0.3	-0.09	-0.93	-0.49	0.69	-0.6	-0.81
0.25	-0.2	0.25	-1.56	0.01	0.23	-1.55
0.12	-0.3	-0.87	-1.02	-0.54	-1.13	-1.18
0.81	-1.33	-0.03	1.91	-0.67	0.08	1.2
0.36	0.41	-0.21	1.24	-0.93	0.24	0.14
0.19	-0.1	0.44	0.18	-0.46	-0.28	0.98
1.32	1.3	0.4	0.06	-0.56	-0.16	-0.18
0.11	-0.61	-2.51	-2.2	-0.64	-0.78	-0.83
0.16	-0.3	2.48	1.28	-0.55	0.32	-0.57
2.38	2.54	0.64	1.64	0.68	-0.64	0.07
0.17	-1.06	-0.32	-0.09	0.21	-0.05	-1.53
0.17	-0.45	0.37	-0.59	-0.96	0.64	-1.27
0.11	-0.53	3.22	1.15	0.49	0.36	0.57
0.11	0.98	0.51	1.11	-0.46	-1.05	0.46
0.28	-1.75	-0.2	-1.87	-0.72	0.34	-0.21
0.34	1.03	-0.09	0.72	-0.63	-0.9	-0.32
0.85	2.31	0.03	1.3	0.24	-0.09	-0.28
0.11	3.54	-0.64	1.34	0.99	0.17	0.39
0.14	1.07	0.08	1.39	0.09	-0.17	0.56
0.32	-1.22	-0.57	0.72	-0.17	-0.23	-1.17
0.13	0.42	-0.3	-0.65	0.71	-0.49	-0.94
0.36	-0.32	-0.54	-0.66	0.42	1.19	0.15
0.44	-0.24	0.17	-0.93	-1.04	-0.14	-0.93
0.16	2.36	0.64	0.75	0.36	0.81	-0.08
0.52	0.19	0.52	0.6	0.94	-0.13	-0.1
0.13	-3.1	0.82	-3.45	-2.07	0.75	-2.73
2.71	-0.12	0.4	0.37	-0.35	0.2	1.29
0.12	-0.56	-0.75	-0.44	0.42	-0.82	-0.61
0.65	0.64	0.08	1.02	-0.94	0.48	0.45
0.2	0.83	3.0	1.38	0.02	0.57	-0.29
1.43	2.2	0.48	1.21	0.07	-0.15	0.11
0.78	0.07	-1.49	-1.91	0.14	-0.23	-0.03
0.16	-0.01	0.12	0.71	-0.43	1.09	0.22
0.13	-0.47	-1.15	-0.88	-0.5	-0.87	-0.77
0.22	-0.87	-0.15	-1.12	-1.28	-0.64	-0.11
0.19	-0.21	0.15	-0.92	-0.97	-0.32	-0.87
0.11	-0.53	0.24	0.43	-0.18	1.55	1.51
0.15	1.08	0.43	0.74	-1.05	-0.19	0.26
0.31	0.86	0.5	0.91	0.33	1.46	0.06
0.98	1.39	-0.6	0.41	-0.46	-0.69	-0.53
1.05	-0.48	-0.57	-0.85	0.09	0.21	0.41
0.18	-0.36	-0.47	-0.42	0.56	0.39	-0.18
0.19	0.75	0.85	-0.03	1.01	0.14	-0.08
0.41	0.88	-0.45	-0.24	-1.25	-0.28	-0.31
0.41	1.59	2.63	2.78	0.27	0.53	0.49
0.14	0.12	0.97	1.37	-0.2	0.46	-0.61
0.59	1.99	-0.36	1.23	0.04	-0.35	0.34
0.44	5.56	-1.46	14.96	2.14	-0.57	4.92
0.26	2.43	-0.61	0.3	0.34	0.03	-0.28
0.13	-0.77	0.17	0.52	-0.43	0.04	0.32
0.21	1.07	-0.39	0.77	0.27	0.12	0.52
0.21	0.26	-1.26	0.7	0.6	-1.19	0.42
0.34	2.31	0.99	1.55	0.15	0.65	0.06
0.11	4.78	1.94	0.03	1.29	0.65	-0.0
0.16	-1.61	11.34	0.84	-0.08	3.04	0.45
0.13	1.43	0.86	4.41	0.91	0.3	0.8
0.83	0.23	2.77	3.33	0.62	0.45	0.76
0.2	1.77	-0.22	0.88	0.21	-0.69	0.49
0.16	-0.97	-1.04	-1.11	-0.71	0.1	-0.55
0.14	0.74	-0.98	0.89	-0.08	-0.02	0.29
0.13	1.71	-0.3	0.58	0.27	-1.06	0.06
0.42	-0.49	0.92	0.42	0.55	0.3	0.41
0.11	-0.04	-0.02	0.75	0.14	0.14	-1.73
1.85	0.68	0.34	0.91	0.08	1.22	1.4
0.18	0.97	-0.06	1.3	-0.87	-0.55	-0.0
0.23	-0.29	-0.14	-0.89	0.68	0.81	-0.41
0.22	-1.31	-1.13	-0.62	-0.43	-0.79	-0.17
0.75	-0.11	-0.19	-3.12	-0.86	-0.29	-0.83
2.5	0.86	-0.15	0.31	0.04	-0.35	0.15
1.83	3.15	-0.06	1.44	0.61	-0.09	0.22
0.36	-1.03	-0.86	0.17	-0.18	-0.32	-0.4
0.12	1.96	0.76	0.75	0.42	0.58	-0.88
0.25	-0.38	0.29	-0.15	0.36	-0.18	-0.56
0.18	0.67	-0.16	0.76	-0.62	0.14	-0.52
0.37	-0.85	0.02	-0.94	0.68	0.02	-1.3
0.23	1.62	0.39	-0.14	0.04	-0.34	-0.36
0.36	-0.02	-0.1	1.79	-0.35	-0.66	0.11
0.45	-0.6	-0.38	-1.13	-0.1	0.24	-1.52
0.11	1.14	-0.12	0.52	0.15	0.35	-0.8
0.13	-0.02	0.33	0.36	-1.14	0.82	0.47
0.29	0.57	0.17	0.97	-0.96	-0.03	1.4
0.25	1.95	-0.14	-0.12	-0.01	-0.14	-0.57
0.38	1.21	0.38	0.33	1.15	-0.07	0.42
0.85	1.71	-0.8	0.61	-0.12	-0.08	0.35
0.22	1.05	0.56	0.34	-0.68	-0.14	0.19
19.94	-0.32	-0.6	-0.61	0.48	0.72	0.48
0.23	-1.18	-0.12	-0.99	-1.23	-0.47	-0.77
0.13	0.99	-2.11	-0.24	-0.13	-1.13	-0.42
0.87	-0.07	-0.51	2.19	0.2	0.54	0.75
0.6	-0.3	0.17	0.59	-0.23	0.36	0.8
0.32	0.73	0.15	0.96	-0.03	-0.14	-1.52
0.12	0.69	0.34	0.88	-1.4	-0.58	-2.21
0.16	-1.89	-1.25	-2.01	-0.78	-0.85	-1.12
0.1	-0.59	-0.19	-0.48	-0.05	0.78	-0.56
0.81	2.23	0.24	-4.17	0.17	-0.22	-1.29
0.14	0.34	-0.51	1.06	-0.23	0.09	0.09
0.14	-1.42	-0.65	-0.72	-0.78	-0.69	-0.8
0.28	1.15	0.58	0.75	-0.84	0.48	-0.5
0.23	1.75	0.61	0.83	-0.36	0.66	-0.23
1.09	3.76	0.01	1.61	0.92	0.31	0.21
0.19	-1.14	-0.5	-0.89	-0.73	-0.64	-0.13
0.75	0.79	0.33	0.94	-0.55	0.44	1.85
0.53	1.68	0.26	0.4	-0.36	-0.2	-0.43
0.19	-0.08	-0.51	2.2	-0.02	0.74	0.89
0.75	-0.45	-1.46	-1.14	-0.22	-0.83	-0.99
0.24	-1.56	-0.74	0.07	0.25	-0.06	-1.01
0.12	1.3	-0.43	0.8	0.43	0.66	0.13
0.33	0.46	0.49	-1.1	-0.2	-0.05	-1.0
0.76	-0.85	-0.12	-1.14	-0.99	-0.31	-0.56
0.12	2.39	0.93	2.98	1.02	0.1	0.17
1.96	-0.1	0.43	0.19	-0.44	0.49	0.92
0.39	1.15	-0.1	0.81	0.36	-0.1	-0.28
0.11	0.05	0.48	1.39	-0.93	0.31	0.12
0.22	0.67	0.76	0.96	0.52	-0.63	0.18
