Mass	x	y	z	vx	vy	vz
0.17	9.38	-5.92	4.01	1.0	-0.62	0.36
0.24	2.99	-1.0	-2.92	0.35	0.02	0.05
0.41	-4.7	-1.38	-3.43	-0.33	-0.02	-0.23
1.23	-0.2	-0.15	-0.01	-0.73	-2.04	0.84
0.34	0.54	-0.33	-1.5	0.89	0.21	-0.04
0.76	-0.11	0.36	-0.3	0.08	-0.75	0.5
0.3	-0.65	1.56	2.26	-0.34	-0.02	0.09
0.35	0.42	0.37	-1.56	0.55	-0.27	-0.6
0.19	0.14	0.06	0.05	-1.47	-0.6	-1.16
0.23	1.03	-0.33	-2.45	0.74	-0.3	-0.91
0.17	0.54	-0.58	-1.82	-0.3	-0.12	0.71
0.17	0.92	0.38	0.12	-0.35	1.0	0.19
0.27	-0.37	0.05	1.17	-0.12	-0.56	0.59
0.3	-0.38	0.05	1.17	-0.45	-0.75	0.93
0.25	-0.48	0.07	-6.62	-0.05	-0.1	-0.64
0.12	-1.96	-3.35	-2.87	-0.12	-0.12	-0.07
0.81	-3.27	0.49	6.09	-0.21	0.09	0.54
0.36	0.16	1.17	0.4	-0.37	0.1	0.44
0.19	0.68	0.84	0.13	-0.57	-0.85	-0.03
1.32	-0.0	0.16	0.1	0.53	1.59	-1.4
0.11	-3.64	-5.26	-5.6	-0.49	-0.38	-0.51
0.16	-0.97	-0.26	-1.35	0.45	-1.09	0.13
2.38	3.42	-2.37	0.62	-0.22	-0.38	-0.3
0.17	2.12	-0.23	-3.32	0.38	-0.04	-0.03
0.17	-4.02	0.12	-3.53	-0.41	-0.24	-0.17
0.11	2.06	2.72	3.09	0.37	-0.41	0.14
0.11	0.25	0.63	-0.05	0.36	-1.16	1.01
0.28	-0.22	-0.34	-1.6	0.69	-0.19	0.53
0.34	1.22	-0.5	0.84	-0.58	-0.45	-0.16
0.85	-3.64	-1.26	0.6	-1.52	-0.55	0.13
0.11	7.18	0.7	2.94	0.48	0.27	0.23
0.14	-2.9	1.93	-1.25	-0.46	0.17	-0.33
0.32	2.37	0.79	-1.4	0.43	0.17	0.43
0.13	0.38	0.05	0.22	-0.56	-0.28	-0.23
0.36	0.54	0.36	0.03	-0.62	-0.75	-0.03
0.44	-2.5	-1.63	-1.49	0.11	-0.09	0.3
0.16	0.89	2.46	0.32	-0.71	-0.21	-0.05
0.52	-1.35	1.49	2.27	-0.96	0.74	0.7
0.13	-13.89	4.71	-17.75	-1.97	0.71	-2.62
2.71	-0.1	-1.1	0.25	0.88	-0.87	-0.0
0.12	-1.05	0.61	-0.34	0.33	-0.22	-0.65
0.65	-0.3	-0.04	-0.15	0.57	-0.32	0.91
0.2	0.24	3.07	-0.51	-0.2	-0.54	-0.3
1.43	-2.37	-5.68	-1.55	-1.03	-2.56	-0.84
0.78	-2.28	2.11	1.31	-0.91	1.04	0.63
0.16	-1.0	-0.06	0.52	-0.11	0.4	0.63
0.13	-1.2	-1.05	-2.38	0.16	0.4	0.22
0.22	-2.43	-1.42	-0.06	0.39	0.1	0.31
0.19	-2.48	-1.66	-1.48	-0.0	-0.06	0.27
0.11	2.14	3.75	3.78	0.47	0.29	0.29
0.15	0.29	0.39	0.11	0.33	1.68	-1.85
0.31	1.07	-1.36	-0.44	0.37	0.31	-0.14
0.98	0.5	-1.05	0.2	-0.75	-1.05	-0.56
1.05	-0.13	-0.5	0.25	-0.06	-1.57	0.32
0.18	0.31	0.04	2.59	-0.0	0.0	0.26
0.19	-1.04	0.74	-0.75	0.28	0.27	-0.48
0.41	-3.12	0.82	0.48	0.08	0.22	0.23
0.41	2.36	4.29	4.31	0.06	0.14	0.14
0.14	-0.36	0.11	-0.09	-0.95	1.32	-0.0
0.59	-0.13	1.78	-1.22	0.04	0.2	-0.24
0.44	17.1	-4.53	41.47	2.13	-0.57	4.9
0.26	-1.23	-0.31	0.8	-0.61	-0.65	0.71
0.13	-1.55	-0.01	0.52	-0.32	0.24	0.11
0.21	-0.34	1.23	-0.18	-0.28	0.36	-0.8
0.21	2.17	-3.24	1.43	0.13	0.06	-0.04
0.34	0.01	1.48	0.33	-0.89	-0.83	-0.47
0.11	10.99	5.11	0.06	1.06	0.55	0.01
0.16	-2.01	27.6	3.24	-0.07	2.99	0.44
0.13	5.89	2.26	7.66	0.76	0.23	0.49
0.83	3.36	4.28	6.27	0.53	0.18	0.41
0.2	0.09	1.24	-0.86	0.79	0.5	-0.3
0.16	-0.47	1.02	-0.12	0.92	-0.26	0.95
0.14	-0.89	0.4	0.44	0.35	-0.71	0.3
0.13	-0.72	0.83	-0.45	0.6	1.21	-0.46
0.42	0.8	0.35	0.9	0.57	-0.83	0.5
0.11	-0.65	-0.7	1.34	-0.3	-0.26	0.43
1.85	0.15	-0.07	0.47	-1.47	0.12	-0.68
0.18	-0.41	-0.2	0.56	-0.77	-1.3	0.91
0.23	-1.5	-0.41	-0.42	0.59	-0.05	-0.42
0.22	0.02	-0.01	0.31	0.07	2.89	0.97
0.75	-4.37	-1.76	-4.99	-0.65	-0.25	-0.1
2.5	0.13	0.93	-0.38	-0.11	0.54	0.36
1.83	3.78	-0.16	1.67	-0.27	0.02	-0.1
0.36	-0.73	-0.1	2.21	-0.24	-0.2	-0.25
0.12	0.31	1.13	-2.22	-0.68	-0.35	-0.02
0.25	-0.0	0.8	0.91	-1.19	0.43	0.2
0.18	8.22	2.56	9.62	1.55	0.43	1.76
0.37	1.8	-1.11	-2.22	0.16	-0.18	0.39
0.23	-1.18	1.26	0.81	0.52	0.05	-0.11
0.36	-0.82	1.8	-1.41	-0.03	0.18	0.06
0.45	-0.65	-0.13	-3.67	0.06	-0.04	0.11
0.11	1.09	0.29	0.77	-0.11	0.17	-1.06
0.13	0.67	0.4	-0.04	-0.42	0.84	-0.82
0.29	-0.02	1.31	-0.39	0.12	-0.06	-0.63
0.25	-0.1	1.08	2.03	0.61	0.51	0.23
0.38	-0.25	-0.1	0.69	-1.13	0.59	-1.54
0.85	-0.62	-0.21	-3.28	0.06	-0.36	-0.86
0.22	-3.9	-0.74	-2.47	-0.29	-0.31	-0.49
19.94	-0.37	0.0	-0.14	-0.95	-0.89	-1.67
0.23	-3.88	-1.36	-2.93	-0.15	-0.11	-0.16
0.13	-0.48	-5.44	-2.02	-0.3	-0.3	-0.26
0.87	0.69	2.0	1.11	-0.01	-0.11	-0.91
0.6	-4.77	-2.04	-4.42	-0.77	-0.52	-0.85
0.32	-0.11	0.81	0.34	-0.21	-1.03	0.06
0.12	-1.1	0.53	-0.37	-0.49	0.11	-0.1
0.16	-4.89	-4.81	-6.85	-0.46	-0.57	-0.78
0.1	0.75	1.05	2.3	0.03	0.06	-0.25
0.81	2.68	-0.97	-10.23	0.04	-0.22	-1.01
0.14	0.28	1.66	-0.35	-0.55	-0.09	-0.22
0.14	-2.51	-2.1	-2.96	0.08	-0.02	-0.13
0.28	-0.69	1.16	1.3	-0.79	0.17	0.75
0.23	-3.17	-1.78	-0.44	-0.27	-0.78	-0.22
1.09	7.0	1.61	2.19	0.4	0.27	0.05
0.19	0.71	1.01	1.09	0.21	0.78	0.44
0.75	-0.43	0.77	0.24	-0.2	0.29	-0.67
0.53	-0.28	1.22	3.05	0.34	-0.04	0.14
0.19	0.69	2.0	1.12	-0.22	0.09	-0.81
0.75	-1.05	-2.63	-3.74	0.03	0.01	-0.13
0.24	1.95	0.62	-0.12	-0.0	0.05	0.82
0.12	0.77	-1.86	-0.1	0.46	0.02	0.06
0.33	-1.52	-1.23	-1.18	-0.04	-0.13	0.75
0.76	-1.56	-0.81	-0.61	0.71	0.19	0.57
0.12	6.54	1.05	2.61	0.58	-0.01	-0.19
1.96	0.68	0.83	0.14	-0.61	0.03	-0.14
0.39	0.2	-0.7	-0.27	-0.46	-1.37	-0.96
0.11	-1.55	0.27	0.88	-0.28	0.2	-0.16
0.22	0.72	1.38	0.78	-0.03	0.31	0.37
