Mass	x	y	z	vx	vy	vz
0.17	9.69	-6.11	4.12	1.0	-0.62	0.36
0.24	3.09	-0.99	-2.9	0.32	0.03	0.08
0.41	-4.82	-1.45	-3.48	-0.2	-0.19	-0.2
1.23	-0.42	-0.69	0.27	-0.59	-1.5	0.91
0.34	0.8	-0.26	-1.49	0.8	0.23	0.12
0.76	-0.09	0.08	-0.03	-0.01	-1.01	1.29
0.3	-0.75	1.54	2.28	-0.32	-0.05	0.02
0.35	0.58	0.28	-1.72	0.5	-0.31	-0.46
0.19	-0.35	-0.13	-0.18	-1.44	-0.53	-0.51
0.23	1.25	-0.42	-2.71	0.71	-0.29	-0.85
0.17	0.44	-0.61	-1.58	-0.35	-0.09	0.85
0.17	0.75	0.66	0.18	-0.72	0.83	0.21
0.27	-0.45	-0.15	1.36	-0.2	-0.5	0.3
0.3	-0.45	-0.15	1.36	-0.18	-0.75	0.64
0.25	-0.5	0.04	-6.81	-0.05	-0.1	-0.62
0.12	-1.99	-3.39	-2.89	-0.11	-0.1	-0.05
0.81	-3.33	0.52	6.26	-0.21	0.09	0.53
0.36	0.04	1.15	0.53	-0.39	-0.21	0.36
0.19	0.45	0.77	0.09	-0.83	-1.18	0.04
1.32	0.21	0.43	-0.23	0.39	0.55	-0.76
0.11	-3.79	-5.37	-5.75	-0.49	-0.37	-0.5
0.16	-0.82	-0.59	-1.29	0.52	-1.05	0.29
2.38	3.35	-2.48	0.52	-0.25	-0.36	-0.3
0.17	2.23	-0.24	-3.32	0.36	-0.04	0.01
0.17	-4.15	0.04	-3.58	-0.39	-0.25	-0.15
0.11	2.17	2.59	3.13	0.36	-0.43	0.11
0.11	0.26	0.16	0.32	-0.53	-1.84	1.3
0.28	-0.07	-0.34	-1.29	0.63	0.33	2.99
0.34	1.01	-0.63	0.78	-0.77	-0.39	-0.27
0.85	-4.1	-1.43	0.64	-1.48	-0.54	0.13
0.11	7.33	0.79	3.0	0.47	0.27	0.22
0.14	-3.03	1.97	-1.35	-0.42	0.14	-0.31
0.32	2.49	0.84	-1.26	0.36	0.16	0.48
0.13	0.03	0.11	0.13	-1.64	0.51	0.02
0.36	0.22	0.08	0.07	-1.5	-1.06	0.35
0.44	-2.47	-1.65	-1.39	0.13	-0.02	0.32
0.16	0.67	2.38	0.3	-0.75	-0.3	-0.06
0.52	-1.64	1.71	2.47	-0.91	0.73	0.63
0.13	-14.49	4.92	-18.55	-1.97	0.71	-2.61
2.71	0.22	-1.28	0.25	1.12	-0.34	-0.01
0.12	-0.92	0.52	-0.52	0.54	-0.37	-0.52
0.65	-0.2	0.01	0.19	0.66	0.48	1.55
0.2	0.17	2.89	-0.6	-0.22	-0.6	-0.25
1.43	-2.69	-6.46	-1.8	-1.03	-2.54	-0.83
0.78	-2.55	2.42	1.5	-0.86	1.0	0.62
0.16	-0.98	0.07	0.69	0.22	0.42	0.45
0.13	-1.14	-0.93	-2.3	0.19	0.43	0.29
0.22	-2.29	-1.38	0.04	0.48	0.15	0.3
0.19	-2.44	-1.68	-1.38	0.11	-0.1	0.32
0.11	2.29	3.83	3.86	0.46	0.27	0.27
0.15	0.3	0.79	-0.38	-0.09	1.09	-1.46
0.31	1.16	-1.25	-0.48	0.24	0.41	-0.11
0.98	0.22	-1.3	0.06	-1.0	-0.56	-0.36
1.05	-0.14	-0.9	0.33	0.05	-1.08	0.21
0.18	0.3	0.04	2.65	-0.02	0.01	0.16
0.19	-0.93	0.8	-0.88	0.39	0.15	-0.37
0.41	-3.09	0.88	0.54	0.14	0.2	0.22
0.41	2.38	4.33	4.35	0.05	0.13	0.13
0.14	-0.51	0.28	-0.13	-0.0	0.11	-0.15
0.59	-0.12	1.82	-1.28	0.04	0.12	-0.16
0.44	17.76	-4.71	42.98	2.13	-0.57	4.89
0.26	-1.39	-0.5	1.0	-0.44	-0.59	0.6
0.13	-1.62	0.06	0.55	-0.12	0.23	0.05
0.21	-0.42	1.31	-0.41	-0.22	0.14	-0.72
0.21	2.21	-3.22	1.41	0.11	0.1	-0.05
0.34	-0.26	1.19	0.19	-0.87	-1.09	-0.49
0.11	11.31	5.28	0.06	1.06	0.55	0.01
0.16	-2.03	28.52	3.38	-0.07	2.99	0.44
0.13	6.12	2.34	7.81	0.75	0.23	0.48
0.83	3.52	4.34	6.4	0.52	0.17	0.4
0.2	0.32	1.37	-0.93	0.75	0.37	-0.18
0.16	-0.16	0.88	0.18	1.03	-0.67	1.01
0.14	-0.75	0.14	0.5	0.65	-0.9	0.08
0.13	-0.52	1.17	-0.58	0.72	1.01	-0.33
0.42	0.94	0.09	1.02	0.37	-0.88	0.33
0.11	-0.73	-0.76	1.44	-0.21	-0.15	0.26
1.85	-0.35	0.06	0.33	-0.4	0.08	-0.07
0.18	-0.58	-0.55	0.76	-0.41	-1.01	0.5
0.23	-1.29	-0.43	-0.53	0.76	-0.11	-0.3
0.22	-0.03	0.76	0.43	-0.05	2.0	-0.03
0.75	-4.57	-1.84	-5.01	-0.64	-0.25	-0.09
2.5	0.09	1.05	-0.24	-0.16	0.23	0.53
1.83	3.69	-0.15	1.64	-0.31	0.03	-0.11
0.36	-0.8	-0.16	2.12	-0.2	-0.19	-0.37
0.12	0.09	1.02	-2.22	-0.69	-0.38	0.06
0.25	-0.36	0.89	0.93	-1.14	0.15	-0.03
0.18	8.69	2.69	10.15	1.54	0.42	1.75
0.37	1.84	-1.16	-2.1	0.12	-0.16	0.44
0.23	-1.01	1.25	0.77	0.62	-0.07	-0.16
0.36	-0.83	1.84	-1.38	0.01	0.11	0.12
0.45	-0.63	-0.14	-3.63	0.07	-0.05	0.17
0.11	1.01	0.34	0.43	-0.38	0.1	-1.15
0.13	0.47	0.62	-0.25	-0.81	0.57	-0.6
0.29	0.02	1.26	-0.56	0.12	-0.28	-0.51
0.25	0.09	1.23	2.08	0.61	0.47	0.12
0.38	-0.43	0.11	0.09	0.06	0.67	-2.08
0.85	-0.6	-0.32	-3.54	0.07	-0.36	-0.81
0.22	-3.98	-0.83	-2.62	-0.26	-0.3	-0.48
19.94	-0.35	0.18	-0.19	0.65	1.37	-0.01
0.23	-3.92	-1.39	-2.97	-0.12	-0.11	-0.14
0.13	-0.58	-5.53	-2.1	-0.3	-0.28	-0.25
0.87	0.67	1.96	0.83	-0.09	-0.18	-0.85
0.6	-5.0	-2.2	-4.67	-0.76	-0.51	-0.84
0.32	-0.14	0.37	0.33	0.17	-2.15	-0.25
0.12	-1.21	0.54	-0.38	-0.27	-0.01	-0.01
0.16	-5.03	-4.99	-7.09	-0.46	-0.57	-0.77
0.1	0.75	1.06	2.21	-0.01	0.02	-0.33
0.81	2.7	-1.04	-10.54	0.04	-0.22	-1.01
0.14	0.1	1.6	-0.41	-0.57	-0.25	-0.17
0.14	-2.48	-2.11	-2.99	0.1	0.0	-0.1
0.28	-0.92	1.2	1.51	-0.73	0.09	0.65
0.23	-3.25	-2.01	-0.51	-0.22	-0.75	-0.22
1.09	7.12	1.69	2.21	0.39	0.27	0.05
0.19	0.76	1.22	1.2	0.13	0.63	0.33
0.75	-0.46	0.78	0.03	-0.05	-0.29	-0.62
0.53	-0.17	1.2	3.08	0.35	-0.05	0.07
0.19	0.67	1.96	0.84	-0.05	-0.15	-1.27
0.75	-1.04	-2.63	-3.78	0.03	-0.01	-0.12
0.24	1.93	0.63	0.14	-0.12	0.04	0.84
0.12	0.9	-1.84	-0.08	0.39	0.15	0.07
0.33	-1.52	-1.26	-0.94	0.05	-0.02	0.85
0.76	-1.31	-0.76	-0.37	0.74	-0.08	1.46
0.12	6.71	1.05	2.55	0.56	-0.01	-0.19
1.96	0.45	0.77	0.1	-0.89	-0.29	-0.1
0.39	0.05	-1.09	-0.53	-0.51	-1.13	-0.75
0.11	-1.61	0.33	0.81	-0.11	0.17	-0.24
0.22	0.7	1.45	0.88	-0.09	0.16	0.31
