Mass	x	y	z	vx	vy	vz
1.23	-1.06	0.05	-0.41	-0.03	1.92	0.05
0.34	-1.05	-0.05	-0.4	-0.18	0.98	0.09
0.76	0.27	-0.59	-0.26	-0.21	-0.4	1.3
0.3	0.9	0.3	1.7	-0.05	-0.8	-0.76
0.35	0.25	0.01	-0.78	-0.31	-0.02	1.69
0.19	-1.11	0.87	-0.22	-0.22	-0.83	0.55
0.23	-0.05	0.0	0.21	-0.51	0.42	1.1
0.17	1.46	0.48	0.72	-0.64	0.23	1.13
0.17	-0.12	0.25	0.43	-0.51	0.78	0.53
0.27	1.03	-0.08	1.02	-0.63	1.88	1.23
0.3	1.03	-0.08	1.02	-1.54	2.19	1.5
0.25	1.4	0.4	0.68	-0.5	0.41	0.8
0.12	1.06	-0.16	0.95	-0.77	1.49	1.27
0.81	0.11	0.12	0.67	0.38	0.64	0.06
0.36	-0.61	0.48	-0.34	0.42	-0.08	1.2
0.19	0.23	-0.53	-0.1	0.41	1.04	-0.17
1.32	-1.26	0.91	-0.08	0.85	-0.18	0.62
0.11	0.4	-0.63	-0.16	0.34	1.0	0.61
0.16	1.19	-0.47	1.06	0.12	0.64	1.18
2.38	-1.15	0.87	-0.22	0.94	-0.42	0.2
0.17	1.54	0.52	0.95	-0.4	0.23	1.29
0.17	1.1	0.4	1.48	0.38	-0.25	1.02
0.11	-1.35	0.32	-0.79	-0.4	1.53	0.34
0.11	0.03	0.13	0.22	-0.78	-0.08	1.21
0.28	1.13	0.65	1.59	0.21	-1.09	-0.69
0.34	0.49	-0.65	-0.04	0.11	1.78	0.12
0.85	0.4	-0.57	0.11	-0.21	1.11	0.39
0.11	-1.14	0.91	-0.07	0.51	-0.16	0.75
0.14	-1.18	-0.02	-0.41	-0.33	0.79	1.06
0.32	1.29	0.58	0.68	-0.18	0.58	1.29
0.13	1.15	-0.51	0.48	0.04	0.5	0.25
0.36	0.91	0.29	1.26	0.11	0.64	0.28
0.44	0.94	0.31	1.15	0.56	0.65	1.15
0.16	-1.16	0.93	-0.11	0.17	0.01	0.33
0.52	0.27	-0.67	-0.24	-0.13	-0.0	1.09
0.13	1.12	0.62	1.65	-0.58	0.47	0.56
2.71	0.25	-0.45	-0.58	0.65	-0.02	1.31
0.12	0.08	-0.64	-0.08	-0.04	0.14	0.58
0.65	-1.24	0.96	-0.05	1.07	0.48	0.86
0.2	0.6	-0.61	0.26	-0.0	0.83	1.81
1.43	-1.07	0.08	-0.43	0.78	0.67	0.7
0.78	0.2	0.55	1.3	-1.07	-0.37	-1.32
0.16	-1.03	0.8	-0.29	0.39	-0.87	0.41
0.13	0.97	0.01	1.17	1.0	1.14	0.0
0.22	1.27	0.39	0.72	-0.36	0.62	1.36
0.19	0.94	0.27	1.16	0.49	0.58	1.15
0.11	0.0	-0.5	-0.3	-0.53	0.06	1.28
0.15	-1.08	0.0	-0.29	0.87	1.57	1.23
0.31	-1.05	-0.0	-0.3	0.55	1.41	1.92
0.98	-0.99	0.29	-0.1	0.49	1.25	1.72
1.05	0.78	0.36	1.18	-0.37	0.09	0.88
0.18	0.85	0.32	1.12	-0.44	0.56	0.57
0.19	-0.18	0.03	-0.12	-1.42	-0.44	-1.65
0.41	1.0	0.73	1.92	1.04	0.18	-0.04
0.41	0.1	-0.38	-0.82	0.26	-0.15	1.57
0.14	-1.14	0.63	-0.38	-0.15	-0.19	0.27
0.59	-0.59	0.54	-0.42	0.17	-0.38	1.14
0.44	-1.03	0.03	-0.37	-1.9	0.53	0.66
0.26	-1.14	0.13	-0.57	0.33	1.15	1.19
0.13	0.28	-0.6	-0.26	0.92	0.04	1.36
0.21	0.38	-0.56	-0.12	-0.04	0.55	0.77
0.21	1.11	0.03	1.12	0.27	-0.05	-0.36
0.34	-0.46	0.24	-0.79	0.17	-0.26	1.02
0.11	-0.9	-0.25	-0.55	1.03	-0.1	0.75
0.16	-1.23	0.72	-0.65	-0.32	3.57	0.31
0.13	-1.19	-0.2	-0.1	-0.01	0.06	2.39
0.83	-1.08	-0.0	-0.4	2.48	0.64	1.52
0.2	0.36	-0.12	-0.83	-0.17	-0.21	1.33
0.16	0.84	0.36	1.13	-0.08	0.27	1.02
0.14	-0.14	0.11	0.25	-0.89	0.46	1.27
0.13	0.16	-0.14	-0.81	0.27	-0.23	1.11
0.42	-0.99	0.15	-0.27	-0.1	1.04	1.45
0.11	0.86	0.49	1.43	-0.53	-0.17	1.49
1.85	-1.06	0.03	-0.38	1.52	1.07	-1.1
0.18	-0.63	0.54	-0.41	0.4	-0.08	1.26
0.23	0.91	0.19	1.06	0.44	0.14	0.41
0.22	0.88	0.45	1.34	0.27	0.18	1.17
0.75	0.91	0.4	1.57	0.02	-0.71	-1.17
2.5	0.38	-0.59	-0.12	0.3	0.8	0.75
1.83	0.25	-0.54	-0.2	-0.01	-0.09	1.28
0.36	0.12	0.14	0.64	0.37	1.01	-0.09
0.12	-1.05	0.07	-0.37	0.65	-0.22	-0.49
0.25	0.58	-0.59	0.01	-0.35	1.08	0.61
0.18	-1.14	0.04	-0.34	0.78	1.87	1.48
0.37	1.29	0.54	0.67	0.1	-0.19	1.03
0.23	-1.07	-0.3	-0.47	-0.07	-0.81	1.28
0.36	0.24	-0.36	-0.26	0.19	0.95	1.06
0.45	0.41	-0.6	-0.07	0.09	0.87	-0.14
0.11	0.22	-0.52	-0.03	0.52	0.05	0.62
0.13	-1.13	0.02	-0.43	-1.47	0.19	1.89
0.29	-0.89	-0.09	-0.4	1.47	-0.17	1.99
0.25	-1.0	0.01	-0.31	-0.58	1.21	1.74
0.38	-0.12	0.03	-0.01	0.64	-0.02	-0.68
0.85	-1.09	0.04	-0.43	1.58	0.01	-0.49
0.22	-0.98	-0.04	-0.25	0.23	0.77	2.22
19.94	1.02	-0.01	1.0	-0.02	-0.22	0.06
0.23	1.12	0.57	0.58	-0.5	-0.17	1.04
0.13	0.7	0.8	2.06	0.34	0.17	0.06
0.87	-0.13	0.31	0.36	0.14	0.48	-0.93
0.6	0.77	0.48	1.1	-0.49	-0.02	1.34
0.32	-0.94	-0.07	-0.25	0.58	0.33	2.32
0.12	-1.16	-0.14	-0.24	-0.11	0.4	1.68
0.16	0.11	-0.49	-0.41	-0.73	0.09	0.92
0.1	0.21	-0.53	-0.1	1.11	1.36	-0.21
0.81	0.55	0.36	0.91	0.31	0.53	0.51
0.14	-0.95	-0.07	-0.53	1.62	0.32	1.53
0.14	1.2	0.38	0.64	-0.67	0.07	0.89
0.28	-0.09	0.24	0.48	-0.59	0.83	-0.07
0.23	-0.57	0.4	-0.67	0.59	-0.08	1.03
1.09	-1.22	0.96	-0.14	0.22	-0.64	1.2
0.19	0.78	0.59	1.6	-0.48	-0.56	1.07
0.75	-0.02	-0.01	0.34	-0.24	1.27	-0.02
0.53	-1.22	0.82	0.02	0.8	-0.14	0.47
0.19	-0.13	0.31	0.38	-0.16	0.59	-0.91
0.75	0.84	0.32	1.1	0.25	0.69	0.85
0.24	0.64	0.51	1.37	-1.59	-0.4	0.89
0.12	-0.01	-0.59	-0.3	-0.18	1.05	0.13
0.33	1.29	0.39	0.74	-0.7	0.33	1.07
0.76	0.79	0.59	1.61	-0.7	-0.22	0.65
0.12	-1.05	-0.02	-0.29	0.24	0.09	3.29
1.96	0.22	-0.53	-0.1	-0.0	0.23	0.35
0.39	-0.2	0.28	0.35	0.02	0.58	0.04
0.11	-0.26	0.44	0.48	-0.4	0.05	-0.1
0.22	0.24	-0.36	-0.34	0.14	0.45	1.53
