Mass	x	y	z	vx	vy	vz
0.41	0.3	-0.06	1.3	-0.65	0.17	-0.32
1.23	0.72	0.14	0.49	-9.81	3.73	-3.61
0.34	1.0	-0.31	-0.32	0.95	0.63	0.05
0.76	0.12	-0.13	0.98	0.6	-0.18	0.46
0.3	-0.2	0.32	-0.39	-1.54	-0.23	-0.49
0.35	-0.31	-0.09	0.61	0.85	0.72	0.01
0.19	0.66	0.02	0.57	1.21	0.73	-0.02
0.23	1.0	0.25	0.11	1.57	-0.34	0.37
0.17	-0.32	-0.1	1.14	-0.63	-0.26	-1.02
0.17	0.11	-0.51	0.63	0.39	-1.2	0.53
0.27	-0.24	1.16	0.21	-1.03	-0.48	-0.41
0.3	-0.24	1.15	0.22	-0.48	-0.46	-0.56
0.25	-0.15	-0.22	1.24	-0.54	-0.36	-0.81
0.12	0.32	1.22	0.67	-0.67	-0.41	-0.25
0.81	0.67	-0.21	0.27	-1.07	-0.16	-0.18
0.36	0.48	0.33	0.53	1.33	0.88	-0.03
0.19	-0.01	0.07	0.33	0.34	-1.39	0.91
1.32	0.89	0.16	0.96	1.8	-0.31	-1.29
0.11	0.37	-0.61	-0.41	-0.17	-1.62	-1.44
0.16	0.69	1.36	1.93	-0.55	0.98	-0.09
2.38	0.79	1.34	1.09	1.36	0.06	0.59
0.17	-0.23	0.17	1.75	-1.02	-0.43	-0.54
0.17	0.99	-0.11	1.69	-0.6	-0.39	-0.57
0.11	-1.27	2.2	0.11	0.31	0.84	0.61
0.11	0.49	0.63	0.22	0.78	1.02	0.16
0.28	-0.63	-0.08	-0.25	-1.79	-0.15	-0.82
0.34	0.13	0.06	0.68	0.28	0.69	1.32
0.85	1.06	0.11	1.14	1.58	0.08	0.7
0.11	1.32	-0.68	0.58	1.73	-0.3	0.49
0.14	0.66	0.05	0.36	0.58	-0.49	0.72
0.32	-0.16	0.07	1.97	-1.03	-0.49	-0.13
0.13	-0.07	0.72	0.95	-0.84	-0.16	-0.19
0.36	0.25	0.4	0.53	-0.49	0.08	-1.11
0.44	0.9	0.15	1.48	-0.67	-0.53	-0.87
0.16	0.87	-0.53	0.88	1.49	0.01	0.17
0.52	-0.1	-0.08	0.45	0.62	-0.29	-0.22
0.13	0.47	0.36	0.9	-0.58	-0.8	-0.43
2.71	0.12	0.14	0.52	-0.18	-0.81	0.42
0.12	0.28	0.27	0.85	-0.2	0.34	-0.44
0.65	0.65	0.33	0.61	1.4	0.22	-0.22
0.2	0.7	1.57	1.7	0.15	1.15	0.02
1.43	1.22	0.37	0.75	1.45	0.44	0.41
0.78	-0.35	-0.62	-1.26	0.36	-0.83	-0.93
0.16	0.33	-0.06	0.06	0.53	-0.65	-0.23
0.13	-0.25	0.15	0.57	-1.13	-0.98	-0.05
0.22	0.3	-0.06	1.3	0.1	-0.1	-0.77
0.19	0.89	0.15	1.48	-0.08	0.23	-0.76
0.11	0.09	-0.24	0.21	-0.21	-0.72	-0.6
0.15	0.75	-0.02	0.65	1.56	1.31	-0.32
0.31	0.64	0.16	0.62	0.9	0.34	0.96
0.98	0.49	0.97	1.21	1.25	-0.56	0.06
1.05	-0.1	0.26	0.5	-0.66	-0.73	-0.97
0.18	0.05	0.49	0.62	-0.24	-1.07	-1.38
0.19	0.04	-0.9	-0.14	-0.5	0.51	0.83
0.41	2.01	0.33	0.91	0.07	-0.47	-0.86
0.41	0.99	1.4	1.68	0.47	0.97	0.87
0.14	0.84	0.05	0.67	0.23	-0.6	-0.32
0.59	0.7	0.38	0.49	2.14	0.3	0.14
0.44	1.82	-0.46	6.38	2.16	-0.57	4.96
0.26	1.03	-0.14	0.82	1.55	-0.92	0.0
0.13	-0.09	0.2	0.47	0.69	-0.8	-0.39
0.21	0.52	0.4	0.83	0.38	0.47	0.51
0.21	-0.2	0.99	0.79	-0.26	-0.24	-0.61
0.34	1.46	-0.28	1.07	1.12	0.63	0.67
0.11	2.29	0.71	0.07	1.67	0.79	-0.07
0.16	-1.46	6.0	0.06	-0.09	3.11	0.45
0.13	-0.19	0.3	2.72	0.92	0.35	1.24
0.83	-0.8	1.75	1.77	0.52	0.77	1.07
0.2	-0.19	0.21	0.88	1.07	0.67	-0.48
0.16	-0.12	0.53	0.78	-0.18	-0.56	-1.21
0.14	-0.17	0.31	0.45	1.35	-0.42	-0.69
0.13	-0.14	0.27	0.82	1.04	0.79	0.16
0.42	-0.03	-0.18	0.2	-0.25	-0.41	-0.46
0.11	0.27	0.23	2.3	-0.33	-0.17	-0.19
1.85	0.73	0.11	0.5	0.15	-0.88	-0.77
0.18	0.37	-0.05	0.52	1.2	0.98	-0.29
0.23	0.07	0.75	0.69	0.01	-0.83	-0.77
0.22	0.63	0.12	0.98	-0.93	-0.22	-1.49
0.75	1.09	0.24	-1.22	-0.48	-0.19	-1.42
2.5	0.16	0.52	0.85	0.57	-0.06	0.65
1.83	1.39	0.12	0.8	1.76	-0.13	0.55
0.36	0.65	-0.2	0.27	-1.08	-0.5	-0.05
0.12	0.25	-0.38	1.49	1.34	0.39	0.42
0.25	0.29	0.06	-0.08	-0.07	0.18	-0.0
0.18	0.83	0.22	0.53	1.25	-0.92	0.99
0.37	-0.63	0.04	1.18	-1.06	-0.06	-0.8
0.23	0.28	-0.2	1.03	1.49	0.97	0.17
0.36	0.17	0.7	0.58	-0.08	0.46	1.2
0.45	0.05	-0.07	0.18	-0.06	-0.46	-0.29
0.11	0.25	0.42	0.42	0.7	0.52	1.02
0.13	0.47	-0.09	0.68	0.33	0.1	0.96
0.29	1.51	0.36	0.72	0.58	0.46	-0.09
0.25	0.66	0.25	1.15	1.77	-0.24	-0.12
0.38	0.06	-0.37	-0.33	-0.41	0.38	0.41
0.85	0.91	0.05	0.27	1.5	-0.94	-0.33
0.22	0.83	-0.0	0.84	1.65	0.31	-0.4
19.94	0.3	0.34	0.63	-0.45	-1.28	-0.48
0.23	0.53	-0.09	1.13	-0.36	0.19	-0.76
0.13	0.96	0.39	1.0	-0.6	-0.67	-1.46
0.87	-0.13	-0.84	0.06	-0.17	-0.59	1.9
0.6	0.12	0.12	0.51	0.53	0.41	-1.8
0.32	0.7	0.43	0.97	0.56	-0.53	0.39
0.12	0.84	-0.34	0.56	0.58	-0.71	1.0
0.16	0.32	0.32	0.63	-0.49	1.6	0.78
0.1	0.13	0.22	-0.26	0.31	-0.43	-0.64
0.81	1.79	0.59	-1.74	0.38	-0.16	-1.55
0.14	1.16	0.22	0.93	0.17	0.03	-0.01
0.14	0.65	0.35	1.13	-0.66	0.11	-0.91
0.28	0.52	-0.21	0.74	1.37	-0.52	0.87
0.23	1.3	-0.5	0.83	0.99	0.18	0.37
1.09	1.66	-0.41	1.06	1.65	0.08	0.49
0.19	0.41	0.07	1.02	-0.25	-0.39	-1.76
0.75	-0.22	0.3	0.23	0.64	-1.24	0.38
0.53	0.85	0.2	1.05	1.53	0.31	0.41
0.19	-0.13	-0.83	0.06	0.04	-0.7	1.27
0.75	-0.05	0.46	0.51	-1.45	-0.16	-0.6
0.24	-1.14	-0.28	1.45	-0.68	-0.43	-0.5
0.12	-0.25	0.4	0.05	0.49	-0.84	0.96
0.33	0.31	-0.06	1.31	-0.23	-0.15	-1.12
0.76	0.38	0.0	1.08	-0.23	-0.32	-1.54
0.12	0.41	0.63	2.27	1.23	0.28	0.77
1.96	-0.0	0.07	0.34	0.27	-0.85	0.4
0.39	0.93	0.03	0.55	1.44	0.63	0.05
0.11	0.21	-0.23	0.19	1.01	-0.49	0.3
0.22	0.19	0.38	0.57	0.74	0.56	1.45
