Mass	x	y	z	vx	vy	vz
0.17	10.09	-6.37	4.26	0.99	-0.62	0.36
0.24	3.22	-0.98	-2.87	0.28	0.03	0.11
0.41	-4.97	-1.53	-3.53	-0.21	-0.12	-0.19
1.23	-0.61	-1.22	0.62	-0.39	-1.12	0.79
0.34	1.1	-0.17	-1.4	0.69	0.23	0.29
0.76	-0.07	0.06	0.68	0.23	0.8	1.2
0.3	-0.87	1.51	2.27	-0.29	-0.1	-0.07
0.35	0.77	0.15	-1.88	0.44	-0.35	-0.31
0.19	-0.83	-0.28	-0.29	-0.94	-0.31	-0.05
0.23	1.53	-0.54	-3.05	0.67	-0.29	-0.78
0.17	0.28	-0.64	-1.19	-0.43	-0.03	1.07
0.17	0.38	0.94	0.27	-1.06	0.47	0.21
0.27	-0.51	-0.39	1.49	-0.09	-0.82	0.51
0.3	-0.5	-0.39	1.49	-0.09	-0.33	-0.14
0.25	-0.52	-0.01	-7.06	-0.05	-0.1	-0.59
0.12	-2.03	-3.42	-2.9	-0.09	-0.07	-0.03
0.81	-3.41	0.56	6.47	-0.19	0.09	0.51
0.36	-0.13	0.98	0.64	-0.41	-0.61	0.19
0.19	0.01	0.5	0.08	-1.23	-1.88	0.21
1.32	0.34	0.6	-0.39	0.03	0.36	-0.26
0.11	-3.99	-5.52	-5.95	-0.48	-0.36	-0.49
0.16	-0.59	-1.0	-1.13	0.58	-0.94	0.5
2.38	3.23	-2.62	0.4	-0.3	-0.32	-0.31
0.17	2.37	-0.26	-3.31	0.32	-0.04	0.06
0.17	-4.3	-0.06	-3.64	-0.36	-0.25	-0.12
0.11	2.31	2.41	3.17	0.33	-0.46	0.08
0.11	-0.19	-0.47	0.45	-1.21	-1.03	-0.42
0.28	0.14	-0.33	-0.74	0.52	-0.08	1.29
0.34	0.64	-0.76	0.62	-1.07	-0.22	-0.54
0.85	-4.69	-1.65	0.69	-1.44	-0.52	0.12
0.11	7.52	0.89	3.09	0.45	0.27	0.21
0.14	-3.19	2.03	-1.47	-0.37	0.11	-0.29
0.32	2.61	0.9	-1.06	0.22	0.11	0.52
0.13	-0.65	-0.56	0.3	-1.21	-2.06	0.1
0.36	-0.51	-0.14	0.36	-1.63	0.16	0.61
0.44	-2.4	-1.66	-1.25	0.2	0.04	0.36
0.16	0.36	2.23	0.28	-0.77	-0.43	-0.06
0.52	-2.0	2.01	2.71	-0.86	0.72	0.56
0.13	-15.3	5.21	-19.63	-1.97	0.71	-2.61
2.71	0.66	-1.31	0.24	1.01	0.15	-0.05
0.12	-0.64	0.33	-0.67	0.81	-0.57	-0.18
0.65	-0.13	0.05	0.22	0.63	-0.8	0.24
0.2	0.08	2.62	-0.69	-0.23	-0.7	-0.22
1.43	-3.1	-7.5	-2.14	-1.02	-2.52	-0.83
0.78	-2.89	2.82	1.75	-0.81	0.96	0.6
0.16	-0.8	0.23	0.81	0.64	0.36	0.1
0.13	-1.06	-0.74	-2.16	0.23	0.46	0.4
0.22	-2.07	-1.31	0.16	0.61	0.23	0.29
0.19	-2.37	-1.69	-1.24	0.18	-0.05	0.37
0.11	2.47	3.94	3.97	0.45	0.25	0.25
0.15	0.24	1.18	-0.92	-0.21	0.84	-1.23
0.31	1.22	-1.06	-0.51	0.07	0.54	-0.04
0.98	-0.18	-1.44	-0.06	-0.95	-0.2	-0.27
1.05	-0.09	-1.26	0.4	0.18	-0.7	0.11
0.18	0.29	0.05	2.69	-0.03	0.02	0.04
0.19	-0.75	0.84	-1.0	0.5	0.0	-0.19
0.41	-3.02	0.96	0.63	0.22	0.17	0.21
0.41	2.39	4.38	4.4	0.04	0.11	0.11
0.14	-0.18	0.19	-0.07	1.66	-0.22	1.02
0.59	-0.11	1.85	-1.32	0.02	0.01	-0.06
0.44	18.61	-4.93	44.92	2.13	-0.57	4.89
0.26	-1.53	-0.73	1.22	-0.28	-0.53	0.47
0.13	-1.62	0.15	0.55	0.13	0.2	-0.03
0.21	-0.49	1.31	-0.68	-0.15	-0.09	-0.61
0.21	2.24	-3.17	1.39	0.08	0.14	-0.07
0.34	-0.58	0.64	-0.01	-0.67	-1.62	-0.44
0.11	11.75	5.5	0.06	1.05	0.54	0.01
0.16	-2.06	29.73	3.56	-0.07	2.98	0.44
0.13	6.43	2.43	8.0	0.74	0.23	0.47
0.83	3.73	4.4	6.56	0.51	0.16	0.39
0.2	0.62	1.49	-0.98	0.69	0.23	-0.06
0.16	0.23	0.45	0.57	0.8	-1.47	0.77
0.14	-0.33	-0.19	0.43	1.41	-0.52	-0.46
0.13	-0.21	1.54	-0.68	0.75	0.8	-0.2
0.42	1.04	-0.29	1.11	0.13	-0.91	0.12
0.11	-0.8	-0.8	1.51	-0.12	-0.04	0.08
1.85	0.03	0.2	0.19	1.23	0.1	0.31
0.18	-0.7	-0.91	0.91	-0.19	-0.77	0.23
0.23	-0.95	-0.49	-0.59	0.88	-0.1	0.03
0.22	-0.05	1.47	0.39	-0.06	1.54	-0.13
0.75	-4.83	-1.94	-5.05	-0.62	-0.24	-0.07
2.5	0.01	1.06	0.0	-0.22	-0.2	0.64
1.83	3.55	-0.14	1.59	-0.37	0.03	-0.13
0.36	-0.86	-0.23	1.94	-0.13	-0.17	-0.53
0.12	-0.19	0.85	-2.17	-0.69	-0.43	0.17
0.25	-0.8	0.89	0.87	-1.01	-0.11	-0.26
0.18	9.32	2.86	10.87	1.54	0.42	1.75
0.37	1.88	-1.22	-1.91	0.06	-0.13	0.5
0.23	-0.72	1.18	0.69	0.76	-0.29	-0.26
0.36	-0.82	1.87	-1.31	0.06	0.0	0.21
0.45	-0.59	-0.17	-3.55	0.08	-0.07	0.23
0.11	0.77	0.35	-0.05	-0.82	-0.07	-1.13
0.13	0.08	0.76	-0.44	-1.05	0.11	-0.28
0.29	0.06	1.09	-0.74	0.09	-0.52	-0.33
0.25	0.34	1.41	2.11	0.66	0.44	0.05
0.38	-0.05	0.42	-0.59	1.27	0.68	-1.16
0.85	-0.57	-0.47	-3.85	0.08	-0.35	-0.74
0.22	-4.08	-0.95	-2.81	-0.22	-0.29	-0.46
19.94	-0.16	0.27	0.02	0.73	0.68	0.48
0.23	-3.97	-1.43	-3.03	-0.09	-0.09	-0.11
0.13	-0.7	-5.64	-2.2	-0.3	-0.25	-0.24
0.87	0.63	1.86	0.45	-0.21	-0.28	-0.82
0.6	-5.31	-2.41	-5.01	-0.74	-0.51	-0.83
0.32	-1.47	-1.27	-0.39	-3.77	-3.96	-1.97
0.12	-1.27	0.51	-0.36	0.0	-0.15	0.11
0.16	-5.22	-5.22	-7.41	-0.45	-0.56	-0.77
0.1	0.74	1.06	2.05	-0.07	-0.03	-0.46
0.81	2.71	-1.13	-10.95	0.04	-0.22	-1.0
0.14	-0.14	1.46	-0.46	-0.59	-0.47	-0.08
0.14	-2.43	-2.1	-3.03	0.13	0.03	-0.06
0.28	-1.2	1.22	1.75	-0.65	0.01	0.54
0.23	-3.32	-2.31	-0.6	-0.17	-0.71	-0.21
1.09	7.27	1.8	2.23	0.37	0.26	0.05
0.19	0.8	1.45	1.31	0.07	0.5	0.2
0.75	-0.42	0.53	-0.18	0.29	-0.97	-0.37
0.53	-0.03	1.18	3.09	0.35	-0.07	-0.01
0.19	0.62	1.86	0.45	0.19	-0.55	-1.59
0.75	-1.03	-2.63	-3.83	0.02	0.01	-0.11
0.24	1.85	0.63	0.48	-0.26	-0.02	0.83
0.12	1.04	-1.74	-0.04	0.28	0.32	0.09
0.33	-1.47	-1.23	-0.57	0.18	0.13	0.97
0.76	-1.42	-0.68	0.06	-0.23	0.38	0.81
0.12	6.94	1.05	2.47	0.54	-0.01	-0.2
1.96	0.01	0.5	0.09	-1.31	-0.99	0.03
0.39	-0.16	-1.5	-0.8	-0.5	-0.91	-0.59
0.11	-1.62	0.39	0.7	0.11	0.11	-0.33
0.22	0.65	1.48	1.0	-0.17	-0.01	0.23
