Mass	x	y	z	vx	vy	vz
0.17	7.07	-4.49	3.18	1.05	-0.65	0.38
0.24	1.95	-0.96	-2.78	0.58	-0.05	-0.2
0.41	-3.59	-0.85	-2.95	-0.6	0.04	-0.36
1.23	0.2	0.16	0.87	0.61	1.42	0.49
0.34	-1.28	-0.37	0.07	0.2	-0.32	-1.26
0.76	-0.42	0.1	0.28	-2.54	0.96	-2.31
0.3	0.25	0.88	1.1	-0.4	0.84	1.1
0.35	0.12	-0.18	1.15	-1.21	0.59	-0.48
0.19	0.17	0.37	0.17	0.08	0.67	-0.63
0.23	-0.29	0.18	1.01	-0.82	0.18	-1.6
0.17	0.92	-0.18	-2.58	-0.05	-0.19	0.03
0.17	-0.79	-0.87	0.21	0.79	-0.25	-0.38
0.27	0.8	-0.17	-1.28	0.03	0.47	0.28
0.3	0.8	-0.17	-1.29	-0.44	0.38	0.52
0.25	-0.35	0.27	-5.01	-0.06	-0.08	-0.82
0.12	-1.57	-2.86	-2.54	-0.24	-0.33	-0.23
0.81	-2.7	0.28	4.72	-0.3	0.1	0.69
0.36	-0.57	-0.64	0.21	0.56	-0.06	-0.33
0.19	-0.6	-0.19	0.63	0.61	-0.67	0.14
1.32	-0.04	0.18	0.57	-0.68	-1.85	-2.05
0.11	-2.48	-4.33	-4.37	-0.54	-0.45	-0.59
0.16	-1.37	1.85	-0.7	-0.08	-0.67	-0.56
2.38	3.6	-1.33	1.22	0.07	-0.54	-0.24
0.17	1.04	-0.16	-2.9	0.58	-0.02	-0.39
0.17	-2.92	0.61	-2.91	-0.59	-0.18	-0.4
0.11	1.08	3.4	2.58	0.48	-0.18	0.32
0.11	-0.72	0.91	-0.92	0.25	0.57	-0.11
0.28	-1.23	-0.27	-2.64	0.24	0.27	-0.01
0.34	0.89	0.74	0.57	1.08	-0.32	0.37
0.85	0.76	0.01	0.15	-1.73	0.07	-0.25
0.11	5.97	0.11	2.38	0.61	0.26	0.28
0.14	-1.43	1.18	-0.33	-0.94	0.57	-0.52
0.32	0.92	0.24	-1.88	0.85	0.33	-0.09
0.13	0.46	-1.0	-1.39	-0.42	0.16	0.37
0.36	0.52	-0.51	0.25	-0.49	-0.23	0.79
0.44	-2.28	-1.18	-1.87	-0.32	-0.25	0.02
0.16	2.15	2.36	0.49	-0.39	0.28	-0.09
0.52	-0.45	0.19	0.59	0.99	0.24	0.57
0.13	-9.45	3.11	-11.87	-1.98	0.71	-2.63
2.71	0.7	0.97	0.58	-0.29	0.23	-0.53
0.12	0.54	0.12	-0.01	-0.59	0.68	1.37
0.65	0.13	0.01	0.29	-1.45	-0.51	0.83
0.2	0.62	3.73	0.27	-0.13	-0.07	-0.37
1.43	0.54	0.01	0.48	-1.96	-0.07	-0.54
0.78	0.01	-0.71	-0.7	-0.04	0.91	0.99
0.16	-0.44	0.87	-0.29	0.15	-0.28	-0.59
0.13	-1.3	-1.69	-2.37	-0.06	0.15	-0.21
0.22	-2.71	-1.31	-0.71	-0.12	-0.18	0.26
0.19	-2.25	-1.2	-1.86	-0.17	-0.48	0.08
0.11	0.99	2.92	2.96	0.55	0.47	0.46
0.15	-0.73	-0.78	-0.55	-0.58	0.02	0.04
0.31	-0.36	-0.35	0.22	0.55	-1.58	-0.85
0.98	-0.85	0.54	0.13	0.5	0.82	0.53
1.05	0.32	0.05	0.16	-0.5	-0.9	-0.68
0.18	0.04	0.05	0.42	2.02	1.48	2.68
0.19	0.61	-0.32	0.76	-1.55	-0.28	0.11
0.41	-2.72	0.2	-0.09	-0.48	0.32	0.26
0.41	2.17	3.84	3.89	0.12	0.26	0.25
0.14	0.81	0.61	0.42	0.72	0.13	-0.05
0.59	-0.1	0.0	0.48	-0.76	1.94	-2.01
0.44	12.32	-3.26	30.49	2.13	-0.57	4.9
0.26	1.68	0.11	-0.3	-0.9	0.29	-0.05
0.13	0.9	0.24	-0.2	-0.64	-0.48	-0.01
0.21	0.58	-0.82	0.28	0.24	-0.07	0.52
0.21	1.68	-3.09	1.38	0.31	-0.22	0.08
0.34	1.65	2.15	1.17	-0.51	0.05	-0.27
0.11	8.54	3.85	0.04	1.12	0.57	0.01
0.16	-1.85	20.87	2.25	-0.07	3.0	0.44
0.13	4.14	1.72	6.49	0.8	0.25	0.56
0.83	2.13	3.82	5.26	0.57	0.24	0.5
0.2	-0.09	-0.94	1.0	-0.98	0.61	-0.65
0.16	-1.61	0.43	-1.46	0.19	0.51	0.27
0.14	-0.1	-0.07	0.51	1.9	-0.25	-1.2
0.13	0.15	-1.63	0.75	-0.89	0.37	-0.14
0.42	-0.75	-0.4	-0.27	-0.22	1.0	-0.22
0.11	0.3	0.58	-0.93	-0.22	-0.39	0.48
1.85	0.01	0.53	1.01	-0.18	0.36	0.43
0.18	0.09	0.15	0.01	-0.54	-0.2	-1.24
0.23	-1.12	-0.2	0.59	-1.03	-0.28	-0.36
0.22	-1.21	-1.89	-0.72	0.35	0.22	0.1
0.75	-2.79	-1.16	-4.62	-0.77	-0.28	-0.25
2.5	-1.22	-0.25	-0.51	0.38	-0.22	-0.1
1.83	4.05	-0.17	1.77	0.03	-0.01	0.01
0.36	0.1	0.43	1.56	-0.48	-0.18	1.06
0.12	1.62	1.55	-1.58	-0.45	-0.02	-0.51
0.25	-0.68	-0.18	-0.3	0.79	-0.83	-0.2
0.18	4.7	1.59	5.62	1.59	0.44	1.81
0.37	1.12	-0.6	-2.64	0.43	-0.27	-0.04
0.23	-1.25	0.42	0.66	-0.63	0.72	0.33
0.36	-0.44	0.67	-0.87	-0.29	0.98	-0.67
0.45	-0.73	-0.08	-3.48	0.0	-0.0	-0.28
0.11	0.07	-0.06	1.74	0.76	0.07	0.4
0.13	-0.81	0.19	0.34	-0.29	-0.62	0.75
0.29	0.69	-0.64	0.23	-0.35	0.4	0.15
0.25	-0.45	-0.25	-0.06	-1.16	0.33	1.31
0.38	1.81	-0.27	1.54	-0.51	-0.2	0.13
0.85	-0.59	0.47	-0.59	-0.22	-0.15	-1.77
0.22	-2.91	-0.0	-1.2	-0.66	-0.36	-0.63
19.94	0.3	0.05	0.2	0.96	0.54	-0.07
0.23	-3.33	-1.03	-2.43	-0.36	-0.18	-0.29
0.13	0.2	-4.54	-1.38	-0.3	-0.52	-0.32
0.87	0.53	1.44	2.62	0.08	0.54	-0.26
0.6	-2.89	-0.79	-2.35	-0.92	-0.59	-1.01
0.32	-0.18	-0.13	0.39	0.32	-0.16	0.73
0.12	0.87	-0.47	0.95	-0.01	-0.03	-0.47
0.16	-3.8	-3.48	-5.02	-0.51	-0.62	-0.85
0.1	0.37	0.61	1.95	0.31	0.33	0.68
0.81	2.57	-0.47	-7.88	0.07	-0.23	-1.09
0.14	0.49	0.36	0.62	0.81	1.56	-0.39
0.14	-2.49	-1.88	-2.44	-0.1	-0.18	-0.33
0.28	0.4	-1.0	-0.12	0.36	0.71	-0.15
0.23	-1.96	0.18	0.1	-0.94	-0.93	-0.25
1.09	5.95	0.98	2.04	0.54	0.29	0.09
0.19	-1.15	-1.14	-0.31	0.59	0.32	0.45
0.75	0.9	-0.64	-0.15	0.17	-0.2	0.38
0.53	-0.87	1.04	2.02	0.12	0.25	0.8
0.19	0.53	1.44	2.62	0.49	0.26	-1.04
0.75	-0.95	-2.58	-3.19	-0.1	-0.1	-0.38
0.24	1.02	0.22	-1.5	0.76	0.32	0.25
0.12	-0.59	-0.46	0.22	0.28	-1.43	-0.73
0.33	-0.9	-0.55	-2.2	-0.45	-0.43	0.18
0.76	-2.24	-0.9	-1.36	0.0	-0.1	0.17
0.12	5.09	1.06	2.96	0.72	0.01	-0.12
1.96	-0.6	-0.2	0.64	0.72	0.05	0.42
0.39	-0.95	0.99	1.05	0.04	0.14	-0.04
0.11	0.81	-0.36	0.61	-0.48	0.34	0.15
0.22	-0.29	-0.54	0.68	0.07	0.1	-0.27
