Mass	x	y	z	vx	vy	vz
0.17	8.97	-5.67	3.86	1.01	-0.63	0.36
0.24	2.84	-1.0	-2.94	0.39	0.01	0.01
0.41	-4.53	-1.29	-3.36	-0.31	-0.09	-0.24
1.23	0.05	0.58	-0.03	-0.55	-1.23	-0.52
0.34	0.16	-0.41	-1.44	0.98	0.17	-0.25
0.76	-0.06	0.63	-0.39	-0.44	-0.31	0.41
0.3	-0.51	1.55	2.2	-0.36	0.05	0.23
0.35	0.19	0.47	-1.27	0.6	-0.19	-0.82
0.19	0.0	0.43	0.61	1.71	-0.12	-1.15
0.23	0.72	-0.21	-2.05	0.79	-0.3	-1.04
0.17	0.65	-0.52	-2.07	-0.25	-0.16	0.55
0.17	0.94	-0.05	0.06	0.23	1.07	0.12
0.27	-0.21	0.31	0.74	-0.84	-0.57	1.43
0.3	-0.21	0.31	0.75	-0.32	-0.62	1.36
0.25	-0.46	0.11	-6.36	-0.05	-0.1	-0.66
0.12	-1.9	-3.29	-2.84	-0.14	-0.16	-0.1
0.81	-3.18	0.45	5.86	-0.23	0.09	0.57
0.36	0.29	1.03	0.21	-0.27	0.56	0.47
0.19	0.86	0.79	0.19	-0.25	-0.53	-0.11
1.32	-0.24	-0.03	0.68	0.31	-0.1	-0.72
0.11	-3.44	-5.1	-5.39	-0.5	-0.39	-0.52
0.16	-1.13	0.18	-1.37	0.34	-1.09	-0.07
2.38	3.5	-2.21	0.74	-0.17	-0.41	-0.29
0.17	1.95	-0.22	-3.3	0.42	-0.03	-0.08
0.17	-3.85	0.22	-3.45	-0.44	-0.24	-0.21
0.11	1.9	2.88	3.03	0.4	-0.37	0.17
0.11	0.07	0.98	-0.41	0.51	-0.58	0.75
0.28	-0.45	-0.32	-1.95	-0.91	0.48	1.31
0.34	1.41	-0.29	0.88	-0.35	-0.54	-0.04
0.85	-3.0	-1.03	0.54	-1.6	-0.58	0.15
0.11	6.98	0.59	2.84	0.5	0.27	0.23
0.14	-2.7	1.85	-1.11	-0.51	0.22	-0.35
0.32	2.18	0.72	-1.57	0.51	0.2	0.37
0.13	0.11	0.23	0.31	2.18	0.1	0.08
0.36	0.64	0.59	0.1	0.07	-0.37	-0.23
0.44	-2.51	-1.59	-1.59	0.04	-0.14	0.26
0.16	1.17	2.53	0.34	-0.66	-0.11	-0.06
0.52	-0.94	1.18	1.95	-1.07	0.75	0.9
0.13	-13.08	4.41	-16.68	-1.97	0.71	-2.62
2.71	-0.33	-0.66	0.23	0.29	-1.26	0.09
0.12	-1.12	0.66	-0.06	0.02	-0.04	-0.73
0.65	-0.48	-0.02	0.22	-0.38	0.12	-1.34
0.2	0.32	3.27	-0.38	-0.19	-0.44	-0.33
1.43	-1.95	-4.63	-1.2	-1.04	-2.59	-0.84
0.78	-1.89	1.68	1.05	-0.99	1.1	0.66
0.16	-0.85	-0.21	0.24	-0.62	0.31	0.75
0.13	-1.25	-1.21	-2.45	0.11	0.36	0.13
0.22	-2.56	-1.45	-0.18	0.28	0.04	0.31
0.19	-2.49	-1.62	-1.59	-0.07	-0.11	0.23
0.11	1.95	3.62	3.65	0.49	0.31	0.31
0.15	-0.5	0.06	0.23	1.37	0.78	0.66
0.31	0.88	-1.44	-0.4	0.48	0.03	-0.07
0.98	0.68	-0.55	0.46	-0.21	-1.36	-0.59
1.05	0.33	-0.01	0.2	-0.88	-0.96	0.06
0.18	0.3	0.04	2.45	0.01	-0.02	0.42
0.19	-1.12	0.59	-0.52	0.1	0.47	-0.63
0.41	-3.14	0.72	0.38	-0.01	0.24	0.24
0.41	2.34	4.22	4.25	0.07	0.16	0.16
0.14	-0.31	-0.13	0.22	-1.07	-0.32	-1.23
0.59	-0.15	1.67	-1.09	0.04	0.32	-0.36
0.44	16.2	-4.29	39.4	2.13	-0.57	4.9
0.26	-0.92	-0.03	0.48	-0.98	-0.72	0.87
0.13	-1.36	-0.11	0.46	-0.61	0.23	0.18
0.21	-0.21	1.0	0.16	-0.39	0.79	-0.87
0.21	2.11	-3.26	1.44	0.16	0.02	-0.02
0.34	0.37	1.76	0.52	-0.86	-0.57	-0.44
0.11	10.55	4.89	0.05	1.07	0.55	0.01
0.16	-1.98	26.38	3.06	-0.07	2.99	0.44
0.13	5.58	2.17	7.46	0.76	0.24	0.5
0.83	3.15	4.21	6.1	0.53	0.19	0.42
0.2	-0.23	0.99	-0.69	0.78	0.73	-0.51
0.16	-0.8	1.06	-0.48	0.74	0.04	0.82
0.14	-0.95	0.63	0.31	-0.06	-0.47	0.35
0.13	-0.91	0.29	-0.23	0.27	1.42	-0.65
0.42	0.5	0.65	0.63	0.93	-0.61	0.76
0.11	-0.51	-0.56	1.11	-0.43	-0.44	0.71
1.85	0.55	-0.0	0.55	-0.52	-0.31	0.11
0.18	0.2	-0.09	0.02	-0.89	1.16	0.44
0.23	-1.67	-0.4	-0.24	0.28	-0.02	-0.44
0.22	-0.25	-0.76	-0.1	0.71	1.27	0.81
0.75	-4.11	-1.66	-4.94	-0.66	-0.26	-0.12
2.5	0.15	0.62	-0.46	0.04	0.97	-0.0
1.83	3.88	-0.17	1.71	-0.21	0.02	-0.08
0.36	-0.62	-0.02	2.28	-0.29	-0.22	-0.09
0.12	0.58	1.26	-2.19	-0.66	-0.29	-0.13
0.25	0.42	0.51	0.73	-0.89	0.9	0.67
0.18	7.58	2.38	8.9	1.55	0.43	1.76
0.37	1.72	-1.03	-2.37	0.21	-0.2	0.33
0.23	-1.36	1.21	0.85	0.36	0.17	-0.06
0.36	-0.8	1.7	-1.42	-0.08	0.28	-0.03
0.45	-0.67	-0.11	-3.7	0.05	-0.03	0.04
0.11	1.07	0.22	1.16	0.15	0.2	-0.88
0.13	0.69	0.01	0.33	0.35	0.98	-0.89
0.29	-0.07	1.27	-0.1	0.11	0.26	-0.74
0.25	-0.35	0.86	1.9	0.59	0.56	0.4
0.38	0.24	-0.29	1.15	-1.2	0.35	-0.8
0.85	-0.65	-0.06	-2.91	0.05	-0.36	-0.94
0.22	-3.77	-0.61	-2.27	-0.33	-0.31	-0.52
19.94	-0.06	-0.15	0.21	-1.84	-0.54	-2.71
0.23	-3.82	-1.31	-2.86	-0.18	-0.13	-0.18
0.13	-0.36	-5.31	-1.92	-0.3	-0.34	-0.27
0.87	0.7	2.0	1.46	0.05	0.02	-0.91
0.6	-4.45	-1.82	-4.06	-0.79	-0.53	-0.87
0.32	-0.01	1.09	0.3	-0.27	-0.41	0.13
0.12	-0.83	0.45	-0.29	-0.84	0.28	-0.27
0.16	-4.7	-4.58	-6.53	-0.47	-0.58	-0.79
0.1	0.73	1.01	2.38	0.08	0.1	-0.12
0.81	2.67	-0.88	-9.82	0.04	-0.22	-1.02
0.14	0.48	1.66	-0.23	-0.43	0.09	-0.33
0.14	-2.53	-2.09	-2.9	0.05	-0.05	-0.16
0.28	-0.34	1.06	0.96	-0.88	0.36	0.89
0.23	-3.05	-1.45	-0.35	-0.34	-0.82	-0.23
1.09	6.83	1.5	2.17	0.42	0.27	0.06
0.19	0.59	0.63	0.86	0.43	1.09	0.68
0.75	-0.26	0.51	0.48	-0.73	1.23	-0.49
0.53	-0.41	1.23	2.97	0.32	-0.01	0.25
0.19	0.7	2.0	1.47	-0.24	0.24	-0.46
0.75	-1.06	-2.64	-3.69	-0.0	0.02	-0.16
0.24	1.92	0.59	-0.44	0.16	0.1	0.77
0.12	0.56	-1.83	-0.12	0.54	-0.18	0.04
0.33	-1.49	-1.16	-1.47	-0.14	-0.21	0.64
0.76	-1.81	-0.87	-0.81	0.51	0.13	0.45
0.12	6.3	1.06	2.68	0.6	-0.01	-0.18
1.96	0.86	0.78	0.2	-0.27	0.34	-0.17
0.39	0.29	-0.03	0.21	0.4	-2.15	-1.38
0.11	-1.39	0.18	0.92	-0.52	0.23	-0.05
0.22	0.71	1.2	0.61	0.1	0.55	0.45
