Mass	x	y	z	vx	vy	vz
0.41	1.08	0.47	0.98	-1.02	0.26	1.18
1.23	-1.0	0.28	-0.13	0.49	0.97	0.8
0.34	-0.94	0.06	-0.14	0.27	0.73	0.11
0.76	0.25	-0.61	-0.01	-0.17	0.47	1.1
0.3	0.9	0.16	1.5	0.0	-0.62	-1.15
0.35	0.15	-0.03	-0.42	-0.7	-0.35	1.87
0.19	-1.09	0.83	-0.15	0.57	-0.23	0.47
0.23	-0.15	0.08	0.4	-0.41	0.39	0.77
0.17	1.29	0.51	0.96	-1.01	0.12	1.2
0.17	-0.15	0.36	0.5	0.36	0.54	0.02
0.27	0.9	0.37	1.0	-0.84	1.58	-0.22
0.3	0.9	0.37	1.0	-0.41	1.89	-0.72
0.25	1.26	0.48	0.86	-0.86	0.34	0.96
0.12	0.93	0.29	1.07	-0.2	1.95	-0.37
0.81	0.21	0.26	0.65	0.61	0.71	-0.18
0.36	-0.52	0.44	-0.11	0.44	-0.38	1.09
0.19	0.27	-0.42	-0.06	0.6	1.28	-0.31
1.32	-1.05	0.88	-0.03	1.33	-0.06	0.47
0.11	0.42	-0.44	0.07	-0.09	-0.17	1.47
0.16	1.2	-0.31	1.29	-0.04	0.91	1.04
2.38	-0.98	0.8	-0.15	0.8	-0.67	0.51
0.17	1.43	0.55	1.21	-0.68	0.11	1.25
0.17	1.16	0.36	1.66	0.25	-0.17	0.7
0.11	-1.41	0.63	-0.7	-0.23	1.43	0.45
0.11	-0.07	0.07	0.43	-0.22	-0.35	0.87
0.28	1.15	0.58	1.39	-0.2	0.1	-0.92
0.34	0.44	-0.53	0.08	-0.9	0.77	0.61
0.85	0.35	-0.33	0.15	-0.31	1.19	-0.09
0.11	-1.06	0.84	0.02	0.27	-0.47	-0.06
0.14	-0.97	0.12	-0.16	-1.61	-1.84	0.01
0.32	1.23	0.66	0.96	-0.44	0.21	1.4
0.13	1.14	-0.39	0.53	-0.11	0.65	0.27
0.36	0.92	0.42	1.28	-0.03	0.58	0.01
0.44	1.01	0.4	1.39	0.08	0.59	1.23
0.16	-1.09	0.81	-0.0	1.08	-0.69	0.71
0.52	0.27	-0.6	0.01	0.06	0.43	1.43
0.13	0.99	0.7	1.72	-0.71	0.33	0.12
2.71	0.36	-0.47	-0.27	0.3	-0.16	1.83
0.12	0.09	-0.57	0.02	0.18	0.57	0.39
0.65	-1.01	1.0	0.08	1.16	-0.06	0.5
0.2	0.58	-0.43	0.61	-0.15	1.01	1.63
1.43	-0.95	0.32	-0.09	0.57	1.2	1.01
0.78	0.01	0.46	1.01	-0.86	-0.47	-1.5
0.16	-1.01	0.64	-0.14	0.19	-0.6	0.93
0.13	1.12	0.21	1.05	0.24	0.78	-0.89
0.22	1.08	0.46	0.96	-1.26	0.46	1.32
0.19	1.01	0.4	1.39	0.42	-0.55	1.15
0.11	-0.1	-0.45	-0.04	-0.46	0.45	1.22
0.15	-1.0	0.09	-0.08	0.89	1.08	1.58
0.31	-0.96	0.06	-0.16	0.87	-0.04	2.0
0.98	-0.88	0.53	0.22	0.6	1.09	1.41
1.05	0.77	0.44	1.32	-0.09	0.18	0.38
0.18	0.82	0.49	1.18	-0.16	0.75	0.23
0.19	-0.32	-0.1	-0.36	-0.35	-0.55	-0.87
0.41	1.21	0.75	1.88	1.0	0.02	-0.3
0.41	0.15	-0.4	-0.47	0.17	-0.03	1.87
0.14	-1.1	0.48	-0.25	-0.26	-0.65	1.41
0.59	-0.56	0.43	-0.18	0.17	-0.64	1.26
0.44	-0.97	0.14	-0.16	-1.04	4.06	2.4
0.26	-1.02	0.31	-0.25	0.83	0.62	1.85
0.13	0.26	-0.62	-0.02	0.09	0.18	0.46
0.21	0.45	-0.43	0.04	-0.11	0.98	0.85
0.21	0.99	0.06	0.99	-1.6	0.74	-0.46
0.34	-0.43	0.15	-0.54	0.23	-0.67	1.46
0.11	-0.67	-0.24	-0.37	1.26	0.15	0.95
0.16	-1.28	1.43	-0.57	-0.21	3.4	0.41
0.13	-1.16	-0.17	0.36	0.25	0.21	2.15
0.83	-1.01	0.17	-0.12	-1.47	2.02	2.31
0.2	0.29	-0.17	-0.53	-0.56	-0.26	1.6
0.16	0.81	0.4	1.29	-0.08	0.16	0.6
0.14	-0.31	0.2	0.47	-0.73	0.4	0.98
0.13	0.13	-0.12	-0.51	-0.35	-0.09	1.0
0.42	-1.01	0.27	-0.06	0.11	0.11	0.5
0.11	0.77	0.45	1.71	-0.4	-0.17	1.2
1.85	-0.97	0.15	-0.15	1.92	4.86	-0.12
0.18	-0.52	0.46	-0.17	0.5	-0.7	1.13
0.23	0.99	0.16	1.1	0.12	-1.02	-0.54
0.22	0.94	0.46	1.54	0.37	-0.09	0.82
0.75	0.94	0.27	1.28	0.24	-0.55	-1.66
2.5	0.44	-0.45	0.04	0.08	0.3	1.1
1.83	0.25	-0.5	0.06	0.12	0.49	1.13
0.36	0.2	0.32	0.63	0.48	0.73	-0.08
0.12	-1.06	-0.18	-0.06	0.19	-0.74	1.67
0.25	0.43	-0.42	0.08	-1.14	0.38	-0.07
0.18	-1.01	0.13	-0.14	-0.33	2.0	1.55
0.37	1.27	0.49	0.9	-0.3	-0.39	1.17
0.23	-1.06	-0.43	-0.2	0.19	-0.52	1.3
0.36	0.25	-0.19	-0.04	-0.05	0.77	1.1
0.45	0.33	-0.37	-0.02	-0.56	1.08	0.56
0.11	0.33	-0.48	0.04	0.63	0.33	0.13
0.13	-1.15	0.09	-0.02	0.57	0.52	1.8
0.29	-0.61	-0.09	0.0	1.49	0.02	1.83
0.25	-0.95	0.11	-0.21	1.47	-0.25	1.97
0.38	-0.13	0.0	-0.22	-0.48	-0.19	-1.57
0.85	-0.87	0.07	-0.12	0.11	0.32	1.76
0.22	-0.95	0.15	0.1	0.22	0.93	1.24
19.94	0.96	0.11	1.06	-0.06	-0.06	0.9
0.23	1.01	0.51	0.82	-0.62	-0.44	1.31
0.13	0.77	0.82	2.06	0.36	0.08	-0.11
0.87	-0.12	0.4	0.17	0.1	0.28	-0.95
0.6	0.56	0.47	1.27	-0.95	-0.18	0.5
0.32	-0.83	0.03	0.17	0.58	0.55	1.75
0.12	-1.13	-0.02	0.06	0.39	0.79	1.24
0.16	-0.02	-0.45	-0.2	-0.61	0.37	1.13
0.1	0.16	-0.42	-0.06	0.09	0.7	0.21
0.81	0.77	0.56	0.8	1.32	0.62	-2.12
0.14	-0.65	0.03	-0.17	1.44	0.55	1.83
0.14	1.05	0.39	0.85	-0.89	0.02	1.16
0.28	-0.18	0.35	0.47	-0.08	0.48	0.15
0.23	-0.45	0.32	-0.43	0.56	-0.78	1.34
1.09	-1.1	0.68	-0.0	0.94	-1.47	0.23
0.19	0.72	0.56	1.74	-0.35	-0.14	0.38
0.75	-0.08	0.25	0.3	-0.29	1.2	-0.28
0.53	-1.04	0.78	0.06	0.94	-0.2	-0.06
0.19	-0.12	0.4	0.19	-0.17	0.37	-1.07
0.75	0.84	0.44	1.28	-0.09	0.41	0.77
0.24	0.34	0.42	1.52	-1.39	-0.48	0.55
0.12	-0.03	-0.34	-0.26	-0.09	1.37	0.27
0.33	1.1	0.48	0.99	-1.01	0.44	1.15
0.76	0.68	0.52	1.73	-0.43	-0.31	0.54
0.12	-0.98	0.05	0.24	0.46	0.42	2.27
1.96	0.26	-0.42	-0.07	0.26	0.54	0.2
0.39	-0.17	0.4	0.35	0.24	0.52	-0.01
0.11	-0.32	0.42	0.43	-0.11	-0.17	-0.34
0.22	0.24	-0.3	-0.01	-0.12	0.18	1.62
