Mass	x	y	z	vx	vy	vz
0.17	7.5	-4.76	3.33	1.04	-0.65	0.38
0.24	2.18	-0.98	-2.85	0.54	-0.04	-0.15
0.41	-3.83	-0.95	-3.06	-0.65	0.13	-0.33
1.23	0.38	0.65	0.89	0.28	1.01	-0.3
0.34	-1.13	-0.47	-0.43	0.55	-0.17	-1.17
0.76	-0.16	-0.24	0.06	1.55	-0.17	-0.13
0.3	0.08	1.16	1.48	-0.43	0.56	0.8
0.35	-0.31	0.1	0.75	-0.76	0.79	-1.48
0.19	0.12	0.43	0.07	-0.4	-0.29	0.15
0.23	-0.44	0.2	0.16	0.29	-0.09	-2.36
0.17	0.89	-0.25	-2.55	-0.09	-0.2	0.12
0.17	-0.38	-0.9	0.06	1.23	0.04	-0.29
0.27	0.69	0.0	-1.08	-0.51	0.52	0.55
0.3	0.68	-0.0	-1.07	-0.18	0.34	0.72
0.25	-0.38	0.24	-5.33	-0.06	-0.09	-0.78
0.12	-1.66	-2.98	-2.63	-0.21	-0.29	-0.2
0.81	-2.82	0.32	4.99	-0.28	0.1	0.66
0.36	-0.24	-0.57	0.11	0.93	0.48	-0.03
0.19	-0.16	-0.09	0.66	1.42	-0.2	-0.4
1.32	0.19	-0.06	0.19	-0.27	0.56	0.07
0.11	-2.7	-4.51	-4.61	-0.53	-0.44	-0.57
0.16	-1.38	1.55	-0.92	0.0	-0.78	-0.49
2.38	3.62	-1.55	1.13	0.01	-0.51	-0.25
0.17	1.27	-0.17	-3.04	0.54	-0.03	-0.3
0.17	-3.15	0.53	-3.06	-0.55	-0.2	-0.35
0.11	1.28	3.32	2.7	0.47	-0.23	0.29
0.11	-0.6	1.1	-0.94	0.35	0.35	0.03
0.28	-1.09	-0.27	-2.58	-0.42	0.31	0.8
0.34	1.24	0.56	0.71	0.67	-0.53	0.28
0.85	-0.24	-0.06	0.24	-2.75	-0.9	0.39
0.11	6.21	0.21	2.49	0.58	0.26	0.26
0.14	-1.79	1.39	-0.53	-0.8	0.45	-0.46
0.32	1.26	0.37	-1.89	0.78	0.3	0.04
0.13	0.28	-0.92	-1.2	-0.46	0.27	0.56
0.36	0.23	-0.36	0.64	-0.81	1.1	0.75
0.44	-2.37	-1.3	-1.84	-0.25	-0.21	0.07
0.16	1.98	2.46	0.46	-0.45	0.2	-0.09
0.52	-0.05	0.33	0.45	-0.37	2.72	0.9
0.13	-10.27	3.4	-12.95	-1.98	0.71	-2.63
2.71	0.51	0.98	0.35	-0.61	-0.19	-0.54
0.12	-0.02	0.23	0.65	-2.5	0.29	0.74
0.65	-0.25	0.38	0.56	-0.01	0.46	-0.67
0.2	0.56	3.68	0.12	-0.15	-0.15	-0.37
1.43	-0.34	-0.71	0.08	-1.39	-3.06	-1.15
0.78	0.0	-0.28	-0.18	0.04	1.24	1.7
0.16	-0.35	0.68	-0.47	0.31	-0.64	-0.24
0.13	-1.32	-1.62	-2.44	-0.02	0.21	-0.14
0.22	-2.74	-1.38	-0.6	-0.04	-0.13	0.27
0.19	-2.35	-1.32	-1.83	-0.1	-0.44	0.13
0.11	1.22	3.1	3.14	0.54	0.43	0.42
0.15	-0.93	-0.72	-0.49	-0.38	0.24	0.25
0.31	-0.05	-0.86	-0.07	0.86	-0.98	-0.54
0.98	-0.55	0.78	0.35	0.98	0.35	0.54
1.05	0.26	-0.1	0.52	-1.62	-0.34	1.59
0.18	0.21	0.11	1.26	0.25	0.03	1.5
0.19	-0.1	-0.32	0.66	-1.76	0.38	-0.62
0.41	-2.89	0.32	0.01	-0.35	0.31	0.26
0.41	2.21	3.94	3.98	0.1	0.24	0.22
0.14	1.0	0.6	0.41	0.22	-0.13	-0.05
0.59	-0.18	0.69	-0.19	-0.03	1.29	-1.15
0.44	13.19	-3.49	32.5	2.13	-0.57	4.9
0.26	1.26	0.22	-0.3	-1.16	0.26	0.08
0.13	0.53	0.03	-0.13	-1.16	-0.56	0.43
0.21	0.58	-0.72	0.49	-0.18	0.55	0.45
0.21	1.8	-3.16	1.41	0.27	-0.16	0.06
0.34	1.42	2.15	1.05	-0.59	-0.05	-0.3
0.11	9.0	4.09	0.04	1.11	0.57	0.01
0.16	-1.88	22.11	2.43	-0.07	3.0	0.44
0.13	4.47	1.82	6.71	0.79	0.25	0.54
0.83	2.37	3.91	5.46	0.56	0.23	0.48
0.2	-0.46	-0.61	0.66	-0.77	0.97	-1.04
0.16	-1.51	0.63	-1.33	0.29	0.46	0.38
0.14	-0.08	0.47	0.01	-0.99	0.96	-0.78
0.13	-0.21	-1.41	0.66	-0.88	0.7	-0.29
0.42	-0.77	0.05	-0.29	0.15	1.15	0.12
0.11	0.19	0.39	-0.66	-0.33	-0.55	0.86
1.85	-0.05	0.61	1.07	-0.09	-0.01	-0.15
0.18	-0.15	0.01	-0.16	-0.53	-0.32	0.5
0.23	-1.45	-0.29	0.42	-0.62	-0.17	-0.45
0.22	-1.06	-1.78	-0.67	0.42	0.34	0.16
0.75	-3.1	-1.27	-4.71	-0.75	-0.28	-0.21
2.5	-1.0	-0.33	-0.51	0.68	-0.12	0.1
1.83	4.05	-0.18	1.77	-0.03	-0.01	-0.01
0.36	-0.09	0.34	1.91	-0.46	-0.24	0.69
0.12	1.43	1.53	-1.77	-0.51	-0.08	-0.44
0.25	-0.29	-0.47	-0.3	1.13	-0.54	0.25
0.18	5.35	1.77	6.36	1.58	0.44	1.8
0.37	1.29	-0.71	-2.64	0.39	-0.25	0.04
0.23	-1.44	0.69	0.77	-0.3	0.57	0.21
0.36	-0.56	1.03	-1.1	-0.28	0.74	-0.49
0.45	-0.72	-0.08	-3.58	0.02	-0.01	-0.21
0.11	0.38	-0.02	1.83	0.73	0.11	0.04
0.13	-0.75	-0.07	0.62	0.54	-0.62	0.56
0.29	0.4	-0.37	0.32	-1.03	1.13	0.16
0.25	-0.76	-0.02	0.54	-0.36	0.71	1.46
0.38	1.58	-0.34	1.58	-0.64	-0.13	0.03
0.85	-0.65	0.38	-1.24	-0.08	-0.24	-1.47
0.22	-3.16	-0.15	-1.45	-0.56	-0.35	-0.62
19.94	0.33	-0.07	0.53	-0.63	-1.53	1.48
0.23	-3.47	-1.1	-2.54	-0.31	-0.17	-0.26
0.13	0.08	-4.74	-1.51	-0.3	-0.47	-0.3
0.87	0.59	1.63	2.43	0.18	0.4	-0.67
0.6	-3.26	-1.03	-2.76	-0.88	-0.58	-0.97
0.32	0.19	0.31	0.34	0.4	1.8	-0.56
0.12	0.78	-0.43	0.69	-0.43	0.28	-0.79
0.16	-4.01	-3.73	-5.37	-0.5	-0.61	-0.83
0.1	0.49	0.74	2.18	0.25	0.29	0.45
0.81	2.59	-0.56	-8.32	0.06	-0.23	-1.07
0.14	0.71	0.89	0.42	0.3	1.08	-0.54
0.14	-2.53	-1.95	-2.57	-0.06	-0.15	-0.29
0.28	0.51	-0.59	-0.14	0.23	1.27	0.16
0.23	-2.3	-0.2	-0.0	-0.74	-0.92	-0.25
1.09	6.16	1.1	2.07	0.51	0.29	0.08
0.19	-0.86	-0.97	-0.1	0.83	0.54	0.57
0.75	0.88	-0.68	0.03	-0.29	0.06	0.51
0.53	-0.8	1.13	2.32	0.2	0.17	0.66
0.19	0.59	1.63	2.44	-0.12	0.55	0.23
0.75	-0.99	-2.61	-3.33	-0.08	-0.07	-0.33
0.24	1.31	0.34	-1.36	0.66	0.27	0.43
0.12	-0.38	-0.97	-0.03	0.73	-1.12	-0.47
0.33	-1.07	-0.72	-2.11	-0.41	-0.39	0.27
0.76	-2.22	-0.93	-1.28	0.1	-0.05	0.22
0.12	5.38	1.06	2.91	0.69	0.0	-0.13
1.96	-0.16	-0.09	0.67	1.46	0.61	-0.27
0.39	-0.89	1.01	1.0	0.25	-0.07	-0.2
0.11	0.47	-0.15	0.59	-1.39	0.77	-0.36
0.22	-0.18	-0.36	0.47	0.49	0.83	-0.73
