Mass	x	y	z	vx	vy	vz
0.24	-1.07	-0.25	-0.18	0.32	-0.35	-1.51
0.41	-0.3	0.18	-0.7	-0.97	-0.7	-1.29
1.23	0.76	0.18	0.86	-2.32	-0.09	-0.45
0.34	1.55	0.52	0.27	-0.18	0.46	1.01
0.76	1.29	0.08	0.57	0.9	-0.58	-0.41
0.3	-1.44	-0.39	-0.43	-0.4	-0.63	0.08
0.35	1.16	0.47	0.25	0.93	-0.08	0.05
0.19	0.43	-1.0	1.06	-0.46	-0.36	0.12
0.23	1.91	-0.12	1.09	0.06	-0.09	0.84
0.17	0.01	0.09	-0.77	0.74	0.21	-1.33
0.17	0.54	-1.13	0.84	0.16	0.06	-0.15
0.27	-0.56	-0.33	-0.12	0.4	-1.75	-0.39
0.3	-0.57	-0.33	-0.12	0.49	-1.97	-0.12
0.25	-0.23	0.08	-0.68	0.18	0.48	-1.94
0.12	-0.18	-0.21	-0.2	0.32	-1.12	-1.87
0.81	-0.94	-0.07	1.25	-0.88	0.06	1.41
0.36	0.91	-0.24	1.01	-1.06	-0.21	0.66
0.19	0.17	0.14	0.11	-0.61	0.47	-1.12
1.32	1.51	0.45	0.22	-0.08	-0.43	-0.93
0.11	-0.28	-2.08	-1.75	-0.64	-0.91	-0.91
0.16	-0.01	2.27	1.55	-0.58	0.52	-0.47
2.38	2.15	0.95	1.57	0.85	-0.55	0.2
0.17	-1.02	-0.25	0.64	-0.3	-0.22	-1.26
0.17	0.04	-0.03	0.16	-0.9	0.77	-1.72
0.11	-0.78	3.0	0.86	0.46	0.49	0.59
0.11	1.04	0.9	0.81	0.15	-0.46	0.62
0.28	-1.62	-0.2	-1.49	-0.44	0.91	-0.97
0.34	1.11	0.4	0.91	0.51	-0.85	-0.32
0.85	2.13	0.08	1.41	0.47	-0.1	-0.15
0.11	3.0	-0.72	1.13	1.12	0.12	0.42
0.14	0.86	0.22	0.89	-1.96	-1.62	-0.84
0.32	-1.06	-0.42	1.26	-0.43	-0.33	-0.94
0.13	-0.06	-0.06	-0.09	1.17	-0.43	-1.28
0.36	-0.52	-0.48	-0.54	0.47	1.93	-0.73
0.44	0.25	0.19	-0.37	-0.73	-0.11	-1.25
0.16	2.11	0.2	0.8	0.6	0.89	-0.1
0.52	-0.03	0.26	0.25	-1.45	-0.13	0.75
0.13	-2.02	0.43	-2.04	-2.16	0.79	-2.81
2.71	0.28	0.2	0.2	-0.39	0.42	-0.36
0.12	-0.45	-0.22	-0.08	-1.08	-0.89	-0.62
0.65	0.84	0.35	0.88	0.76	-0.14	-0.69
0.2	0.81	2.67	1.52	0.05	0.7	-0.24
1.43	2.11	0.54	1.13	0.28	-0.06	0.19
0.78	-0.01	-1.33	-1.86	0.19	-0.37	-0.2
0.16	0.28	-0.25	0.49	-0.55	0.43	0.58
0.13	-0.3	-0.48	-0.43	0.31	-1.86	-1.45
0.22	-0.28	0.09	-0.63	-1.09	-0.26	-1.18
0.19	0.25	0.19	-0.36	-0.96	0.53	-1.46
0.11	-0.46	-0.35	-0.07	-0.04	-0.45	-0.22
0.15	1.43	0.44	0.64	-0.38	0.14	0.14
0.31	0.81	0.31	0.99	-0.41	-0.11	0.1
0.98	1.52	-0.17	0.73	0.01	-1.06	-0.7
1.05	-0.46	-0.62	-0.77	-0.07	-0.05	-0.82
0.18	-0.46	-0.57	-0.59	0.16	-1.08	0.41
0.19	0.17	0.68	0.08	1.28	0.63	-0.41
0.41	1.44	-0.27	-0.02	-0.94	-0.41	-0.54
0.41	1.45	2.34	2.51	0.31	0.62	0.55
0.14	0.44	0.85	1.4	-0.45	0.1	0.49
0.59	1.9	-0.15	1.02	0.33	-0.48	0.45
0.44	4.46	-1.16	12.44	2.14	-0.57	4.92
0.26	2.21	-0.6	0.45	0.56	-0.08	-0.32
0.13	-0.4	0.13	0.26	-1.09	0.11	0.71
0.21	0.75	-0.29	0.73	0.71	-0.54	-0.33
0.21	-0.04	-0.54	0.45	0.55	-1.65	0.59
0.34	2.22	0.63	1.51	0.25	0.71	0.09
0.11	4.1	1.6	0.03	1.35	0.67	-0.01
0.16	-1.57	9.78	0.61	-0.08	3.05	0.45
0.13	0.96	0.7	3.98	0.93	0.31	0.88
0.83	-0.08	2.53	2.93	0.62	0.52	0.83
0.2	1.53	0.14	0.62	0.79	-0.68	0.49
0.16	-0.53	-0.97	-0.75	-0.99	-0.46	-0.89
0.14	0.71	-0.84	0.73	0.19	-0.49	0.35
0.13	1.44	0.24	0.58	0.84	-1.03	-0.08
0.42	-0.68	0.65	0.2	0.18	0.73	0.47
0.11	-0.05	0.01	1.49	-0.12	-0.15	-1.18
1.85	0.89	0.23	0.96	0.75	-0.68	1.16
0.18	1.28	0.24	1.15	-0.28	-0.61	0.59
0.23	-0.41	-0.6	-0.39	-1.18	-0.23	-1.76
0.22	-0.99	-0.65	-0.52	-0.9	-1.09	-0.25
0.75	0.3	-0.05	-2.66	-0.77	-0.27	-0.96
2.5	0.75	0.09	0.34	0.42	-0.54	-0.3
1.83	2.8	-0.01	1.31	0.78	-0.11	0.29
0.36	-0.84	-0.61	0.32	-0.6	-0.65	-0.14
0.12	1.67	0.42	1.19	0.74	0.72	-0.81
0.25	-0.5	0.27	0.21	-0.04	0.3	-0.79
0.18	0.95	-0.06	0.99	-0.38	-0.63	-0.27
0.37	-1.14	0.02	-0.23	0.29	-0.06	-1.38
0.23	1.5	0.53	0.12	0.44	-0.16	-0.7
0.36	0.18	0.26	1.62	-0.45	-0.7	0.56
0.45	-0.34	-0.6	-0.29	-1.19	0.23	-1.41
0.11	0.92	-0.24	0.93	0.66	0.01	-0.64
0.13	0.38	0.39	0.61	-0.25	-0.29	-0.57
0.29	1.25	0.47	0.69	-0.97	-0.4	0.06
0.25	1.88	-0.06	0.22	0.3	-0.18	-0.75
0.38	0.51	0.35	0.21	1.6	0.17	0.03
0.85	1.7	-0.69	0.44	0.16	-0.32	0.31
0.22	1.29	0.55	0.31	-0.29	0.19	-0.04
19.94	-0.52	-0.5	-0.52	0.6	-1.25	-0.39
0.23	-0.51	0.13	-0.52	-1.37	-0.37	-1.09
0.13	1.02	-1.48	-0.01	-0.0	-1.34	-0.45
0.87	-0.14	-0.78	1.74	0.14	0.4	1.0
0.6	0.03	0.14	0.14	-0.88	-0.45	0.63
0.32	0.76	0.46	0.96	-0.23	-0.16	0.83
0.12	1.0	-0.11	1.29	-0.31	0.84	-0.09
0.16	-1.46	-0.79	-1.41	-0.92	-0.97	-1.24
0.1	-0.33	-0.5	-0.16	-1.38	-0.55	-0.21
0.81	2.14	0.35	-3.5	0.21	-0.21	-1.34
0.14	0.52	-0.45	0.93	-0.4	-0.33	0.42
0.14	-0.9	-0.25	-0.29	-1.35	-0.84	-0.86
0.28	1.4	0.25	0.99	-0.14	0.78	-0.4
0.23	1.85	0.24	0.94	-0.01	0.79	-0.17
1.09	3.26	-0.14	1.49	1.05	0.3	0.25
0.19	-0.65	-0.17	-0.75	-1.19	-0.58	-0.52
0.75	0.61	-0.05	0.53	0.39	0.57	0.3
0.53	1.76	0.34	0.65	0.05	-0.1	-0.51
0.19	-0.15	-0.77	1.75	-0.07	0.6	1.09
0.75	-0.34	-0.91	-0.57	-0.21	-1.44	-1.28
0.24	-1.6	-0.67	0.56	-0.06	-0.2	-0.91
0.12	0.95	-0.56	0.69	0.88	-0.09	0.21
0.33	0.52	0.47	-0.51	0.01	0.13	-1.3
0.76	-0.3	0.02	-0.84	-1.11	-0.2	-0.85
0.12	1.84	0.87	2.87	1.09	0.13	0.28
1.96	0.18	0.13	0.11	-0.33	0.59	-0.49
0.39	0.79	0.09	0.92	0.89	-1.43	-0.02
0.11	0.58	0.3	1.18	-1.14	0.41	0.8
0.22	0.86	0.34	0.73	-0.42	1.5	0.01
