Mass	x	y	z	vx	vy	vz
0.17	7.82	-4.95	3.45	1.03	-0.64	0.37
0.24	2.34	-0.99	-2.89	0.51	-0.03	-0.11
0.41	-3.99	-1.02	-3.14	-0.43	-0.06	-0.31
1.23	0.42	0.9	0.75	-0.01	0.56	-0.6
0.34	-0.92	-0.5	-0.76	0.79	-0.04	-0.99
0.76	0.16	0.09	-0.17	0.24	1.17	-0.86
0.3	-0.05	1.31	1.7	-0.43	0.42	0.65
0.35	-0.42	0.35	0.24	0.04	0.78	-1.76
0.19	-0.04	0.26	0.21	-0.53	-0.77	0.74
0.23	-0.25	0.15	-0.52	0.84	-0.25	-1.97
0.17	0.86	-0.32	-2.49	-0.13	-0.2	0.21
0.17	0.01	-0.87	0.01	1.26	0.2	-0.08
0.27	0.57	0.13	-0.85	-0.69	0.48	0.82
0.3	0.56	0.13	-0.84	-0.25	0.35	0.91
0.25	-0.39	0.21	-5.56	-0.06	-0.09	-0.75
0.12	-1.72	-3.06	-2.69	-0.19	-0.26	-0.18
0.81	-2.9	0.35	5.19	-0.27	0.1	0.64
0.36	0.08	-0.31	0.09	1.0	1.29	-0.21
0.19	0.37	0.12	0.51	1.58	-0.04	-0.61
1.32	0.07	0.01	0.24	-0.51	0.48	0.49
0.11	-2.86	-4.65	-4.78	-0.52	-0.43	-0.56
0.16	-1.37	1.3	-1.06	0.08	-0.87	-0.43
2.38	3.61	-1.7	1.05	-0.03	-0.49	-0.26
0.17	1.43	-0.18	-3.12	0.51	-0.03	-0.25
0.17	-3.32	0.47	-3.16	-0.52	-0.21	-0.31
0.11	1.42	3.24	2.79	0.45	-0.27	0.26
0.11	-0.48	1.18	-0.91	0.41	0.15	0.16
0.28	-0.96	-0.28	-2.5	0.58	-0.04	-0.33
0.34	1.41	0.38	0.78	0.42	-0.6	0.22
0.85	-0.97	-0.31	0.33	-2.16	-0.75	0.26
0.11	6.39	0.29	2.57	0.56	0.27	0.26
0.14	-2.02	1.52	-0.67	-0.72	0.38	-0.43
0.32	1.49	0.45	-1.86	0.73	0.28	0.13
0.13	0.14	-0.82	-1.01	-0.51	0.38	0.74
0.36	0.05	0.1	0.69	-0.17	1.56	-0.65
0.44	-2.43	-1.38	-1.8	-0.1	-0.33	0.15
0.16	1.83	2.51	0.43	-0.5	0.14	-0.09
0.52	0.12	0.39	0.58	1.29	0.73	-1.15
0.13	-10.88	3.62	-13.76	-1.98	0.71	-2.62
2.71	0.29	0.85	0.2	-0.83	-0.67	-0.44
0.12	-0.52	0.41	0.62	-1.19	0.59	-0.35
0.65	0.03	0.42	0.37	1.57	-0.17	-0.23
0.2	0.51	3.63	0.01	-0.16	-0.21	-0.36
1.43	-0.72	-1.62	-0.23	-1.17	-2.85	-0.91
0.78	-0.48	0.22	0.22	-1.87	1.58	0.89
0.16	-0.23	0.44	-0.49	0.44	-0.92	0.12
0.13	-1.32	-1.55	-2.48	0.01	0.24	-0.08
0.22	-2.74	-1.41	-0.52	0.03	-0.1	0.28
0.19	-2.42	-1.4	-1.8	-0.31	-0.05	0.07
0.11	1.38	3.23	3.26	0.52	0.4	0.39
0.15	-1.01	-0.62	-0.4	-0.15	0.4	0.36
0.31	0.2	-1.11	-0.2	0.76	-0.67	-0.34
0.98	-0.2	0.82	0.5	1.35	-0.14	0.46
1.05	0.03	-0.08	0.6	-2.47	-0.09	0.47
0.18	0.26	0.09	1.66	0.09	-0.07	1.11
0.19	-0.57	-0.15	0.42	-1.28	0.67	-0.89
0.41	-2.98	0.42	0.09	-0.27	0.3	0.26
0.41	2.25	4.01	4.05	0.1	0.22	0.21
0.14	1.01	0.54	0.39	-0.14	-0.29	-0.05
0.59	-0.18	1.03	-0.47	0.01	0.92	-0.81
0.44	13.85	-3.67	34.01	2.13	-0.57	4.9
0.26	0.87	0.29	-0.26	-1.4	0.2	0.16
0.13	0.07	-0.14	0.07	-1.95	-0.53	0.74
0.21	0.48	-0.48	0.59	-0.48	0.92	0.19
0.21	1.88	-3.21	1.42	0.25	-0.12	0.04
0.34	1.23	2.12	0.96	-0.66	-0.13	-0.33
0.11	9.33	4.26	0.05	1.1	0.56	0.01
0.16	-1.9	23.02	2.56	-0.07	2.99	0.44
0.13	4.71	1.9	6.88	0.79	0.24	0.53
0.83	2.54	3.98	5.61	0.55	0.22	0.47
0.2	-0.65	-0.27	0.32	-0.42	1.25	-1.17
0.16	-1.41	0.77	-1.2	0.37	0.41	0.46
0.14	-0.39	0.71	-0.08	-0.96	0.48	0.13
0.13	-0.47	-1.16	0.54	-0.83	0.97	-0.49
0.42	-0.66	0.38	-0.22	0.59	1.0	0.41
0.11	0.05	0.21	-0.33	-0.59	-0.64	1.32
1.85	-0.05	0.55	0.94	0.09	-0.4	-0.75
0.18	-0.1	-0.17	0.06	0.87	-0.86	0.38
0.23	-1.61	-0.33	0.28	-0.4	-0.11	-0.48
0.22	-0.92	-1.65	-0.61	0.49	0.46	0.22
0.75	-3.33	-1.36	-4.77	-0.73	-0.27	-0.18
2.5	-0.76	-0.35	-0.45	0.93	-0.02	0.31
1.83	4.03	-0.18	1.77	-0.07	-0.0	-0.03
0.36	-0.22	0.27	2.09	-0.42	-0.26	0.48
0.12	1.26	1.5	-1.9	-0.55	-0.13	-0.38
0.25	0.1	-0.53	-0.15	1.27	0.32	0.66
0.18	5.83	1.9	6.9	1.57	0.43	1.79
0.37	1.4	-0.79	-2.62	0.35	-0.24	0.11
0.23	-1.5	0.85	0.82	-0.13	0.47	0.13
0.36	-0.63	1.23	-1.23	-0.22	0.59	-0.34
0.45	-0.72	-0.08	-3.64	0.02	-0.02	-0.15
0.11	0.59	0.01	1.8	0.65	0.14	-0.2
0.13	-0.51	-0.26	0.75	0.99	-0.58	0.26
0.29	0.04	0.16	0.4	-1.19	2.5	0.16
0.25	-0.81	0.19	0.96	0.03	0.69	1.27
0.38	1.36	-0.38	1.57	-0.77	-0.09	-0.09
0.85	-0.67	0.3	-1.67	-0.03	-0.27	-1.31
0.22	-3.32	-0.25	-1.64	-0.49	-0.34	-0.6
19.94	0.06	-0.06	0.64	-1.07	-0.91	0.48
0.23	-3.56	-1.15	-2.62	-0.28	-0.16	-0.25
0.13	-0.02	-4.88	-1.6	-0.3	-0.44	-0.3
0.87	0.63	1.75	2.27	0.14	0.33	-0.58
0.6	-3.53	-1.21	-3.05	-0.86	-0.57	-0.94
0.32	0.21	0.77	0.25	-0.11	1.22	-0.13
0.12	0.58	-0.3	0.42	-0.94	0.57	-0.92
0.16	-4.16	-3.92	-5.62	-0.49	-0.6	-0.82
0.1	0.56	0.82	2.29	0.22	0.25	0.3
0.81	2.61	-0.63	-8.65	0.06	-0.22	-1.06
0.14	0.75	1.18	0.26	0.01	0.81	-0.53
0.14	-2.54	-1.99	-2.66	-0.04	-0.12	-0.27
0.28	0.53	-0.16	-0.04	-0.16	1.53	0.46
0.23	-2.51	-0.48	-0.08	-0.63	-0.91	-0.25
1.09	6.32	1.19	2.1	0.49	0.29	0.08
0.19	-0.57	-0.78	0.09	1.08	0.69	0.65
0.75	0.74	-0.62	0.2	-0.59	0.3	0.61
0.53	-0.74	1.17	2.51	0.24	0.12	0.57
0.19	0.62	1.75	2.28	-0.02	0.5	-0.63
0.75	-1.01	-2.63	-3.43	-0.07	-0.04	-0.29
0.24	1.5	0.42	-1.21	0.57	0.21	0.54
0.12	-0.14	-1.28	-0.11	0.73	-0.88	-0.1
0.33	-1.19	-0.83	-2.02	-0.36	-0.36	0.34
0.76	-2.18	-0.94	-1.2	0.17	-0.02	0.26
0.12	5.59	1.06	2.87	0.67	0.0	-0.15
1.96	0.38	0.11	0.52	1.61	0.79	-0.55
0.39	-0.79	0.96	0.92	0.44	-0.25	-0.33
0.11	-0.23	-0.06	0.7	-1.88	0.06	0.68
0.22	0.07	0.01	0.21	1.42	1.62	-0.53
