Mass	x	y	z	vx	vy	vz
0.24	-1.11	-0.18	0.12	0.05	-0.36	-1.44
0.41	-0.07	0.16	-0.38	-0.94	0.45	-1.73
1.23	0.85	0.14	0.85	1.47	1.13	1.03
0.34	1.54	0.39	0.09	0.15	0.66	0.73
0.76	1.08	0.19	0.68	1.25	-0.5	-0.69
0.3	-1.34	-0.26	-0.45	-0.61	-0.67	0.08
0.35	0.96	0.47	0.26	1.07	0.03	-0.12
0.19	0.52	-0.91	1.02	-0.41	-0.51	0.27
0.23	1.87	-0.1	0.9	0.32	-0.21	0.97
0.17	-0.16	0.04	-0.47	0.9	0.35	-1.6
0.17	0.5	-1.12	0.86	0.27	-0.14	-0.05
0.27	-0.64	0.02	-0.09	-0.08	-1.74	0.09
0.3	-0.64	0.02	-0.09	0.51	-1.56	-0.29
0.25	-0.29	-0.04	-0.27	0.31	0.67	-1.97
0.12	-0.26	0.01	0.18	0.29	-1.3	-1.92
0.81	-0.75	-0.08	0.95	-1.01	0.03	1.54
0.36	1.1	-0.16	0.88	-0.76	-0.63	0.64
0.19	0.22	0.03	0.24	-0.15	-0.19	-0.81
1.32	1.53	0.45	0.32	-0.04	0.02	-0.5
0.11	-0.15	-1.89	-1.56	-0.63	-0.98	-0.95
0.16	0.11	2.15	1.64	-0.58	0.59	-0.43
2.38	1.97	1.06	1.52	0.92	-0.5	0.25
0.17	-0.94	-0.2	0.88	-0.44	-0.28	-1.12
0.17	0.21	-0.16	0.51	-0.76	0.49	-1.66
0.11	-0.87	2.9	0.74	0.45	0.54	0.59
0.11	0.99	0.97	0.68	0.26	-0.23	0.59
0.28	-1.54	-0.2	-1.31	-0.13	0.91	-1.42
0.34	0.96	0.54	0.97	0.87	-0.47	-0.31
0.85	2.02	0.1	1.44	0.57	-0.1	-0.07
0.11	2.77	-0.74	1.05	1.19	0.09	0.43
0.14	0.99	0.23	0.98	-0.09	0.29	-0.13
0.32	-0.96	-0.35	1.44	-0.53	-0.37	-0.84
0.13	-0.3	0.03	0.19	1.02	-0.71	-1.49
0.36	-0.52	-0.37	-0.34	-0.35	0.29	-0.0
0.44	0.39	0.17	-0.08	-0.61	0.18	-1.51
0.16	1.98	0.02	0.82	0.71	0.9	-0.12
0.52	0.16	0.31	0.21	-0.65	-0.06	-0.04
0.13	-1.57	0.26	-1.46	-2.24	0.8	-2.89
2.71	0.32	0.11	0.28	-0.02	0.45	-0.45
0.12	-0.21	-0.05	0.03	-1.21	-0.83	-0.58
0.65	0.72	0.26	0.99	0.33	0.87	-0.32
0.2	0.8	2.52	1.57	0.06	0.76	-0.22
1.43	2.04	0.54	1.09	0.39	-0.02	0.23
0.78	-0.05	-1.25	-1.81	0.22	-0.44	-0.27
0.16	0.38	-0.31	0.36	-0.45	0.24	0.59
0.13	-0.45	-0.39	-0.09	0.75	-0.06	-1.25
0.22	-0.07	0.13	-0.38	-1.05	-0.42	-1.17
0.19	0.42	0.14	-0.07	-0.65	0.13	-1.5
0.11	-0.43	-0.27	-0.06	-0.2	-0.32	0.12
0.15	1.48	0.4	0.61	-0.13	0.26	0.09
0.31	0.89	0.18	0.87	0.22	1.95	1.15
0.98	1.49	0.06	0.87	0.32	-1.15	-0.68
1.05	-0.43	-0.58	-0.52	-0.37	-0.43	-1.66
0.18	-0.51	-0.34	-0.51	0.14	-0.89	-0.99
0.19	-0.11	0.51	0.19	1.41	1.09	-0.59
0.41	1.62	-0.18	0.1	-0.81	-0.45	-0.63
0.41	1.38	2.21	2.4	0.33	0.66	0.59
0.14	0.52	0.81	1.28	-0.38	0.3	0.64
0.59	1.83	-0.05	0.93	0.43	-0.51	0.46
0.44	4.02	-1.05	11.43	2.14	-0.57	4.93
0.26	2.08	-0.58	0.52	0.66	-0.13	-0.33
0.13	-0.15	0.13	0.12	-1.35	-0.09	0.46
0.21	0.62	-0.15	0.78	0.6	-0.84	-0.28
0.21	-0.15	-0.18	0.31	0.5	-1.86	0.77
0.34	2.16	0.48	1.48	0.34	0.74	0.16
0.11	3.82	1.46	0.04	1.39	0.69	-0.01
0.16	-1.55	9.15	0.52	-0.08	3.06	0.45
0.13	0.77	0.64	3.8	0.94	0.32	0.92
0.83	-0.21	2.42	2.75	0.61	0.55	0.86
0.2	1.34	0.27	0.53	1.11	-0.6	0.34
0.16	-0.32	-0.84	-0.55	-1.03	-0.95	-1.13
0.14	0.67	-0.72	0.65	0.29	-0.67	0.38
0.13	1.24	0.44	0.6	1.12	-0.88	-0.2
0.42	-0.7	0.48	0.1	-0.02	0.91	0.48
0.11	-0.02	0.04	1.71	-0.19	-0.18	-1.0
1.85	0.88	0.07	0.89	-0.49	-0.53	-0.8
0.18	1.31	0.36	1.01	0.07	-0.53	0.8
0.23	-0.17	-0.44	-0.1	-1.04	-0.89	-1.05
0.22	-0.76	-0.41	-0.46	-1.41	-1.24	-0.37
0.75	0.45	0.01	-2.46	-0.74	-0.26	-1.02
2.5	0.65	0.19	0.43	0.51	-0.5	-0.53
1.83	2.63	0.02	1.25	0.87	-0.12	0.33
0.36	-0.69	-0.46	0.33	-0.8	-0.8	0.04
0.12	1.5	0.27	1.35	0.91	0.76	-0.69
0.25	-0.43	0.2	0.37	-0.64	0.39	-0.74
0.18	0.99	0.12	0.99	0.14	-1.03	0.4
0.37	-1.17	0.03	0.04	0.06	-0.04	-1.32
0.23	1.41	0.54	0.28	0.51	0.05	-0.89
0.36	0.28	0.4	1.48	-0.5	-0.7	0.8
0.45	-0.16	-0.59	-0.09	-0.7	-0.31	-0.65
0.11	0.79	-0.19	1.04	0.64	-0.48	-0.45
0.13	0.42	0.43	0.73	-0.21	-0.06	-0.57
0.29	1.42	0.53	0.69	-0.69	-0.22	-0.0
0.25	1.8	-0.02	0.38	0.47	-0.22	-0.81
0.38	0.15	0.3	0.22	1.96	0.36	-0.06
0.85	1.65	-0.62	0.38	0.28	-0.4	0.29
0.22	1.34	0.49	0.33	-0.17	0.32	-0.14
19.94	-0.52	-0.45	-0.35	0.01	-0.72	-0.08
0.23	-0.23	0.18	-0.29	-1.4	-0.13	-1.21
0.13	1.02	-1.19	0.08	0.07	-1.44	-0.47
0.87	-0.16	-0.86	1.52	0.06	0.35	1.21
0.6	0.18	0.24	0.05	-0.62	-0.42	0.21
0.32	0.82	0.43	0.79	-0.34	0.47	0.77
0.12	1.05	-0.27	1.27	-0.14	0.68	0.25
0.16	-1.26	-0.59	-1.15	-1.01	-1.04	-1.32
0.1	-0.09	-0.39	-0.22	-0.99	-0.56	0.48
0.81	2.09	0.4	-3.22	0.23	-0.21	-1.37
0.14	0.6	-0.36	0.83	-0.41	-0.58	0.52
0.14	-0.59	-0.09	-0.12	-1.68	-0.73	-0.79
0.28	1.4	0.08	1.06	0.18	0.79	-0.25
0.23	1.83	0.07	0.97	0.14	0.81	-0.12
1.09	3.03	-0.2	1.44	1.12	0.29	0.28
0.19	-0.4	-0.07	-0.61	-1.28	-0.37	-0.81
0.75	0.52	-0.15	0.48	0.41	0.41	0.19
0.53	1.73	0.35	0.75	0.24	-0.05	-0.52
0.19	-0.17	-0.85	1.52	0.15	0.34	0.72
0.75	-0.31	-0.53	-0.3	0.07	-2.33	-1.15
0.24	-1.58	-0.63	0.74	-0.17	-0.24	-0.85
0.12	0.76	-0.52	0.65	0.97	-0.35	0.2
0.33	0.5	0.43	-0.23	0.13	0.23	-1.46
0.76	-0.08	0.05	-0.63	-1.04	-0.03	-1.14
0.12	1.62	0.84	2.81	1.12	0.14	0.33
1.96	0.22	0.02	0.25	-0.08	0.48	-0.76
0.39	0.88	0.38	0.82	-0.9	-0.76	0.58
0.11	0.84	0.2	0.96	-1.48	0.71	1.63
0.22	0.87	0.03	0.89	0.67	0.43	-1.69
