Mass	x	y	z	vx	vy	vz
0.24	-0.67	0.19	1.21	-0.93	-0.43	-0.85
0.41	0.28	-0.07	1.2	-0.24	-0.31	-0.82
1.23	0.79	0.14	0.53	3.0	2.14	-2.31
0.34	1.09	-0.24	-0.31	0.86	0.66	0.13
0.76	0.18	-0.14	1.02	0.68	-0.02	0.29
0.3	-0.35	0.29	-0.44	-1.5	-0.33	-0.35
0.35	-0.21	-0.01	0.61	1.01	0.83	-0.1
0.19	0.77	0.08	0.54	-0.31	-2.77	0.93
0.23	1.15	0.22	0.16	1.4	-0.39	0.51
0.17	-0.38	-0.12	1.03	-0.53	-0.19	-1.13
0.17	0.15	-0.62	0.68	0.42	-1.05	0.46
0.27	-0.31	1.1	0.17	-0.35	-0.75	-0.35
0.3	-0.31	1.1	0.16	-1.01	-0.47	-0.57
0.25	-0.2	-0.25	1.15	-0.46	-0.27	-0.93
0.12	0.25	1.17	0.65	-0.67	-0.56	-0.26
0.81	0.55	-0.22	0.25	-1.29	-0.17	-0.09
0.36	0.61	0.41	0.54	1.2	0.55	0.05
0.19	0.01	-0.02	0.38	-0.04	-1.28	0.36
1.32	1.04	0.21	0.91	1.48	0.13	-1.01
0.11	0.34	-0.77	-0.55	-0.32	-1.54	-1.33
0.16	0.64	1.45	1.92	-0.56	0.94	-0.14
2.38	0.93	1.35	1.15	1.32	-0.03	0.56
0.17	-0.33	0.13	1.69	-0.96	-0.43	-0.63
0.17	0.92	-0.15	1.62	-0.65	-0.36	-0.68
0.11	-1.23	2.28	0.18	0.33	0.81	0.61
0.11	0.56	0.72	0.24	0.71	0.85	0.27
0.28	-0.78	-0.09	-0.37	-1.65	-0.39	-0.8
0.34	0.17	0.14	0.81	0.41	0.88	1.16
0.85	1.21	0.12	1.21	1.44	0.13	0.61
0.11	1.49	-0.71	0.63	1.65	-0.23	0.48
0.14	0.72	0.02	0.46	0.66	0.07	1.16
0.32	-0.27	0.02	1.95	-0.99	-0.47	-0.22
0.13	-0.15	0.7	0.92	-0.73	-0.32	-0.3
0.36	0.21	0.38	0.45	-0.31	-0.57	-0.55
0.44	0.84	0.13	1.38	-0.5	-0.24	-1.0
0.16	1.01	-0.52	0.9	1.41	0.14	0.11
0.52	-0.03	-0.09	0.42	0.73	-0.06	-0.34
0.13	0.41	0.23	0.84	-0.37	-1.76	-0.63
2.71	0.1	0.06	0.57	-0.13	-0.68	0.42
0.12	0.26	0.3	0.8	-0.21	0.33	-0.59
0.65	0.79	0.33	0.58	1.3	-0.24	-0.34
0.2	0.71	1.68	1.7	0.14	1.1	-0.02
1.43	1.36	0.41	0.8	1.27	0.37	0.41
0.78	-0.31	-0.7	-1.35	0.35	-0.79	-0.82
0.16	0.39	-0.13	0.05	0.49	-0.61	-0.09
0.13	-0.35	0.05	0.56	-0.94	-0.9	-0.14
0.22	0.27	-0.05	1.21	-0.25	-0.31	-0.73
0.19	0.85	0.1	1.39	-0.56	-0.42	-0.97
0.11	0.07	-0.31	0.14	-0.29	-0.62	-0.66
0.15	0.93	0.1	0.63	1.93	0.25	0.08
0.31	0.74	0.19	0.69	0.99	0.23	0.41
0.98	0.63	0.91	1.22	1.28	-0.56	-0.03
1.05	-0.15	0.18	0.4	-0.49	-0.74	-0.99
0.18	0.03	0.37	0.48	-0.13	-1.28	-1.39
0.19	-0.01	-0.84	-0.06	-0.57	0.7	0.82
0.41	2.01	0.28	0.82	-0.01	-0.48	-0.87
0.41	1.04	1.5	1.76	0.45	0.93	0.83
0.14	0.85	0.01	0.62	-0.06	-0.01	-0.68
0.59	0.91	0.39	0.51	1.92	-0.09	0.22
0.44	2.04	-0.52	6.89	2.15	-0.57	4.96
0.26	1.18	-0.23	0.81	1.39	-0.84	-0.09
0.13	-0.01	0.12	0.43	0.83	-0.75	-0.39
0.21	0.55	0.43	0.87	0.23	0.27	0.32
0.21	-0.23	0.96	0.72	-0.2	-0.4	-0.64
0.34	1.57	-0.21	1.14	1.02	0.67	0.61
0.11	2.46	0.8	0.06	1.62	0.78	-0.06
0.16	-1.47	6.32	0.11	-0.09	3.1	0.45
0.13	-0.09	0.33	2.84	0.93	0.35	1.19
0.83	-0.74	1.83	1.88	0.54	0.74	1.05
0.2	-0.06	0.28	0.83	1.41	0.67	-0.58
0.16	-0.13	0.47	0.65	0.02	-0.75	-1.32
0.14	-0.03	0.26	0.39	1.5	-0.5	-0.62
0.13	-0.02	0.35	0.83	1.28	0.69	-0.02
0.42	-0.05	-0.22	0.14	-0.27	-0.34	-0.56
0.11	0.24	0.21	2.28	-0.33	-0.17	-0.26
1.85	0.79	0.18	0.53	1.75	0.86	1.96
0.18	0.5	0.06	0.49	1.2	1.17	-0.28
0.23	0.07	0.65	0.61	0.05	-1.08	-0.76
0.22	0.53	0.1	0.81	-0.99	-0.19	-1.78
0.75	1.04	0.22	-1.37	-0.52	-0.2	-1.37
2.5	0.23	0.5	0.91	0.64	-0.31	0.44
1.83	1.56	0.11	0.86	1.6	-0.11	0.53
0.36	0.56	-0.23	0.26	-0.73	0.09	-0.35
0.12	0.38	-0.34	1.53	1.35	0.46	0.31
0.25	0.28	0.07	-0.07	-0.14	0.14	0.15
0.18	0.91	0.11	0.62	0.26	-1.25	0.71
0.37	-0.74	0.04	1.1	-0.96	-0.04	-0.88
0.23	0.43	-0.09	1.04	1.54	1.1	-0.01
0.36	0.17	0.73	0.71	0.15	0.21	1.21
0.45	0.04	-0.11	0.15	-0.1	-0.41	-0.24
0.11	0.32	0.45	0.54	0.63	0.09	1.28
0.13	0.51	-0.07	0.77	0.29	0.37	0.87
0.29	1.56	0.41	0.71	0.43	0.41	-0.08
0.25	0.84	0.23	1.13	1.72	-0.26	-0.35
0.38	-0.01	-0.33	-0.27	-0.91	0.43	0.82
0.85	1.05	-0.04	0.24	1.25	-0.87	-0.16
0.22	0.99	0.04	0.79	1.43	0.45	-0.57
19.94	0.22	0.25	0.5	-0.55	-1.89	-0.87
0.23	0.49	-0.07	1.04	-0.37	0.21	-0.98
0.13	0.89	0.31	0.85	-0.75	-0.79	-1.52
0.87	-0.14	-0.89	0.24	-0.12	-0.45	1.74
0.6	0.18	0.17	0.35	0.59	0.62	-1.4
0.32	0.76	0.37	1.0	0.48	-0.67	0.21
0.12	0.9	-0.41	0.66	0.5	-0.49	0.98
0.16	0.08	0.34	0.4	-2.07	-0.5	-2.3
0.1	0.16	0.17	-0.32	0.25	-0.51	-0.49
0.81	1.83	0.57	-1.9	0.36	-0.17	-1.52
0.14	1.17	0.22	0.92	-0.05	0.02	-0.1
0.14	0.58	0.35	1.02	-0.73	0.02	-1.14
0.28	0.66	-0.25	0.82	1.31	-0.3	0.81
0.23	1.4	-0.48	0.87	0.89	0.27	0.33
1.09	1.82	-0.4	1.11	1.57	0.12	0.46
0.19	0.38	0.04	0.83	-0.3	-0.28	-1.98
0.75	-0.15	0.17	0.27	0.78	-1.35	0.44
0.53	1.0	0.23	1.07	1.4	0.29	0.1
0.19	-0.15	-0.88	0.25	-0.17	-0.35	1.45
0.75	-0.18	0.43	0.46	-1.11	-0.49	-0.48
0.24	-1.21	-0.33	1.4	-0.63	-0.41	-0.55
0.12	-0.2	0.3	0.15	0.56	-0.95	1.01
0.33	0.27	-0.02	1.23	-0.0	0.5	-0.98
0.76	0.35	-0.02	0.92	-0.22	-0.2	-1.75
0.12	0.53	0.66	2.35	1.23	0.26	0.71
1.96	0.02	-0.02	0.39	0.25	-0.76	0.47
0.39	1.05	0.1	0.55	1.01	0.77	0.05
0.11	0.31	-0.27	0.22	0.98	-0.35	0.33
0.22	0.3	0.4	0.71	1.12	0.04	1.28
