Mass	x	y	z	vx	vy	vz
0.24	-1.06	-0.06	0.54	-0.33	-0.39	-1.31
0.41	0.18	0.05	0.17	-0.85	0.8	-1.89
1.23	0.92	0.09	0.77	2.54	1.71	-1.51
0.34	1.46	0.18	-0.11	0.37	0.7	0.54
0.76	0.64	0.12	0.95	0.96	0.85	-0.67
0.3	-1.11	-0.05	-0.47	-0.93	-0.68	0.09
0.35	0.6	0.42	0.34	1.25	0.33	-0.41
0.19	0.64	-0.72	0.91	-0.33	-0.78	0.42
0.23	1.74	-0.01	0.61	0.58	-0.33	0.9
0.17	-0.43	-0.1	0.08	0.72	0.47	-1.99
0.17	0.4	-1.04	0.85	0.36	-0.38	0.11
0.27	-0.63	0.5	-0.05	-0.5	-1.57	0.11
0.3	-0.63	0.49	-0.04	-0.05	-1.2	-0.5
0.25	-0.35	-0.25	0.34	0.03	0.44	-1.85
0.12	-0.15	0.54	0.48	-0.61	-1.5	-0.34
0.81	-0.4	-0.07	0.42	-1.33	-0.18	2.01
0.36	1.18	0.14	0.68	0.29	-1.17	0.56
0.19	0.22	-0.04	0.45	-0.5	0.29	-1.13
1.32	1.5	0.43	0.49	0.2	0.42	-0.32
0.11	0.04	-1.57	-1.26	-0.6	-1.11	-1.04
0.16	0.29	1.96	1.76	-0.58	0.7	-0.35
2.38	1.67	1.2	1.43	1.08	-0.42	0.34
0.17	-0.78	-0.11	1.19	-0.61	-0.34	-0.86
0.17	0.45	-0.26	0.99	-0.81	0.13	-1.42
0.11	-1.0	2.72	0.55	0.42	0.63	0.6
0.11	0.89	0.99	0.51	0.39	0.09	0.54
0.28	-1.38	-0.17	-1.01	0.56	-0.46	-2.05
0.34	0.68	0.58	1.06	0.94	0.16	-0.19
0.85	1.83	0.13	1.44	0.73	-0.11	0.09
0.11	2.39	-0.76	0.91	1.3	0.02	0.45
0.14	0.91	0.07	0.72	-1.62	-0.23	1.97
0.32	-0.78	-0.24	1.67	-0.67	-0.4	-0.67
0.13	-0.41	0.32	0.57	-0.1	-0.86	-0.89
0.36	-0.31	-0.36	-0.12	-1.16	1.83	-2.99
0.44	0.53	0.11	0.42	-0.28	0.22	-1.78
0.16	1.73	-0.24	0.86	0.92	0.75	-0.16
0.52	0.27	0.26	0.25	-0.14	0.37	-0.21
0.13	-0.85	0.02	-0.55	-2.48	0.83	-2.97
2.71	0.24	-0.05	0.43	0.68	0.65	-0.58
0.12	0.08	0.22	0.3	-0.5	-0.73	-1.04
0.65	0.75	-0.03	0.9	-0.53	0.69	0.91
0.2	0.78	2.28	1.63	0.08	0.85	-0.17
1.43	1.9	0.54	1.01	0.58	0.07	0.28
0.78	-0.13	-1.1	-1.71	0.26	-0.54	-0.39
0.16	0.48	-0.34	0.2	-0.2	-0.05	0.47
0.13	-0.59	-0.35	0.24	0.19	-0.29	-0.88
0.22	0.18	0.05	0.17	0.07	0.59	-2.05
0.19	0.55	0.08	0.43	-0.41	0.3	-1.81
0.11	-0.34	-0.26	-0.17	-0.45	0.61	0.43
0.15	1.45	0.3	0.59	0.3	0.36	0.02
0.31	0.76	0.2	0.9	-0.99	-0.62	0.78
0.98	1.31	0.41	1.06	0.86	-1.07	-0.48
1.05	-0.4	-0.3	-0.09	0.16	-0.57	-0.07
0.18	-0.44	-0.2	-0.09	-0.76	-0.1	-1.54
0.19	-0.39	-0.06	0.34	-0.14	2.15	0.11
0.41	1.83	-0.03	0.31	-0.57	-0.51	-0.75
0.41	1.28	2.0	2.21	0.36	0.73	0.65
0.14	0.65	0.69	1.04	-0.41	0.57	0.9
0.59	1.66	0.12	0.78	0.66	-0.52	0.54
0.44	3.36	-0.87	9.92	2.15	-0.57	4.93
0.26	1.85	-0.53	0.62	0.84	-0.25	-0.35
0.13	0.16	0.15	0.12	-0.6	-0.01	-0.23
0.21	0.5	0.17	0.86	0.07	-1.16	-0.17
0.21	-0.25	0.44	0.29	0.12	-1.4	-0.79
0.34	2.03	0.25	1.41	0.5	0.77	0.29
0.11	3.39	1.25	0.04	1.44	0.71	-0.02
0.16	-1.52	8.22	0.38	-0.08	3.07	0.45
0.13	0.48	0.54	3.51	0.94	0.33	0.99
0.83	-0.39	2.24	2.48	0.6	0.6	0.92
0.2	0.93	0.42	0.5	1.54	-0.31	-0.17
0.16	-0.06	-0.39	-0.22	-0.58	-1.78	-1.1
0.14	0.55	-0.47	0.53	0.44	-1.02	0.42
0.13	0.83	0.6	0.7	1.42	-0.16	-0.4
0.42	-0.62	0.16	-0.04	-0.56	1.21	0.42
0.11	0.06	0.1	1.98	-0.27	-0.19	-0.74
1.85	0.89	0.07	0.72	-1.15	1.36	0.25
0.18	1.19	0.46	0.73	0.67	-0.08	0.96
0.23	0.08	-0.12	0.2	-0.54	-1.23	-0.95
0.22	-0.2	-0.12	-0.23	-1.92	-0.51	-1.15
0.75	0.67	0.08	-2.13	-0.68	-0.24	-1.12
2.5	0.49	0.31	0.63	0.47	-0.22	-0.81
1.83	2.34	0.05	1.14	1.03	-0.1	0.4
0.36	-0.4	-0.17	0.26	-1.22	-1.2	0.45
0.12	1.18	0.04	1.51	1.17	0.73	-0.37
0.25	-0.08	0.1	0.37	-1.16	0.3	0.92
0.18	0.79	0.22	0.71	0.6	0.75	0.77
0.37	-1.13	0.04	0.44	-0.31	0.01	-1.24
0.23	1.22	0.48	0.58	0.78	0.35	-1.09
0.36	0.33	0.64	1.23	0.49	-0.5	0.6
0.45	-0.03	-0.41	0.07	-0.12	-0.93	-0.43
0.11	0.59	0.05	1.1	0.62	-0.96	0.06
0.13	0.5	0.39	0.89	-0.35	0.32	-0.47
0.29	1.58	0.56	0.69	-0.33	0.03	-0.02
0.25	1.61	0.06	0.64	0.77	-0.28	-0.9
0.38	-0.25	0.12	0.25	-0.28	-0.89	-0.78
0.85	1.53	-0.48	0.3	0.48	-0.54	0.24
0.22	1.36	0.37	0.4	0.02	0.47	-0.4
19.94	-0.3	-0.35	-0.1	-0.83	0.21	-0.38
0.23	0.16	0.16	0.13	-1.02	0.3	-1.59
0.13	0.97	-0.72	0.23	0.23	-1.64	-0.51
0.87	-0.18	-0.94	1.15	0.05	0.15	1.29
0.6	0.3	0.33	0.04	-0.19	-0.16	-0.1
0.32	0.92	0.13	0.65	-0.22	1.54	-0.29
0.12	1.06	-0.43	1.15	0.06	0.36	0.56
0.16	-0.93	-0.25	-0.72	-1.2	-1.16	-1.46
0.1	0.12	-0.21	-0.36	-0.42	-0.62	0.35
0.81	2.02	0.46	-2.79	0.26	-0.2	-1.41
0.14	0.74	-0.08	0.66	-0.54	-1.3	0.5
0.14	-0.04	0.14	0.19	-1.43	-0.88	-1.53
0.28	1.27	-0.14	1.09	0.65	0.59	0.05
0.23	1.76	-0.17	0.98	0.33	0.73	0.03
1.09	2.67	-0.28	1.34	1.24	0.25	0.33
0.19	-0.01	-0.01	-0.29	-1.24	-0.12	-1.29
0.75	0.38	-0.23	0.43	0.58	0.07	0.16
0.53	1.6	0.35	0.9	0.59	0.07	-0.48
0.19	-0.18	-0.94	1.16	-0.14	0.33	1.32
0.75	-0.53	-0.07	0.0	0.44	-1.09	-0.8
0.24	-1.5	-0.55	0.99	-0.33	-0.3	-0.77
0.12	0.45	-0.34	0.59	1.1	-0.79	0.26
0.33	0.43	0.33	0.26	0.37	0.47	-1.7
0.76	0.2	0.02	-0.22	-0.75	0.16	-1.54
0.12	1.27	0.79	2.69	1.17	0.18	0.43
1.96	0.22	-0.05	0.45	-0.14	-0.03	-0.33
0.39	1.11	0.45	0.67	-0.53	0.2	0.4
0.11	0.79	-0.16	0.53	0.59	0.72	0.75
0.22	0.72	0.16	1.13	0.34	-0.62	-0.14
