Mass	x	y	z	vx	vy	vz
0.41	1.4	0.33	0.47	-0.52	0.61	1.17
1.23	-1.1	-0.03	-0.65	-0.1	-0.03	1.22
0.34	-1.11	-0.18	-0.66	-0.35	0.42	0.21
0.76	0.27	-0.51	-0.52	0.1	-0.27	1.07
0.3	0.92	0.49	1.81	-0.08	-1.08	-0.3
0.35	0.28	-0.01	-1.11	-0.02	0.16	1.51
0.19	-1.14	0.98	-0.33	0.39	-0.31	0.61
0.23	0.01	-0.06	-0.05	-0.09	0.11	1.28
0.17	1.56	0.42	0.49	-0.32	0.37	1.1
0.17	-0.04	0.08	0.28	-0.19	0.86	1.03
0.27	1.16	-0.35	0.79	-0.46	1.11	0.99
0.3	1.16	-0.35	0.79	-0.15	0.99	0.91
0.25	1.46	0.31	0.52	-0.14	0.52	0.85
0.12	1.17	-0.38	0.75	-0.31	0.85	0.79
0.81	0.05	-0.04	0.63	0.34	0.8	0.31
0.36	-0.69	0.47	-0.59	0.37	0.16	1.2
0.19	0.16	-0.57	-0.19	1.45	0.53	0.96
1.32	-1.4	0.91	-0.19	0.11	0.62	0.79
0.11	0.32	-0.71	-0.27	0.05	-0.12	1.21
0.16	1.15	-0.57	0.81	0.26	0.34	1.26
2.38	-1.29	0.85	-0.28	0.55	0.37	0.45
0.17	1.59	0.46	0.69	-0.13	0.31	1.33
0.17	0.99	0.48	1.24	0.71	-0.37	1.31
0.11	-1.25	-0.0	-0.83	-0.62	1.7	0.07
0.11	0.15	0.12	-0.05	-0.31	0.11	1.3
0.28	1.03	0.67	1.73	0.69	-0.49	-0.45
0.34	0.51	-0.78	-0.2	0.27	1.23	0.27
0.85	0.44	-0.78	-0.0	-0.16	0.91	0.72
0.11	-1.24	0.9	-0.28	0.56	0.33	1.31
0.14	-1.25	-0.08	-0.64	0.3	0.96	1.58
0.32	1.27	0.43	0.42	0.16	0.83	1.21
0.13	1.13	-0.6	0.43	0.15	0.37	0.19
0.36	0.87	0.18	1.16	0.19	0.45	0.68
0.44	0.79	0.18	0.92	0.81	0.46	0.99
0.16	-1.23	0.88	-0.21	0.56	0.42	0.79
0.52	0.27	-0.63	-0.5	0.22	-0.28	1.43
0.13	1.19	0.54	1.51	-0.13	0.46	0.69
2.71	0.11	-0.46	-0.82	0.68	0.17	1.07
0.12	0.11	-0.62	-0.22	-0.31	-0.35	0.8
0.65	-1.39	0.92	-0.18	1.47	0.39	1.31
0.2	0.56	-0.77	-0.14	0.38	0.69	2.19
1.43	-1.09	-0.04	-0.63	0.38	-0.88	1.43
0.78	0.45	0.61	1.54	-1.38	-0.27	-1.08
0.16	-1.15	0.9	-0.36	0.78	-0.15	0.35
0.13	0.81	-0.21	1.07	0.54	0.89	0.75
0.22	1.4	0.33	0.47	-0.39	-0.08	1.67
0.19	0.77	0.17	0.93	0.94	0.71	0.85
0.11	0.13	-0.49	-0.55	-0.68	-0.01	1.17
0.15	-1.09	-0.03	-0.62	0.37	0.53	0.04
0.31	-1.1	0.02	-0.63	0.09	0.79	0.92
0.98	-1.08	0.01	-0.49	0.43	1.6	2.16
1.05	0.8	0.25	0.98	-0.14	0.74	0.8
0.18	0.89	0.19	0.97	0.04	0.7	0.74
0.19	-0.1	0.17	0.27	0.88	-0.76	-2.04
0.41	0.79	0.68	1.89	0.99	0.34	0.3
0.41	0.04	-0.34	-1.12	0.3	-0.15	1.3
0.14	-1.13	0.74	-0.46	1.0	-1.27	-0.15
0.59	-0.63	0.58	-0.65	0.23	-0.06	1.03
0.44	-1.09	-0.1	-0.63	1.46	2.16	2.21
0.26	-1.13	-0.14	-0.66	-0.99	0.24	-1.41
0.13	0.27	-0.51	-0.52	0.96	-0.85	1.6
0.21	0.34	-0.7	-0.29	0.24	0.9	0.86
0.21	1.0	-0.0	1.09	0.63	0.45	0.69
0.34	-0.51	0.28	-0.96	0.31	-0.07	0.59
0.11	-1.13	-0.16	-0.66	1.55	-1.49	0.04
0.16	-1.14	-0.04	-0.69	-0.58	4.14	-0.06
0.13	-1.14	-0.16	-0.64	-0.92	-1.42	3.14
0.83	-1.11	-0.1	-0.63	-0.69	2.72	-0.63
0.2	0.36	-0.09	-1.08	0.09	-0.05	1.17
0.16	0.8	0.27	0.95	0.37	0.62	0.55
0.14	-0.02	0.03	-0.08	-0.11	0.18	1.59
0.13	0.05	-0.16	-1.08	0.48	0.22	1.28
0.42	-1.1	-0.14	-0.66	2.96	0.78	1.94
0.11	0.94	0.5	1.1	-0.19	0.11	1.59
1.85	-1.12	-0.09	-0.61	0.78	1.94	1.65
0.18	-0.69	0.53	-0.66	0.23	0.16	1.16
0.23	0.81	0.17	0.98	0.3	0.07	0.64
0.22	0.8	0.42	1.07	0.51	0.09	1.27
0.75	0.91	0.56	1.74	0.03	-0.88	-0.57
2.5	0.32	-0.73	-0.28	0.32	0.65	0.84
1.83	0.24	-0.52	-0.48	0.16	-0.02	1.54
0.36	0.03	0.0	0.63	0.3	0.56	0.44
0.12	-1.11	-0.05	-0.63	0.01	-0.89	0.07
0.25	0.55	-0.81	-0.19	0.78	0.72	1.6
0.18	-1.07	-0.06	-0.66	0.78	-0.88	0.36
0.37	1.29	0.55	0.48	0.07	0.15	0.87
0.23	-1.08	-0.05	-0.66	1.0	-1.4	-0.33
0.36	0.23	-0.58	-0.5	-0.25	0.96	1.1
0.45	0.41	-0.77	-0.1	-0.07	0.74	0.35
0.11	0.14	-0.54	-0.23	0.22	0.36	1.28
0.13	-1.2	-0.08	-0.64	1.44	0.05	0.37
0.29	-1.24	-0.05	-0.58	0.72	0.46	-0.14
0.25	-1.2	-0.07	-0.65	1.37	0.48	0.41
0.38	-0.04	0.21	0.09	-0.2	-0.33	-0.41
0.85	-1.2	-0.08	-0.64	1.53	0.18	0.14
0.22	-1.2	-0.07	-0.64	1.03	1.09	0.11
19.94	1.07	-0.15	1.02	-0.63	1.32	0.18
0.23	1.22	0.58	0.39	-0.41	0.06	0.82
0.13	0.63	0.76	2.03	0.3	0.25	0.24
0.87	-0.16	0.21	0.49	-0.18	0.62	-0.2
0.6	0.77	0.49	0.9	0.04	0.1	0.77
0.32	-1.22	-0.05	-0.68	1.28	0.25	0.45
0.12	-1.17	-0.08	-0.62	2.16	0.29	0.21
0.16	0.28	-0.52	-0.58	-0.89	0.27	0.75
0.1	0.13	-0.56	-0.23	0.14	-0.05	0.97
0.81	0.51	0.26	0.82	0.09	0.53	0.44
0.14	-1.26	-0.08	-0.68	0.84	-0.05	-0.11
0.14	1.34	0.36	0.48	-0.67	0.08	0.72
0.28	0.02	0.05	0.45	-0.53	0.96	0.35
0.23	-0.68	0.37	-0.85	0.5	0.48	0.77
1.09	-1.26	1.02	-0.38	0.22	0.02	1.19
0.19	0.92	0.66	1.39	-0.59	-0.1	1.09
0.75	0.03	-0.25	0.3	-0.21	1.09	0.29
0.53	-1.37	0.85	-0.13	0.66	-0.23	0.97
0.19	-0.17	0.21	0.5	-0.13	0.68	-0.03
0.75	0.74	0.23	0.94	0.49	0.22	0.61
0.24	0.87	0.58	1.1	-0.51	-0.23	1.3
0.12	0.04	-0.77	-0.33	-0.32	0.69	0.21
0.33	1.42	0.33	0.48	-0.71	0.21	0.95
0.76	0.94	0.61	1.44	-0.61	0.05	0.99
0.12	-1.18	-0.08	-0.41	0.24	0.47	0.52
1.96	0.16	-0.56	-0.19	0.3	0.09	0.61
0.39	-0.13	0.16	0.31	-0.81	0.95	0.66
0.11	-0.16	0.4	0.47	-0.54	0.35	0.17
0.22	0.2	-0.48	-0.63	0.19	0.74	1.34
