Mass	x	y	z	vx	vy	vz
0.17	9.58	-6.05	4.08	1.0	-0.62	0.36
0.24	3.06	-0.99	-2.91	0.33	0.02	0.07
0.41	-4.78	-1.43	-3.46	-0.12	-0.58	-0.13
1.23	-0.35	-0.53	0.18	-0.69	-1.65	0.93
0.34	0.72	-0.29	-1.5	0.83	0.23	0.07
0.76	-0.09	0.19	-0.15	0.04	-0.99	1.01
0.3	-0.72	1.55	2.28	-0.32	-0.04	0.04
0.35	0.53	0.32	-1.67	0.51	-0.3	-0.51
0.19	-0.2	-0.07	-0.12	-1.57	-0.71	-0.64
0.23	1.17	-0.39	-2.63	0.72	-0.3	-0.87
0.17	0.48	-0.6	-1.66	-0.33	-0.11	0.8
0.17	0.82	0.58	0.16	-0.61	0.9	0.21
0.27	-0.43	-0.09	1.31	0.09	-0.86	0.77
0.3	-0.43	-0.08	1.31	-0.51	-0.45	0.38
0.25	-0.49	0.05	-6.75	-0.05	-0.1	-0.62
0.12	-1.98	-3.37	-2.88	-0.11	-0.11	-0.06
0.81	-3.31	0.51	6.2	-0.21	0.09	0.53
0.36	0.08	1.17	0.49	-0.39	-0.11	0.39
0.19	0.53	0.81	0.1	-0.74	-1.06	0.02
1.32	0.16	0.35	-0.15	0.6	1.46	-0.54
0.11	-3.74	-5.34	-5.7	-0.49	-0.37	-0.5
0.16	-0.87	-0.49	-1.31	0.5	-1.07	0.24
2.38	3.37	-2.45	0.55	-0.24	-0.36	-0.3
0.17	2.19	-0.24	-3.32	0.36	-0.04	-0.0
0.17	-4.11	0.07	-3.56	-0.39	-0.25	-0.16
0.11	2.13	2.64	3.12	0.36	-0.42	0.12
0.11	0.29	0.34	0.18	-0.09	-1.68	1.31
0.28	-0.12	-0.34	-1.4	1.0	-0.14	1.88
0.34	1.09	-0.58	0.8	-0.71	-0.41	-0.23
0.85	-3.94	-1.38	0.63	-1.49	-0.54	0.13
0.11	7.28	0.76	2.98	0.47	0.27	0.22
0.14	-2.99	1.96	-1.31	-0.43	0.15	-0.32
0.32	2.45	0.83	-1.31	0.39	0.16	0.46
0.13	0.18	0.06	0.15	-1.24	0.41	-0.36
0.36	0.36	0.18	0.04	-1.2	-0.99	0.19
0.44	-2.48	-1.65	-1.42	0.07	0.01	0.29
0.16	0.74	2.41	0.31	-0.74	-0.27	-0.05
0.52	-1.55	1.64	2.41	-0.92	0.74	0.65
0.13	-14.29	4.85	-18.29	-1.97	0.71	-2.61
2.71	0.11	-1.24	0.25	1.08	-0.5	0.01
0.12	-0.97	0.55	-0.47	0.47	-0.32	-0.57
0.65	-0.25	-0.03	0.05	0.35	0.26	1.14
0.2	0.19	2.95	-0.57	-0.21	-0.58	-0.26
1.43	-2.58	-6.2	-1.72	-1.03	-2.55	-0.83
0.78	-2.46	2.32	1.44	-0.87	1.01	0.62
0.16	-1.0	0.03	0.64	0.11	0.42	0.52
0.13	-1.16	-0.97	-2.33	0.18	0.42	0.27
0.22	-2.34	-1.4	0.01	0.45	0.13	0.3
0.19	-2.45	-1.66	-1.42	0.2	-0.21	0.35
0.11	2.24	3.81	3.83	0.47	0.28	0.28
0.15	0.31	0.67	-0.23	-0.02	1.2	-1.54
0.31	1.13	-1.29	-0.47	0.28	0.38	-0.12
0.98	0.32	-1.23	0.1	-0.97	-0.71	-0.43
1.05	-0.14	-0.78	0.31	0.0	-1.2	0.24
0.18	0.3	0.04	2.63	-0.01	0.01	0.19
0.19	-0.97	0.79	-0.84	0.35	0.19	-0.41
0.41	-3.1	0.86	0.52	0.12	0.21	0.23
0.41	2.37	4.32	4.34	0.05	0.13	0.13
0.14	-0.5	0.26	-0.11	-0.33	0.36	-0.17
0.59	-0.12	1.81	-1.26	0.04	0.14	-0.19
0.44	17.51	-4.64	42.41	2.13	-0.57	4.89
0.26	-1.34	-0.44	0.94	-0.49	-0.61	0.63
0.13	-1.6	0.04	0.54	-0.18	0.23	0.07
0.21	-0.39	1.29	-0.34	-0.24	0.2	-0.75
0.21	2.19	-3.23	1.42	0.12	0.09	-0.05
0.34	-0.17	1.29	0.24	-0.88	-0.99	-0.48
0.11	11.21	5.22	0.06	1.06	0.55	0.01
0.16	-2.03	28.22	3.33	-0.07	2.99	0.44
0.13	6.05	2.31	7.76	0.75	0.23	0.48
0.83	3.47	4.32	6.36	0.52	0.17	0.4
0.2	0.25	1.33	-0.91	0.77	0.41	-0.22
0.16	-0.27	0.94	0.08	1.0	-0.51	1.0
0.14	-0.81	0.23	0.49	0.5	-0.87	0.16
0.13	-0.59	1.06	-0.54	0.69	1.07	-0.37
0.42	0.9	0.17	0.99	0.43	-0.86	0.38
0.11	-0.71	-0.74	1.41	-0.24	-0.18	0.32
1.85	-0.26	0.05	0.33	-1.47	0.19	-0.1
0.18	-0.53	-0.44	0.71	-0.49	-1.09	0.6
0.23	-1.37	-0.42	-0.5	0.71	-0.09	-0.35
0.22	-0.02	0.54	0.43	-0.05	2.28	0.09
0.75	-4.5	-1.81	-5.0	-0.64	-0.25	-0.09
2.5	0.1	1.02	-0.29	-0.14	0.33	0.48
1.83	3.72	-0.16	1.65	-0.29	0.03	-0.11
0.36	-0.77	-0.14	2.15	-0.21	-0.19	-0.33
0.12	0.16	1.06	-2.22	-0.69	-0.37	0.03
0.25	-0.24	0.87	0.93	-1.16	0.23	0.04
0.18	8.53	2.64	9.97	1.54	0.43	1.75
0.37	1.83	-1.14	-2.14	0.14	-0.17	0.42
0.23	-1.07	1.26	0.79	0.59	-0.03	-0.14
0.36	-0.83	1.83	-1.39	-0.01	0.13	0.1
0.45	-0.63	-0.14	-3.64	0.07	-0.04	0.15
0.11	1.05	0.32	0.54	-0.28	0.13	-1.12
0.13	0.55	0.55	-0.19	-0.7	0.67	-0.68
0.29	0.0	1.28	-0.51	0.12	-0.21	-0.56
0.25	0.02	1.18	2.07	0.61	0.48	0.16
0.38	-0.42	0.04	0.31	-0.36	0.68	-2.12
0.85	-0.61	-0.29	-3.45	0.07	-0.36	-0.82
0.22	-3.96	-0.8	-2.57	-0.27	-0.3	-0.48
19.94	-0.37	0.12	-0.19	-0.65	-1.56	-0.13
0.23	-3.91	-1.38	-2.96	-0.13	-0.11	-0.14
0.13	-0.55	-5.5	-2.08	-0.3	-0.29	-0.25
0.87	0.68	1.97	0.93	-0.18	-0.05	-0.76
0.6	-4.93	-2.14	-4.59	-0.76	-0.52	-0.84
0.32	-0.14	0.55	0.34	-0.07	-1.54	-0.06
0.12	-1.18	0.54	-0.38	-0.34	0.03	-0.04
0.16	-4.99	-4.93	-7.01	-0.46	-0.57	-0.78
0.1	0.76	1.06	2.24	0.0	0.03	-0.31
0.81	2.69	-1.02	-10.44	0.04	-0.22	-1.01
0.14	0.16	1.63	-0.39	-0.57	-0.19	-0.19
0.14	-2.49	-2.1	-2.98	0.09	-0.01	-0.11
0.28	-0.84	1.19	1.44	-0.75	0.11	0.68
0.23	-3.22	-1.93	-0.49	-0.24	-0.76	-0.22
1.09	7.08	1.67	2.2	0.39	0.27	0.05
0.19	0.74	1.16	1.17	0.15	0.67	0.36
0.75	-0.45	0.8	0.1	-0.04	-0.11	-0.69
0.53	-0.21	1.21	3.07	0.34	-0.05	0.09
0.19	0.68	1.98	0.93	0.43	-0.53	-1.64
0.75	-1.05	-2.63	-3.77	0.03	-0.0	-0.12
0.24	1.94	0.63	0.05	-0.08	0.04	0.84
0.12	0.86	-1.85	-0.08	0.41	0.11	0.07
0.33	-1.53	-1.25	-1.03	0.01	-0.06	0.82
0.76	-1.4	-0.77	-0.47	0.87	0.18	0.81
0.12	6.65	1.05	2.57	0.57	-0.01	-0.19
1.96	0.54	0.8	0.11	-0.79	-0.17	-0.12
0.39	0.1	-0.97	-0.45	-0.5	-1.21	-0.81
0.11	-1.6	0.31	0.84	-0.17	0.18	-0.22
0.22	0.71	1.43	0.85	-0.07	0.2	0.33
