Mass	x	y	z	vx	vy	vz
0.17	7.18	-4.56	3.22	1.05	-0.65	0.38
0.24	2.01	-0.97	-2.8	0.57	-0.05	-0.19
0.41	-3.65	-0.88	-2.98	-1.99	-0.67	0.2
1.23	0.25	0.3	0.9	0.53	1.29	0.22
0.34	-1.26	-0.4	-0.06	0.29	-0.29	-1.24
0.76	-0.44	-0.03	0.17	0.35	-1.06	-0.65
0.3	0.21	0.96	1.2	-0.41	0.76	1.0
0.35	-0.0	-0.12	1.08	-1.16	0.66	-0.73
0.19	0.18	0.42	0.11	0.01	0.37	-0.42
0.23	-0.37	0.2	0.84	-0.69	0.12	-1.83
0.17	0.91	-0.2	-2.57	-0.06	-0.19	0.05
0.17	-0.7	-0.89	0.17	0.88	-0.15	-0.37
0.27	0.78	-0.13	-1.24	-0.37	0.53	0.34
0.3	0.77	-0.13	-1.24	-0.14	0.33	0.57
0.25	-0.36	0.27	-5.09	-0.06	-0.08	-0.81
0.12	-1.59	-2.89	-2.56	-0.23	-0.32	-0.22
0.81	-2.73	0.29	4.79	-0.29	0.1	0.68
0.36	-0.51	-0.64	0.18	0.73	0.04	-0.28
0.19	-0.52	-0.19	0.66	0.81	-0.57	0.04
1.32	-0.07	0.03	0.38	0.5	-1.39	-1.94
0.11	-2.54	-4.38	-4.43	-0.54	-0.45	-0.58
0.16	-1.37	1.78	-0.76	-0.06	-0.7	-0.54
2.38	3.61	-1.39	1.2	0.05	-0.53	-0.24
0.17	1.1	-0.16	-2.93	0.57	-0.02	-0.36
0.17	-2.98	0.59	-2.95	-0.58	-0.18	-0.39
0.11	1.13	3.38	2.61	0.48	-0.2	0.31
0.11	-0.69	0.97	-0.93	0.27	0.52	-0.07
0.28	-1.2	-0.27	-2.63	0.01	0.22	0.15
0.34	1.0	0.7	0.61	0.97	-0.39	0.36
0.85	0.57	0.02	0.13	-2.03	0.09	-0.13
0.11	6.03	0.13	2.4	0.6	0.26	0.27
0.14	-1.53	1.24	-0.38	-0.9	0.54	-0.5
0.32	1.01	0.27	-1.88	0.83	0.33	-0.06
0.13	0.42	-0.99	-1.35	-0.43	0.18	0.42
0.36	0.46	-0.53	0.34	-0.66	-0.13	0.91
0.44	-2.31	-1.21	-1.86	-0.25	-0.28	0.05
0.16	2.11	2.39	0.48	-0.4	0.26	-0.09
0.52	-0.34	0.21	0.63	1.22	0.07	0.22
0.13	-9.66	3.18	-12.14	-1.98	0.71	-2.63
2.71	0.66	0.98	0.52	-0.38	0.13	-0.54
0.12	0.47	0.18	0.14	-0.89	0.54	1.62
0.65	-0.03	0.06	0.48	-1.19	1.74	1.64
0.2	0.6	3.72	0.23	-0.14	-0.09	-0.37
1.43	0.32	0.0	0.41	-2.42	-0.01	-0.84
0.78	0.0	-0.61	-0.59	-0.03	0.99	1.1
0.16	-0.42	0.84	-0.35	0.18	-0.37	-0.52
0.13	-1.31	-1.67	-2.39	-0.05	0.16	-0.19
0.22	-2.72	-1.33	-0.68	-0.1	-0.17	0.26
0.19	-2.28	-1.24	-1.85	-0.27	-0.37	0.06
0.11	1.05	2.97	3.01	0.55	0.46	0.45
0.15	-0.79	-0.77	-0.55	-0.53	0.08	0.1
0.31	-0.3	-0.5	0.14	0.68	-1.38	-0.79
0.98	-0.8	0.62	0.18	0.62	0.71	0.52
1.05	0.29	-0.01	0.28	0.26	-0.23	1.85
0.18	0.11	0.09	0.7	0.44	0.13	2.23
0.19	0.44	-0.34	0.76	-1.7	-0.17	-0.03
0.41	-2.77	0.23	-0.07	-0.44	0.32	0.26
0.41	2.18	3.86	3.91	0.11	0.26	0.24
0.14	0.88	0.62	0.42	0.59	0.06	-0.05
0.59	-0.13	0.21	0.26	-0.33	2.18	-1.91
0.44	12.54	-3.32	30.99	2.13	-0.57	4.9
0.26	1.59	0.14	-0.31	-0.96	0.28	-0.02
0.13	0.82	0.19	-0.2	-0.76	-0.5	0.07
0.21	0.59	-0.82	0.33	0.11	0.08	0.53
0.21	1.71	-3.11	1.39	0.3	-0.21	0.08
0.34	1.59	2.15	1.14	-0.53	0.03	-0.27
0.11	8.65	3.91	0.04	1.11	0.57	0.01
0.16	-1.85	21.18	2.29	-0.07	3.0	0.44
0.13	4.22	1.75	6.54	0.8	0.25	0.56
0.83	2.19	3.84	5.31	0.57	0.24	0.49
0.2	-0.19	-0.87	0.93	-0.96	0.71	-0.74
0.16	-1.59	0.49	-1.43	0.21	0.5	0.29
0.14	0.12	0.01	0.38	1.45	2.25	-1.27
0.13	0.06	-1.59	0.73	-0.89	0.44	-0.17
0.42	-0.77	-0.29	-0.29	-0.13	1.05	-0.15
0.11	0.27	0.54	-0.87	-0.24	-0.43	0.56
1.85	-0.0	0.56	1.05	-0.17	0.27	0.29
0.18	0.03	0.12	-0.09	-0.61	-0.32	-0.85
0.23	-1.22	-0.23	0.55	-0.92	-0.25	-0.39
0.22	-1.18	-1.87	-0.71	0.37	0.25	0.11
0.75	-2.87	-1.19	-4.64	-0.77	-0.28	-0.24
2.5	-1.18	-0.28	-0.51	0.46	-0.2	-0.06
1.83	4.05	-0.18	1.77	0.02	-0.01	0.0
0.36	0.05	0.41	1.66	-0.47	-0.2	0.95
0.12	1.58	1.55	-1.63	-0.47	-0.03	-0.5
0.25	-0.59	-0.26	-0.32	0.88	-0.78	-0.1
0.18	4.86	1.63	5.8	1.59	0.44	1.81
0.37	1.17	-0.63	-2.65	0.42	-0.27	-0.02
0.23	-1.31	0.5	0.69	-0.53	0.68	0.3
0.36	-0.47	0.77	-0.93	-0.28	0.94	-0.61
0.45	-0.73	-0.08	-3.51	0.01	-0.0	-0.26
0.11	0.15	-0.05	1.77	0.76	0.08	0.31
0.13	-0.83	0.13	0.42	-0.04	-0.66	0.72
0.29	0.65	-0.6	0.25	-0.51	0.51	0.19
0.25	-0.56	-0.21	0.08	-0.99	0.47	1.44
0.38	1.76	-0.29	1.55	-0.55	-0.18	0.12
0.85	-0.61	0.45	-0.76	-0.18	-0.19	-1.68
0.22	-2.97	-0.04	-1.26	-0.63	-0.36	-0.63
19.94	0.37	0.01	0.27	0.76	-1.35	2.26
0.23	-3.37	-1.05	-2.46	-0.35	-0.18	-0.28
0.13	0.17	-4.59	-1.41	-0.3	-0.5	-0.31
0.87	0.55	1.49	2.58	0.15	0.47	-0.36
0.6	-2.99	-0.85	-2.45	-0.91	-0.59	-1.0
0.32	-0.12	-0.12	0.46	0.8	0.44	0.63
0.12	0.86	-0.47	0.9	-0.1	0.04	-0.54
0.16	-3.86	-3.54	-5.11	-0.51	-0.62	-0.85
0.1	0.41	0.64	2.01	0.29	0.32	0.62
0.81	2.57	-0.49	-7.99	0.06	-0.23	-1.08
0.14	0.57	0.51	0.58	0.65	1.42	-0.46
0.14	-2.5	-1.9	-2.48	-0.09	-0.18	-0.32
0.28	0.43	-0.92	-0.13	0.3	0.83	-0.11
0.23	-2.06	0.08	0.08	-0.89	-0.93	-0.25
1.09	6.0	1.01	2.05	0.53	0.29	0.09
0.19	-1.08	-1.11	-0.26	0.64	0.37	0.47
0.75	0.91	-0.66	-0.11	0.07	-0.15	0.41
0.53	-0.85	1.07	2.1	0.14	0.23	0.77
0.19	0.54	1.49	2.59	0.16	0.52	-0.73
0.75	-0.96	-2.59	-3.22	-0.1	-0.09	-0.37
0.24	1.1	0.25	-1.47	0.73	0.31	0.3
0.12	-0.56	-0.6	0.15	0.42	-1.34	-0.69
0.33	-0.94	-0.59	-2.18	-0.44	-0.42	0.2
0.76	-2.24	-0.91	-1.34	0.03	-0.09	0.19
0.12	5.17	1.06	2.95	0.71	0.01	-0.12
1.96	-0.52	-0.19	0.67	0.9	0.17	0.29
0.39	-0.94	1.01	1.05	0.09	0.09	-0.08
0.11	0.76	-0.32	0.62	-0.64	0.42	0.09
0.22	-0.28	-0.52	0.64	0.17	0.26	-0.38
