Mass	x	y	z	vx	vy	vz
0.24	-1.03	-0.29	-0.34	0.47	-0.34	-1.53
0.41	-0.42	0.19	-0.84	-0.94	-0.16	-1.37
1.23	0.57	0.17	0.83	-1.57	-0.11	-0.21
0.34	1.53	0.56	0.37	-0.24	0.43	0.95
0.76	1.38	0.02	0.53	0.77	-0.6	-0.3
0.3	-1.48	-0.45	-0.42	-0.3	-0.6	0.08
0.35	1.25	0.46	0.26	0.86	-0.11	0.12
0.19	0.38	-1.03	1.07	-0.47	-0.26	0.03
0.23	1.91	-0.13	1.17	0.0	-0.08	0.79
0.17	0.09	0.11	-0.9	0.68	0.16	-1.24
0.17	0.56	-1.12	0.82	0.11	0.18	-0.18
0.27	-0.5	-0.52	-0.16	0.59	-1.77	-0.53
0.3	-0.5	-0.52	-0.16	1.12	-1.76	-0.65
0.25	-0.22	0.12	-0.87	0.11	0.4	-1.85
0.12	-0.16	-0.34	-0.39	0.08	-1.31	-1.82
0.81	-1.03	-0.06	1.39	-0.83	0.07	1.36
0.36	0.8	-0.25	1.08	-1.01	-0.07	0.61
0.19	0.13	0.2	0.06	-0.77	1.0	-1.08
1.32	1.48	0.44	0.18	-0.27	-0.04	-0.39
0.11	-0.35	-2.17	-1.85	-0.64	-0.88	-0.89
0.16	-0.07	2.32	1.5	-0.58	0.48	-0.49
2.38	2.24	0.89	1.59	0.81	-0.58	0.18
0.17	-1.05	-0.27	0.51	-0.22	-0.19	-1.33
0.17	-0.05	0.05	-0.01	-0.95	0.86	-1.62
0.11	-0.73	3.05	0.92	0.47	0.46	0.58
0.11	1.05	0.85	0.87	0.07	-0.59	0.63
0.28	-1.65	-0.2	-1.57	-0.46	0.86	-0.81
0.34	1.15	0.31	0.87	0.22	-0.99	-0.35
0.85	2.18	0.07	1.4	0.42	-0.09	-0.19
0.11	3.12	-0.71	1.18	1.09	0.13	0.41
0.14	0.94	0.17	1.03	0.81	-0.24	1.48
0.32	-1.1	-0.46	1.16	-0.39	-0.32	-0.98
0.13	0.06	-0.11	-0.22	1.1	-0.43	-1.2
0.36	-0.48	-0.43	-0.53	0.42	-0.28	0.28
0.44	0.16	0.2	-0.5	-0.9	0.08	-1.24
0.16	2.17	0.29	0.79	0.55	0.88	-0.1
0.52	-0.14	0.32	0.39	-0.07	1.04	1.47
0.13	-2.24	0.51	-2.32	-2.13	0.78	-2.79
2.71	0.23	0.24	0.17	-0.63	0.42	-0.25
0.12	-0.55	-0.32	-0.16	-0.86	-1.09	-0.8
0.65	0.9	0.29	0.82	0.42	-1.01	-0.32
0.2	0.81	2.74	1.5	0.04	0.67	-0.25
1.43	2.14	0.53	1.15	0.24	-0.08	0.17
0.78	0.01	-1.37	-1.88	0.18	-0.34	-0.16
0.16	0.22	-0.2	0.54	-0.59	0.53	0.55
0.13	-0.3	-0.66	-0.55	-0.14	-1.67	-1.03
0.22	-0.4	0.06	-0.74	-1.11	-0.34	-1.11
0.19	0.18	0.18	-0.49	-0.82	-0.08	-1.18
0.11	-0.45	-0.4	-0.11	0.19	-0.57	-0.67
0.15	1.38	0.45	0.65	-0.5	0.08	0.16
0.31	0.78	0.26	0.97	0.01	-0.99	-0.62
0.98	1.52	-0.27	0.66	-0.13	-0.97	-0.68
1.05	-0.46	-0.62	-0.83	-0.09	0.01	-0.52
0.18	-0.46	-0.63	-0.51	-0.2	-0.13	0.82
0.19	0.3	0.73	0.05	1.22	0.49	-0.33
0.41	1.34	-0.31	-0.07	-1.0	-0.39	-0.5
0.41	1.48	2.4	2.57	0.3	0.6	0.54
0.14	0.39	0.86	1.45	-0.53	-0.01	0.44
0.59	1.94	-0.19	1.07	0.27	-0.45	0.44
0.44	4.68	-1.22	12.95	2.14	-0.57	4.92
0.26	2.26	-0.61	0.42	0.51	-0.05	-0.31
0.13	-0.51	0.14	0.33	-0.9	0.11	0.63
0.21	0.82	-0.34	0.69	0.67	-0.46	-0.3
0.21	0.01	-0.7	0.51	0.57	-1.55	0.54
0.34	2.24	0.7	1.52	0.21	0.71	0.07
0.11	4.24	1.67	0.03	1.34	0.67	-0.01
0.16	-1.57	10.09	0.66	-0.08	3.05	0.45
0.13	1.06	0.74	4.07	0.93	0.31	0.86
0.83	-0.02	2.58	3.01	0.62	0.5	0.81
0.2	1.6	0.07	0.67	0.65	-0.7	0.51
0.16	-0.63	-1.01	-0.84	-0.95	-0.28	-0.79
0.14	0.73	-0.89	0.76	0.13	-0.41	0.33
0.13	1.51	0.14	0.57	0.71	-1.06	-0.04
0.42	-0.66	0.72	0.24	0.26	0.64	0.46
0.11	-0.06	-0.0	1.36	-0.07	-0.13	-1.27
1.85	0.92	0.15	1.02	-0.02	-0.65	0.15
0.18	1.25	0.18	1.2	-0.43	-0.62	0.47
0.23	-0.51	-0.58	-0.57	-0.68	1.14	-1.85
0.22	-1.08	-0.76	-0.54	-0.75	-1.02	-0.23
0.75	0.22	-0.07	-2.75	-0.78	-0.27	-0.93
2.5	0.79	0.03	0.32	0.34	-0.52	-0.19
1.83	2.88	-0.02	1.34	0.74	-0.11	0.27
0.36	-0.89	-0.68	0.3	-0.51	-0.59	-0.21
0.12	1.74	0.5	1.11	0.66	0.7	-0.84
0.25	-0.49	0.3	0.13	0.12	0.17	-0.79
0.18	0.9	-0.11	0.96	-0.48	-0.42	-0.39
0.37	-1.1	0.02	-0.38	0.43	-0.04	-1.43
0.23	1.54	0.51	0.05	0.36	-0.23	-0.59
0.36	0.14	0.18	1.67	-0.42	-0.7	0.46
0.45	-0.46	-0.55	-0.43	-1.18	0.75	-1.49
0.11	0.99	-0.23	0.86	0.61	0.16	-0.74
0.13	0.35	0.36	0.55	-0.32	-0.38	-0.59
0.29	1.15	0.42	0.7	-1.12	-0.49	0.11
0.25	1.9	-0.08	0.14	0.23	-0.16	-0.71
0.38	0.67	0.37	0.22	1.5	0.11	0.11
0.85	1.71	-0.72	0.47	0.11	-0.27	0.32
0.22	1.26	0.56	0.31	-0.37	0.12	0.0
19.94	-0.48	-0.53	-0.57	0.62	-1.33	-0.44
0.23	-0.65	0.08	-0.63	-1.36	-0.45	-1.02
0.13	1.02	-1.61	-0.06	-0.03	-1.29	-0.44
0.87	-0.13	-0.73	1.84	0.17	0.43	0.87
0.6	-0.07	0.11	0.21	-0.92	-0.22	0.87
0.32	0.74	0.43	1.04	-0.17	-0.42	0.69
0.12	0.97	-0.02	1.27	-0.39	0.87	-0.29
0.16	-1.55	-0.89	-1.54	-0.88	-0.94	-1.21
0.1	-0.46	-0.52	-0.24	-0.93	0.38	-1.03
0.81	2.16	0.33	-3.63	0.2	-0.21	-1.33
0.14	0.48	-0.48	0.97	-0.39	-0.23	0.36
0.14	-1.03	-0.34	-0.38	-1.19	-0.83	-0.86
0.28	1.38	0.32	0.95	-0.29	0.74	-0.45
0.23	1.84	0.32	0.92	-0.08	0.77	-0.19
1.09	3.36	-0.11	1.52	1.02	0.3	0.24
0.19	-0.77	-0.23	-0.79	-1.11	-0.64	-0.39
0.75	0.65	0.01	0.57	0.4	0.65	0.38
0.53	1.76	0.33	0.59	-0.04	-0.13	-0.49
0.19	-0.13	-0.73	1.85	-0.13	0.65	1.41
0.75	-0.36	-1.04	-0.69	-0.23	-1.25	-1.2
0.24	-1.61	-0.69	0.47	-0.01	-0.17	-0.93
0.12	1.04	-0.56	0.72	0.82	0.05	0.21
0.33	0.51	0.48	-0.64	-0.04	0.09	-1.23
0.76	-0.41	-0.0	-0.92	-1.11	-0.25	-0.72
0.12	1.96	0.88	2.9	1.08	0.12	0.25
1.96	0.13	0.19	0.06	-0.45	0.6	-0.27
0.39	0.89	-0.0	0.9	0.92	-0.59	-0.17
0.11	0.47	0.34	1.25	-1.07	0.39	0.62
0.22	0.81	0.47	0.74	-0.47	1.21	0.24
