Mass	x	y	z	vx	vy	vz
0.17	6.75	-4.29	3.06	1.06	-0.66	0.38
0.24	1.76	-0.95	-2.71	0.62	-0.06	-0.25
0.41	-3.4	-0.77	-2.85	-1.1	0.27	-0.33
1.23	0.02	-0.23	0.52	0.45	0.74	1.66
0.34	-1.29	-0.26	0.46	-0.12	-0.41	-1.25
0.76	0.02	-0.35	0.37	-1.5	1.03	-0.21
0.3	0.36	0.57	0.71	-0.24	1.2	1.45
0.35	0.47	-0.34	1.2	-1.09	0.4	0.06
0.19	0.14	0.02	0.6	-0.35	-0.26	-2.52
0.23	-0.01	0.11	1.41	-0.97	0.23	-1.05
0.17	0.93	-0.12	-2.57	-0.02	-0.18	-0.04
0.17	-0.99	-0.75	0.32	0.53	-0.5	-0.35
0.27	0.86	-0.3	-1.38	0.19	0.4	0.19
0.3	0.85	-0.3	-1.39	-0.43	0.42	0.3
0.25	-0.33	0.3	-4.75	-0.06	-0.07	-0.85
0.12	-1.49	-2.75	-2.46	-0.26	-0.36	-0.26
0.81	-2.6	0.25	4.5	-0.32	0.1	0.72
0.36	-0.69	-0.56	0.31	0.22	-0.46	-0.32
0.19	-0.74	-0.15	0.45	-0.01	-0.85	0.38
1.32	0.27	0.28	0.74	-0.68	-0.13	-0.34
0.11	-2.31	-4.19	-4.19	-0.55	-0.47	-0.6
0.16	-1.33	2.04	-0.53	-0.14	-0.58	-0.59
2.38	3.58	-1.16	1.3	0.11	-0.56	-0.22
0.17	0.85	-0.16	-2.77	0.63	-0.01	-0.44
0.17	-2.73	0.66	-2.78	-0.62	-0.15	-0.45
0.11	0.94	3.45	2.47	0.49	-0.15	0.35
0.11	-0.78	0.72	-0.87	0.17	0.69	-0.25
0.28	-1.34	-0.27	-2.65	-0.14	0.25	0.31
0.34	0.5	0.81	0.45	1.54	-0.2	0.45
0.85	1.21	-0.01	0.25	-1.29	0.07	-0.38
0.11	5.78	0.03	2.29	0.63	0.26	0.28
0.14	-1.12	0.99	-0.16	-1.09	0.72	-0.58
0.32	0.65	0.13	-1.83	0.9	0.36	-0.21
0.13	0.59	-1.04	-1.49	-0.38	0.08	0.24
0.36	0.59	-0.4	0.05	0.01	-0.47	0.53
0.44	-2.19	-1.07	-1.87	-0.32	-0.32	-0.01
0.16	2.26	2.27	0.52	-0.33	0.33	-0.09
0.52	-0.64	0.06	0.32	0.23	0.59	1.1
0.13	-8.85	2.89	-11.07	-1.99	0.72	-2.63
2.71	0.74	0.86	0.72	0.02	0.48	-0.41
0.12	0.65	-0.1	-0.36	-0.16	0.7	0.97
0.65	0.34	0.24	0.05	-0.01	-0.67	0.53
0.2	0.66	3.74	0.39	-0.12	-0.02	-0.37
1.43	1.03	0.04	0.63	-1.3	-0.11	-0.47
0.78	0.02	-0.96	-0.96	-0.08	0.74	0.75
0.16	-0.47	0.91	-0.08	0.06	0.03	-0.77
0.13	-1.28	-1.73	-2.3	-0.1	0.11	-0.26
0.22	-2.66	-1.25	-0.79	-0.19	-0.21	0.24
0.19	-2.16	-1.1	-1.86	-0.34	-0.42	-0.0
0.11	0.82	2.77	2.82	0.56	0.51	0.49
0.15	-0.53	-0.75	-0.54	-0.72	-0.15	-0.16
0.31	-0.46	0.24	0.45	0.04	-1.97	-0.53
0.98	-0.95	0.26	-0.03	0.1	1.0	0.49
1.05	-0.13	0.1	0.18	0.15	-0.44	0.14
0.18	-0.01	-0.12	0.24	-0.19	-0.09	0.12
0.19	1.02	-0.2	0.69	-1.1	-0.47	0.32
0.41	-2.56	0.1	-0.17	-0.58	0.33	0.26
0.41	2.13	3.75	3.81	0.13	0.28	0.26
0.14	0.53	0.53	0.44	1.17	0.37	-0.06
0.59	0.3	-0.35	0.91	-1.33	0.72	-1.0
0.44	11.66	-3.08	28.98	2.14	-0.57	4.9
0.26	1.93	0.02	-0.28	-0.73	0.3	-0.1
0.13	1.04	0.38	-0.17	-0.35	-0.39	-0.19
0.21	0.43	-0.72	0.15	0.69	-0.6	0.26
0.21	1.58	-3.01	1.35	0.33	-0.27	0.1
0.34	1.8	2.12	1.25	-0.46	0.12	-0.24
0.11	8.2	3.68	0.04	1.13	0.58	0.01
0.16	-1.82	19.95	2.11	-0.07	3.0	0.44
0.13	3.89	1.64	6.31	0.81	0.25	0.57
0.83	1.96	3.74	5.11	0.58	0.26	0.52
0.2	0.21	-1.09	1.16	-0.99	0.35	-0.43
0.16	-1.65	0.27	-1.53	0.12	0.54	0.19
0.14	-0.49	0.1	0.75	0.92	-0.56	-0.37
0.13	0.42	-1.71	0.78	-0.86	0.17	-0.08
0.42	-0.65	-0.67	-0.17	-0.5	0.76	-0.45
0.11	0.35	0.69	-1.04	-0.16	-0.29	0.27
1.85	0.05	0.36	0.81	-0.07	0.85	1.03
0.18	0.18	0.0	0.55	0.78	-0.46	-2.27
0.23	-0.74	-0.09	0.68	-1.45	-0.51	-0.23
0.22	-1.31	-1.94	-0.74	0.3	0.13	0.07
0.75	-2.55	-1.07	-4.54	-0.78	-0.29	-0.28
2.5	-1.31	-0.18	-0.46	0.16	-0.26	-0.23
1.83	4.03	-0.17	1.77	0.07	-0.02	0.03
0.36	0.24	0.47	1.18	-0.43	-0.02	1.48
0.12	1.76	1.55	-1.41	-0.41	0.03	-0.57
0.25	-0.87	0.09	-0.19	0.4	-0.86	-0.54
0.18	4.21	1.45	5.06	1.6	0.44	1.82
0.37	0.98	-0.52	-2.62	0.47	-0.28	-0.12
0.23	-1.01	0.19	0.55	-0.99	0.84	0.44
0.36	-0.34	0.35	-0.62	-0.35	1.1	-0.96
0.45	-0.73	-0.08	-3.39	-0.0	0.01	-0.35
0.11	-0.16	-0.08	1.57	0.74	0.02	0.71
0.13	-0.61	0.33	0.11	-0.94	-0.22	0.75
0.29	0.73	-0.72	0.2	0.11	0.11	0.02
0.25	-0.05	-0.3	-0.38	-1.36	0.02	0.79
0.38	1.95	-0.21	1.49	-0.4	-0.22	0.2
0.85	-0.5	0.48	0.01	-0.4	0.1	-2.09
0.22	-2.69	0.11	-1.0	-0.74	-0.36	-0.63
19.94	-0.07	0.13	0.2	1.12	0.42	-1.44
0.23	-3.22	-0.97	-2.34	-0.4	-0.2	-0.31
0.13	0.29	-4.37	-1.28	-0.3	-0.55	-0.32
0.87	0.48	1.28	2.73	0.19	0.51	-0.29
0.6	-2.6	-0.61	-2.04	-0.97	-0.61	-1.05
0.32	-0.19	0.05	0.19	-0.33	-0.85	0.51
0.12	0.83	-0.44	1.06	0.27	-0.21	-0.23
0.16	-3.65	-3.29	-4.76	-0.52	-0.63	-0.86
0.1	0.27	0.5	1.71	0.35	0.39	0.91
0.81	2.55	-0.4	-7.54	0.07	-0.23	-1.1
0.14	0.07	-0.1	0.71	1.84	0.77	-0.05
0.14	-2.46	-1.82	-2.34	-0.13	-0.21	-0.37
0.28	0.27	-1.16	-0.05	0.46	0.35	-0.28
0.23	-1.64	0.46	0.18	-1.14	-0.89	-0.25
1.09	5.78	0.89	2.01	0.56	0.3	0.1
0.19	-1.31	-1.22	-0.44	0.47	0.18	0.4
0.75	0.81	-0.56	-0.25	0.45	-0.35	0.24
0.53	-0.89	0.96	1.76	0.04	0.32	0.92
0.19	0.48	1.29	2.74	0.07	0.65	-0.43
0.75	-0.92	-2.54	-3.06	-0.12	-0.13	-0.42
0.24	0.78	0.12	-1.55	0.83	0.35	0.11
0.12	-0.58	0.05	0.42	-0.4	-1.8	-0.45
0.33	-0.76	-0.41	-2.24	-0.47	-0.45	0.11
0.76	-2.23	-0.87	-1.41	-0.07	-0.13	0.14
0.12	4.87	1.06	2.99	0.74	0.01	-0.1
1.96	-0.73	-0.15	0.46	0.15	-0.2	0.76
0.39	-0.94	0.93	1.05	-0.12	0.29	0.08
0.11	0.89	-0.43	0.54	-0.01	0.14	0.26
0.22	-0.27	-0.51	0.69	-0.26	-0.32	0.28
