Mass	x	y	z	vx	vy	vz
0.17	6.53	-4.15	2.98	1.07	-0.67	0.39
0.24	1.63	-0.93	-2.65	0.65	-0.07	-0.29
0.41	-3.27	-0.71	-2.79	-0.44	-0.3	-0.39
1.23	-0.06	-0.31	0.18	0.42	0.14	1.61
0.34	-1.25	-0.16	0.71	-0.35	-0.47	-1.18
0.76	0.32	-0.52	0.43	-1.52	0.69	-0.26
0.3	0.36	0.28	0.41	0.25	1.66	1.42
0.35	0.68	-0.41	1.17	-0.94	0.27	0.3
0.19	0.16	0.16	0.94	0.12	-0.8	-1.04
0.23	0.19	0.07	1.6	-0.97	0.22	-0.78
0.17	0.93	-0.08	-2.56	0.01	-0.17	-0.09
0.17	-1.08	-0.64	0.39	0.35	-0.65	-0.32
0.27	0.88	-0.38	-1.43	-0.08	0.53	-0.01
0.3	0.87	-0.38	-1.42	-0.07	0.3	0.3
0.25	-0.32	0.31	-4.57	-0.06	-0.07	-0.87
0.12	-1.44	-2.67	-2.41	-0.27	-0.39	-0.28
0.81	-2.54	0.23	4.35	-0.33	0.1	0.73
0.36	-0.71	-0.44	0.37	-0.05	-0.74	-0.23
0.19	-0.72	-0.08	0.29	-0.51	-0.88	0.5
1.32	0.33	0.18	0.67	0.1	1.47	1.42
0.11	-2.2	-4.09	-4.06	-0.55	-0.48	-0.61
0.16	-1.3	2.16	-0.4	-0.18	-0.52	-0.61
2.38	3.55	-1.05	1.34	0.14	-0.57	-0.21
0.17	0.72	-0.15	-2.67	0.65	-0.01	-0.5
0.17	-2.6	0.69	-2.68	-0.64	-0.14	-0.48
0.11	0.83	3.48	2.4	0.5	-0.12	0.36
0.11	-0.81	0.57	-0.81	0.1	0.77	-0.36
0.28	-1.41	-0.26	-2.65	0.78	0.03	-0.39
0.34	0.2	0.85	0.36	1.36	-0.09	0.34
0.85	1.45	-0.02	0.33	-1.08	0.05	-0.4
0.11	5.64	-0.03	2.23	0.65	0.26	0.29
0.14	-0.88	0.83	-0.04	-1.27	0.85	-0.64
0.32	0.47	0.06	-1.78	0.92	0.37	-0.29
0.13	0.66	-1.05	-1.53	-0.34	0.03	0.15
0.36	0.55	-0.29	-0.04	0.32	-0.55	0.31
0.44	-2.11	-1.0	-1.86	-0.3	-0.45	-0.02
0.16	2.32	2.2	0.54	-0.3	0.37	-0.09
0.52	-0.62	-0.08	0.08	-0.51	0.87	1.26
0.13	-8.44	2.74	-10.52	-1.99	0.72	-2.64
2.71	0.71	0.74	0.8	0.24	0.63	-0.28
0.12	0.66	-0.23	-0.54	0.02	0.65	0.75
0.65	0.31	0.36	-0.03	0.29	-0.45	0.19
0.2	0.68	3.74	0.46	-0.12	0.02	-0.37
1.43	1.27	0.06	0.72	-1.05	-0.12	-0.41
0.78	0.04	-1.1	-1.1	-0.1	0.63	0.64
0.16	-0.48	0.88	0.08	0.06	0.24	-0.83
0.13	-1.25	-1.75	-2.25	-0.12	0.08	-0.29
0.22	-2.61	-1.21	-0.83	-0.24	-0.24	0.23
0.19	-2.1	-1.02	-1.86	-0.51	-0.2	-0.09
0.11	0.71	2.66	2.71	0.57	0.53	0.52
0.15	-0.38	-0.71	-0.49	-0.79	-0.29	-0.35
0.31	-0.43	0.61	0.54	-0.33	-1.62	-0.4
0.98	-0.93	0.04	-0.12	-0.23	1.12	0.4
1.05	-0.38	0.12	0.44	1.3	0.28	-0.47
0.18	0.04	-0.01	0.28	-0.27	-0.85	-0.62
0.19	1.21	-0.1	0.62	-0.84	-0.55	0.38
0.41	-2.43	0.03	-0.23	-0.65	0.33	0.26
0.41	2.11	3.69	3.75	0.13	0.29	0.27
0.14	0.25	0.43	0.46	1.54	0.76	-0.16
0.59	0.56	-0.48	1.08	-1.19	0.51	-0.69
0.44	11.23	-2.97	27.98	2.14	-0.57	4.9
0.26	2.07	-0.05	-0.26	-0.63	0.3	-0.12
0.13	1.1	0.45	-0.12	-0.18	-0.33	-0.27
0.21	0.27	-0.57	0.12	0.84	-0.87	0.03
0.21	1.51	-2.95	1.33	0.35	-0.3	0.12
0.34	1.89	2.09	1.29	-0.42	0.17	-0.22
0.11	7.97	3.56	0.04	1.13	0.58	0.01
0.16	-1.81	19.34	2.02	-0.07	3.0	0.44
0.13	3.73	1.59	6.19	0.82	0.26	0.58
0.83	1.84	3.69	5.0	0.58	0.26	0.53
0.2	0.41	-1.14	1.24	-0.96	0.21	-0.32
0.16	-1.67	0.16	-1.56	0.07	0.55	0.14
0.14	-0.64	0.21	0.79	0.54	-0.46	-0.08
0.13	0.59	-1.74	0.79	-0.82	0.06	-0.04
0.42	-0.52	-0.8	-0.06	-0.7	0.47	-0.56
0.11	0.38	0.74	-1.09	-0.13	-0.22	0.16
1.85	0.03	0.05	0.64	-0.29	1.29	0.22
0.18	-0.05	0.28	0.69	1.04	-1.48	1.03
0.23	-0.44	0.01	0.72	-1.58	-0.45	-0.1
0.22	-1.37	-1.96	-0.75	0.27	0.07	0.05
0.75	-2.39	-1.01	-4.48	-0.79	-0.29	-0.3
2.5	-1.32	-0.12	-0.4	-0.01	-0.28	-0.31
1.83	4.02	-0.17	1.76	0.1	-0.02	0.04
0.36	0.32	0.45	0.83	-0.25	0.22	1.9
0.12	1.84	1.54	-1.29	-0.37	0.06	-0.6
0.25	-0.92	0.25	-0.06	0.13	-0.7	-0.73
0.18	3.88	1.36	4.69	1.61	0.45	1.84
0.37	0.89	-0.46	-2.59	0.49	-0.28	-0.17
0.23	-0.77	0.01	0.44	-1.36	0.89	0.56
0.36	-0.27	0.11	-0.4	-0.38	1.2	-1.23
0.45	-0.73	-0.08	-3.31	-0.01	0.02	-0.39
0.11	-0.31	-0.08	1.4	0.68	-0.02	0.96
0.13	-0.39	0.34	-0.03	-1.22	0.08	0.51
0.29	0.68	-0.72	0.21	0.36	-0.13	-0.08
0.25	0.22	-0.3	-0.51	-1.34	0.01	0.51
0.38	2.02	-0.17	1.44	-0.34	-0.16	0.25
0.85	-0.39	0.42	0.44	-0.74	0.53	-2.12
0.22	-2.54	0.18	-0.87	-0.79	-0.36	-0.64
19.94	-0.3	0.13	0.36	1.67	1.31	0.24
0.23	-3.13	-0.93	-2.27	-0.43	-0.21	-0.33
0.13	0.35	-4.26	-1.22	-0.29	-0.58	-0.33
0.87	0.45	1.17	2.79	0.06	0.65	-0.09
0.6	-2.4	-0.48	-1.82	-1.01	-0.62	-1.07
0.32	-0.07	0.28	0.32	-0.43	-0.88	-1.38
0.12	0.75	-0.38	1.09	0.46	-0.33	-0.05
0.16	-3.54	-3.16	-4.58	-0.53	-0.64	-0.87
0.1	0.2	0.42	1.5	0.38	0.44	1.11
0.81	2.53	-0.35	-7.32	0.07	-0.23	-1.11
0.14	-0.27	-0.21	0.66	1.25	0.49	0.34
0.14	-2.43	-1.78	-2.26	-0.15	-0.23	-0.39
0.28	0.17	-1.21	0.01	0.5	0.13	-0.33
0.23	-1.4	0.63	0.23	-1.3	-0.83	-0.25
1.09	5.67	0.83	1.99	0.58	0.3	0.1
0.19	-1.4	-1.25	-0.52	0.39	0.1	0.37
0.75	0.7	-0.47	-0.29	0.61	-0.47	0.11
0.53	-0.89	0.88	1.56	-0.04	0.38	1.02
0.19	0.45	1.17	2.79	0.7	0.16	-0.98
0.75	-0.89	-2.52	-2.98	-0.13	-0.15	-0.45
0.24	0.6	0.04	-1.57	0.88	0.37	0.02
0.12	-0.45	0.4	0.5	-0.89	-1.55	-0.24
0.33	-0.66	-0.32	-2.26	-0.48	-0.45	0.05
0.76	-2.21	-0.84	-1.43	-0.12	-0.15	0.12
0.12	4.72	1.05	3.01	0.75	0.02	-0.09
1.96	-0.72	-0.09	0.29	-0.33	-0.3	0.94
0.39	-0.9	0.86	1.02	-0.25	0.39	0.18
0.11	0.86	-0.44	0.48	0.35	-0.02	0.31
0.22	-0.18	-0.37	0.6	-0.61	-0.98	0.53
